point,parameter,parameter_value,is_baseline,group_kind,group,generation,runs,mean_directional_bias,mean_receiver_attention,mean_sender_transposition,mean_receiver_transposition,mean_min_transposition,mean_transposition_gap,mean_comb_tilt,mean_success,mean_payoff
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,10,7,0.207,0.199,0.155,0.138,0.130,0.034,0.189,0.325,2.880
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,11,7,0.201,0.212,0.171,0.150,0.138,0.045,0.193,0.333,2.960
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,12,7,0.215,0.233,0.188,0.176,0.155,0.054,0.209,0.346,3.101
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,13,7,0.225,0.224,0.177,0.181,0.159,0.040,0.233,0.350,3.174
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,14,7,0.240,0.231,0.184,0.197,0.166,0.049,0.242,0.358,3.250
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,15,7,0.243,0.244,0.184,0.202,0.165,0.055,0.259,0.364,3.335
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,16,7,0.254,0.240,0.182,0.206,0.165,0.058,0.279,0.366,3.371
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,17,7,0.268,0.254,0.195,0.214,0.178,0.053,0.286,0.369,3.411
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,18,7,0.289,0.265,0.197,0.221,0.181,0.056,0.316,0.370,3.474
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,19,7,0.299,0.279,0.203,0.225,0.185,0.058,0.340,0.372,3.514
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,20,7,0.296,0.274,0.207,0.232,0.195,0.049,0.375,0.372,3.554
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,21,7,0.308,0.289,0.217,0.238,0.206,0.042,0.378,0.374,3.580
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,22,7,0.327,0.281,0.216,0.233,0.205,0.039,0.396,0.372,3.573
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,23,7,0.349,0.299,0.218,0.232,0.206,0.038,0.411,0.378,3.676
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,24,7,0.348,0.299,0.222,0.224,0.208,0.030,0.424,0.378,3.683
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,25,7,0.353,0.309,0.234,0.228,0.207,0.049,0.440,0.382,3.748
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,26,7,0.364,0.313,0.224,0.225,0.197,0.055,0.458,0.379,3.738
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,27,7,0.348,0.300,0.222,0.222,0.196,0.051,0.494,0.377,3.768
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,28,7,0.369,0.320,0.211,0.221,0.186,0.060,0.489,0.378,3.772
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,29,7,0.377,0.340,0.202,0.227,0.184,0.063,0.502,0.381,3.816
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,30,7,0.394,0.334,0.197,0.232,0.184,0.061,0.524,0.382,3.840
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,31,7,0.392,0.349,0.205,0.241,0.194,0.059,0.521,0.385,3.880
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,32,7,0.401,0.364,0.221,0.240,0.204,0.053,0.530,0.388,3.913
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,33,7,0.397,0.366,0.223,0.236,0.206,0.048,0.546,0.387,3.933
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,34,7,0.404,0.375,0.221,0.241,0.201,0.060,0.553,0.383,3.901
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,35,7,0.396,0.396,0.219,0.233,0.200,0.052,0.540,0.384,3.897
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,36,7,0.400,0.398,0.221,0.220,0.198,0.044,0.541,0.382,3.861
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,37,7,0.399,0.393,0.212,0.215,0.188,0.052,0.539,0.379,3.828
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,38,7,0.399,0.394,0.201,0.212,0.182,0.050,0.541,0.384,3.884
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,39,7,0.415,0.390,0.210,0.240,0.201,0.048,0.562,0.385,3.924
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,40,7,0.424,0.394,0.211,0.243,0.204,0.045,0.567,0.387,3.951
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,41,7,0.436,0.412,0.223,0.253,0.211,0.054,0.584,0.386,3.954
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,42,7,0.462,0.413,0.227,0.266,0.215,0.063,0.614,0.386,3.995
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,43,7,0.447,0.425,0.232,0.274,0.208,0.089,0.629,0.388,4.044
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,44,7,0.469,0.443,0.231,0.266,0.205,0.087,0.628,0.391,4.086
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,45,7,0.477,0.446,0.243,0.265,0.214,0.079,0.636,0.390,4.075
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,46,7,0.484,0.452,0.235,0.271,0.215,0.077,0.632,0.390,4.075
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,47,7,0.485,0.468,0.225,0.267,0.205,0.082,0.628,0.391,4.093
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,48,7,0.488,0.471,0.237,0.274,0.209,0.092,0.644,0.386,4.039
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,49,7,0.509,0.475,0.238,0.268,0.206,0.093,0.638,0.387,4.038
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,50,7,0.513,0.479,0.248,0.289,0.227,0.083,0.629,0.390,4.061
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,51,7,0.517,0.488,0.267,0.290,0.237,0.083,0.616,0.394,4.094
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,52,7,0.530,0.500,0.261,0.292,0.239,0.075,0.604,0.401,4.183
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,53,7,0.536,0.490,0.260,0.296,0.239,0.078,0.604,0.396,4.118
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,54,7,0.516,0.468,0.279,0.305,0.254,0.075,0.616,0.394,4.108
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,55,7,0.531,0.467,0.288,0.310,0.261,0.077,0.617,0.394,4.115
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,56,7,0.532,0.471,0.306,0.330,0.278,0.080,0.614,0.394,4.119
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,57,7,0.531,0.491,0.299,0.332,0.273,0.085,0.604,0.396,4.124
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,58,7,0.543,0.498,0.302,0.342,0.278,0.088,0.594,0.394,4.083
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,59,7,0.538,0.504,0.309,0.337,0.283,0.080,0.601,0.394,4.079
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,60,7,0.552,0.505,0.309,0.344,0.282,0.089,0.587,0.400,4.148
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,61,7,0.572,0.493,0.339,0.336,0.294,0.087,0.594,0.398,4.143
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,62,7,0.566,0.488,0.337,0.336,0.282,0.109,0.602,0.396,4.116
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,63,7,0.547,0.463,0.343,0.334,0.282,0.112,0.624,0.391,4.102
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,64,7,0.548,0.457,0.362,0.348,0.300,0.109,0.648,0.390,4.136
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,65,7,0.541,0.460,0.355,0.362,0.301,0.115,0.654,0.389,4.119
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,66,7,0.539,0.474,0.383,0.359,0.311,0.119,0.680,0.394,4.229
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,67,7,0.536,0.498,0.389,0.369,0.315,0.129,0.679,0.398,4.251
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,68,7,0.535,0.471,0.377,0.378,0.321,0.113,0.677,0.396,4.224
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,69,7,0.532,0.472,0.399,0.385,0.339,0.106,0.680,0.397,4.250
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,70,7,0.546,0.461,0.430,0.397,0.363,0.101,0.684,0.395,4.223
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,71,7,0.561,0.481,0.428,0.378,0.346,0.115,0.693,0.390,4.180
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,72,7,0.567,0.486,0.436,0.405,0.363,0.115,0.695,0.395,4.248
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,73,7,0.571,0.497,0.425,0.395,0.356,0.108,0.690,0.396,4.245
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,74,7,0.552,0.504,0.414,0.392,0.349,0.108,0.697,0.393,4.224
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,75,7,0.557,0.517,0.419,0.391,0.340,0.131,0.705,0.390,4.185
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,76,7,0.553,0.528,0.424,0.385,0.341,0.126,0.682,0.398,4.270
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,77,7,0.551,0.534,0.423,0.364,0.328,0.131,0.677,0.393,4.201
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,78,7,0.546,0.535,0.423,0.359,0.320,0.142,0.669,0.401,4.297
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,79,7,0.538,0.545,0.415,0.360,0.313,0.149,0.654,0.398,4.223
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,80,7,0.536,0.555,0.419,0.369,0.316,0.156,0.645,0.401,4.251
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,81,7,0.551,0.584,0.414,0.364,0.309,0.159,0.636,0.400,4.224
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,82,7,0.556,0.577,0.421,0.369,0.321,0.148,0.647,0.401,4.257
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,83,7,0.545,0.565,0.431,0.368,0.312,0.173,0.654,0.405,4.327
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,84,7,0.552,0.573,0.452,0.374,0.327,0.170,0.639,0.402,4.262
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,85,7,0.536,0.556,0.466,0.396,0.353,0.155,0.667,0.404,4.338
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,86,7,0.525,0.549,0.478,0.405,0.366,0.152,0.665,0.403,4.324
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,87,7,0.536,0.520,0.500,0.406,0.372,0.163,0.676,0.407,4.388
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,88,7,0.547,0.508,0.505,0.419,0.388,0.149,0.683,0.407,4.411
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,89,7,0.553,0.508,0.508,0.431,0.394,0.149,0.675,0.401,4.309
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,90,7,0.572,0.519,0.485,0.425,0.386,0.138,0.652,0.403,4.313
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,91,7,0.577,0.522,0.502,0.443,0.401,0.142,0.674,0.403,4.349
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,92,7,0.569,0.531,0.525,0.459,0.420,0.145,0.674,0.403,4.371
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,93,7,0.573,0.520,0.532,0.465,0.427,0.143,0.685,0.406,4.415
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,94,7,0.566,0.511,0.539,0.462,0.436,0.129,0.694,0.400,4.326
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,95,7,0.546,0.493,0.572,0.483,0.466,0.122,0.723,0.403,4.426
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,96,7,0.560,0.489,0.569,0.487,0.466,0.125,0.732,0.403,4.445
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,97,7,0.563,0.502,0.563,0.481,0.463,0.117,0.740,0.398,4.382
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,98,7,0.570,0.520,0.558,0.491,0.484,0.080,0.720,0.406,4.464
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,99,7,0.599,0.522,0.558,0.480,0.472,0.094,0.701,0.403,4.389
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,100,7,0.621,0.549,0.538,0.474,0.461,0.089,0.672,0.403,4.362
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,101,7,0.620,0.550,0.555,0.508,0.484,0.096,0.686,0.401,4.358
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,102,7,0.630,0.555,0.550,0.510,0.480,0.100,0.678,0.405,4.378
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,103,7,0.630,0.550,0.543,0.513,0.481,0.094,0.663,0.402,4.336
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,104,7,0.633,0.548,0.542,0.508,0.480,0.089,0.659,0.408,4.396
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,105,7,0.625,0.561,0.528,0.506,0.479,0.076,0.648,0.410,4.416
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,106,7,0.639,0.550,0.537,0.519,0.493,0.071,0.638,0.411,4.425
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,107,7,0.638,0.539,0.551,0.528,0.508,0.061,0.639,0.409,4.414
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,108,7,0.650,0.547,0.577,0.551,0.527,0.075,0.644,0.412,4.475
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,109,7,0.663,0.538,0.582,0.563,0.545,0.055,0.666,0.413,4.514
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,110,7,0.671,0.528,0.572,0.545,0.527,0.062,0.643,0.410,4.426
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,111,7,0.664,0.522,0.587,0.561,0.542,0.063,0.666,0.410,4.467
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,112,7,0.659,0.530,0.614,0.563,0.551,0.074,0.695,0.409,4.482
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,113,7,0.659,0.549,0.624,0.585,0.575,0.058,0.700,0.414,4.566
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,114,7,0.659,0.558,0.626,0.600,0.591,0.045,0.709,0.417,4.631
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,115,7,0.667,0.566,0.638,0.601,0.590,0.059,0.736,0.418,4.685
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,116,7,0.679,0.575,0.679,0.636,0.621,0.072,0.741,0.416,4.690
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,117,7,0.679,0.585,0.707,0.661,0.645,0.078,0.755,0.418,4.749
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,118,7,0.708,0.608,0.747,0.698,0.680,0.085,0.770,0.421,4.815
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,119,7,0.710,0.599,0.759,0.701,0.692,0.075,0.772,0.423,4.843
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,gravity_without_vertical,120,7,0.716,0.617,0.769,0.711,0.703,0.075,0.778,0.422,4.845
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,partial_tilt,0,7,0.077,0.124,0.000,0.000,0.000,0.000,0.000,0.102,0.667
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,partial_tilt,1,7,0.085,0.129,0.028,0.027,0.026,0.003,0.031,0.135,0.973
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,partial_tilt,2,7,0.094,0.137,0.050,0.048,0.045,0.008,0.055,0.164,1.247
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,partial_tilt,3,7,0.104,0.144,0.068,0.066,0.059,0.014,0.068,0.191,1.508
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,partial_tilt,4,7,0.110,0.150,0.077,0.076,0.070,0.013,0.081,0.210,1.673
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,partial_tilt,5,7,0.131,0.163,0.086,0.087,0.083,0.006,0.092,0.232,1.884
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,partial_tilt,6,7,0.146,0.182,0.097,0.098,0.093,0.009,0.100,0.256,2.124
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,partial_tilt,7,7,0.166,0.184,0.114,0.109,0.104,0.017,0.111,0.276,2.321
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,partial_tilt,8,7,0.191,0.193,0.124,0.115,0.109,0.021,0.128,0.295,2.521
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,partial_tilt,9,7,0.210,0.203,0.133,0.132,0.122,0.022,0.146,0.312,2.716
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,partial_tilt,10,7,0.224,0.198,0.142,0.149,0.133,0.026,0.172,0.321,2.819
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,partial_tilt,11,7,0.242,0.217,0.154,0.163,0.148,0.022,0.187,0.340,3.013
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,partial_tilt,12,7,0.247,0.235,0.160,0.165,0.151,0.023,0.191,0.358,3.202
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,partial_tilt,13,7,0.271,0.247,0.172,0.175,0.163,0.021,0.196,0.366,3.281
alpha_0p44_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p6,false,outcome,partial_tilt,14,7,0.278,0.261,0.173,0.181,0.163,0.027,0.205,0.368,3.308
