point,parameter,parameter_value,is_baseline,food_site_count,food_site_width,food_site_capacity,food_value,vertical_comb_benefit,food_site_max_distance,travel_cost_per_distance,mutation_sd,comb_tilt_mutation_sd,transposition_mutation_correlation,seed,comparison_group,outcome,stable_vertical_gravity,reached_gravity,retained_vertical,collapsed,gravity_reach_generation,vertical_reach_generation,partial_tilt_generation,partial_transposition_generation,max_comb_tilt,max_comb_tilt_generation,max_min_transposition,max_min_transposition_generation,min_success,min_success_generation,final_directional_bias,final_attention,final_sender_transposition,final_receiver_transposition,final_min_transposition,final_transposition_gap,final_comb_tilt,final_success,final_payoff,elapsed_seconds
vertical_comb_benefit_0p300,vertical_comb_benefit,0.300,false,7,0.370,10,0.900,0.300,5.000,0.035,0.090,0.080,0.900,145,successful,success,true,true,true,false,45,51,43,17,0.892,55,0.857,116,0.266,0,0.879,0.699,0.835,0.824,0.824,0.011,0.846,0.711,7.395,89.306
vertical_comb_benefit_0p300,vertical_comb_benefit,0.300,false,7,0.370,10,0.900,0.300,5.000,0.035,0.090,0.080,0.900,147,successful,success,true,true,true,false,78,95,63,39,0.888,104,0.859,99,0.226,0,0.699,0.789,0.791,0.778,0.778,0.013,0.852,0.673,7.050,89.870
vertical_comb_benefit_0p300,vertical_comb_benefit,0.300,false,7,0.370,10,0.900,0.300,5.000,0.035,0.090,0.080,0.900,150,successful,success,true,true,true,false,73,74,36,14,0.894,92,0.859,120,0.234,0,0.801,0.828,0.859,0.863,0.859,0.004,0.810,0.667,7.015,88.369
vertical_comb_benefit_0p300,vertical_comb_benefit,0.300,false,7,0.370,10,0.900,0.300,5.000,0.035,0.090,0.080,0.900,149,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,not_reached,11,0.380,31,0.398,58,0.278,0,0.673,0.871,0.338,0.263,0.263,0.075,0.263,0.684,6.076,89.869
vertical_comb_benefit_0p300,vertical_comb_benefit,0.300,false,7,0.370,10,0.900,0.300,5.000,0.035,0.090,0.080,0.900,148,unsuccessful,gravity_without_vertical,false,true,false,false,111,not_reached,24,21,0.734,120,0.720,114,0.230,0,0.623,0.755,0.684,0.630,0.630,0.054,0.734,0.663,6.678,90.018
vertical_comb_benefit_0p300,vertical_comb_benefit,0.300,false,7,0.370,10,0.900,0.300,5.000,0.035,0.090,0.080,0.900,153,successful,success,true,true,true,false,108,114,71,11,0.873,120,0.634,112,0.250,0,0.752,0.843,0.723,0.626,0.626,0.097,0.873,0.680,7.027,89.185
vertical_comb_benefit_0p300,vertical_comb_benefit,0.300,false,7,0.370,10,0.900,0.300,5.000,0.035,0.090,0.080,0.900,151,successful,success,true,true,true,false,54,66,51,26,0.918,76,0.885,111,0.275,0,0.620,0.813,0.807,0.819,0.807,0.011,0.833,0.677,6.988,90.546
vertical_comb_benefit_0p300,vertical_comb_benefit,0.300,false,7,0.370,10,0.900,0.300,5.000,0.035,0.090,0.080,0.900,152,unsuccessful,gravity_without_vertical,false,true,false,false,83,98,89,14,0.874,100,0.849,120,0.282,0,0.809,0.750,0.849,0.874,0.849,0.025,0.762,0.679,6.821,90.559
vertical_comb_benefit_0p300,vertical_comb_benefit,0.300,false,7,0.370,10,0.900,0.300,5.000,0.035,0.090,0.080,0.900,154,successful,success,true,true,true,false,64,75,31,11,0.870,89,0.836,86,0.258,0,0.835,0.799,0.745,0.787,0.745,0.043,0.861,0.664,6.971,90.257
vertical_comb_benefit_0p300,vertical_comb_benefit,0.300,false,7,0.370,10,0.900,0.300,5.000,0.035,0.090,0.080,0.900,155,successful,success,true,true,true,false,81,88,63,25,0.832,93,0.851,118,0.265,0,0.662,0.794,0.844,0.863,0.844,0.019,0.806,0.672,6.954,91.796
vertical_comb_benefit_0p300,vertical_comb_benefit,0.300,false,7,0.370,10,0.900,0.300,5.000,0.035,0.090,0.080,0.900,156,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,33,34,0.609,46,0.307,120,0.250,0,0.781,0.775,0.307,0.318,0.307,0.012,0.209,0.682,6.011,90.222
vertical_comb_benefit_0p300,vertical_comb_benefit,0.300,false,7,0.370,10,0.900,0.300,5.000,0.035,0.090,0.080,0.900,157,unsuccessful,gravity_without_vertical,false,true,false,false,20,not_reached,not_reached,13,0.390,37,0.535,21,0.249,0,0.736,0.880,0.148,0.178,0.148,0.030,0.242,0.663,6.010,89.430
vertical_comb_benefit_0p300,vertical_comb_benefit,0.300,false,7,0.370,10,0.900,0.300,5.000,0.035,0.090,0.080,0.900,158,unsuccessful,gravity_without_vertical,false,true,false,false,89,not_reached,49,10,0.715,120,0.650,118,0.218,0,0.562,0.817,0.650,0.670,0.650,0.020,0.715,0.623,6.289,89.144
vertical_comb_benefit_0p300,vertical_comb_benefit,0.300,false,7,0.370,10,0.900,0.300,5.000,0.035,0.090,0.080,0.900,159,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,114,11,0.516,114,0.481,103,0.268,0,0.627,0.721,0.329,0.287,0.287,0.042,0.422,0.635,5.784,88.207
vertical_comb_benefit_0p300,vertical_comb_benefit,0.300,false,7,0.370,10,0.900,0.300,5.000,0.035,0.090,0.080,0.900,160,successful,success,true,true,true,false,58,98,30,34,0.859,119,0.804,120,0.248,0,0.581,0.794,0.821,0.804,0.804,0.016,0.847,0.671,6.952,90.492
vertical_comb_benefit_0p300,vertical_comb_benefit,0.300,false,7,0.370,10,0.900,0.300,5.000,0.035,0.090,0.080,0.900,161,successful,success,true,true,true,false,61,71,59,20,0.899,102,0.876,104,0.256,0,0.812,0.793,0.762,0.777,0.762,0.015,0.803,0.658,6.768,90.036
vertical_comb_benefit_0p300,vertical_comb_benefit,0.300,false,7,0.370,10,0.900,0.300,5.000,0.035,0.090,0.080,0.900,162,successful,success,true,true,true,false,64,66,19,38,0.928,109,0.865,116,0.266,0,0.835,0.777,0.804,0.815,0.804,0.011,0.838,0.678,7.056,89.751
vertical_comb_benefit_0p300,vertical_comb_benefit,0.300,false,7,0.370,10,0.900,0.300,5.000,0.035,0.090,0.080,0.900,163,unsuccessful,gravity_without_vertical,false,true,false,false,21,45,37,15,0.891,103,0.870,95,0.266,0,0.729,0.748,0.814,0.810,0.810,0.005,0.796,0.687,7.073,88.565
vertical_comb_benefit_0p300,vertical_comb_benefit,0.300,false,7,0.370,10,0.900,0.300,5.000,0.035,0.090,0.080,0.900,165,successful,success,true,true,true,false,86,85,69,15,0.897,107,0.854,119,0.267,0,0.766,0.620,0.869,0.845,0.845,0.024,0.812,0.652,6.559,88.925
vertical_comb_benefit_0p300,vertical_comb_benefit,0.300,false,7,0.370,10,0.900,0.300,5.000,0.035,0.090,0.080,0.900,164,successful,success,true,true,true,false,78,95,51,22,0.869,112,0.835,97,0.246,0,0.763,0.846,0.757,0.754,0.754,0.003,0.820,0.663,6.771,91.023
vertical_comb_benefit_0p300,vertical_comb_benefit,0.300,false,7,0.370,10,0.900,0.300,5.000,0.035,0.090,0.080,0.900,166,successful,success,true,true,true,false,61,68,54,19,0.887,95,0.894,100,0.240,0,0.764,0.830,0.881,0.862,0.862,0.019,0.857,0.689,7.331,91.255
vertical_comb_benefit_0p300,vertical_comb_benefit,0.300,false,7,0.370,10,0.900,0.300,5.000,0.035,0.090,0.080,0.900,168,unsuccessful,gravity_without_vertical,false,true,false,false,43,66,25,22,0.908,77,0.878,81,0.246,0,0.749,0.830,0.712,0.764,0.712,0.053,0.788,0.671,6.908,88.968
vertical_comb_benefit_0p300,vertical_comb_benefit,0.300,false,7,0.370,10,0.900,0.300,5.000,0.035,0.090,0.080,0.900,167,successful,success,true,true,true,false,49,53,33,23,0.910,93,0.892,117,0.267,0,0.816,0.793,0.844,0.862,0.844,0.018,0.850,0.670,7.070,89.605
vertical_comb_benefit_0p300,vertical_comb_benefit,0.300,false,7,0.370,10,0.900,0.300,5.000,0.035,0.090,0.080,0.900,169,successful,success,true,true,true,false,83,80,44,23,0.895,118,0.915,113,0.231,0,0.852,0.781,0.855,0.838,0.838,0.017,0.869,0.676,7.149,90.462
vertical_comb_benefit_0p300,vertical_comb_benefit,0.300,false,7,0.370,10,0.900,0.300,5.000,0.035,0.090,0.080,0.900,170,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,16,0.492,56,0.409,44,0.270,0,0.755,0.747,0.218,0.237,0.218,0.020,0.303,0.669,6.005,88.094
vertical_comb_benefit_0p300,vertical_comb_benefit,0.300,false,7,0.370,10,0.900,0.300,5.000,0.035,0.090,0.080,0.900,171,successful,success,true,true,true,false,90,84,21,26,0.888,97,0.781,115,0.258,0,0.570,0.665,0.748,0.725,0.725,0.023,0.827,0.655,6.602,89.397
vertical_comb_benefit_0p300,vertical_comb_benefit,0.300,false,7,0.370,10,0.900,0.300,5.000,0.035,0.090,0.080,0.900,172,successful,success,true,true,true,false,62,76,45,34,0.882,113,0.868,117,0.238,0,0.694,0.818,0.901,0.862,0.862,0.039,0.808,0.679,7.041,89.868
vertical_comb_benefit_0p300,vertical_comb_benefit,0.300,false,7,0.370,10,0.900,0.300,5.000,0.035,0.090,0.080,0.900,173,successful,success,true,true,true,false,45,50,27,14,0.916,72,0.912,80,0.237,0,0.701,0.856,0.814,0.828,0.814,0.014,0.847,0.672,7.078,90.125
vertical_comb_benefit_0p300,vertical_comb_benefit,0.300,false,7,0.370,10,0.900,0.300,5.000,0.035,0.090,0.080,0.900,174,successful,success,true,true,true,false,38,73,44,26,0.935,102,0.828,120,0.251,0,0.635,0.767,0.829,0.828,0.828,0.001,0.882,0.660,6.934,90.378
vertical_comb_benefit_0p300,vertical_comb_benefit,0.300,false,7,0.370,10,0.900,0.300,5.000,0.035,0.090,0.080,0.900,175,successful,success,true,true,true,false,48,69,22,13,0.919,107,0.842,83,0.256,0,0.663,0.885,0.815,0.778,0.778,0.037,0.802,0.675,7.019,88.906
vertical_comb_benefit_0p300,vertical_comb_benefit,0.300,false,7,0.370,10,0.900,0.300,5.000,0.035,0.090,0.080,0.900,176,successful,success,true,true,true,false,73,102,32,8,0.899,105,0.902,118,0.270,0,0.804,0.881,0.887,0.859,0.859,0.028,0.853,0.695,7.433,88.917
vertical_comb_benefit_0p300,vertical_comb_benefit,0.300,false,7,0.370,10,0.900,0.300,5.000,0.035,0.090,0.080,0.900,178,successful,success,true,true,true,false,45,44,27,33,0.911,76,0.882,108,0.241,0,0.816,0.879,0.871,0.861,0.861,0.010,0.901,0.703,7.615,87.937
vertical_comb_benefit_0p300,vertical_comb_benefit,0.300,false,7,0.370,10,0.900,0.300,5.000,0.035,0.090,0.080,0.900,177,successful,success,true,true,true,false,90,94,45,82,0.901,109,0.816,112,0.266,0,0.666,0.749,0.794,0.775,0.775,0.020,0.890,0.671,6.973,89.330
vertical_comb_benefit_0p300,vertical_comb_benefit,0.300,false,7,0.370,10,0.900,0.300,5.000,0.035,0.090,0.080,0.900,179,successful,success,true,true,true,false,32,32,21,13,0.913,97,0.895,50,0.237,0,0.690,0.800,0.791,0.806,0.791,0.015,0.870,0.682,7.095,90.708
vertical_comb_benefit_0p300,vertical_comb_benefit,0.300,false,7,0.370,10,0.900,0.300,5.000,0.035,0.090,0.080,0.900,180,successful,success,true,true,true,false,50,87,52,35,0.882,94,0.868,99,0.270,0,0.820,0.790,0.834,0.725,0.725,0.109,0.816,0.661,6.816,91.189
vertical_comb_benefit_0p300,vertical_comb_benefit,0.300,false,7,0.370,10,0.900,0.300,5.000,0.035,0.090,0.080,0.900,181,successful,success,true,true,true,false,43,67,40,11,0.894,95,0.838,120,0.241,0,0.662,0.849,0.840,0.838,0.838,0.002,0.833,0.665,6.883,91.229
vertical_comb_benefit_0p300,vertical_comb_benefit,0.300,false,7,0.370,10,0.900,0.300,5.000,0.035,0.090,0.080,0.900,182,unsuccessful,gravity_without_vertical,false,true,false,false,33,58,41,14,0.892,97,0.877,75,0.234,0,0.760,0.784,0.817,0.815,0.815,0.002,0.795,0.688,7.099,91.558
vertical_comb_benefit_0p300,vertical_comb_benefit,0.300,false,7,0.370,10,0.900,0.300,5.000,0.035,0.090,0.080,0.900,184,successful,success,true,true,true,false,41,47,34,23,0.910,99,0.862,78,0.228,0,0.641,0.742,0.843,0.803,0.803,0.040,0.837,0.652,6.770,89.877
vertical_comb_benefit_0p300,vertical_comb_benefit,0.300,false,7,0.370,10,0.900,0.300,5.000,0.035,0.090,0.080,0.900,183,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,not_reached,16,0.495,67,0.319,42,0.254,0,0.723,0.831,0.268,0.268,0.268,0.000,0.284,0.688,6.153,90.878
vertical_comb_benefit_0p300,vertical_comb_benefit,0.300,false,7,0.370,10,0.900,0.300,5.000,0.035,0.090,0.080,0.900,185,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,not_reached,20,0.449,74,0.400,114,0.234,0,0.706,0.785,0.301,0.259,0.259,0.042,0.274,0.664,5.905,90.921
vertical_comb_benefit_0p300,vertical_comb_benefit,0.300,false,7,0.370,10,0.900,0.300,5.000,0.035,0.090,0.080,0.900,186,unsuccessful,gravity_without_vertical,false,true,false,false,30,50,30,19,0.891,70,0.834,117,0.245,0,0.560,0.613,0.785,0.821,0.785,0.037,0.760,0.641,6.377,90.702
vertical_comb_benefit_0p300,vertical_comb_benefit,0.300,false,7,0.370,10,0.900,0.300,5.000,0.035,0.090,0.080,0.900,187,unsuccessful,gravity_without_vertical,false,true,false,false,58,77,35,16,0.853,90,0.867,105,0.239,0,0.770,0.759,0.824,0.826,0.824,0.002,0.781,0.675,6.882,90.245
vertical_comb_benefit_0p300,vertical_comb_benefit,0.300,false,7,0.370,10,0.900,0.300,5.000,0.035,0.090,0.080,0.900,188,unsuccessful,gravity_without_vertical,false,true,false,false,115,not_reached,114,34,0.736,120,0.687,120,0.233,0,0.736,0.731,0.687,0.708,0.687,0.021,0.736,0.671,6.698,90.094
vertical_comb_benefit_0p300,vertical_comb_benefit,0.300,false,7,0.370,10,0.900,0.300,5.000,0.035,0.090,0.080,0.900,189,unsuccessful,partial_tilt,false,false,false,false,not_reached,not_reached,99,48,0.650,118,0.451,103,0.248,0,0.669,0.840,0.442,0.486,0.442,0.044,0.634,0.658,6.456,90.181
vertical_comb_benefit_0p300,vertical_comb_benefit,0.300,false,7,0.370,10,0.900,0.300,5.000,0.035,0.090,0.080,0.900,190,successful,success,true,true,true,false,48,52,28,31,0.924,109,0.885,102,0.228,0,0.803,0.760,0.789,0.813,0.789,0.024,0.808,0.672,6.904,89.633
vertical_comb_benefit_0p300,vertical_comb_benefit,0.300,false,7,0.370,10,0.900,0.300,5.000,0.035,0.090,0.080,0.900,191,unsuccessful,gravity_without_vertical,false,true,false,false,61,59,40,26,0.896,90,0.854,99,0.257,0,0.759,0.760,0.774,0.762,0.762,0.012,0.770,0.676,6.879,88.401
vertical_comb_benefit_0p300,vertical_comb_benefit,0.300,false,7,0.370,10,0.900,0.300,5.000,0.035,0.090,0.080,0.900,192,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,16,0.327,41,0.401,22,0.284,0,0.707,0.730,0.175,0.194,0.175,0.019,0.277,0.674,6.030,90.236
vertical_comb_benefit_0p300,vertical_comb_benefit,0.300,false,7,0.370,10,0.900,0.300,5.000,0.035,0.090,0.080,0.900,193,successful,success,true,true,true,false,41,55,26,18,0.919,68,0.904,59,0.263,0,0.742,0.805,0.842,0.827,0.827,0.016,0.833,0.680,7.059,90.263
vertical_comb_benefit_0p300,vertical_comb_benefit,0.300,false,7,0.370,10,0.900,0.300,5.000,0.035,0.090,0.080,0.900,194,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,not_reached,50,0.483,66,0.374,106,0.236,0,0.767,0.845,0.271,0.298,0.271,0.027,0.389,0.652,6.079,91.332
vertical_comb_benefit_0p300,vertical_comb_benefit,0.300,false,7,0.370,10,0.900,0.300,5.000,0.035,0.090,0.080,0.900,195,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,not_reached,44,0.492,26,0.451,80,0.259,0,0.731,0.815,0.278,0.254,0.254,0.024,0.198,0.676,6.002,90.465
vertical_comb_benefit_0p370,vertical_comb_benefit,0.370,false,7,0.370,10,0.900,0.370,5.000,0.035,0.090,0.080,0.900,97,successful,success,true,true,true,false,29,40,21,12,0.899,86,0.888,56,0.265,0,0.593,0.780,0.714,0.783,0.714,0.068,0.807,0.663,6.968,87.766
vertical_comb_benefit_0p370,vertical_comb_benefit,0.370,false,7,0.370,10,0.900,0.370,5.000,0.035,0.090,0.080,0.900,96,successful,success,true,true,true,false,84,96,85,15,0.893,109,0.822,120,0.261,0,0.812,0.793,0.851,0.822,0.822,0.030,0.839,0.658,7.224,91.272
vertical_comb_benefit_0p370,vertical_comb_benefit,0.370,false,7,0.370,10,0.900,0.370,5.000,0.035,0.090,0.080,0.900,98,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,25,19,0.558,28,0.393,65,0.247,0,0.752,0.770,0.276,0.328,0.276,0.053,0.283,0.666,6.042,89.461
vertical_comb_benefit_0p370,vertical_comb_benefit,0.370,false,7,0.370,10,0.900,0.370,5.000,0.035,0.090,0.080,0.900,99,successful,success,true,true,true,false,100,91,67,55,0.870,107,0.893,113,0.268,0,0.619,0.834,0.770,0.722,0.722,0.048,0.816,0.655,6.933,90.905
vertical_comb_benefit_0p370,vertical_comb_benefit,0.370,false,7,0.370,10,0.900,0.370,5.000,0.035,0.090,0.080,0.900,105,successful,success,true,true,true,false,49,40,20,20,0.890,71,0.856,84,0.259,0,0.607,0.893,0.698,0.757,0.698,0.059,0.855,0.668,7.202,90.515
vertical_comb_benefit_0p370,vertical_comb_benefit,0.370,false,7,0.370,10,0.900,0.370,5.000,0.035,0.090,0.080,0.900,106,successful,success,true,true,true,false,67,78,29,11,0.912,105,0.888,115,0.274,0,0.842,0.841,0.863,0.849,0.849,0.014,0.851,0.704,7.871,91.398
vertical_comb_benefit_0p370,vertical_comb_benefit,0.370,false,7,0.370,10,0.900,0.370,5.000,0.035,0.090,0.080,0.900,107,successful,success,true,true,true,false,86,87,60,35,0.886,97,0.885,120,0.243,0,0.729,0.849,0.904,0.885,0.885,0.019,0.866,0.723,8.031,91.003
vertical_comb_benefit_0p370,vertical_comb_benefit,0.370,false,7,0.370,10,0.900,0.370,5.000,0.035,0.090,0.080,0.900,108,successful,success,true,true,true,false,89,104,76,20,0.855,109,0.808,108,0.253,0,0.766,0.770,0.665,0.673,0.665,0.008,0.830,0.669,7.157,90.761
vertical_comb_benefit_0p370,vertical_comb_benefit,0.370,false,7,0.370,10,0.900,0.370,5.000,0.035,0.090,0.080,0.900,109,unsuccessful,gravity_without_vertical,false,true,false,false,96,not_reached,74,20,0.736,120,0.686,120,0.236,0,0.721,0.841,0.686,0.709,0.686,0.022,0.736,0.676,7.150,91.486
vertical_comb_benefit_0p370,vertical_comb_benefit,0.370,false,7,0.370,10,0.900,0.370,5.000,0.035,0.090,0.080,0.900,110,successful,success,true,true,true,false,22,32,19,12,0.921,46,0.904,97,0.237,0,0.692,0.799,0.758,0.774,0.758,0.016,0.885,0.684,7.478,89.625
vertical_comb_benefit_0p370,vertical_comb_benefit,0.370,false,7,0.370,10,0.900,0.370,5.000,0.035,0.090,0.080,0.900,111,successful,success,true,true,true,false,54,57,33,29,0.901,114,0.878,92,0.252,0,0.479,0.677,0.795,0.783,0.783,0.012,0.847,0.642,6.812,90.019
vertical_comb_benefit_0p370,vertical_comb_benefit,0.370,false,7,0.370,10,0.900,0.370,5.000,0.035,0.090,0.080,0.900,112,unsuccessful,gravity_without_vertical,false,true,false,false,38,38,13,25,0.890,68,0.864,112,0.247,0,0.774,0.827,0.865,0.847,0.847,0.018,0.797,0.698,7.540,88.344
vertical_comb_benefit_0p370,vertical_comb_benefit,0.370,false,7,0.370,10,0.900,0.370,5.000,0.035,0.090,0.080,0.900,113,successful,success,true,true,true,false,40,36,26,9,0.909,102,0.904,71,0.268,0,0.769,0.770,0.880,0.855,0.855,0.024,0.839,0.700,7.694,90.118
vertical_comb_benefit_0p370,vertical_comb_benefit,0.370,false,7,0.370,10,0.900,0.370,5.000,0.035,0.090,0.080,0.900,114,successful,success,true,true,true,false,53,86,25,17,0.906,97,0.866,120,0.266,0,0.609,0.832,0.866,0.885,0.866,0.018,0.836,0.693,7.611,87.528
vertical_comb_benefit_0p370,vertical_comb_benefit,0.370,false,7,0.370,10,0.900,0.370,5.000,0.035,0.090,0.080,0.900,115,unsuccessful,gravity_without_vertical,false,true,false,false,50,65,33,22,0.881,88,0.862,89,0.241,0,0.655,0.833,0.770,0.768,0.768,0.002,0.705,0.654,6.724,90.628
vertical_comb_benefit_0p370,vertical_comb_benefit,0.370,false,7,0.370,10,0.900,0.370,5.000,0.035,0.090,0.080,0.900,116,successful,success,true,true,true,false,49,47,34,20,0.897,55,0.902,99,0.237,0,0.716,0.697,0.714,0.768,0.714,0.054,0.884,0.630,6.794,88.790
vertical_comb_benefit_0p370,vertical_comb_benefit,0.370,false,7,0.370,10,0.900,0.370,5.000,0.035,0.090,0.080,0.900,117,successful,success,true,true,true,false,35,61,23,20,0.919,113,0.888,109,0.236,0,0.760,0.827,0.832,0.844,0.832,0.012,0.862,0.705,7.773,88.391
vertical_comb_benefit_0p370,vertical_comb_benefit,0.370,false,7,0.370,10,0.900,0.370,5.000,0.035,0.090,0.080,0.900,118,unsuccessful,gravity_without_vertical,false,true,false,false,98,107,49,57,0.850,109,0.811,112,0.241,0,0.495,0.852,0.748,0.738,0.738,0.010,0.791,0.676,7.265,89.757
vertical_comb_benefit_0p370,vertical_comb_benefit,0.370,false,7,0.370,10,0.900,0.370,5.000,0.035,0.090,0.080,0.900,119,successful,success,true,true,true,false,32,40,26,12,0.907,117,0.924,118,0.252,0,0.841,0.904,0.864,0.877,0.864,0.013,0.835,0.728,8.081,89.731
vertical_comb_benefit_0p370,vertical_comb_benefit,0.370,false,7,0.370,10,0.900,0.370,5.000,0.035,0.090,0.080,0.900,121,successful,success,true,true,true,false,101,114,24,16,0.886,120,0.841,119,0.258,0,0.811,0.705,0.830,0.819,0.819,0.010,0.886,0.667,7.380,87.814
vertical_comb_benefit_0p370,vertical_comb_benefit,0.370,false,7,0.370,10,0.900,0.370,5.000,0.035,0.090,0.080,0.900,120,successful,success,true,true,true,false,39,47,37,28,0.903,65,0.880,120,0.262,0,0.733,0.854,0.880,0.912,0.880,0.031,0.835,0.698,7.725,90.489
vertical_comb_benefit_0p370,vertical_comb_benefit,0.370,false,7,0.370,10,0.900,0.370,5.000,0.035,0.090,0.080,0.900,122,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,43,0.401,111,0.368,67,0.264,0,0.661,0.746,0.240,0.238,0.238,0.002,0.302,0.662,5.989,89.468
vertical_comb_benefit_0p370,vertical_comb_benefit,0.370,false,7,0.370,10,0.900,0.370,5.000,0.035,0.090,0.080,0.900,123,unsuccessful,partial_tilt,false,false,false,false,not_reached,not_reached,111,16,0.687,119,0.384,24,0.262,0,0.497,0.749,0.344,0.357,0.344,0.013,0.626,0.602,5.827,90.766
vertical_comb_benefit_0p370,vertical_comb_benefit,0.370,false,7,0.370,10,0.900,0.370,5.000,0.035,0.090,0.080,0.900,124,successful,success,true,true,true,false,74,46,31,10,0.889,116,0.874,117,0.248,0,0.749,0.849,0.809,0.814,0.809,0.005,0.857,0.675,7.545,88.993
vertical_comb_benefit_0p370,vertical_comb_benefit,0.370,false,7,0.370,10,0.900,0.370,5.000,0.035,0.090,0.080,0.900,125,unsuccessful,gravity_without_vertical,false,true,false,false,44,53,37,24,0.903,88,0.885,102,0.256,0,0.735,0.681,0.643,0.743,0.643,0.100,0.741,0.615,6.324,89.753
vertical_comb_benefit_0p370,vertical_comb_benefit,0.370,false,7,0.370,10,0.900,0.370,5.000,0.035,0.090,0.080,0.900,126,successful,success,true,true,true,false,64,63,32,10,0.893,110,0.875,98,0.247,0,0.575,0.871,0.797,0.740,0.740,0.057,0.820,0.652,6.910,88.954
vertical_comb_benefit_0p370,vertical_comb_benefit,0.370,false,7,0.370,10,0.900,0.370,5.000,0.035,0.090,0.080,0.900,127,unsuccessful,gravity_without_vertical,false,true,false,false,113,not_reached,111,16,0.593,119,0.604,120,0.250,0,0.771,0.907,0.604,0.613,0.604,0.009,0.574,0.696,7.039,90.516
vertical_comb_benefit_0p370,vertical_comb_benefit,0.370,false,7,0.370,10,0.900,0.370,5.000,0.035,0.090,0.080,0.900,128,successful,success,true,true,true,false,72,79,65,10,0.928,84,0.891,110,0.234,0,0.790,0.772,0.813,0.826,0.813,0.013,0.848,0.669,7.250,89.768
vertical_comb_benefit_0p370,vertical_comb_benefit,0.370,false,7,0.370,10,0.900,0.370,5.000,0.035,0.090,0.080,0.900,129,successful,success,true,true,true,false,38,55,25,24,0.912,116,0.928,105,0.261,0,0.822,0.817,0.903,0.884,0.884,0.018,0.848,0.696,7.743,89.552
vertical_comb_benefit_0p370,vertical_comb_benefit,0.370,false,7,0.370,10,0.900,0.370,5.000,0.035,0.090,0.080,0.900,130,successful,success,true,true,true,false,62,89,62,19,0.894,115,0.862,114,0.237,0,0.724,0.794,0.798,0.821,0.798,0.023,0.851,0.685,7.445,90.073
