candidate,food_site_count,food_site_width,food_site_capacity,food_value,vertical_comb_benefit,food_site_max_distance,travel_cost_per_distance,mutation_sd,transposition_mutation_correlation,seed,comparison_group,outcome,stable_vertical_gravity,reached_gravity,retained_vertical,collapsed,gravity_reach_generation,vertical_reach_generation,partial_tilt_generation,partial_transposition_generation,max_comb_tilt,max_comb_tilt_generation,max_min_transposition,max_min_transposition_generation,min_success,min_success_generation,final_directional_bias,final_attention,final_sender_transposition,final_receiver_transposition,final_min_transposition,final_transposition_gap,final_comb_tilt,final_success,final_payoff,elapsed_seconds
trial_239,8,0.190,11,1.000,0.560,7.500,0.020,0.080,0.900,130,successful,success,true,true,true,false,68,53,28,37,0.902,91,0.815,102,0.094,0,0.780,0.800,0.814,0.801,0.801,0.013,0.884,0.419,5.307,88.473
trial_239,8,0.190,11,1.000,0.560,7.500,0.020,0.080,0.900,132,successful,success,true,true,true,false,61,34,14,26,0.921,78,0.811,116,0.096,0,0.817,0.782,0.787,0.728,0.728,0.059,0.871,0.440,5.599,84.402
trial_239,8,0.190,11,1.000,0.560,7.500,0.020,0.080,0.900,129,successful,success,true,true,true,false,63,47,21,16,0.901,115,0.907,119,0.104,0,0.741,0.820,0.896,0.866,0.866,0.030,0.860,0.441,5.614,90.259
trial_239,8,0.190,11,1.000,0.560,7.500,0.020,0.080,0.900,128,successful,success,true,true,true,false,59,54,25,13,0.903,69,0.821,105,0.095,0,0.722,0.825,0.838,0.782,0.782,0.055,0.861,0.410,5.172,99.536
trial_239,8,0.190,11,1.000,0.560,7.500,0.020,0.080,0.900,133,successful,success,true,true,true,false,59,50,25,10,0.910,101,0.835,120,0.096,0,0.787,0.814,0.835,0.843,0.835,0.009,0.825,0.431,5.388,97.600
trial_239,8,0.190,11,1.000,0.560,7.500,0.020,0.080,0.900,134,successful,success,true,true,true,false,43,48,40,25,0.935,65,0.919,110,0.103,0,0.877,0.838,0.857,0.865,0.857,0.008,0.845,0.439,5.572,101.048
trial_239,8,0.190,11,1.000,0.560,7.500,0.020,0.080,0.900,135,successful,success,true,true,true,false,42,43,19,16,0.893,74,0.875,65,0.102,0,0.861,0.688,0.807,0.798,0.798,0.009,0.851,0.430,5.395,100.900
trial_239,8,0.190,11,1.000,0.560,7.500,0.020,0.080,0.900,136,successful,success,true,true,true,false,56,43,25,13,0.893,67,0.920,120,0.099,0,0.754,0.783,0.924,0.920,0.920,0.004,0.809,0.440,5.496,98.250
trial_239,8,0.190,11,1.000,0.560,7.500,0.020,0.080,0.900,137,successful,success,true,true,true,false,49,44,27,15,0.901,60,0.881,84,0.113,0,0.819,0.810,0.762,0.783,0.762,0.021,0.871,0.405,5.049,96.701
trial_239,8,0.190,11,1.000,0.560,7.500,0.020,0.080,0.900,138,successful,success,true,true,true,false,50,40,25,18,0.910,100,0.876,119,0.108,0,0.679,0.704,0.852,0.879,0.852,0.027,0.887,0.396,5.035,97.031
trial_239,8,0.190,11,1.000,0.560,7.500,0.020,0.080,0.900,140,successful,success,true,true,true,false,59,73,22,17,0.921,85,0.886,119,0.097,0,0.785,0.787,0.888,0.877,0.877,0.012,0.833,0.427,5.332,95.281
trial_239,8,0.190,11,1.000,0.560,7.500,0.020,0.080,0.900,141,successful,success,true,true,true,false,62,51,22,35,0.908,105,0.877,118,0.102,0,0.839,0.762,0.864,0.861,0.861,0.002,0.898,0.451,5.864,94.111
trial_239,8,0.190,11,1.000,0.560,7.500,0.020,0.080,0.900,139,successful,success,true,true,true,false,46,54,29,23,0.923,106,0.876,104,0.111,0,0.778,0.743,0.809,0.828,0.809,0.018,0.840,0.428,5.362,103.060
trial_239,8,0.190,11,1.000,0.560,7.500,0.020,0.080,0.900,142,successful,success,true,true,true,false,46,61,29,26,0.930,96,0.822,89,0.104,0,0.753,0.794,0.754,0.631,0.631,0.124,0.856,0.402,4.977,100.175
trial_239,8,0.190,11,1.000,0.560,7.500,0.020,0.080,0.900,147,successful,success,true,true,true,false,54,35,29,10,0.880,51,0.839,116,0.085,0,0.690,0.697,0.799,0.808,0.799,0.008,0.831,0.415,5.104,81.919
trial_239,8,0.190,11,1.000,0.560,7.500,0.020,0.080,0.900,143,successful,success,true,true,true,false,76,47,20,30,0.901,84,0.870,102,0.104,0,0.769,0.807,0.850,0.873,0.850,0.022,0.831,0.422,5.319,90.451
trial_239,8,0.190,11,1.000,0.560,7.500,0.020,0.080,0.900,144,successful,success,true,true,true,false,84,35,22,56,0.895,94,0.872,120,0.102,0,0.741,0.827,0.888,0.872,0.872,0.016,0.885,0.430,5.500,89.088
trial_239,8,0.190,11,1.000,0.560,7.500,0.020,0.080,0.900,145,successful,success,true,true,true,false,48,38,25,30,0.889,78,0.910,89,0.106,0,0.847,0.790,0.684,0.715,0.684,0.031,0.806,0.412,5.096,86.721
trial_239,8,0.190,11,1.000,0.560,7.500,0.020,0.080,0.900,146,successful,success,true,true,true,false,79,69,47,17,0.901,75,0.857,97,0.090,0,0.601,0.755,0.794,0.779,0.779,0.015,0.855,0.408,5.099,92.728
trial_239,8,0.190,11,1.000,0.560,7.500,0.020,0.080,0.900,148,successful,success,true,true,true,false,70,29,19,41,0.882,47,0.905,83,0.093,0,0.533,0.811,0.743,0.757,0.743,0.014,0.818,0.385,4.649,93.503
trial_239,8,0.190,11,1.000,0.560,7.500,0.020,0.080,0.900,149,successful,success,true,true,true,false,50,29,22,15,0.933,81,0.874,66,0.108,0,0.762,0.759,0.907,0.799,0.799,0.108,0.866,0.425,5.384,95.162
trial_393,10,0.180,15,1.000,0.580,7.500,0.040,0.070,0.900,110,successful,success,true,true,true,false,58,52,34,46,0.914,87,0.884,94,0.111,0,0.802,0.797,0.897,0.865,0.865,0.033,0.839,0.483,4.535,96.317
trial_393,10,0.180,15,1.000,0.580,7.500,0.040,0.070,0.900,113,unsuccessful,vertical_without_gravity,false,false,true,false,not_reached,52,35,19,0.892,103,0.418,67,0.125,0,0.432,0.221,0.205,0.222,0.205,0.017,0.825,0.414,3.248,92.422
trial_393,10,0.180,15,1.000,0.580,7.500,0.040,0.070,0.900,114,successful,success,true,true,true,false,55,53,28,34,0.918,100,0.808,96,0.121,0,0.438,0.518,0.799,0.773,0.773,0.026,0.866,0.441,3.810,87.970
trial_393,10,0.180,15,1.000,0.580,7.500,0.040,0.070,0.900,111,successful,success,true,true,true,false,63,72,31,31,0.890,90,0.867,102,0.120,0,0.746,0.750,0.887,0.862,0.862,0.024,0.870,0.482,4.550,108.645
trial_393,10,0.180,15,1.000,0.580,7.500,0.040,0.070,0.900,112,successful,success,true,true,true,false,96,102,28,69,0.906,115,0.766,111,0.115,0,0.794,0.858,0.791,0.731,0.731,0.060,0.859,0.452,4.162,112.741
trial_393,10,0.180,15,1.000,0.580,7.500,0.040,0.070,0.900,115,successful,success,true,true,true,false,34,55,33,14,0.927,82,0.904,115,0.111,0,0.841,0.708,0.871,0.856,0.856,0.015,0.859,0.461,4.274,100.391
trial_393,10,0.180,15,1.000,0.580,7.500,0.040,0.070,0.900,117,successful,success,true,true,true,false,80,64,24,13,0.920,119,0.885,119,0.113,0,0.875,0.604,0.871,0.849,0.849,0.023,0.883,0.477,4.408,100.337
trial_393,10,0.180,15,1.000,0.580,7.500,0.040,0.070,0.900,116,unsuccessful,partial_tilt,false,false,false,false,not_reached,not_reached,112,96,0.684,120,0.415,114,0.112,0,0.769,0.656,0.359,0.357,0.357,0.002,0.684,0.443,3.515,106.822
trial_393,10,0.180,15,1.000,0.580,7.500,0.040,0.070,0.900,121,successful,success,true,true,true,false,62,64,42,30,0.883,111,0.900,119,0.124,0,0.678,0.704,0.905,0.898,0.898,0.007,0.828,0.462,4.158,93.980
trial_393,10,0.180,15,1.000,0.580,7.500,0.040,0.070,0.900,122,successful,success,true,true,true,false,48,36,22,30,0.923,85,0.864,101,0.122,0,0.739,0.839,0.805,0.757,0.757,0.047,0.895,0.455,4.184,98.548
trial_393,10,0.180,15,1.000,0.580,7.500,0.040,0.070,0.900,118,unsuccessful,flat,false,false,false,false,not_reached,not_reached,21,56,0.572,35,0.341,82,0.113,0,0.880,0.856,0.198,0.209,0.198,0.012,0.239,0.492,3.538,111.134
trial_393,10,0.180,15,1.000,0.580,7.500,0.040,0.070,0.900,119,successful,success,true,true,true,false,60,57,47,22,0.913,89,0.925,107,0.118,0,0.738,0.854,0.844,0.868,0.844,0.024,0.889,0.480,4.596,110.217
trial_393,10,0.180,15,1.000,0.580,7.500,0.040,0.070,0.900,120,successful,success,true,true,true,false,34,42,26,23,0.931,54,0.911,69,0.124,0,0.827,0.825,0.844,0.855,0.844,0.011,0.846,0.477,4.414,109.107
trial_393,10,0.180,15,1.000,0.580,7.500,0.040,0.070,0.900,123,successful,success,true,true,true,false,81,94,33,51,0.871,120,0.863,118,0.119,0,0.676,0.759,0.831,0.839,0.831,0.008,0.871,0.452,4.161,108.598
trial_393,10,0.180,15,1.000,0.580,7.500,0.040,0.070,0.900,124,successful,success,true,true,true,false,41,49,28,20,0.922,84,0.857,65,0.111,0,0.849,0.864,0.865,0.773,0.773,0.092,0.889,0.483,4.619,103.184
trial_393,10,0.180,15,1.000,0.580,7.500,0.040,0.070,0.900,125,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,27,0.488,30,0.351,61,0.125,0,0.742,0.652,0.262,0.225,0.225,0.036,0.470,0.441,3.197,111.034
trial_393,10,0.180,15,1.000,0.580,7.500,0.040,0.070,0.900,126,successful,success,true,true,true,false,57,68,33,26,0.923,78,0.897,75,0.119,0,0.742,0.789,0.825,0.784,0.784,0.041,0.859,0.473,4.430,104.228
trial_393,10,0.180,15,1.000,0.580,7.500,0.040,0.070,0.900,127,successful,success,true,true,true,false,102,73,51,66,0.921,101,0.727,120,0.116,0,0.805,0.773,0.844,0.727,0.727,0.118,0.854,0.443,4.123,90.626
trial_393,10,0.180,15,1.000,0.580,7.500,0.040,0.070,0.900,129,successful,success,true,true,true,false,105,97,29,23,0.915,113,0.635,117,0.118,0,0.740,0.492,0.634,0.713,0.634,0.080,0.853,0.449,3.895,99.447
trial_393,10,0.180,15,1.000,0.580,7.500,0.040,0.070,0.900,128,unsuccessful,gravity_without_vertical,false,true,false,false,53,55,39,40,0.932,76,0.910,84,0.113,0,0.904,0.733,0.897,0.895,0.895,0.002,0.799,0.464,4.225,107.514
trial_393,10,0.180,15,1.000,0.580,7.500,0.040,0.070,0.900,130,successful,success,true,true,true,false,47,33,26,21,0.914,118,0.895,66,0.108,0,0.798,0.811,0.863,0.833,0.833,0.030,0.873,0.486,4.574,105.551
trial_393,10,0.180,15,1.000,0.580,7.500,0.040,0.070,0.900,133,successful,success,true,true,true,false,32,37,25,17,0.905,112,0.897,84,0.114,0,0.834,0.768,0.790,0.772,0.772,0.017,0.861,0.472,4.331,101.523
trial_393,10,0.180,15,1.000,0.580,7.500,0.040,0.070,0.900,131,successful,success,true,true,true,false,71,74,38,51,0.905,88,0.883,119,0.122,0,0.734,0.734,0.894,0.858,0.858,0.036,0.829,0.452,4.037,111.819
trial_393,10,0.180,15,1.000,0.580,7.500,0.040,0.070,0.900,132,unsuccessful,flat,false,false,false,false,not_reached,not_reached,35,37,0.745,66,0.338,38,0.111,0,0.770,0.810,0.163,0.201,0.163,0.037,0.277,0.485,3.446,109.007
trial_393,10,0.180,15,1.000,0.580,7.500,0.040,0.070,0.900,138,unsuccessful,partial_tilt,false,false,false,false,not_reached,53,20,34,0.845,84,0.477,119,0.123,0,0.797,0.652,0.499,0.454,0.454,0.045,0.714,0.440,3.577,91.831
trial_393,10,0.180,15,1.000,0.580,7.500,0.040,0.070,0.900,134,successful,success,true,true,true,false,68,73,61,59,0.928,79,0.898,114,0.120,0,0.834,0.849,0.848,0.875,0.848,0.026,0.882,0.470,4.388,107.830
trial_393,10,0.180,15,1.000,0.580,7.500,0.040,0.070,0.900,135,successful,success,true,true,true,false,81,81,55,41,0.916,100,0.835,115,0.126,0,0.778,0.749,0.802,0.749,0.749,0.053,0.804,0.454,4.009,107.208
trial_393,10,0.180,15,1.000,0.580,7.500,0.040,0.070,0.900,136,successful,success,true,true,true,false,43,50,23,32,0.925,120,0.863,71,0.115,0,0.736,0.860,0.799,0.843,0.799,0.044,0.925,0.479,4.592,110.576
trial_393,10,0.180,15,1.000,0.580,7.500,0.040,0.070,0.900,139,successful,success,true,true,true,false,73,56,37,61,0.913,119,0.887,112,0.126,0,0.782,0.718,0.809,0.830,0.809,0.021,0.903,0.476,4.449,102.714
trial_393,10,0.180,15,1.000,0.580,7.500,0.040,0.070,0.900,137,unsuccessful,flat,false,false,false,false,not_reached,not_reached,42,25,0.544,42,0.265,25,0.126,0,0.651,0.660,0.182,0.201,0.182,0.019,0.307,0.462,3.226,113.976
trial_393,10,0.180,15,1.000,0.580,7.500,0.040,0.070,0.900,140,successful,success,true,true,true,false,41,42,33,35,0.926,56,0.900,99,0.112,0,0.777,0.813,0.865,0.881,0.865,0.016,0.855,0.494,4.680,108.791
trial_393,10,0.180,15,1.000,0.580,7.500,0.040,0.070,0.900,143,successful,success,true,true,true,false,43,40,29,33,0.945,115,0.890,118,0.126,0,0.740,0.895,0.880,0.851,0.851,0.030,0.864,0.493,4.633,105.447
trial_393,10,0.180,15,1.000,0.580,7.500,0.040,0.070,0.900,141,successful,success,true,true,true,false,46,53,28,36,0.927,118,0.883,113,0.120,0,0.828,0.685,0.841,0.851,0.841,0.010,0.915,0.467,4.399,116.014
trial_393,10,0.180,15,1.000,0.580,7.500,0.040,0.070,0.900,142,successful,success,true,true,true,false,37,47,27,22,0.896,70,0.900,50,0.124,0,0.799,0.855,0.777,0.759,0.759,0.018,0.850,0.467,4.333,114.003
trial_393,10,0.180,15,1.000,0.580,7.500,0.040,0.070,0.900,144,successful,success,true,true,true,false,59,42,34,13,0.896,119,0.903,91,0.113,0,0.719,0.702,0.862,0.855,0.855,0.006,0.896,0.470,4.371,98.269
trial_393,10,0.180,15,1.000,0.580,7.500,0.040,0.070,0.900,145,successful,success,true,true,true,false,32,30,21,20,0.924,55,0.914,77,0.123,0,0.771,0.723,0.855,0.869,0.855,0.014,0.887,0.465,4.322,102.386
trial_393,10,0.180,15,1.000,0.580,7.500,0.040,0.070,0.900,147,successful,success,true,true,true,false,107,96,53,14,0.882,100,0.839,120,0.100,0,0.566,0.454,0.839,0.843,0.839,0.004,0.839,0.455,3.958,95.217
trial_393,10,0.180,15,1.000,0.580,7.500,0.040,0.070,0.900,146,successful,success,true,true,true,false,56,35,22,37,0.899,49,0.900,108,0.104,0,0.849,0.854,0.843,0.826,0.826,0.017,0.888,0.477,4.502,103.283
trial_393,10,0.180,15,1.000,0.580,7.500,0.040,0.070,0.900,148,unsuccessful,gravity_without_vertical,false,true,false,false,39,42,24,22,0.919,106,0.907,67,0.111,0,0.733,0.838,0.845,0.856,0.845,0.011,0.785,0.474,4.163,111.161
trial_274,8,0.210,13,1.000,0.600,8.500,0.025,0.090,0.800,111,successful,success,true,true,true,false,39,46,22,24,0.919,90,0.886,82,0.100,0,0.708,0.767,0.845,0.770,0.770,0.075,0.898,0.418,4.948,97.683
trial_393,10,0.180,15,1.000,0.580,7.500,0.040,0.070,0.900,149,successful,success,true,true,true,false,68,73,29,42,0.892,113,0.888,88,0.127,0,0.850,0.797,0.828,0.833,0.828,0.006,0.849,0.449,4.093,112.779
trial_274,8,0.210,13,1.000,0.600,8.500,0.025,0.090,0.800,110,successful,success,true,true,true,false,85,89,56,10,0.909,119,0.856,105,0.091,0,0.835,0.830,0.863,0.819,0.819,0.044,0.902,0.434,5.252,105.375
trial_274,8,0.210,13,1.000,0.600,8.500,0.025,0.090,0.800,112,successful,success,true,true,true,false,38,33,20,10,0.942,99,0.866,83,0.094,0,0.704,0.764,0.762,0.754,0.754,0.008,0.852,0.399,4.535,100.201
trial_274,8,0.210,13,1.000,0.600,8.500,0.025,0.090,0.800,115,successful,success,true,true,true,false,53,37,19,36,0.902,97,0.863,98,0.095,0,0.829,0.771,0.874,0.849,0.849,0.024,0.866,0.449,5.363,88.749
trial_274,8,0.210,13,1.000,0.600,8.500,0.025,0.090,0.800,113,successful,success,true,true,true,false,37,39,20,18,0.921,96,0.887,54,0.101,0,0.733,0.796,0.845,0.827,0.827,0.018,0.846,0.442,5.185,101.369
trial_274,8,0.210,13,1.000,0.600,8.500,0.025,0.090,0.800,114,successful,success,true,true,true,false,32,45,21,15,0.916,120,0.873,83,0.100,0,0.785,0.797,0.837,0.699,0.699,0.139,0.916,0.418,5.028,102.397
trial_274,8,0.210,13,1.000,0.600,8.500,0.025,0.090,0.800,116,successful,success,true,true,true,false,38,40,33,27,0.912,86,0.893,57,0.092,0,0.735,0.644,0.760,0.749,0.749,0.011,0.878,0.410,4.775,101.889
trial_274,8,0.210,13,1.000,0.600,8.500,0.025,0.090,0.800,117,successful,success,true,true,true,false,33,33,20,13,0.921,90,0.888,117,0.095,0,0.779,0.872,0.864,0.879,0.864,0.015,0.884,0.437,5.266,98.541
trial_274,8,0.210,13,1.000,0.600,8.500,0.025,0.090,0.800,118,successful,success,true,true,true,false,41,44,11,18,0.925,113,0.852,64,0.089,0,0.788,0.872,0.802,0.787,0.787,0.015,0.845,0.409,4.690,100.249
trial_274,8,0.210,13,1.000,0.600,8.500,0.025,0.090,0.800,119,successful,success,true,true,true,false,39,44,25,23,0.916,77,0.857,96,0.093,0,0.881,0.662,0.864,0.836,0.836,0.028,0.861,0.422,4.956,99.862
trial_274,8,0.210,13,1.000,0.600,8.500,0.025,0.090,0.800,120,successful,success,true,true,true,false,34,31,21,11,0.941,111,0.877,100,0.102,0,0.864,0.808,0.855,0.851,0.851,0.004,0.875,0.439,5.216,100.804
trial_274,8,0.210,13,1.000,0.600,8.500,0.025,0.090,0.800,121,successful,success,true,true,true,false,85,85,36,81,0.911,116,0.842,115,0.101,0,0.785,0.861,0.819,0.785,0.785,0.034,0.870,0.405,4.812,101.578
trial_274,8,0.210,13,1.000,0.600,8.500,0.025,0.090,0.800,122,successful,success,true,true,true,false,90,96,48,18,0.930,114,0.882,117,0.102,0,0.804,0.787,0.867,0.829,0.829,0.038,0.881,0.427,5.137,98.197
trial_274,8,0.210,13,1.000,0.600,8.500,0.025,0.090,0.800,123,successful,success,true,true,true,false,82,93,61,18,0.914,104,0.885,96,0.101,0,0.693,0.787,0.875,0.841,0.841,0.033,0.808,0.416,4.765,104.869
trial_274,8,0.210,13,1.000,0.600,8.500,0.025,0.090,0.800,124,successful,success,true,true,true,false,46,37,17,35,0.922,50,0.885,83,0.092,0,0.698,0.726,0.800,0.775,0.775,0.025,0.880,0.420,4.858,96.376
trial_274,8,0.210,13,1.000,0.600,8.500,0.025,0.090,0.800,125,successful,success,true,true,true,false,36,30,22,21,0.916,65,0.922,99,0.100,0,0.770,0.660,0.836,0.812,0.812,0.025,0.848,0.401,4.612,96.000
trial_274,8,0.210,13,1.000,0.600,8.500,0.025,0.090,0.800,128,successful,success,true,true,true,false,38,50,17,9,0.908,115,0.857,88,0.092,0,0.788,0.769,0.832,0.767,0.767,0.065,0.806,0.428,4.917,99.570
trial_274,8,0.210,13,1.000,0.600,8.500,0.025,0.090,0.800,127,successful,success,true,true,true,false,55,62,24,22,0.922,81,0.909,65,0.098,0,0.788,0.809,0.876,0.853,0.853,0.022,0.888,0.415,4.923,101.193
trial_274,8,0.210,13,1.000,0.600,8.500,0.025,0.090,0.800,126,unsuccessful,gravity_without_vertical,false,true,false,false,40,40,34,16,0.909,72,0.860,69,0.095,0,0.778,0.719,0.874,0.827,0.827,0.047,0.773,0.415,4.577,103.340
trial_274,8,0.210,13,1.000,0.600,8.500,0.025,0.090,0.800,130,successful,success,true,true,true,false,44,44,29,8,0.923,55,0.857,104,0.090,0,0.636,0.787,0.734,0.711,0.711,0.023,0.857,0.402,4.577,95.397
trial_274,8,0.210,13,1.000,0.600,8.500,0.025,0.090,0.800,129,successful,success,true,true,true,false,32,42,16,26,0.906,81,0.889,81,0.104,0,0.772,0.818,0.782,0.810,0.782,0.028,0.827,0.425,4.910,103.017
trial_274,8,0.210,13,1.000,0.600,8.500,0.025,0.090,0.800,131,successful,success,true,true,true,false,58,52,34,30,0.906,100,0.885,115,0.103,0,0.794,0.698,0.882,0.837,0.837,0.045,0.896,0.446,5.407,96.225
trial_274,8,0.210,13,1.000,0.600,8.500,0.025,0.090,0.800,132,unsuccessful,gravity_without_vertical,false,true,false,false,118,not_reached,38,49,0.786,115,0.572,120,0.094,0,0.571,0.448,0.572,0.643,0.572,0.071,0.782,0.373,3.986,98.160
trial_274,8,0.210,13,1.000,0.600,8.500,0.025,0.090,0.800,134,successful,success,true,true,true,false,54,52,34,18,0.894,65,0.899,88,0.099,0,0.793,0.892,0.835,0.809,0.809,0.025,0.884,0.446,5.395,95.981
trial_274,8,0.210,13,1.000,0.600,8.500,0.025,0.090,0.800,133,successful,success,true,true,true,false,45,63,20,16,0.898,108,0.869,119,0.095,0,0.808,0.849,0.868,0.841,0.841,0.027,0.861,0.436,5.215,100.139
trial_274,8,0.210,13,1.000,0.600,8.500,0.025,0.090,0.800,137,successful,success,true,true,true,false,84,73,21,28,0.895,119,0.847,116,0.107,0,0.695,0.704,0.772,0.754,0.754,0.018,0.878,0.384,4.383,83.479
trial_274,8,0.210,13,1.000,0.600,8.500,0.025,0.090,0.800,135,successful,success,true,true,true,false,38,40,20,26,0.877,65,0.882,57,0.102,0,0.798,0.620,0.800,0.785,0.785,0.015,0.854,0.422,4.883,99.281
trial_274,8,0.210,13,1.000,0.600,8.500,0.025,0.090,0.800,136,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,66,18,0.545,74,0.394,119,0.095,0,0.751,0.804,0.368,0.394,0.368,0.026,0.271,0.422,3.683,106.122
trial_274,8,0.210,13,1.000,0.600,8.500,0.025,0.090,0.800,138,successful,success,true,true,true,false,34,33,17,18,0.911,87,0.847,90,0.100,0,0.715,0.798,0.815,0.751,0.751,0.064,0.815,0.422,4.786,100.679
trial_274,8,0.210,13,1.000,0.600,8.500,0.025,0.090,0.800,139,successful,success,true,true,true,false,41,66,23,16,0.919,108,0.867,104,0.106,0,0.798,0.805,0.849,0.868,0.849,0.018,0.846,0.442,5.181,100.735
trial_274,8,0.210,13,1.000,0.600,8.500,0.025,0.090,0.800,140,successful,success,true,true,true,false,55,70,55,28,0.902,93,0.882,116,0.090,0,0.742,0.821,0.850,0.859,0.850,0.008,0.891,0.414,4.913,98.496
trial_274,8,0.210,13,1.000,0.600,8.500,0.025,0.090,0.800,141,unsuccessful,gravity_without_vertical,false,true,false,false,24,38,19,11,0.894,72,0.895,59,0.099,0,0.797,0.768,0.809,0.708,0.708,0.101,0.799,0.351,3.932,97.812
trial_274,8,0.210,13,1.000,0.600,8.500,0.025,0.090,0.800,142,successful,success,true,true,true,false,33,35,16,10,0.926,110,0.847,108,0.100,0,0.818,0.776,0.869,0.800,0.800,0.068,0.854,0.425,5.016,94.299
trial_274,8,0.210,13,1.000,0.600,8.500,0.025,0.090,0.800,144,successful,success,true,true,true,false,29,30,16,17,0.919,98,0.862,119,0.095,0,0.807,0.817,0.885,0.847,0.847,0.038,0.899,0.449,5.503,96.379
trial_274,8,0.210,13,1.000,0.600,8.500,0.025,0.090,0.800,143,successful,success,true,true,true,false,35,37,19,18,0.911,114,0.913,103,0.101,0,0.776,0.741,0.851,0.838,0.838,0.013,0.853,0.408,4.788,100.150
trial_274,8,0.210,13,1.000,0.600,8.500,0.025,0.090,0.800,146,successful,success,true,true,true,false,39,54,22,10,0.911,59,0.876,119,0.087,0,0.857,0.799,0.858,0.842,0.842,0.016,0.877,0.427,5.072,97.512
trial_274,8,0.210,13,1.000,0.600,8.500,0.025,0.090,0.800,145,successful,success,true,true,true,false,60,55,22,21,0.900,59,0.840,101,0.104,0,0.786,0.828,0.824,0.798,0.798,0.026,0.884,0.431,5.105,104.035
trial_274,8,0.210,13,1.000,0.600,8.500,0.025,0.090,0.800,147,successful,success,true,true,true,false,56,54,20,18,0.926,114,0.822,103,0.086,0,0.740,0.771,0.737,0.727,0.727,0.010,0.877,0.397,4.626,102.203
trial_274,8,0.210,13,1.000,0.600,8.500,0.025,0.090,0.800,148,successful,success,true,true,true,false,78,77,23,28,0.902,113,0.866,99,0.089,0,0.781,0.717,0.818,0.834,0.818,0.015,0.860,0.411,4.797,100.772
trial_432,8,0.220,14,1.000,0.540,8.000,0.020,0.080,0.900,112,unsuccessful,gravity_without_vertical,false,true,false,false,52,41,26,15,0.921,102,0.876,109,0.104,0,0.772,0.823,0.864,0.817,0.817,0.047,0.791,0.457,5.764,94.360
trial_274,8,0.210,13,1.000,0.600,8.500,0.025,0.090,0.800,149,successful,success,true,true,true,false,38,27,21,18,0.926,46,0.894,91,0.106,0,0.819,0.718,0.826,0.781,0.781,0.044,0.852,0.385,4.445,102.363
trial_432,8,0.220,14,1.000,0.540,8.000,0.020,0.080,0.900,111,successful,success,true,true,true,false,60,56,32,20,0.916,108,0.896,115,0.108,0,0.772,0.811,0.856,0.860,0.856,0.004,0.885,0.474,6.260,100.353
trial_432,8,0.220,14,1.000,0.540,8.000,0.020,0.080,0.900,110,successful,success,true,true,true,false,51,38,18,31,0.913,70,0.895,113,0.103,0,0.786,0.814,0.818,0.829,0.818,0.011,0.839,0.471,6.060,102.917
trial_432,8,0.220,14,1.000,0.540,8.000,0.020,0.080,0.900,113,successful,success,true,true,true,false,59,37,24,20,0.921,118,0.873,105,0.111,0,0.865,0.788,0.867,0.844,0.844,0.023,0.911,0.486,6.484,97.975
trial_432,8,0.220,14,1.000,0.540,8.000,0.020,0.080,0.900,114,successful,success,true,true,true,false,86,41,19,16,0.887,94,0.858,107,0.111,0,0.812,0.801,0.842,0.822,0.822,0.020,0.853,0.465,6.056,89.690
trial_432,8,0.220,14,1.000,0.540,8.000,0.020,0.080,0.900,115,successful,success,true,true,true,false,67,40,28,17,0.904,105,0.881,116,0.103,0,0.766,0.782,0.889,0.864,0.864,0.025,0.829,0.445,5.698,99.692
trial_432,8,0.220,14,1.000,0.540,8.000,0.020,0.080,0.900,118,successful,success,true,true,true,false,63,36,20,20,0.894,103,0.845,105,0.106,0,0.783,0.701,0.811,0.822,0.811,0.012,0.864,0.450,5.744,88.795
trial_432,8,0.220,14,1.000,0.540,8.000,0.020,0.080,0.900,116,successful,success,true,true,true,false,46,40,25,20,0.914,103,0.895,97,0.101,0,0.700,0.848,0.797,0.782,0.782,0.014,0.885,0.449,5.821,97.062
trial_432,8,0.220,14,1.000,0.540,8.000,0.020,0.080,0.900,119,successful,success,true,true,true,false,90,36,16,27,0.890,95,0.827,118,0.107,0,0.610,0.716,0.871,0.827,0.827,0.045,0.857,0.446,5.734,89.519
trial_432,8,0.220,14,1.000,0.540,8.000,0.020,0.080,0.900,117,unsuccessful,gravity_without_vertical,false,true,false,false,64,46,22,21,0.916,93,0.861,85,0.104,0,0.831,0.729,0.820,0.798,0.798,0.023,0.739,0.450,5.487,100.502
trial_432,8,0.220,14,1.000,0.540,8.000,0.020,0.080,0.900,121,successful,success,true,true,true,false,45,79,26,27,0.916,99,0.858,102,0.110,0,0.753,0.760,0.848,0.838,0.838,0.009,0.869,0.464,6.040,88.668
trial_432,8,0.220,14,1.000,0.540,8.000,0.020,0.080,0.900,120,successful,success,true,true,true,false,68,70,67,64,0.878,120,0.884,119,0.116,0,0.749,0.863,0.883,0.873,0.873,0.010,0.878,0.470,6.187,106.401
trial_432,8,0.220,14,1.000,0.540,8.000,0.020,0.080,0.900,122,successful,success,true,true,true,false,38,42,28,16,0.915,97,0.860,117,0.114,0,0.800,0.737,0.849,0.864,0.849,0.015,0.857,0.465,6.064,101.310
