number,state,value,seed,food_site_count,food_site_width,food_site_capacity,food_value,vertical_comb_benefit,food_site_max_distance,travel_cost_per_distance,mutation_sd,transposition_mutation_correlation,stable,collapsed,progress,final_success,final_payoff,final_comb_tilt,final_sender_transposition,final_receiver_transposition,final_min_transposition
17,COMPLETE,0.226,103,5,0.240,8,1.000,0.260,8.500,0.040,0.110,0.700,false,false,0.221,0.363,1.649,0.177,0.179,0.185,0.179
17,COMPLETE,0.226,104,5,0.240,8,1.000,0.260,8.500,0.040,0.110,0.700,false,false,0.221,0.377,1.746,0.177,0.193,0.281,0.193
17,COMPLETE,0.226,105,5,0.240,8,1.000,0.260,8.500,0.040,0.110,0.700,false,false,0.232,0.387,1.733,0.186,0.186,0.203,0.186
17,COMPLETE,0.226,106,5,0.240,8,1.000,0.260,8.500,0.040,0.110,0.700,false,false,0.223,0.355,1.451,0.178,0.229,0.223,0.223
17,COMPLETE,0.226,107,5,0.240,8,1.000,0.260,8.500,0.040,0.110,0.700,false,false,0.305,0.357,1.573,0.244,0.154,0.190,0.154
17,COMPLETE,0.226,108,5,0.240,8,1.000,0.260,8.500,0.040,0.110,0.700,false,false,0.306,0.346,1.430,0.245,0.277,0.197,0.197
17,COMPLETE,0.226,109,5,0.240,8,1.000,0.260,8.500,0.040,0.110,0.700,false,false,0.142,0.384,1.740,0.114,0.308,0.237,0.237
18,COMPLETE,0.276,100,8,0.240,12,1.000,0.380,9.000,0.030,0.050,0.500,false,false,0.304,0.479,3.911,0.243,0.263,0.229,0.229
18,COMPLETE,0.276,101,8,0.240,12,1.000,0.380,9.000,0.030,0.050,0.500,false,false,0.268,0.486,3.949,0.214,0.195,0.336,0.195
18,COMPLETE,0.276,102,8,0.240,12,1.000,0.380,9.000,0.030,0.050,0.500,false,false,0.328,0.470,3.893,0.328,0.164,0.207,0.164
18,COMPLETE,0.276,103,8,0.240,12,1.000,0.380,9.000,0.030,0.050,0.500,false,false,0.341,0.482,3.975,0.273,0.221,0.245,0.221
18,COMPLETE,0.276,104,8,0.240,12,1.000,0.380,9.000,0.030,0.050,0.500,false,false,0.189,0.504,4.097,0.151,0.126,0.144,0.126
18,COMPLETE,0.276,105,8,0.240,12,1.000,0.380,9.000,0.030,0.050,0.500,false,false,0.305,0.471,3.832,0.278,0.152,0.308,0.152
18,COMPLETE,0.276,106,8,0.240,12,1.000,0.380,9.000,0.030,0.050,0.500,false,false,0.213,0.470,3.644,0.170,0.378,0.502,0.378
18,COMPLETE,0.276,107,8,0.240,12,1.000,0.380,9.000,0.030,0.050,0.500,false,false,0.243,0.485,3.889,0.194,0.298,0.187,0.187
18,COMPLETE,0.276,108,8,0.240,12,1.000,0.380,9.000,0.030,0.050,0.500,false,false,0.255,0.491,4.163,0.294,0.127,0.195,0.127
18,COMPLETE,0.276,109,8,0.240,12,1.000,0.380,9.000,0.030,0.050,0.500,false,false,0.319,0.483,3.995,0.255,0.241,0.176,0.176
19,COMPLETE,3.504,100,8,0.210,11,1.000,0.300,6.000,0.060,0.140,0.800,false,false,0.188,0.432,1.858,0.150,0.219,0.408,0.219
19,COMPLETE,3.504,101,8,0.210,11,1.000,0.300,6.000,0.060,0.140,0.800,true,false,1.000,0.459,2.318,0.811,0.787,0.731,0.731
19,COMPLETE,3.504,102,8,0.210,11,1.000,0.300,6.000,0.060,0.140,0.800,false,false,0.324,0.447,2.075,0.259,0.210,0.263,0.210
19,COMPLETE,3.504,103,8,0.210,11,1.000,0.300,6.000,0.060,0.140,0.800,false,false,0.367,0.427,1.719,0.293,0.423,0.285,0.285
19,COMPLETE,3.504,104,8,0.210,11,1.000,0.300,6.000,0.060,0.140,0.800,false,false,0.205,0.457,2.074,0.164,0.198,0.284,0.198
19,COMPLETE,3.504,105,8,0.210,11,1.000,0.300,6.000,0.060,0.140,0.800,false,false,0.316,0.469,2.067,0.253,0.222,0.284,0.222
19,COMPLETE,3.504,106,8,0.210,11,1.000,0.300,6.000,0.060,0.140,0.800,true,false,1.000,0.458,2.342,0.811,0.869,0.840,0.840
19,COMPLETE,3.504,107,8,0.210,11,1.000,0.300,6.000,0.060,0.140,0.800,true,false,1.000,0.427,2.008,0.806,0.822,0.783,0.783
19,COMPLETE,3.504,108,8,0.210,11,1.000,0.300,6.000,0.060,0.140,0.800,false,false,0.353,0.438,1.804,0.283,0.394,0.337,0.337
19,COMPLETE,3.504,109,8,0.210,11,1.000,0.300,6.000,0.060,0.140,0.800,false,false,0.283,0.427,1.797,0.226,0.319,0.266,0.266
20,COMPLETE,3.928,100,9,0.300,11,1.000,0.260,5.500,0.045,0.100,0.200,false,false,0.978,0.642,6.475,0.783,0.772,0.776,0.772
20,COMPLETE,3.928,101,9,0.300,11,1.000,0.260,5.500,0.045,0.100,0.200,false,false,0.999,0.614,6.220,0.799,0.881,0.641,0.641
20,COMPLETE,3.928,102,9,0.300,11,1.000,0.260,5.500,0.045,0.100,0.200,false,false,0.999,0.574,5.512,0.799,0.717,0.550,0.550
20,COMPLETE,3.928,103,9,0.300,11,1.000,0.260,5.500,0.045,0.100,0.200,true,false,1.000,0.627,6.447,0.862,0.843,0.791,0.791
20,COMPLETE,3.928,104,9,0.300,11,1.000,0.260,5.500,0.045,0.100,0.200,false,false,0.976,0.576,5.695,0.781,0.745,0.724,0.724
20,COMPLETE,3.928,105,9,0.300,11,1.000,0.260,5.500,0.045,0.100,0.200,false,false,0.961,0.618,6.022,0.769,0.799,0.720,0.720
20,COMPLETE,3.928,106,9,0.300,11,1.000,0.260,5.500,0.045,0.100,0.200,true,false,1.000,0.618,6.111,0.810,0.840,0.774,0.774
20,COMPLETE,3.928,107,9,0.300,11,1.000,0.260,5.500,0.045,0.100,0.200,true,false,1.000,0.632,6.395,0.863,0.728,0.760,0.728
20,COMPLETE,3.928,108,9,0.300,11,1.000,0.260,5.500,0.045,0.100,0.200,false,false,0.973,0.637,6.309,0.778,0.830,0.751,0.751
20,COMPLETE,3.928,109,9,0.300,11,1.000,0.260,5.500,0.045,0.100,0.200,false,false,0.390,0.616,5.398,0.312,0.386,0.212,0.212
21,COMPLETE,9.999,100,6,0.260,12,1.000,0.480,5.000,0.015,0.120,0.200,false,false,0.992,0.434,5.885,0.793,0.756,0.557,0.557
21,COMPLETE,9.999,101,6,0.260,12,1.000,0.480,5.000,0.015,0.120,0.200,true,false,1.000,0.448,6.303,0.889,0.797,0.600,0.600
21,COMPLETE,9.999,102,6,0.260,12,1.000,0.480,5.000,0.015,0.120,0.200,true,false,1.000,0.447,6.219,0.829,0.791,0.748,0.748
21,COMPLETE,9.999,103,6,0.260,12,1.000,0.480,5.000,0.015,0.120,0.200,true,false,1.000,0.410,5.636,0.843,0.774,0.582,0.582
21,COMPLETE,9.999,104,6,0.260,12,1.000,0.480,5.000,0.015,0.120,0.200,true,false,1.000,0.453,6.175,0.830,0.722,0.588,0.588
21,COMPLETE,9.999,105,6,0.260,12,1.000,0.480,5.000,0.015,0.120,0.200,true,false,1.000,0.450,6.171,0.807,0.859,0.627,0.627
21,COMPLETE,9.999,106,6,0.260,12,1.000,0.480,5.000,0.015,0.120,0.200,true,false,1.000,0.491,6.780,0.801,0.794,0.780,0.780
21,COMPLETE,9.999,107,6,0.260,12,1.000,0.480,5.000,0.015,0.120,0.200,true,false,1.000,0.469,6.570,0.846,0.833,0.827,0.827
21,COMPLETE,9.999,108,6,0.260,12,1.000,0.480,5.000,0.015,0.120,0.200,true,false,1.000,0.451,6.230,0.812,0.801,0.755,0.755
21,COMPLETE,9.999,109,6,0.260,12,1.000,0.480,5.000,0.015,0.120,0.200,true,false,1.000,0.448,6.193,0.838,0.837,0.788,0.788
22,COMPLETE,0.328,100,7,0.390,7,1.000,0.300,5.500,0.055,0.040,0.400,false,false,0.296,0.663,5.645,0.375,0.148,0.175,0.148
22,COMPLETE,0.328,101,7,0.390,7,1.000,0.300,5.500,0.055,0.040,0.400,false,false,0.363,0.677,5.674,0.323,0.239,0.182,0.182
22,COMPLETE,0.328,102,7,0.390,7,1.000,0.300,5.500,0.055,0.040,0.400,false,false,0.292,0.689,5.848,0.287,0.239,0.146,0.146
22,COMPLETE,0.328,103,7,0.390,7,1.000,0.300,5.500,0.055,0.040,0.400,false,false,0.174,0.711,5.927,0.140,0.384,0.435,0.384
22,COMPLETE,0.328,104,7,0.390,7,1.000,0.300,5.500,0.055,0.040,0.400,false,false,0.201,0.697,5.836,0.160,0.255,0.438,0.255
22,COMPLETE,0.328,105,7,0.390,7,1.000,0.300,5.500,0.055,0.040,0.400,false,false,0.994,0.659,6.244,0.796,0.786,0.542,0.542
22,COMPLETE,0.328,106,7,0.390,7,1.000,0.300,5.500,0.055,0.040,0.400,false,false,0.215,0.689,6.019,0.299,0.107,0.117,0.107
22,COMPLETE,0.328,107,7,0.390,7,1.000,0.300,5.500,0.055,0.040,0.400,false,false,0.137,0.670,5.852,0.396,0.069,0.138,0.069
22,COMPLETE,0.328,108,7,0.390,7,1.000,0.300,5.500,0.055,0.040,0.400,false,false,0.331,0.665,5.569,0.265,0.263,0.231,0.231
22,COMPLETE,0.328,109,7,0.390,7,1.000,0.300,5.500,0.055,0.040,0.400,false,false,0.278,0.684,5.802,0.241,0.139,0.153,0.139
23,COMPLETE,2.487,100,6,0.230,16,1.000,0.560,6.500,0.025,0.050,0.100,false,false,0.229,0.468,4.407,0.270,0.115,0.295,0.115
23,COMPLETE,2.487,101,6,0.230,16,1.000,0.560,6.500,0.025,0.050,0.100,false,false,0.956,0.440,5.164,0.888,0.901,0.478,0.478
23,COMPLETE,2.487,102,6,0.230,16,1.000,0.560,6.500,0.025,0.050,0.100,false,false,0.199,0.455,4.297,0.306,0.100,0.135,0.100
23,COMPLETE,2.487,103,6,0.230,16,1.000,0.560,6.500,0.025,0.050,0.100,false,false,0.215,0.458,4.116,0.172,0.145,0.273,0.145
23,COMPLETE,2.487,104,6,0.230,16,1.000,0.560,6.500,0.025,0.050,0.100,false,false,0.270,0.474,4.424,0.216,0.150,0.153,0.150
23,COMPLETE,2.487,105,6,0.230,16,1.000,0.560,6.500,0.025,0.050,0.100,true,false,1.000,0.459,5.673,0.918,0.900,0.637,0.637
23,COMPLETE,2.487,106,6,0.230,16,1.000,0.560,6.500,0.025,0.050,0.100,false,false,0.286,0.472,4.414,0.255,0.143,0.218,0.143
23,COMPLETE,2.487,107,6,0.230,16,1.000,0.560,6.500,0.025,0.050,0.100,false,false,0.308,0.423,4.133,0.401,0.154,0.174,0.154
23,COMPLETE,2.487,108,6,0.230,16,1.000,0.560,6.500,0.025,0.050,0.100,false,false,0.405,0.372,3.820,0.729,0.245,0.202,0.202
23,COMPLETE,2.487,109,6,0.230,16,1.000,0.560,6.500,0.025,0.050,0.100,true,false,1.000,0.372,4.096,0.855,0.593,0.633,0.593
24,COMPLETE,5.643,100,9,0.400,13,1.000,0.220,8.500,0.050,0.080,0.200,false,false,0.163,0.643,5.299,0.131,0.427,0.396,0.396
24,COMPLETE,5.643,101,9,0.400,13,1.000,0.220,8.500,0.050,0.080,0.200,true,false,1.000,0.688,6.434,0.809,0.791,0.717,0.717
24,COMPLETE,5.643,102,9,0.400,13,1.000,0.220,8.500,0.050,0.080,0.200,false,false,0.378,0.712,6.032,0.302,0.250,0.224,0.224
24,COMPLETE,5.643,103,9,0.400,13,1.000,0.220,8.500,0.050,0.080,0.200,false,false,0.241,0.662,5.400,0.193,0.334,0.295,0.295
24,COMPLETE,5.643,104,9,0.400,13,1.000,0.220,8.500,0.050,0.080,0.200,false,false,0.454,0.675,5.675,0.367,0.227,0.240,0.227
24,COMPLETE,5.643,105,9,0.400,13,1.000,0.220,8.500,0.050,0.080,0.200,true,false,1.000,0.696,6.516,0.854,0.885,0.797,0.797
24,COMPLETE,5.643,106,9,0.400,13,1.000,0.220,8.500,0.050,0.080,0.200,false,false,0.194,0.689,5.613,0.155,0.371,0.433,0.371
24,COMPLETE,5.643,107,9,0.400,13,1.000,0.220,8.500,0.050,0.080,0.200,true,false,1.000,0.680,6.261,0.861,0.756,0.671,0.671
24,COMPLETE,5.643,108,9,0.400,13,1.000,0.220,8.500,0.050,0.080,0.200,true,false,1.000,0.709,6.844,0.889,0.814,0.838,0.814
24,COMPLETE,5.643,109,9,0.400,13,1.000,0.220,8.500,0.050,0.080,0.200,true,false,1.000,0.702,6.658,0.875,0.782,0.800,0.782
25,COMPLETE,0.201,100,4,0.330,15,1.000,0.340,8.000,0.045,0.080,1.000,false,false,0.171,0.498,3.014,0.137,0.214,0.214,0.214
25,COMPLETE,0.201,101,4,0.330,15,1.000,0.340,8.000,0.045,0.080,1.000,false,false,0.180,0.480,2.881,0.144,0.208,0.208,0.208
25,COMPLETE,0.201,102,4,0.330,15,1.000,0.340,8.000,0.045,0.080,1.000,false,false,0.248,0.474,2.765,0.198,0.149,0.149,0.149
25,COMPLETE,0.201,103,4,0.330,15,1.000,0.340,8.000,0.045,0.080,1.000,false,false,0.204,0.484,3.002,0.163,0.216,0.216,0.216
25,COMPLETE,0.201,104,4,0.330,15,1.000,0.340,8.000,0.045,0.080,1.000,false,false,0.155,0.492,2.886,0.124,0.245,0.245,0.245
25,COMPLETE,0.201,105,4,0.330,15,1.000,0.340,8.000,0.045,0.080,1.000,false,false,0.237,0.482,2.870,0.190,0.159,0.159,0.159
25,COMPLETE,0.201,106,4,0.330,15,1.000,0.340,8.000,0.045,0.080,1.000,false,false,0.242,0.457,2.503,0.193,0.251,0.251,0.251
25,COMPLETE,0.201,107,4,0.330,15,1.000,0.340,8.000,0.045,0.080,1.000,false,false,0.158,0.480,2.744,0.127,0.250,0.250,0.250
25,COMPLETE,0.201,108,4,0.330,15,1.000,0.340,8.000,0.045,0.080,1.000,false,false,0.211,0.494,3.099,0.169,0.163,0.163,0.163
25,COMPLETE,0.201,109,4,0.330,15,1.000,0.340,8.000,0.045,0.080,1.000,false,false,0.204,0.474,2.848,0.163,0.133,0.133,0.133
26,COMPLETE,1.298,100,4,0.300,16,1.000,0.160,8.500,0.030,0.110,0.300,false,false,0.249,0.388,2.580,0.199,0.219,0.438,0.219
26,COMPLETE,1.298,101,4,0.300,16,1.000,0.160,8.500,0.030,0.110,0.300,false,false,0.180,0.388,2.559,0.144,0.229,0.314,0.229
26,COMPLETE,1.298,102,4,0.300,16,1.000,0.160,8.500,0.030,0.110,0.300,true,false,1.000,0.380,2.809,0.900,0.847,0.635,0.635
26,COMPLETE,1.298,103,4,0.300,16,1.000,0.160,8.500,0.030,0.110,0.300,false,false,0.233,0.378,2.463,0.186,0.256,0.362,0.256
26,COMPLETE,1.298,104,4,0.300,16,1.000,0.160,8.500,0.030,0.110,0.300,false,false,0.179,0.430,3.061,0.143,0.158,0.226,0.158
26,COMPLETE,1.298,105,4,0.300,16,1.000,0.160,8.500,0.030,0.110,0.300,false,false,0.252,0.366,2.393,0.202,0.307,0.311,0.307
26,COMPLETE,1.298,106,4,0.300,16,1.000,0.160,8.500,0.030,0.110,0.300,false,false,0.166,0.412,2.871,0.133,0.195,0.274,0.195
26,COMPLETE,1.298,107,4,0.300,16,1.000,0.160,8.500,0.030,0.110,0.300,false,false,0.230,0.392,2.637,0.184,0.224,0.366,0.224
26,COMPLETE,1.298,108,4,0.300,16,1.000,0.160,8.500,0.030,0.110,0.300,false,false,0.234,0.390,2.654,0.187,0.181,0.258,0.181
26,COMPLETE,1.298,109,4,0.300,16,1.000,0.160,8.500,0.030,0.110,0.300,false,false,0.257,0.401,2.705,0.232,0.128,0.264,0.128
27,COMPLETE,7.991,100,10,0.250,13,1.000,0.560,8.500,0.035,0.100,0.600,false,false,0.987,0.501,5.374,0.790,0.715,0.614,0.614
27,COMPLETE,7.991,101,10,0.250,13,1.000,0.560,8.500,0.035,0.100,0.600,false,false,0.942,0.518,5.600,0.754,0.790,0.802,0.790
27,COMPLETE,7.991,102,10,0.250,13,1.000,0.560,8.500,0.035,0.100,0.600,true,false,1.000,0.539,6.008,0.818,0.767,0.789,0.767
27,COMPLETE,7.991,103,10,0.250,13,1.000,0.560,8.500,0.035,0.100,0.600,false,false,0.984,0.526,5.888,0.788,0.797,0.771,0.771
27,COMPLETE,7.991,104,10,0.250,13,1.000,0.560,8.500,0.035,0.100,0.600,true,false,1.000,0.523,6.030,0.860,0.813,0.837,0.813
27,COMPLETE,7.991,105,10,0.250,13,1.000,0.560,8.500,0.035,0.100,0.600,true,false,1.000,0.516,5.937,0.846,0.812,0.844,0.812
27,COMPLETE,7.991,106,10,0.250,13,1.000,0.560,8.500,0.035,0.100,0.600,true,false,1.000,0.534,6.125,0.866,0.801,0.773,0.773
27,COMPLETE,7.991,107,10,0.250,13,1.000,0.560,8.500,0.035,0.100,0.600,true,false,1.000,0.532,6.071,0.808,0.821,0.759,0.759
27,COMPLETE,7.991,108,10,0.250,13,1.000,0.560,8.500,0.035,0.100,0.600,true,false,1.000,0.500,5.780,0.889,0.821,0.796,0.796
27,COMPLETE,7.991,109,10,0.250,13,1.000,0.560,8.500,0.035,0.100,0.600,true,false,1.000,0.529,5.993,0.861,0.812,0.757,0.757
28,COMPLETE,0.254,100,6,0.270,5,1.000,0.180,8.500,0.020,0.050,0.800,false,false,0.265,0.442,3.932,0.212,0.164,0.179,0.164
28,COMPLETE,0.254,101,6,0.270,5,1.000,0.180,8.500,0.020,0.050,0.800,false,false,0.434,0.411,3.608,0.347,0.303,0.463,0.303
28,COMPLETE,0.254,102,6,0.270,5,1.000,0.180,8.500,0.020,0.050,0.800,false,false,0.131,0.442,3.875,0.105,0.234,0.301,0.234
28,COMPLETE,0.254,103,6,0.270,5,1.000,0.180,8.500,0.020,0.050,0.800,false,false,0.287,0.431,3.811,0.268,0.144,0.189,0.144
28,COMPLETE,0.254,104,6,0.270,5,1.000,0.180,8.500,0.020,0.050,0.800,false,false,0.298,0.436,3.858,0.239,0.160,0.374,0.160
28,COMPLETE,0.254,105,6,0.270,5,1.000,0.180,8.500,0.020,0.050,0.800,false,false,0.156,0.428,3.771,0.125,0.156,0.189,0.156
28,COMPLETE,0.254,106,6,0.270,5,1.000,0.180,8.500,0.020,0.050,0.800,false,false,0.173,0.417,3.621,0.138,0.314,0.358,0.314
28,COMPLETE,0.254,107,6,0.270,5,1.000,0.180,8.500,0.020,0.050,0.800,false,false,0.213,0.437,3.937,0.396,0.107,0.169,0.107
28,COMPLETE,0.254,108,6,0.270,5,1.000,0.180,8.500,0.020,0.050,0.800,false,false,0.281,0.431,3.842,0.225,0.174,0.154,0.154
28,COMPLETE,0.254,109,6,0.270,5,1.000,0.180,8.500,0.020,0.050,0.800,false,false,0.301,0.413,3.662,0.367,0.151,0.198,0.151
29,COMPLETE,8.966,100,9,0.420,8,1.000,0.560,6.500,0.035,0.090,0.800,true,false,1.000,0.722,10.015,0.849,0.704,0.670,0.670
29,COMPLETE,8.966,101,9,0.420,8,1.000,0.560,6.500,0.035,0.090,0.800,true,false,1.000,0.736,10.217,0.807,0.782,0.830,0.782
29,COMPLETE,8.966,102,9,0.420,8,1.000,0.560,6.500,0.035,0.090,0.800,true,false,1.000,0.731,10.231,0.869,0.585,0.590,0.585
29,COMPLETE,8.966,103,9,0.420,8,1.000,0.560,6.500,0.035,0.090,0.800,true,false,1.000,0.747,10.602,0.840,0.843,0.806,0.806
29,COMPLETE,8.966,104,9,0.420,8,1.000,0.560,6.500,0.035,0.090,0.800,true,false,1.000,0.747,10.630,0.850,0.886,0.854,0.854
29,COMPLETE,8.966,105,9,0.420,8,1.000,0.560,6.500,0.035,0.090,0.800,true,false,1.000,0.763,10.645,0.822,0.758,0.788,0.758
29,COMPLETE,8.966,106,9,0.420,8,1.000,0.560,6.500,0.035,0.090,0.800,false,false,0.974,0.751,10.282,0.780,0.807,0.700,0.700
29,COMPLETE,8.966,107,9,0.420,8,1.000,0.560,6.500,0.035,0.090,0.800,true,false,1.000,0.739,10.388,0.846,0.798,0.706,0.706
29,COMPLETE,8.966,108,9,0.420,8,1.000,0.560,6.500,0.035,0.090,0.800,false,false,0.688,0.692,9.110,0.723,0.521,0.344,0.344
29,COMPLETE,8.966,109,9,0.420,8,1.000,0.560,6.500,0.035,0.090,0.800,true,false,1.000,0.731,10.276,0.850,0.806,0.782,0.782
30,COMPLETE,0.282,100,6,0.450,5,1.000,0.200,9.000,0.050,0.060,0.500,false,false,0.255,0.575,3.888,0.204,0.283,0.243,0.243
30,COMPLETE,0.282,101,6,0.450,5,1.000,0.200,9.000,0.050,0.060,0.500,false,false,0.240,0.564,3.759,0.192,0.295,0.134,0.134
30,COMPLETE,0.282,102,6,0.450,5,1.000,0.200,9.000,0.050,0.060,0.500,false,false,0.227,0.579,3.925,0.299,0.154,0.113,0.113
30,COMPLETE,0.282,103,6,0.450,5,1.000,0.200,9.000,0.050,0.060,0.500,false,false,0.299,0.571,3.853,0.410,0.150,0.184,0.150
30,COMPLETE,0.282,104,6,0.450,5,1.000,0.200,9.000,0.050,0.060,0.500,false,false,0.156,0.564,3.526,0.125,0.391,0.535,0.391
30,COMPLETE,0.282,105,6,0.450,5,1.000,0.200,9.000,0.050,0.060,0.500,false,false,0.223,0.589,3.899,0.179,0.283,0.149,0.149
30,COMPLETE,0.282,106,6,0.450,5,1.000,0.200,9.000,0.050,0.060,0.500,false,false,0.333,0.558,3.612,0.267,0.258,0.255,0.255
30,COMPLETE,0.282,107,6,0.450,5,1.000,0.200,9.000,0.050,0.060,0.500,false,false,0.302,0.571,3.751,0.242,0.163,0.335,0.163
30,COMPLETE,0.282,108,6,0.450,5,1.000,0.200,9.000,0.050,0.060,0.500,false,false,0.504,0.554,3.657,0.420,0.252,0.344,0.252
30,COMPLETE,0.282,109,6,0.450,5,1.000,0.200,9.000,0.050,0.060,0.500,false,false,0.275,0.568,3.699,0.220,0.171,0.203,0.171
31,COMPLETE,0.245,100,3,0.290,13,1.000,0.540,6.000,0.020,0.070,0.400,false,false,0.254,0.389,3.627,0.203,0.174,0.213,0.174
31,COMPLETE,0.245,101,3,0.290,13,1.000,0.540,6.000,0.020,0.070,0.400,false,false,0.240,0.384,3.532,0.192,0.210,0.297,0.210
31,COMPLETE,0.245,102,3,0.290,13,1.000,0.540,6.000,0.020,0.070,0.400,false,false,0.302,0.339,3.156,0.241,0.175,0.201,0.175
31,COMPLETE,0.245,103,3,0.290,13,1.000,0.540,6.000,0.020,0.070,0.400,false,false,0.122,0.393,3.493,0.098,0.356,0.247,0.247
31,COMPLETE,0.245,104,3,0.290,13,1.000,0.540,6.000,0.020,0.070,0.400,false,false,0.236,0.390,3.587,0.189,0.208,0.343,0.208
31,COMPLETE,0.245,105,3,0.290,13,1.000,0.540,6.000,0.020,0.070,0.400,false,false,0.259,0.387,3.506,0.207,0.153,0.295,0.153
31,COMPLETE,0.245,106,3,0.290,13,1.000,0.540,6.000,0.020,0.070,0.400,false,false,0.195,0.390,3.512,0.156,0.172,0.282,0.172
31,COMPLETE,0.245,107,3,0.290,13,1.000,0.540,6.000,0.020,0.070,0.400,false,false,0.331,0.378,3.571,0.265,0.213,0.185,0.185
31,COMPLETE,0.245,108,3,0.290,13,1.000,0.540,6.000,0.020,0.070,0.400,false,false,0.256,0.396,3.661,0.213,0.128,0.141,0.128
31,COMPLETE,0.245,109,3,0.290,13,1.000,0.540,6.000,0.020,0.070,0.400,false,false,0.251,0.379,3.428,0.201,0.200,0.307,0.200
32,COMPLETE,0.194,100,6,0.210,15,1.000,0.240,9.000,0.035,0.060,0.300,false,false,0.178,0.380,1.951,0.142,0.185,0.266,0.185
32,COMPLETE,0.194,101,6,0.210,15,1.000,0.240,9.000,0.035,0.060,0.300,false,false,0.211,0.366,1.900,0.169,0.250,0.229,0.229
32,COMPLETE,0.194,102,6,0.210,15,1.000,0.240,9.000,0.035,0.060,0.300,false,false,0.234,0.381,2.051,0.187,0.163,0.170,0.163
32,COMPLETE,0.194,103,6,0.210,15,1.000,0.240,9.000,0.035,0.060,0.300,false,false,0.180,0.354,1.742,0.144,0.130,0.382,0.130
32,COMPLETE,0.194,104,6,0.210,15,1.000,0.240,9.000,0.035,0.060,0.300,false,false,0.229,0.372,1.983,0.183,0.174,0.340,0.174
32,COMPLETE,0.194,105,6,0.210,15,1.000,0.240,9.000,0.035,0.060,0.300,false,false,0.187,0.366,1.951,0.150,0.125,0.406,0.125
32,COMPLETE,0.194,106,6,0.210,15,1.000,0.240,9.000,0.035,0.060,0.300,false,false,0.235,0.368,1.863,0.188,0.227,0.211,0.211
32,COMPLETE,0.194,107,6,0.210,15,1.000,0.240,9.000,0.035,0.060,0.300,false,false,0.190,0.390,2.158,0.152,0.163,0.254,0.163
32,COMPLETE,0.194,108,6,0.210,15,1.000,0.240,9.000,0.035,0.060,0.300,false,false,0.137,0.401,2.248,0.110,0.150,0.281,0.150
32,COMPLETE,0.194,109,6,0.210,15,1.000,0.240,9.000,0.035,0.060,0.300,false,false,0.163,0.390,2.048,0.131,0.216,0.221,0.216
33,COMPLETE,2.377,100,5,0.230,11,1.000,0.420,7.000,0.035,0.090,0.400,false,false,0.260,0.380,2.381,0.208,0.160,0.260,0.160
33,COMPLETE,2.377,101,5,0.230,11,1.000,0.420,7.000,0.035,0.090,0.400,true,false,1.000,0.396,3.108,0.869,0.855,0.818,0.818
33,COMPLETE,2.377,102,5,0.230,11,1.000,0.420,7.000,0.035,0.090,0.400,false,false,0.198,0.416,2.659,0.158,0.236,0.381,0.236
33,COMPLETE,2.377,103,5,0.230,11,1.000,0.420,7.000,0.035,0.090,0.400,false,false,0.154,0.406,2.541,0.123,0.248,0.157,0.157
33,COMPLETE,2.377,104,5,0.230,11,1.000,0.420,7.000,0.035,0.090,0.400,false,false,0.177,0.393,2.595,0.141,0.153,0.147,0.147
33,COMPLETE,2.377,105,5,0.230,11,1.000,0.420,7.000,0.035,0.090,0.400,false,false,0.198,0.413,2.591,0.159,0.239,0.375,0.239
33,COMPLETE,2.377,106,5,0.230,11,1.000,0.420,7.000,0.035,0.090,0.400,false,false,0.285,0.382,2.338,0.228,0.188,0.264,0.188
33,COMPLETE,2.377,107,5,0.230,11,1.000,0.420,7.000,0.035,0.090,0.400,false,false,0.325,0.398,2.541,0.260,0.181,0.186,0.181
33,COMPLETE,2.377,108,5,0.230,11,1.000,0.420,7.000,0.035,0.090,0.400,true,false,1.000,0.407,3.269,0.861,0.877,0.790,0.790
33,COMPLETE,2.377,109,5,0.230,11,1.000,0.420,7.000,0.035,0.090,0.400,false,false,0.175,0.375,2.266,0.140,0.282,0.375,0.282
34,COMPLETE,0.181,100,3,0.330,11,1.000,0.260,9.000,0.020,0.060,0.500,false,false,0.125,0.405,3.386,0.100,0.157,0.225,0.157
34,COMPLETE,0.181,101,3,0.330,11,1.000,0.260,9.000,0.020,0.060,0.500,false,false,0.207,0.381,3.189,0.220,0.104,0.141,0.104
34,COMPLETE,0.181,102,3,0.330,11,1.000,0.260,9.000,0.020,0.060,0.500,false,false,0.244,0.397,3.375,0.213,0.140,0.122,0.122
34,COMPLETE,0.181,103,3,0.330,11,1.000,0.260,9.000,0.020,0.060,0.500,false,false,0.202,0.407,3.464,0.162,0.159,0.115,0.115
34,COMPLETE,0.181,104,3,0.330,11,1.000,0.260,9.000,0.020,0.060,0.500,false,false,0.187,0.424,3.668,0.180,0.094,0.100,0.094
34,COMPLETE,0.181,105,3,0.330,11,1.000,0.260,9.000,0.020,0.060,0.500,false,false,0.126,0.392,3.236,0.101,0.197,0.209,0.197
34,COMPLETE,0.181,106,3,0.330,11,1.000,0.260,9.000,0.020,0.060,0.500,false,false,0.191,0.404,3.431,0.153,0.251,0.290,0.251
34,COMPLETE,0.181,107,3,0.330,11,1.000,0.260,9.000,0.020,0.060,0.500,false,false,0.201,0.393,3.332,0.160,0.173,0.187,0.173
