point,parameter,parameter_value,is_baseline,food_site_count,food_site_width,food_site_capacity,food_value,vertical_comb_benefit,food_site_max_distance,travel_cost_per_distance,mutation_sd,comb_tilt_mutation_sd,transposition_mutation_correlation,seed,comparison_group,outcome,stable_vertical_gravity,reached_gravity,retained_vertical,collapsed,gravity_reach_generation,vertical_reach_generation,partial_tilt_generation,partial_transposition_generation,max_comb_tilt,max_comb_tilt_generation,max_min_transposition,max_min_transposition_generation,min_success,min_success_generation,final_directional_bias,final_attention,final_sender_transposition,final_receiver_transposition,final_min_transposition,final_transposition_gap,final_comb_tilt,final_success,final_payoff,elapsed_seconds
alpha_0p1_mut_0p045_rho_0,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0,false,7,0.370,10,0.900,0.100,5.000,0.035,0.045,0.045,0.000,138,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,not_reached,0.247,29,0.138,68,0.267,0,0.826,0.805,0.220,0.106,0.106,0.114,0.121,0.709,6.060,88.368
alpha_0p1_mut_0p045_rho_0,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0,false,7,0.370,10,0.900,0.100,5.000,0.035,0.045,0.045,0.000,139,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,105,0.298,47,0.272,109,0.274,0,0.894,0.893,0.376,0.231,0.231,0.145,0.084,0.765,6.648,90.123
alpha_0p1_mut_0p045_rho_0,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0,false,7,0.370,10,0.900,0.100,5.000,0.035,0.045,0.045,0.000,140,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,58,0.220,45,0.338,63,0.240,0,0.919,0.870,0.227,0.148,0.148,0.080,0.115,0.735,6.421,86.113
alpha_0p1_mut_0p045_rho_0,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0,false,7,0.370,10,0.900,0.100,5.000,0.035,0.045,0.045,0.000,141,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,53,0.397,41,0.300,55,0.258,0,0.885,0.790,0.227,0.180,0.180,0.047,0.235,0.709,6.147,86.968
alpha_0p1_mut_0p045_rho_0,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0,false,7,0.370,10,0.900,0.100,5.000,0.035,0.045,0.045,0.000,142,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,not_reached,0.304,83,0.203,67,0.266,0,0.684,0.866,0.233,0.071,0.071,0.162,0.195,0.709,6.099,87.011
alpha_0p1_mut_0p045_rho_0,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0,false,7,0.370,10,0.900,0.100,5.000,0.035,0.045,0.045,0.000,143,unsuccessful,partial_tilt,false,false,false,false,not_reached,not_reached,98,not_reached,0.619,120,0.210,77,0.261,0,0.715,0.854,0.128,0.349,0.128,0.221,0.619,0.616,5.201,84.310
alpha_0p1_mut_0p045_rho_0,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0,false,7,0.370,10,0.900,0.100,5.000,0.035,0.045,0.045,0.000,144,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,not_reached,0.309,70,0.220,62,0.249,0,0.907,0.876,0.126,0.401,0.126,0.275,0.145,0.736,6.381,87.998
alpha_0p1_mut_0p045_rho_0,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0,false,7,0.370,10,0.900,0.100,5.000,0.035,0.045,0.045,0.000,145,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,not_reached,0.386,61,0.182,96,0.266,0,0.776,0.824,0.190,0.137,0.137,0.052,0.073,0.740,6.360,89.356
alpha_0p1_mut_0p045_rho_0,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0,false,7,0.370,10,0.900,0.100,5.000,0.035,0.045,0.045,0.000,146,unsuccessful,flat,false,false,false,false,not_reached,not_reached,68,not_reached,0.595,74,0.235,93,0.229,0,0.725,0.603,0.123,0.219,0.123,0.096,0.178,0.682,5.790,81.104
alpha_0p1_mut_0p045_rho_0,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0,false,7,0.370,10,0.900,0.100,5.000,0.035,0.045,0.045,0.000,147,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,not_reached,113,0.343,30,0.375,120,0.226,0,0.813,0.875,0.375,0.408,0.375,0.033,0.137,0.736,6.370,86.194
alpha_0p1_mut_0p045_rho_0,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0,false,7,0.370,10,0.900,0.100,5.000,0.035,0.045,0.045,0.000,148,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,85,0.370,101,0.262,85,0.230,0,0.793,0.914,0.202,0.175,0.175,0.027,0.253,0.723,6.237,87.008
alpha_0p1_mut_0p045_rho_0,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0,false,7,0.370,10,0.900,0.100,5.000,0.035,0.045,0.045,0.000,149,unsuccessful,flat,false,false,false,false,not_reached,not_reached,71,72,0.578,79,0.407,105,0.278,0,0.882,0.586,0.178,0.172,0.172,0.006,0.179,0.685,5.815,86.399
alpha_0p1_mut_0p045_rho_0,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0,false,7,0.370,10,0.900,0.100,5.000,0.035,0.045,0.045,0.000,150,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,not_reached,60,0.345,51,0.278,61,0.234,0,0.749,0.781,0.269,0.259,0.259,0.010,0.149,0.707,6.040,87.448
alpha_0p1_mut_0p045_rho_0,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0,false,7,0.370,10,0.900,0.100,5.000,0.035,0.045,0.045,0.000,151,unsuccessful,flat,false,false,false,false,not_reached,not_reached,82,82,0.617,95,0.253,82,0.275,0,0.642,0.795,0.142,0.170,0.142,0.028,0.446,0.681,5.911,83.553
alpha_0p1_mut_0p045_rho_0,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0,false,7,0.370,10,0.900,0.100,5.000,0.035,0.045,0.045,0.000,152,unsuccessful,flat,false,false,false,false,not_reached,not_reached,71,45,0.621,73,0.297,78,0.282,0,0.521,0.484,0.074,0.178,0.074,0.104,0.301,0.648,5.358,80.645
alpha_0p1_mut_0p045_rho_0,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0,false,7,0.370,10,0.900,0.100,5.000,0.035,0.045,0.045,0.000,153,unsuccessful,gravity_without_vertical,false,true,false,false,99,not_reached,57,71,0.595,71,0.579,118,0.250,0,0.758,0.653,0.729,0.509,0.509,0.220,0.457,0.668,5.881,80.584
alpha_0p1_mut_0p045_rho_0,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0,false,7,0.370,10,0.900,0.100,5.000,0.035,0.045,0.045,0.000,154,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,not_reached,0.372,109,0.201,28,0.258,0,0.689,0.831,0.130,0.187,0.130,0.056,0.218,0.703,5.999,88.435
alpha_0p1_mut_0p045_rho_0,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0,false,7,0.370,10,0.900,0.100,5.000,0.035,0.045,0.045,0.000,155,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,not_reached,0.404,76,0.181,43,0.265,0,0.757,0.908,0.115,0.222,0.115,0.107,0.195,0.726,6.309,86.340
alpha_0p1_mut_0p045_rho_0,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0,false,7,0.370,10,0.900,0.100,5.000,0.035,0.045,0.045,0.000,156,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,71,0.252,25,0.265,71,0.250,0,0.625,0.845,0.230,0.147,0.147,0.083,0.110,0.715,6.033,83.633
alpha_0p1_mut_0p045_rho_0,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0,false,7,0.370,10,0.900,0.100,5.000,0.035,0.045,0.045,0.000,157,unsuccessful,gravity_without_vertical,false,true,false,false,96,not_reached,not_reached,40,0.244,110,0.521,101,0.249,0,0.549,0.854,0.260,0.425,0.260,0.166,0.169,0.700,5.938,87.544
alpha_0p1_mut_0p045_rho_0,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0,false,7,0.370,10,0.900,0.100,5.000,0.035,0.045,0.045,0.000,158,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,89,0.438,113,0.271,91,0.218,0,0.623,0.743,0.161,0.324,0.161,0.162,0.378,0.659,5.504,86.141
alpha_0p1_mut_0p045_rho_0,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0,false,7,0.370,10,0.900,0.100,5.000,0.035,0.045,0.045,0.000,159,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,not_reached,40,0.218,51,0.373,68,0.268,0,0.768,0.903,0.286,0.343,0.286,0.057,0.180,0.729,6.317,86.269
alpha_0p1_mut_0p045_rho_0,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0,false,7,0.370,10,0.900,0.100,5.000,0.035,0.045,0.045,0.000,160,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,not_reached,0.461,86,0.181,112,0.248,0,0.555,0.836,0.181,0.125,0.125,0.056,0.244,0.688,5.934,85.471
alpha_0p1_mut_0p045_rho_0,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0,false,7,0.370,10,0.900,0.100,5.000,0.035,0.045,0.045,0.000,161,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,77,0.248,37,0.295,90,0.256,0,0.776,0.783,0.199,0.106,0.106,0.092,0.146,0.722,6.257,83.968
alpha_0p1_mut_0p045_rho_0,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0,false,7,0.370,10,0.900,0.100,5.000,0.035,0.045,0.045,0.000,162,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,52,0.295,73,0.254,52,0.266,0,0.715,0.870,0.210,0.420,0.210,0.210,0.129,0.724,6.169,87.115
alpha_0p1_mut_0p045_rho_0,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0,false,7,0.370,10,0.900,0.100,5.000,0.035,0.045,0.045,0.000,163,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,not_reached,60,0.412,92,0.298,61,0.266,0,0.699,0.797,0.424,0.267,0.267,0.157,0.170,0.702,5.954,88.043
alpha_0p1_mut_0p045_rho_0,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0,false,7,0.370,10,0.900,0.100,5.000,0.035,0.045,0.045,0.000,164,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,70,0.290,48,0.301,78,0.246,0,0.824,0.891,0.151,0.166,0.151,0.015,0.119,0.738,6.358,86.887
alpha_0p1_mut_0p045_rho_0,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0,false,7,0.370,10,0.900,0.100,5.000,0.035,0.045,0.045,0.000,165,unsuccessful,flat,false,false,false,false,not_reached,not_reached,60,not_reached,0.569,61,0.246,56,0.267,0,0.516,0.760,0.200,0.159,0.159,0.041,0.121,0.698,5.957,85.967
alpha_0p1_mut_0p045_rho_0,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0,false,7,0.370,10,0.900,0.100,5.000,0.035,0.045,0.045,0.000,166,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,not_reached,0.219,96,0.221,103,0.240,0,0.869,0.897,0.250,0.107,0.107,0.143,0.105,0.751,6.568,88.252
alpha_0p1_mut_0p045_rho_0,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0,false,7,0.370,10,0.900,0.100,5.000,0.035,0.045,0.045,0.000,167,unsuccessful,flat,false,false,false,false,not_reached,not_reached,52,not_reached,0.619,70,0.207,106,0.267,0,0.791,0.691,0.196,0.122,0.122,0.074,0.225,0.688,5.928,88.034
alpha_0p1_mut_0p045_rho_0,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0,false,7,0.370,10,0.900,0.100,5.000,0.035,0.045,0.045,0.000,168,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,not_reached,99,0.254,58,0.327,120,0.246,0,0.786,0.873,0.327,0.470,0.327,0.143,0.129,0.717,6.130,88.122
alpha_0p1_mut_0p045_rho_0,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0,false,7,0.370,10,0.900,0.100,5.000,0.035,0.045,0.045,0.000,169,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,not_reached,0.437,78,0.180,43,0.231,0,0.669,0.792,0.186,0.145,0.145,0.041,0.306,0.689,5.903,86.249
alpha_0p1_mut_0p045_rho_0,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0,false,7,0.370,10,0.900,0.100,5.000,0.035,0.045,0.045,0.000,170,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,not_reached,0.314,40,0.188,71,0.270,0,0.854,0.896,0.259,0.129,0.129,0.131,0.209,0.721,6.325,88.108
alpha_0p1_mut_0p045_rho_0,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0,false,7,0.370,10,0.900,0.100,5.000,0.035,0.045,0.045,0.000,171,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,not_reached,96,0.321,85,0.284,118,0.258,0,0.680,0.913,0.268,0.407,0.268,0.139,0.139,0.721,6.181,88.375
alpha_0p1_mut_0p045_rho_0,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0,false,7,0.370,10,0.900,0.100,5.000,0.035,0.045,0.045,0.000,172,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,70,0.308,58,0.346,106,0.238,0,0.640,0.834,0.235,0.348,0.235,0.113,0.056,0.701,6.006,88.231
alpha_0p1_mut_0p045_rho_0,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0,false,7,0.370,10,0.900,0.100,5.000,0.035,0.045,0.045,0.000,173,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,not_reached,76,0.233,106,0.360,78,0.237,0,0.575,0.898,0.280,0.317,0.280,0.037,0.232,0.709,6.165,84.561
alpha_0p1_mut_0p045_rho_0,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0,false,7,0.370,10,0.900,0.100,5.000,0.035,0.045,0.045,0.000,174,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,105,0.248,91,0.257,105,0.251,0,0.580,0.781,0.241,0.218,0.218,0.022,0.111,0.712,5.995,88.136
alpha_0p1_mut_0p045_rho_0,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0,false,7,0.370,10,0.900,0.100,5.000,0.035,0.045,0.045,0.000,175,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,54,0.190,73,0.306,103,0.256,0,0.671,0.852,0.356,0.206,0.206,0.149,0.092,0.707,6.017,87.442
alpha_0p1_mut_0p045_rho_0,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0,false,7,0.370,10,0.900,0.100,5.000,0.035,0.045,0.045,0.000,176,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,not_reached,113,0.253,49,0.336,117,0.270,0,0.833,0.822,0.254,0.265,0.254,0.011,0.132,0.732,6.279,87.168
alpha_0p1_mut_0p045_rho_0,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0,false,7,0.370,10,0.900,0.100,5.000,0.035,0.045,0.045,0.000,177,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,45,0.245,25,0.264,119,0.266,0,0.786,0.830,0.223,0.289,0.223,0.066,0.203,0.708,6.110,86.401
alpha_0p1_mut_0p045_rho_0,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0,false,7,0.370,10,0.900,0.100,5.000,0.035,0.045,0.045,0.000,178,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,not_reached,91,0.303,90,0.270,120,0.241,0,0.692,0.879,0.476,0.270,0.270,0.206,0.112,0.722,6.103,84.915
alpha_0p1_mut_0p045_rho_0,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0,false,7,0.370,10,0.900,0.100,5.000,0.035,0.045,0.045,0.000,179,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,not_reached,84,0.169,112,0.407,112,0.237,0,0.826,0.841,0.281,0.470,0.281,0.189,0.075,0.729,6.163,88.413
alpha_0p1_mut_0p045_rho_0,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0,false,7,0.370,10,0.900,0.100,5.000,0.035,0.045,0.045,0.000,180,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,71,0.238,60,0.272,71,0.270,0,0.827,0.738,0.209,0.233,0.209,0.024,0.154,0.702,6.053,88.654
alpha_0p1_mut_0p045_rho_0,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0,false,7,0.370,10,0.900,0.100,5.000,0.035,0.045,0.045,0.000,181,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,74,0.309,75,0.256,75,0.241,0,0.889,0.789,0.598,0.147,0.147,0.451,0.111,0.708,6.016,88.138
alpha_0p1_mut_0p045_rho_0,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0,false,7,0.370,10,0.900,0.100,5.000,0.035,0.045,0.045,0.000,182,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,not_reached,0.419,77,0.225,103,0.234,0,0.573,0.885,0.233,0.181,0.181,0.052,0.258,0.680,5.813,89.678
alpha_0p1_mut_0p045_rho_0,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0,false,7,0.370,10,0.900,0.100,5.000,0.035,0.045,0.045,0.000,183,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,70,0.221,69,0.295,98,0.254,0,0.627,0.901,0.371,0.120,0.120,0.251,0.150,0.711,6.161,89.692
alpha_0p1_mut_0p045_rho_0,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0,false,7,0.370,10,0.900,0.100,5.000,0.035,0.045,0.045,0.000,184,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,not_reached,0.367,61,0.248,108,0.228,0,0.758,0.807,0.555,0.192,0.192,0.364,0.137,0.699,5.856,88.089
alpha_0p1_mut_0p045_rho_0,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0,false,7,0.370,10,0.900,0.100,5.000,0.035,0.045,0.045,0.000,185,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,not_reached,0.346,45,0.199,99,0.234,0,0.470,0.915,0.315,0.139,0.139,0.176,0.111,0.712,6.042,87.025
alpha_0p1_mut_0p045_rho_0,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0,false,7,0.370,10,0.900,0.100,5.000,0.035,0.045,0.045,0.000,186,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,83,0.238,38,0.255,93,0.245,0,0.652,0.796,0.180,0.240,0.180,0.060,0.143,0.711,6.046,85.503
alpha_0p1_mut_0p045_rho_0,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0,false,7,0.370,10,0.900,0.100,5.000,0.035,0.045,0.045,0.000,187,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,not_reached,0.379,80,0.227,24,0.239,0,0.630,0.818,0.194,0.181,0.181,0.013,0.100,0.724,6.225,87.978
alpha_0p1_mut_0p045_rho_0,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0,false,7,0.370,10,0.900,0.100,5.000,0.035,0.045,0.045,0.000,188,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,not_reached,0.408,66,0.234,97,0.233,0,0.780,0.862,0.143,0.181,0.143,0.038,0.128,0.734,6.349,90.479
alpha_0p1_mut_0p045_rho_0,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0,false,7,0.370,10,0.900,0.100,5.000,0.035,0.045,0.045,0.000,189,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,76,0.326,43,0.251,76,0.248,0,0.705,0.851,0.242,0.128,0.128,0.114,0.160,0.720,6.187,88.611
alpha_0p1_mut_0p045_rho_0,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0,false,7,0.370,10,0.900,0.100,5.000,0.035,0.045,0.045,0.000,190,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,not_reached,0.373,68,0.242,89,0.228,0,0.598,0.727,0.333,0.176,0.176,0.156,0.144,0.682,5.797,85.786
alpha_0p1_mut_0p045_rho_0,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0,false,7,0.370,10,0.900,0.100,5.000,0.035,0.045,0.045,0.000,191,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,not_reached,0.412,75,0.198,111,0.257,0,0.676,0.909,0.248,0.160,0.160,0.089,0.215,0.712,6.133,89.060
alpha_0p1_mut_0p045_rho_0,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0,false,7,0.370,10,0.900,0.100,5.000,0.035,0.045,0.045,0.000,192,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,not_reached,0.354,33,0.218,71,0.284,0,0.857,0.907,0.182,0.125,0.125,0.057,0.174,0.736,6.391,87.040
alpha_0p1_mut_0p045_rho_0,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0,false,7,0.370,10,0.900,0.100,5.000,0.035,0.045,0.045,0.000,193,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,not_reached,52,0.336,41,0.320,117,0.263,0,0.894,0.846,0.499,0.310,0.310,0.189,0.107,0.713,6.064,87.165
alpha_0p1_mut_0p045_rho_0,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0,false,7,0.370,10,0.900,0.100,5.000,0.035,0.045,0.045,0.000,194,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,86,0.373,65,0.281,93,0.236,0,0.664,0.875,0.311,0.185,0.185,0.126,0.189,0.705,6.036,88.554
alpha_0p1_mut_0p045_rho_0,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0,false,7,0.370,10,0.900,0.100,5.000,0.035,0.045,0.045,0.000,195,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,not_reached,0.211,63,0.164,67,0.259,0,0.851,0.815,0.309,0.118,0.118,0.191,0.147,0.725,6.225,88.005
alpha_0p1_mut_0p045_rho_0p3,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0p3,false,7,0.370,10,0.900,0.100,5.000,0.035,0.045,0.045,0.300,96,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,not_reached,44,0.255,54,0.439,94,0.261,0,0.790,0.704,0.398,0.327,0.327,0.071,0.139,0.697,5.921,86.486
alpha_0p1_mut_0p045_rho_0p3,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0p3,false,7,0.370,10,0.900,0.100,5.000,0.035,0.045,0.045,0.300,97,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,89,0.327,109,0.289,89,0.265,0,0.748,0.901,0.177,0.221,0.177,0.044,0.317,0.705,6.062,86.806
alpha_0p1_mut_0p045_rho_0p3,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0p3,false,7,0.370,10,0.900,0.100,5.000,0.035,0.045,0.045,0.300,98,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,47,0.284,39,0.409,63,0.247,0,0.739,0.911,0.217,0.465,0.217,0.248,0.091,0.725,6.219,85.194
alpha_0p1_mut_0p045_rho_0p3,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0p3,false,7,0.370,10,0.900,0.100,5.000,0.035,0.045,0.045,0.300,99,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,not_reached,92,0.381,72,0.427,120,0.268,0,0.810,0.924,0.537,0.427,0.427,0.110,0.070,0.730,6.304,86.168
alpha_0p1_mut_0p045_rho_0p3,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0p3,false,7,0.370,10,0.900,0.100,5.000,0.035,0.045,0.045,0.300,105,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,not_reached,21,0.475,32,0.433,34,0.259,0,0.873,0.900,0.448,0.328,0.328,0.120,0.104,0.740,6.438,88.519
alpha_0p1_mut_0p045_rho_0p3,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0p3,false,7,0.370,10,0.900,0.100,5.000,0.035,0.045,0.045,0.300,106,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,39,0.211,36,0.251,39,0.274,0,0.654,0.808,0.147,0.270,0.147,0.124,0.189,0.682,5.860,88.000
alpha_0p1_mut_0p045_rho_0p3,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0p3,false,7,0.370,10,0.900,0.100,5.000,0.035,0.045,0.045,0.300,107,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,not_reached,101,0.259,44,0.418,117,0.243,0,0.894,0.866,0.366,0.428,0.366,0.062,0.165,0.703,6.098,86.956
alpha_0p1_mut_0p045_rho_0p3,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0p3,false,7,0.370,10,0.900,0.100,5.000,0.035,0.045,0.045,0.300,108,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,not_reached,0.410,82,0.243,90,0.253,0,0.826,0.839,0.151,0.224,0.151,0.074,0.156,0.732,6.277,85.267
alpha_0p1_mut_0p045_rho_0p3,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0p3,false,7,0.370,10,0.900,0.100,5.000,0.035,0.045,0.045,0.300,109,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,not_reached,25,0.237,92,0.322,57,0.236,0,0.665,0.635,0.343,0.303,0.303,0.040,0.159,0.669,5.683,83.581
alpha_0p1_mut_0p045_rho_0p3,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0p3,false,7,0.370,10,0.900,0.100,5.000,0.035,0.045,0.045,0.300,110,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,not_reached,0.268,120,0.241,106,0.237,0,0.788,0.910,0.276,0.172,0.172,0.105,0.268,0.721,6.269,88.653
alpha_0p1_mut_0p045_rho_0p3,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0p3,false,7,0.370,10,0.900,0.100,5.000,0.035,0.045,0.045,0.300,111,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,69,0.215,116,0.385,92,0.252,0,0.430,0.917,0.225,0.230,0.225,0.005,0.169,0.700,5.987,81.362
alpha_0p1_mut_0p045_rho_0p3,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0p3,false,7,0.370,10,0.900,0.100,5.000,0.035,0.045,0.045,0.300,112,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,not_reached,27,0.247,47,0.499,117,0.247,0,0.685,0.766,0.515,0.490,0.490,0.025,0.113,0.696,5.885,87.027
alpha_0p1_mut_0p045_rho_0p3,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0p3,false,7,0.370,10,0.900,0.100,5.000,0.035,0.045,0.045,0.300,113,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,76,0.248,37,0.369,93,0.268,0,0.642,0.812,0.292,0.237,0.237,0.055,0.220,0.711,6.103,85.420
alpha_0p1_mut_0p045_rho_0p3,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0p3,false,7,0.370,10,0.900,0.100,5.000,0.035,0.045,0.045,0.300,114,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,32,0.287,23,0.272,100,0.266,0,0.773,0.852,0.168,0.187,0.168,0.019,0.186,0.727,6.303,88.631
alpha_0p1_mut_0p045_rho_0p3,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0p3,false,7,0.370,10,0.900,0.100,5.000,0.035,0.045,0.045,0.300,115,unsuccessful,flat,false,false,false,false,not_reached,not_reached,66,75,0.611,95,0.263,81,0.241,0,0.521,0.553,0.150,0.222,0.150,0.072,0.348,0.655,5.490,82.592
