candidate,group_kind,group,generation,runs,mean_directional_bias,mean_receiver_attention,mean_sender_transposition,mean_receiver_transposition,mean_min_transposition,mean_transposition_gap,mean_comb_tilt,mean_success,mean_payoff
trial_176,comparison,successful,27,36,0.382,0.356,0.258,0.256,0.241,0.033,0.517,0.370,3.429
trial_176,comparison,successful,28,36,0.395,0.375,0.268,0.266,0.251,0.033,0.534,0.372,3.473
trial_176,comparison,successful,29,36,0.401,0.383,0.273,0.270,0.256,0.032,0.542,0.373,3.500
trial_176,comparison,successful,30,36,0.407,0.383,0.286,0.279,0.266,0.032,0.555,0.374,3.520
trial_176,comparison,successful,31,36,0.433,0.397,0.287,0.281,0.267,0.035,0.564,0.376,3.557
trial_176,comparison,successful,32,36,0.438,0.405,0.299,0.291,0.276,0.039,0.588,0.378,3.618
trial_176,comparison,successful,33,36,0.446,0.408,0.309,0.301,0.285,0.041,0.613,0.378,3.655
trial_176,comparison,successful,34,36,0.454,0.414,0.319,0.313,0.296,0.040,0.626,0.379,3.686
trial_176,comparison,successful,35,36,0.454,0.420,0.333,0.325,0.307,0.044,0.644,0.380,3.719
trial_176,comparison,successful,36,36,0.445,0.427,0.340,0.328,0.312,0.044,0.658,0.377,3.707
trial_176,comparison,successful,37,36,0.454,0.433,0.353,0.341,0.326,0.042,0.662,0.377,3.718
trial_176,comparison,successful,38,36,0.457,0.441,0.368,0.356,0.343,0.038,0.673,0.376,3.722
trial_176,comparison,successful,39,36,0.460,0.441,0.388,0.369,0.361,0.036,0.690,0.376,3.760
trial_176,comparison,successful,40,36,0.481,0.451,0.401,0.384,0.374,0.038,0.710,0.376,3.790
trial_176,comparison,successful,41,36,0.487,0.461,0.407,0.393,0.380,0.039,0.714,0.376,3.799
trial_176,comparison,successful,42,36,0.488,0.461,0.410,0.398,0.385,0.038,0.721,0.374,3.782
trial_176,comparison,successful,43,36,0.512,0.468,0.431,0.419,0.405,0.040,0.720,0.377,3.822
trial_176,comparison,successful,44,36,0.522,0.471,0.451,0.435,0.424,0.037,0.726,0.381,3.884
trial_176,comparison,successful,45,36,0.544,0.488,0.468,0.455,0.439,0.043,0.735,0.382,3.915
trial_176,comparison,successful,46,36,0.558,0.497,0.476,0.466,0.450,0.042,0.736,0.384,3.949
trial_176,comparison,successful,47,36,0.564,0.502,0.497,0.484,0.468,0.044,0.744,0.384,3.971
trial_176,comparison,successful,48,36,0.571,0.506,0.512,0.495,0.479,0.047,0.757,0.384,4.000
trial_176,comparison,successful,49,36,0.574,0.514,0.522,0.504,0.488,0.050,0.766,0.385,4.034
trial_176,comparison,successful,50,36,0.586,0.517,0.532,0.513,0.497,0.050,0.769,0.385,4.040
trial_176,comparison,successful,51,36,0.591,0.519,0.535,0.518,0.504,0.045,0.770,0.385,4.033
trial_176,comparison,successful,52,36,0.595,0.531,0.542,0.523,0.508,0.048,0.774,0.386,4.062
trial_176,comparison,successful,53,36,0.589,0.530,0.548,0.531,0.513,0.053,0.789,0.387,4.099
trial_176,comparison,successful,54,36,0.593,0.542,0.556,0.535,0.518,0.057,0.787,0.386,4.088
trial_176,comparison,successful,55,36,0.605,0.552,0.575,0.553,0.535,0.057,0.790,0.390,4.159
trial_176,comparison,successful,56,36,0.615,0.564,0.589,0.562,0.546,0.059,0.786,0.394,4.203
trial_176,comparison,successful,57,36,0.620,0.581,0.602,0.576,0.561,0.056,0.783,0.396,4.232
trial_176,comparison,successful,58,36,0.622,0.584,0.613,0.586,0.570,0.058,0.784,0.398,4.278
trial_176,comparison,successful,59,36,0.626,0.591,0.614,0.585,0.572,0.055,0.791,0.399,4.303
trial_176,comparison,successful,60,36,0.635,0.600,0.631,0.597,0.584,0.060,0.798,0.400,4.333
trial_176,comparison,successful,61,36,0.632,0.603,0.639,0.601,0.589,0.061,0.803,0.401,4.354
trial_176,comparison,successful,62,36,0.641,0.609,0.642,0.604,0.595,0.056,0.806,0.401,4.373
trial_176,comparison,successful,63,36,0.647,0.621,0.643,0.607,0.599,0.052,0.802,0.400,4.348
trial_176,comparison,successful,64,36,0.655,0.627,0.649,0.615,0.607,0.050,0.802,0.402,4.387
trial_176,comparison,successful,65,36,0.664,0.629,0.652,0.617,0.610,0.050,0.802,0.404,4.409
trial_176,comparison,successful,66,36,0.678,0.637,0.657,0.623,0.616,0.048,0.803,0.405,4.439
trial_176,comparison,successful,67,36,0.683,0.643,0.661,0.624,0.618,0.048,0.804,0.406,4.452
trial_176,comparison,successful,68,36,0.685,0.648,0.665,0.630,0.623,0.048,0.805,0.407,4.467
trial_176,comparison,successful,69,36,0.686,0.645,0.676,0.639,0.632,0.050,0.812,0.407,4.491
trial_176,comparison,successful,70,36,0.691,0.645,0.688,0.645,0.640,0.053,0.815,0.408,4.507
trial_176,comparison,successful,71,36,0.697,0.644,0.687,0.647,0.643,0.049,0.811,0.406,4.482
trial_176,comparison,successful,72,36,0.705,0.648,0.687,0.647,0.641,0.051,0.815,0.406,4.489
trial_176,comparison,successful,73,36,0.708,0.650,0.685,0.647,0.641,0.049,0.814,0.403,4.439
trial_176,comparison,successful,74,36,0.712,0.657,0.691,0.659,0.652,0.047,0.814,0.405,4.475
trial_176,comparison,successful,75,36,0.712,0.661,0.701,0.674,0.665,0.045,0.812,0.406,4.486
trial_176,comparison,successful,76,36,0.715,0.668,0.706,0.679,0.669,0.046,0.820,0.407,4.515
trial_176,comparison,successful,77,36,0.720,0.668,0.715,0.685,0.677,0.046,0.820,0.408,4.512
trial_176,comparison,successful,78,36,0.725,0.670,0.726,0.697,0.688,0.046,0.823,0.409,4.540
trial_176,comparison,successful,79,36,0.727,0.677,0.742,0.716,0.707,0.043,0.821,0.411,4.557
trial_176,comparison,successful,80,36,0.722,0.674,0.743,0.714,0.708,0.042,0.814,0.410,4.537
trial_176,comparison,successful,81,36,0.724,0.671,0.749,0.720,0.715,0.040,0.819,0.410,4.545
trial_176,comparison,successful,82,36,0.729,0.668,0.748,0.719,0.714,0.040,0.824,0.408,4.538
trial_176,comparison,successful,83,36,0.731,0.678,0.752,0.723,0.718,0.038,0.822,0.410,4.569
trial_176,comparison,successful,84,36,0.740,0.689,0.762,0.732,0.727,0.040,0.823,0.410,4.565
trial_176,comparison,successful,85,36,0.738,0.694,0.765,0.737,0.732,0.039,0.823,0.411,4.589
trial_176,comparison,successful,86,36,0.743,0.700,0.773,0.743,0.740,0.036,0.826,0.411,4.604
trial_176,comparison,successful,87,36,0.747,0.696,0.780,0.754,0.750,0.035,0.832,0.413,4.624
trial_176,comparison,successful,88,36,0.746,0.701,0.788,0.758,0.754,0.038,0.836,0.413,4.641
trial_176,comparison,successful,89,36,0.752,0.711,0.789,0.760,0.756,0.038,0.839,0.414,4.663
trial_176,comparison,successful,90,36,0.754,0.715,0.793,0.765,0.762,0.036,0.840,0.417,4.710
trial_176,comparison,successful,91,36,0.760,0.723,0.794,0.765,0.761,0.037,0.840,0.415,4.682
trial_176,comparison,successful,92,36,0.762,0.731,0.799,0.770,0.767,0.035,0.841,0.417,4.722
trial_176,comparison,successful,93,36,0.759,0.738,0.798,0.772,0.768,0.036,0.843,0.418,4.730
trial_176,comparison,successful,94,36,0.765,0.733,0.800,0.775,0.770,0.036,0.843,0.418,4.724
trial_176,comparison,successful,95,36,0.767,0.727,0.793,0.770,0.765,0.033,0.842,0.419,4.746
trial_176,comparison,successful,96,36,0.773,0.735,0.796,0.774,0.768,0.033,0.841,0.419,4.748
trial_176,comparison,successful,97,36,0.774,0.730,0.802,0.778,0.774,0.033,0.839,0.419,4.746
trial_176,comparison,successful,98,36,0.772,0.738,0.811,0.783,0.779,0.035,0.840,0.419,4.762
trial_176,comparison,successful,99,36,0.776,0.735,0.810,0.782,0.779,0.034,0.840,0.418,4.736
trial_176,comparison,successful,100,36,0.781,0.742,0.815,0.784,0.783,0.034,0.844,0.419,4.761
trial_176,comparison,successful,101,36,0.778,0.733,0.820,0.792,0.790,0.033,0.852,0.419,4.792
trial_176,comparison,successful,102,36,0.779,0.731,0.819,0.792,0.790,0.032,0.851,0.420,4.793
trial_176,comparison,successful,103,36,0.783,0.739,0.821,0.797,0.794,0.029,0.851,0.419,4.774
trial_176,comparison,successful,104,36,0.781,0.742,0.820,0.796,0.792,0.032,0.847,0.419,4.765
trial_176,comparison,successful,105,36,0.778,0.743,0.815,0.791,0.786,0.034,0.848,0.419,4.779
trial_176,comparison,successful,106,36,0.772,0.749,0.819,0.792,0.786,0.037,0.850,0.419,4.779
trial_176,comparison,successful,107,36,0.771,0.751,0.819,0.793,0.788,0.036,0.856,0.421,4.812
trial_176,comparison,successful,108,36,0.771,0.756,0.820,0.792,0.788,0.037,0.855,0.423,4.837
trial_176,comparison,successful,109,36,0.763,0.760,0.822,0.794,0.790,0.037,0.856,0.423,4.834
trial_176,comparison,successful,110,36,0.759,0.765,0.821,0.786,0.783,0.041,0.856,0.421,4.806
trial_176,comparison,successful,111,36,0.761,0.766,0.825,0.793,0.789,0.041,0.854,0.420,4.788
trial_176,comparison,successful,112,36,0.761,0.761,0.827,0.795,0.792,0.039,0.855,0.419,4.786
trial_176,comparison,successful,113,36,0.768,0.763,0.830,0.801,0.796,0.039,0.851,0.421,4.804
trial_176,comparison,successful,114,36,0.767,0.769,0.829,0.799,0.795,0.038,0.851,0.423,4.832
trial_176,comparison,successful,115,36,0.767,0.775,0.829,0.803,0.797,0.038,0.852,0.424,4.860
trial_176,comparison,successful,116,36,0.770,0.776,0.832,0.806,0.800,0.036,0.855,0.423,4.858
trial_176,comparison,successful,117,36,0.768,0.778,0.830,0.804,0.798,0.038,0.856,0.422,4.836
trial_176,comparison,successful,118,36,0.769,0.786,0.831,0.800,0.796,0.039,0.858,0.423,4.847
trial_176,comparison,successful,119,36,0.771,0.782,0.833,0.801,0.798,0.039,0.861,0.421,4.834
trial_176,comparison,successful,120,36,0.771,0.784,0.834,0.802,0.799,0.039,0.861,0.422,4.857
trial_176,comparison,unsuccessful,0,4,0.077,0.119,0.000,0.000,0.000,0.000,0.000,0.096,0.481
trial_176,comparison,unsuccessful,1,4,0.093,0.132,0.036,0.035,0.034,0.002,0.034,0.122,0.713
trial_176,comparison,unsuccessful,2,4,0.106,0.128,0.066,0.066,0.064,0.004,0.054,0.154,0.972
trial_176,comparison,unsuccessful,3,4,0.110,0.133,0.074,0.075,0.072,0.005,0.065,0.170,1.109
trial_176,comparison,unsuccessful,4,4,0.122,0.143,0.106,0.100,0.097,0.012,0.090,0.201,1.384
trial_176,comparison,unsuccessful,5,4,0.131,0.137,0.114,0.111,0.106,0.012,0.107,0.228,1.621
trial_176,comparison,unsuccessful,6,4,0.133,0.138,0.138,0.140,0.130,0.018,0.114,0.253,1.865
trial_176,comparison,unsuccessful,7,4,0.153,0.148,0.145,0.155,0.141,0.018,0.123,0.262,1.939
trial_176,comparison,unsuccessful,8,4,0.157,0.159,0.155,0.169,0.152,0.020,0.151,0.279,2.108
trial_176,comparison,unsuccessful,9,4,0.164,0.177,0.165,0.187,0.162,0.028,0.165,0.296,2.260
trial_176,comparison,unsuccessful,10,4,0.168,0.174,0.171,0.195,0.171,0.025,0.179,0.318,2.462
trial_176,comparison,unsuccessful,11,4,0.188,0.182,0.177,0.211,0.177,0.034,0.177,0.328,2.565
trial_176,comparison,unsuccessful,12,4,0.195,0.196,0.192,0.221,0.191,0.032,0.206,0.331,2.613
trial_176,comparison,unsuccessful,13,4,0.213,0.227,0.196,0.219,0.191,0.033,0.208,0.348,2.783
trial_176,comparison,unsuccessful,14,4,0.244,0.271,0.221,0.240,0.214,0.032,0.212,0.362,2.930
trial_176,comparison,unsuccessful,15,4,0.301,0.289,0.220,0.243,0.212,0.039,0.256,0.362,2.992
trial_176,comparison,unsuccessful,16,4,0.326,0.298,0.215,0.239,0.204,0.046,0.285,0.366,3.084
trial_176,comparison,unsuccessful,17,4,0.345,0.318,0.213,0.238,0.200,0.051,0.289,0.363,3.031
trial_176,comparison,unsuccessful,18,4,0.340,0.314,0.232,0.257,0.220,0.049,0.305,0.368,3.099
trial_176,comparison,unsuccessful,19,4,0.361,0.327,0.226,0.247,0.213,0.049,0.314,0.370,3.160
trial_176,comparison,unsuccessful,20,4,0.359,0.363,0.220,0.238,0.208,0.043,0.366,0.367,3.181
trial_176,comparison,unsuccessful,21,4,0.357,0.344,0.207,0.230,0.200,0.039,0.366,0.371,3.217
trial_176,comparison,unsuccessful,22,4,0.371,0.381,0.214,0.232,0.209,0.029,0.401,0.376,3.332
trial_176,comparison,unsuccessful,23,4,0.378,0.380,0.241,0.260,0.236,0.029,0.447,0.377,3.412
trial_176,comparison,unsuccessful,24,4,0.394,0.390,0.253,0.282,0.248,0.037,0.469,0.372,3.388
trial_176,comparison,unsuccessful,25,4,0.405,0.384,0.247,0.268,0.241,0.034,0.491,0.373,3.415
trial_176,comparison,unsuccessful,26,4,0.406,0.400,0.261,0.268,0.252,0.025,0.486,0.376,3.466
trial_176,comparison,unsuccessful,27,4,0.416,0.391,0.293,0.297,0.282,0.026,0.498,0.378,3.523
trial_176,comparison,unsuccessful,28,4,0.441,0.400,0.333,0.338,0.324,0.022,0.517,0.380,3.545
trial_176,comparison,unsuccessful,29,4,0.443,0.395,0.335,0.337,0.323,0.025,0.538,0.388,3.671
trial_176,comparison,unsuccessful,30,4,0.445,0.404,0.357,0.358,0.346,0.023,0.553,0.389,3.707
trial_176,comparison,unsuccessful,31,4,0.457,0.404,0.372,0.380,0.368,0.017,0.564,0.388,3.742
trial_176,comparison,unsuccessful,32,4,0.458,0.412,0.365,0.372,0.361,0.013,0.575,0.386,3.745
trial_176,comparison,unsuccessful,33,4,0.444,0.410,0.381,0.390,0.378,0.013,0.604,0.380,3.717
trial_176,comparison,unsuccessful,34,4,0.440,0.424,0.381,0.380,0.374,0.013,0.618,0.383,3.798
trial_176,comparison,unsuccessful,35,4,0.415,0.464,0.406,0.400,0.399,0.007,0.655,0.381,3.808
trial_176,comparison,unsuccessful,36,4,0.408,0.494,0.417,0.406,0.406,0.011,0.658,0.384,3.840
trial_176,comparison,unsuccessful,37,4,0.408,0.486,0.443,0.429,0.428,0.016,0.677,0.383,3.881
trial_176,comparison,unsuccessful,38,4,0.410,0.502,0.455,0.442,0.440,0.016,0.694,0.377,3.841
trial_176,comparison,unsuccessful,39,4,0.410,0.501,0.486,0.475,0.472,0.017,0.704,0.378,3.875
trial_176,comparison,unsuccessful,40,4,0.420,0.480,0.500,0.481,0.474,0.033,0.731,0.382,3.933
trial_176,comparison,unsuccessful,41,4,0.405,0.473,0.526,0.496,0.488,0.047,0.742,0.374,3.866
trial_176,comparison,unsuccessful,42,4,0.410,0.456,0.518,0.482,0.472,0.056,0.739,0.373,3.841
trial_176,comparison,unsuccessful,43,4,0.428,0.453,0.517,0.479,0.476,0.043,0.724,0.381,3.934
trial_176,comparison,unsuccessful,44,4,0.413,0.486,0.533,0.499,0.494,0.044,0.753,0.379,3.948
trial_176,comparison,unsuccessful,45,4,0.402,0.485,0.538,0.503,0.497,0.046,0.752,0.374,3.879
trial_176,comparison,unsuccessful,46,4,0.405,0.513,0.538,0.510,0.506,0.036,0.757,0.379,3.950
trial_176,comparison,unsuccessful,47,4,0.411,0.516,0.533,0.506,0.501,0.038,0.745,0.379,3.926
trial_176,comparison,unsuccessful,48,4,0.408,0.529,0.553,0.521,0.515,0.044,0.758,0.377,3.914
trial_176,comparison,unsuccessful,49,4,0.431,0.523,0.541,0.518,0.515,0.029,0.746,0.377,3.898
trial_176,comparison,unsuccessful,50,4,0.441,0.534,0.516,0.489,0.487,0.031,0.754,0.378,3.935
trial_176,comparison,unsuccessful,51,4,0.462,0.523,0.519,0.494,0.494,0.025,0.752,0.385,4.038
trial_176,comparison,unsuccessful,52,4,0.488,0.542,0.521,0.498,0.498,0.023,0.755,0.384,4.027
trial_176,comparison,unsuccessful,53,4,0.542,0.507,0.557,0.534,0.534,0.023,0.764,0.391,4.128
trial_176,comparison,unsuccessful,54,4,0.568,0.527,0.574,0.542,0.542,0.032,0.778,0.389,4.168
trial_176,comparison,unsuccessful,55,4,0.574,0.533,0.593,0.553,0.553,0.040,0.813,0.391,4.241
trial_176,comparison,unsuccessful,56,4,0.583,0.570,0.624,0.585,0.585,0.039,0.820,0.394,4.325
trial_176,comparison,unsuccessful,57,4,0.590,0.568,0.616,0.583,0.583,0.034,0.844,0.395,4.364
trial_176,comparison,unsuccessful,58,4,0.578,0.576,0.612,0.580,0.580,0.033,0.838,0.393,4.328
trial_176,comparison,unsuccessful,59,4,0.578,0.578,0.618,0.586,0.586,0.033,0.836,0.384,4.198
trial_176,comparison,unsuccessful,60,4,0.558,0.570,0.623,0.586,0.586,0.037,0.833,0.390,4.252
trial_176,comparison,unsuccessful,61,4,0.571,0.594,0.637,0.593,0.593,0.044,0.825,0.388,4.220
trial_176,comparison,unsuccessful,62,4,0.601,0.620,0.657,0.621,0.621,0.037,0.821,0.391,4.269
trial_176,comparison,unsuccessful,63,4,0.606,0.622,0.665,0.641,0.641,0.023,0.823,0.387,4.200
trial_176,comparison,unsuccessful,64,4,0.600,0.618,0.667,0.632,0.632,0.035,0.829,0.385,4.199
trial_176,comparison,unsuccessful,65,4,0.643,0.612,0.662,0.633,0.633,0.029,0.805,0.390,4.234
trial_176,comparison,unsuccessful,66,4,0.626,0.617,0.659,0.630,0.630,0.030,0.790,0.386,4.148
trial_176,comparison,unsuccessful,67,4,0.660,0.627,0.699,0.661,0.661,0.038,0.782,0.389,4.197
trial_176,comparison,unsuccessful,68,4,0.691,0.625,0.688,0.649,0.648,0.041,0.768,0.395,4.237
trial_176,comparison,unsuccessful,69,4,0.678,0.639,0.682,0.641,0.641,0.041,0.759,0.393,4.205
trial_176,comparison,unsuccessful,70,4,0.697,0.633,0.683,0.647,0.647,0.036,0.770,0.396,4.266
trial_176,comparison,unsuccessful,71,4,0.686,0.615,0.688,0.657,0.656,0.033,0.760,0.400,4.293
trial_176,comparison,unsuccessful,72,4,0.710,0.628,0.707,0.677,0.676,0.032,0.777,0.402,4.365
trial_176,comparison,unsuccessful,73,4,0.697,0.637,0.689,0.653,0.653,0.035,0.755,0.392,4.219
trial_176,comparison,unsuccessful,74,4,0.672,0.635,0.697,0.657,0.657,0.040,0.780,0.398,4.358
trial_176,comparison,unsuccessful,75,4,0.659,0.610,0.720,0.672,0.672,0.048,0.793,0.395,4.325
trial_176,comparison,unsuccessful,76,4,0.655,0.589,0.737,0.680,0.680,0.057,0.801,0.397,4.377
trial_176,comparison,unsuccessful,77,4,0.676,0.591,0.745,0.685,0.685,0.060,0.822,0.409,4.548
trial_176,comparison,unsuccessful,78,4,0.683,0.621,0.740,0.681,0.681,0.059,0.832,0.412,4.617
trial_176,comparison,unsuccessful,79,4,0.700,0.614,0.755,0.702,0.699,0.060,0.838,0.408,4.554
trial_176,comparison,unsuccessful,80,4,0.700,0.607,0.750,0.700,0.696,0.059,0.831,0.402,4.429
trial_176,comparison,unsuccessful,81,4,0.711,0.606,0.766,0.709,0.707,0.062,0.837,0.405,4.507
trial_176,comparison,unsuccessful,82,4,0.719,0.603,0.769,0.711,0.710,0.060,0.827,0.405,4.506
trial_176,comparison,unsuccessful,83,4,0.711,0.608,0.766,0.715,0.714,0.053,0.819,0.397,4.376
trial_176,comparison,unsuccessful,84,4,0.717,0.622,0.766,0.722,0.717,0.056,0.836,0.402,4.486
trial_176,comparison,unsuccessful,85,4,0.699,0.627,0.778,0.727,0.724,0.058,0.836,0.403,4.489
trial_176,comparison,unsuccessful,86,4,0.699,0.647,0.772,0.723,0.716,0.064,0.847,0.405,4.536
trial_176,comparison,unsuccessful,87,4,0.694,0.650,0.779,0.737,0.728,0.060,0.845,0.403,4.508
trial_176,comparison,unsuccessful,88,4,0.689,0.676,0.783,0.742,0.730,0.066,0.841,0.403,4.517
trial_176,comparison,unsuccessful,89,4,0.672,0.699,0.803,0.767,0.754,0.064,0.832,0.400,4.440
trial_176,comparison,unsuccessful,90,4,0.685,0.744,0.808,0.772,0.760,0.061,0.825,0.412,4.628
trial_176,comparison,unsuccessful,91,4,0.706,0.787,0.796,0.785,0.774,0.033,0.806,0.409,4.532
trial_176,comparison,unsuccessful,92,4,0.700,0.785,0.773,0.762,0.751,0.035,0.800,0.411,4.542
trial_176,comparison,unsuccessful,93,4,0.719,0.780,0.780,0.769,0.756,0.037,0.788,0.412,4.547
trial_176,comparison,unsuccessful,94,4,0.725,0.770,0.782,0.762,0.755,0.034,0.790,0.411,4.524
trial_176,comparison,unsuccessful,95,4,0.725,0.750,0.788,0.765,0.764,0.025,0.794,0.416,4.614
trial_176,comparison,unsuccessful,96,4,0.746,0.782,0.777,0.760,0.754,0.029,0.804,0.411,4.533
trial_176,comparison,unsuccessful,97,4,0.755,0.783,0.763,0.739,0.739,0.023,0.820,0.411,4.582
trial_176,comparison,unsuccessful,98,4,0.762,0.760,0.755,0.734,0.734,0.022,0.821,0.405,4.489
trial_176,comparison,unsuccessful,99,4,0.741,0.754,0.757,0.734,0.734,0.024,0.809,0.411,4.561
trial_176,comparison,unsuccessful,100,4,0.729,0.740,0.785,0.768,0.767,0.019,0.796,0.413,4.568
trial_176,comparison,unsuccessful,101,4,0.729,0.730,0.777,0.769,0.762,0.022,0.818,0.411,4.571
trial_176,comparison,unsuccessful,102,4,0.724,0.706,0.771,0.770,0.758,0.027,0.832,0.411,4.591
trial_176,comparison,unsuccessful,103,4,0.705,0.697,0.777,0.773,0.765,0.020,0.823,0.412,4.591
trial_176,comparison,unsuccessful,104,4,0.714,0.674,0.750,0.741,0.732,0.027,0.819,0.405,4.478
trial_176,comparison,unsuccessful,105,4,0.699,0.663,0.748,0.736,0.731,0.022,0.817,0.402,4.427
trial_176,comparison,unsuccessful,106,4,0.686,0.687,0.746,0.725,0.722,0.027,0.806,0.405,4.431
trial_176,comparison,unsuccessful,107,4,0.676,0.668,0.742,0.723,0.722,0.022,0.793,0.403,4.399
trial_176,comparison,unsuccessful,108,4,0.673,0.671,0.767,0.743,0.743,0.024,0.808,0.399,4.360
trial_176,comparison,unsuccessful,109,4,0.678,0.686,0.774,0.746,0.746,0.029,0.805,0.406,4.460
trial_176,comparison,unsuccessful,110,4,0.700,0.684,0.786,0.761,0.760,0.027,0.802,0.407,4.478
trial_176,comparison,unsuccessful,111,4,0.718,0.666,0.807,0.796,0.788,0.029,0.790,0.405,4.423
trial_176,comparison,unsuccessful,112,4,0.750,0.674,0.799,0.800,0.784,0.030,0.795,0.404,4.405
trial_176,comparison,unsuccessful,113,4,0.725,0.696,0.794,0.796,0.774,0.041,0.806,0.410,4.541
trial_176,comparison,unsuccessful,114,4,0.719,0.718,0.780,0.775,0.758,0.039,0.811,0.403,4.425
trial_176,comparison,unsuccessful,115,4,0.724,0.726,0.764,0.760,0.750,0.022,0.814,0.408,4.537
trial_176,comparison,unsuccessful,116,4,0.731,0.719,0.767,0.752,0.751,0.018,0.805,0.410,4.509
trial_176,comparison,unsuccessful,117,4,0.735,0.719,0.756,0.739,0.738,0.017,0.785,0.403,4.377
trial_176,comparison,unsuccessful,118,4,0.735,0.710,0.754,0.742,0.742,0.011,0.789,0.400,4.380
trial_176,comparison,unsuccessful,119,4,0.746,0.695,0.758,0.752,0.751,0.009,0.791,0.397,4.316
trial_176,comparison,unsuccessful,120,4,0.759,0.682,0.772,0.772,0.766,0.012,0.782,0.404,4.413
trial_176,outcome,gravity_without_vertical,0,4,0.077,0.119,0.000,0.000,0.000,0.000,0.000,0.096,0.481
trial_176,outcome,gravity_without_vertical,1,4,0.093,0.132,0.036,0.035,0.034,0.002,0.034,0.122,0.713
trial_176,outcome,gravity_without_vertical,2,4,0.106,0.128,0.066,0.066,0.064,0.004,0.054,0.154,0.972
trial_176,outcome,gravity_without_vertical,3,4,0.110,0.133,0.074,0.075,0.072,0.005,0.065,0.170,1.109
trial_176,outcome,gravity_without_vertical,4,4,0.122,0.143,0.106,0.100,0.097,0.012,0.090,0.201,1.384
trial_176,outcome,gravity_without_vertical,5,4,0.131,0.137,0.114,0.111,0.106,0.012,0.107,0.228,1.621
trial_176,outcome,gravity_without_vertical,6,4,0.133,0.138,0.138,0.140,0.130,0.018,0.114,0.253,1.865
trial_176,outcome,gravity_without_vertical,7,4,0.153,0.148,0.145,0.155,0.141,0.018,0.123,0.262,1.939
trial_176,outcome,gravity_without_vertical,8,4,0.157,0.159,0.155,0.169,0.152,0.020,0.151,0.279,2.108
trial_176,outcome,gravity_without_vertical,9,4,0.164,0.177,0.165,0.187,0.162,0.028,0.165,0.296,2.260
trial_176,outcome,gravity_without_vertical,10,4,0.168,0.174,0.171,0.195,0.171,0.025,0.179,0.318,2.462
trial_176,outcome,gravity_without_vertical,11,4,0.188,0.182,0.177,0.211,0.177,0.034,0.177,0.328,2.565
trial_176,outcome,gravity_without_vertical,12,4,0.195,0.196,0.192,0.221,0.191,0.032,0.206,0.331,2.613
trial_176,outcome,gravity_without_vertical,13,4,0.213,0.227,0.196,0.219,0.191,0.033,0.208,0.348,2.783
trial_176,outcome,gravity_without_vertical,14,4,0.244,0.271,0.221,0.240,0.214,0.032,0.212,0.362,2.930
trial_176,outcome,gravity_without_vertical,15,4,0.301,0.289,0.220,0.243,0.212,0.039,0.256,0.362,2.992
trial_176,outcome,gravity_without_vertical,16,4,0.326,0.298,0.215,0.239,0.204,0.046,0.285,0.366,3.084
trial_176,outcome,gravity_without_vertical,17,4,0.345,0.318,0.213,0.238,0.200,0.051,0.289,0.363,3.031
trial_176,outcome,gravity_without_vertical,18,4,0.340,0.314,0.232,0.257,0.220,0.049,0.305,0.368,3.099
trial_176,outcome,gravity_without_vertical,19,4,0.361,0.327,0.226,0.247,0.213,0.049,0.314,0.370,3.160
trial_176,outcome,gravity_without_vertical,20,4,0.359,0.363,0.220,0.238,0.208,0.043,0.366,0.367,3.181
trial_176,outcome,gravity_without_vertical,21,4,0.357,0.344,0.207,0.230,0.200,0.039,0.366,0.371,3.217
trial_176,outcome,gravity_without_vertical,22,4,0.371,0.381,0.214,0.232,0.209,0.029,0.401,0.376,3.332
trial_176,outcome,gravity_without_vertical,23,4,0.378,0.380,0.241,0.260,0.236,0.029,0.447,0.377,3.412
trial_176,outcome,gravity_without_vertical,24,4,0.394,0.390,0.253,0.282,0.248,0.037,0.469,0.372,3.388
trial_176,outcome,gravity_without_vertical,25,4,0.405,0.384,0.247,0.268,0.241,0.034,0.491,0.373,3.415
trial_176,outcome,gravity_without_vertical,26,4,0.406,0.400,0.261,0.268,0.252,0.025,0.486,0.376,3.466
trial_176,outcome,gravity_without_vertical,27,4,0.416,0.391,0.293,0.297,0.282,0.026,0.498,0.378,3.523
trial_176,outcome,gravity_without_vertical,28,4,0.441,0.400,0.333,0.338,0.324,0.022,0.517,0.380,3.545
trial_176,outcome,gravity_without_vertical,29,4,0.443,0.395,0.335,0.337,0.323,0.025,0.538,0.388,3.671
trial_176,outcome,gravity_without_vertical,30,4,0.445,0.404,0.357,0.358,0.346,0.023,0.553,0.389,3.707
trial_176,outcome,gravity_without_vertical,31,4,0.457,0.404,0.372,0.380,0.368,0.017,0.564,0.388,3.742
trial_176,outcome,gravity_without_vertical,32,4,0.458,0.412,0.365,0.372,0.361,0.013,0.575,0.386,3.745
trial_176,outcome,gravity_without_vertical,33,4,0.444,0.410,0.381,0.390,0.378,0.013,0.604,0.380,3.717
trial_176,outcome,gravity_without_vertical,34,4,0.440,0.424,0.381,0.380,0.374,0.013,0.618,0.383,3.798
trial_176,outcome,gravity_without_vertical,35,4,0.415,0.464,0.406,0.400,0.399,0.007,0.655,0.381,3.808
trial_176,outcome,gravity_without_vertical,36,4,0.408,0.494,0.417,0.406,0.406,0.011,0.658,0.384,3.840
