point,parameter,parameter_value,is_baseline,food_site_count,food_site_width,food_site_capacity,food_value,vertical_comb_benefit,food_site_max_distance,travel_cost_per_distance,mutation_sd,transposition_mutation_correlation,seed,comparison_group,outcome,stable_vertical_gravity,reached_gravity,retained_vertical,collapsed,gravity_reach_generation,vertical_reach_generation,partial_tilt_generation,partial_transposition_generation,max_comb_tilt,max_comb_tilt_generation,max_min_transposition,max_min_transposition_generation,min_success,min_success_generation,final_directional_bias,final_attention,final_sender_transposition,final_receiver_transposition,final_min_transposition,final_transposition_gap,final_comb_tilt,final_success,final_payoff,elapsed_seconds
vertical_comb_benefit_0p520,vertical_comb_benefit,0.520,false,8,0.270,9,1.000,0.520,6.500,0.055,0.090,1.000,304,unsuccessful,gravity_without_vertical,false,true,false,false,58,79,25,13,0.889,85,0.886,97,0.165,0,0.794,0.698,0.639,0.639,0.639,0.000,0.788,0.528,4.324,117.129
vertical_comb_benefit_0p520,vertical_comb_benefit,0.520,false,8,0.270,9,1.000,0.520,6.500,0.055,0.090,1.000,307,successful,success,true,true,true,false,70,91,66,41,0.904,103,0.836,91,0.162,0,0.714,0.835,0.822,0.822,0.822,0.000,0.856,0.568,5.219,116.785
vertical_comb_benefit_0p520,vertical_comb_benefit,0.520,false,8,0.270,9,1.000,0.520,6.500,0.055,0.090,1.000,309,unsuccessful,gravity_without_vertical,false,true,false,false,42,47,32,14,0.893,110,0.929,94,0.166,0,0.823,0.800,0.806,0.806,0.806,0.000,0.723,0.559,4.732,116.281
vertical_comb_benefit_0p520,vertical_comb_benefit,0.520,false,8,0.270,9,1.000,0.520,6.500,0.055,0.090,1.000,308,successful,success,true,true,true,false,38,50,38,23,0.922,83,0.881,96,0.173,0,0.708,0.765,0.851,0.851,0.851,0.000,0.855,0.568,5.127,122.757
vertical_comb_benefit_0p520,vertical_comb_benefit,0.520,false,8,0.270,9,1.000,0.520,6.500,0.055,0.090,1.000,310,successful,success,true,true,true,false,57,66,49,36,0.901,108,0.883,87,0.166,0,0.729,0.777,0.773,0.773,0.773,0.000,0.826,0.546,4.731,116.952
vertical_comb_benefit_0p520,vertical_comb_benefit,0.520,false,8,0.270,9,1.000,0.520,6.500,0.055,0.090,1.000,311,successful,success,true,true,true,false,38,60,31,27,0.904,79,0.892,79,0.176,0,0.760,0.802,0.844,0.844,0.844,0.000,0.852,0.553,5.092,120.983
vertical_comb_benefit_0p520,vertical_comb_benefit,0.520,false,8,0.270,9,1.000,0.520,6.500,0.055,0.090,1.000,314,successful,success,true,true,true,false,43,71,25,21,0.900,91,0.892,109,0.165,0,0.828,0.754,0.842,0.842,0.842,0.000,0.829,0.567,5.138,109.667
vertical_comb_benefit_0p520,vertical_comb_benefit,0.520,false,8,0.270,9,1.000,0.520,6.500,0.055,0.090,1.000,318,successful,success,true,true,true,false,96,87,18,17,0.933,115,0.869,107,0.146,0,0.749,0.793,0.806,0.806,0.806,0.000,0.870,0.546,4.840,112.918
vertical_comb_benefit_0p520,vertical_comb_benefit,0.520,false,8,0.270,9,1.000,0.520,6.500,0.055,0.090,1.000,312,successful,success,true,true,true,false,28,43,24,17,0.905,53,0.909,101,0.158,0,0.867,0.761,0.880,0.880,0.880,0.000,0.825,0.581,5.292,119.256
vertical_comb_benefit_0p520,vertical_comb_benefit,0.520,false,8,0.270,9,1.000,0.520,6.500,0.055,0.090,1.000,313,successful,success,true,true,true,false,37,35,28,24,0.916,53,0.919,96,0.162,0,0.784,0.859,0.865,0.865,0.865,0.000,0.829,0.575,5.162,118.556
vertical_comb_benefit_0p520,vertical_comb_benefit,0.520,false,8,0.270,9,1.000,0.520,6.500,0.055,0.090,1.000,317,successful,success,true,true,true,false,38,29,16,26,0.913,86,0.913,62,0.157,0,0.813,0.876,0.845,0.845,0.845,0.000,0.855,0.575,5.427,115.403
vertical_comb_benefit_0p520,vertical_comb_benefit,0.520,false,8,0.270,9,1.000,0.520,6.500,0.055,0.090,1.000,315,successful,success,true,true,true,false,46,54,43,12,0.895,92,0.903,108,0.167,0,0.752,0.779,0.776,0.776,0.776,0.000,0.828,0.554,4.853,118.515
vertical_comb_benefit_0p520,vertical_comb_benefit,0.520,false,8,0.270,9,1.000,0.520,6.500,0.055,0.090,1.000,316,successful,success,true,true,true,false,76,84,52,45,0.908,106,0.887,113,0.174,0,0.840,0.841,0.881,0.881,0.881,0.000,0.872,0.550,5.183,119.583
vertical_comb_benefit_0p520,vertical_comb_benefit,0.520,false,8,0.270,9,1.000,0.520,6.500,0.055,0.090,1.000,319,successful,success,true,true,true,false,53,48,15,12,0.909,100,0.924,91,0.182,0,0.755,0.751,0.866,0.866,0.866,0.000,0.837,0.546,4.933,115.992
vertical_comb_benefit_0p520,vertical_comb_benefit,0.520,false,8,0.270,9,1.000,0.520,6.500,0.055,0.090,1.000,320,successful,success,true,true,true,false,55,31,20,8,0.918,78,0.874,101,0.158,0,0.833,0.808,0.813,0.813,0.813,0.000,0.911,0.584,5.378,117.091
vertical_comb_benefit_0p520,vertical_comb_benefit,0.520,false,8,0.270,9,1.000,0.520,6.500,0.055,0.090,1.000,322,successful,success,true,true,true,false,54,58,24,16,0.913,86,0.875,103,0.161,0,0.814,0.745,0.801,0.801,0.801,0.000,0.854,0.559,5.086,116.982
vertical_comb_benefit_0p520,vertical_comb_benefit,0.520,false,8,0.270,9,1.000,0.520,6.500,0.055,0.090,1.000,321,successful,success,true,true,true,false,92,104,23,16,0.919,113,0.870,114,0.177,0,0.616,0.868,0.798,0.798,0.798,0.000,0.865,0.554,5.051,117.750
vertical_comb_benefit_0p520,vertical_comb_benefit,0.520,false,8,0.270,9,1.000,0.520,6.500,0.055,0.090,1.000,324,successful,success,true,true,true,false,108,110,85,31,0.847,120,0.699,115,0.145,0,0.794,0.750,0.647,0.647,0.647,0.000,0.847,0.550,4.724,116.035
vertical_comb_benefit_0p520,vertical_comb_benefit,0.520,false,8,0.270,9,1.000,0.520,6.500,0.055,0.090,1.000,323,successful,success,true,true,true,false,45,56,37,8,0.909,71,0.899,69,0.172,0,0.722,0.832,0.837,0.837,0.837,0.000,0.840,0.564,5.052,120.548
vertical_comb_benefit_0p520,vertical_comb_benefit,0.520,false,8,0.270,9,1.000,0.520,6.500,0.055,0.090,1.000,325,unsuccessful,gravity_without_vertical,false,true,false,false,51,57,18,28,0.933,101,0.893,74,0.167,0,0.726,0.812,0.812,0.812,0.812,0.000,0.782,0.555,4.872,116.026
vertical_comb_benefit_0p520,vertical_comb_benefit,0.520,false,8,0.270,9,1.000,0.520,6.500,0.055,0.090,1.000,326,successful,success,true,true,true,false,27,26,22,22,0.894,45,0.897,89,0.176,0,0.872,0.812,0.860,0.860,0.860,0.000,0.830,0.571,5.291,119.991
vertical_comb_benefit_0p520,vertical_comb_benefit,0.520,false,8,0.270,9,1.000,0.520,6.500,0.055,0.090,1.000,327,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,92,9,0.527,115,0.322,37,0.164,0,0.753,0.687,0.270,0.270,0.270,0.000,0.461,0.531,3.880,119.727
vertical_comb_benefit_0p520,vertical_comb_benefit,0.520,false,8,0.270,9,1.000,0.520,6.500,0.055,0.090,1.000,328,successful,success,true,true,true,false,34,37,20,24,0.918,109,0.874,97,0.168,0,0.726,0.689,0.821,0.821,0.821,0.000,0.828,0.537,4.699,119.594
vertical_comb_benefit_0p520,vertical_comb_benefit,0.520,false,8,0.270,9,1.000,0.520,6.500,0.055,0.090,1.000,331,successful,success,true,true,true,false,35,33,21,11,0.907,54,0.915,120,0.173,0,0.848,0.842,0.915,0.915,0.915,0.000,0.851,0.584,5.419,113.523
vertical_comb_benefit_0p520,vertical_comb_benefit,0.520,false,8,0.270,9,1.000,0.520,6.500,0.055,0.090,1.000,329,successful,success,true,true,true,false,62,83,25,24,0.900,110,0.920,98,0.165,0,0.858,0.794,0.833,0.833,0.833,0.000,0.869,0.572,5.296,118.417
vertical_comb_benefit_0p520,vertical_comb_benefit,0.520,false,8,0.270,9,1.000,0.520,6.500,0.055,0.090,1.000,330,successful,success,true,true,true,false,106,113,21,16,0.867,115,0.729,114,0.158,0,0.719,0.793,0.638,0.638,0.638,0.000,0.824,0.542,4.620,118.466
vertical_comb_benefit_0p520,vertical_comb_benefit,0.520,false,8,0.270,9,1.000,0.520,6.500,0.055,0.090,1.000,338,successful,success,true,true,true,false,46,56,22,21,0.904,89,0.899,102,0.164,0,0.756,0.797,0.776,0.776,0.776,0.000,0.809,0.539,4.748,109.811
vertical_comb_benefit_0p520,vertical_comb_benefit,0.520,false,8,0.270,9,1.000,0.520,6.500,0.055,0.090,1.000,332,successful,success,true,true,true,false,50,56,44,38,0.896,105,0.904,119,0.166,0,0.808,0.694,0.871,0.871,0.871,0.000,0.853,0.575,5.233,121.675
vertical_comb_benefit_0p520,vertical_comb_benefit,0.520,false,8,0.270,9,1.000,0.520,6.500,0.055,0.090,1.000,333,successful,success,true,true,true,false,72,75,72,15,0.917,112,0.892,85,0.166,0,0.815,0.644,0.765,0.765,0.765,0.000,0.852,0.553,4.844,120.642
vertical_comb_benefit_0p520,vertical_comb_benefit,0.520,false,8,0.270,9,1.000,0.520,6.500,0.055,0.090,1.000,335,successful,success,true,true,true,false,25,24,17,12,0.931,52,0.913,115,0.152,0,0.775,0.848,0.841,0.841,0.841,0.000,0.866,0.567,5.248,116.505
vertical_comb_benefit_0p520,vertical_comb_benefit,0.520,false,8,0.270,9,1.000,0.520,6.500,0.055,0.090,1.000,334,successful,success,true,true,true,false,43,57,40,16,0.910,75,0.928,101,0.164,0,0.830,0.839,0.730,0.730,0.730,0.000,0.826,0.559,4.914,120.229
vertical_comb_benefit_0p520,vertical_comb_benefit,0.520,false,8,0.270,9,1.000,0.520,6.500,0.055,0.090,1.000,336,successful,success,true,true,true,false,106,120,79,18,0.812,120,0.684,117,0.153,0,0.870,0.808,0.644,0.644,0.644,0.000,0.812,0.574,5.129,117.044
vertical_comb_benefit_0p520,vertical_comb_benefit,0.520,false,8,0.270,9,1.000,0.520,6.500,0.055,0.090,1.000,340,successful,success,true,true,true,false,62,65,23,19,0.932,95,0.903,107,0.169,0,0.793,0.708,0.826,0.826,0.826,0.000,0.891,0.581,5.311,116.179
vertical_comb_benefit_0p520,vertical_comb_benefit,0.520,false,8,0.270,9,1.000,0.520,6.500,0.055,0.090,1.000,337,successful,success,true,true,true,false,49,60,21,7,0.918,75,0.903,96,0.161,0,0.824,0.767,0.682,0.682,0.682,0.000,0.841,0.553,4.824,122.268
vertical_comb_benefit_0p520,vertical_comb_benefit,0.520,false,8,0.270,9,1.000,0.520,6.500,0.055,0.090,1.000,339,successful,success,true,true,true,false,23,24,16,15,0.921,49,0.927,75,0.154,0,0.853,0.893,0.892,0.892,0.892,0.000,0.853,0.560,5.311,119.781
vertical_comb_benefit_0p520,vertical_comb_benefit,0.520,false,8,0.270,9,1.000,0.520,6.500,0.055,0.090,1.000,341,successful,success,true,true,true,false,42,22,17,13,0.927,114,0.895,65,0.168,0,0.770,0.844,0.846,0.846,0.846,0.000,0.876,0.566,5.203,118.559
vertical_comb_benefit_0p520,vertical_comb_benefit,0.520,false,8,0.270,9,1.000,0.520,6.500,0.055,0.090,1.000,343,successful,success,true,true,true,false,61,63,26,43,0.911,114,0.902,77,0.154,0,0.683,0.784,0.778,0.778,0.778,0.000,0.853,0.531,4.665,115.178
vertical_comb_benefit_0p520,vertical_comb_benefit,0.520,false,8,0.270,9,1.000,0.520,6.500,0.055,0.090,1.000,342,successful,success,true,true,true,false,57,52,20,18,0.908,63,0.865,105,0.163,0,0.725,0.824,0.771,0.771,0.771,0.000,0.837,0.546,4.940,119.845
vertical_comb_benefit_0p520,vertical_comb_benefit,0.520,false,8,0.270,9,1.000,0.520,6.500,0.055,0.090,1.000,344,successful,success,true,true,true,false,48,57,34,25,0.911,94,0.907,97,0.161,0,0.720,0.679,0.815,0.815,0.815,0.000,0.847,0.561,4.893,115.289
vertical_comb_benefit_0p520,vertical_comb_benefit,0.520,false,8,0.270,9,1.000,0.520,6.500,0.055,0.090,1.000,346,successful,success,true,true,true,false,34,42,25,17,0.933,103,0.911,96,0.168,0,0.697,0.896,0.876,0.876,0.876,0.000,0.868,0.585,5.294,115.671
vertical_comb_benefit_0p520,vertical_comb_benefit,0.520,false,8,0.270,9,1.000,0.520,6.500,0.055,0.090,1.000,349,successful,success,true,true,true,false,61,70,31,18,0.904,85,0.891,92,0.156,0,0.756,0.842,0.834,0.834,0.834,0.000,0.804,0.571,5.100,113.140
vertical_comb_benefit_0p520,vertical_comb_benefit,0.520,false,8,0.270,9,1.000,0.520,6.500,0.055,0.090,1.000,345,successful,success,true,true,true,false,54,65,56,15,0.908,102,0.907,79,0.173,0,0.793,0.817,0.816,0.816,0.816,0.000,0.803,0.553,4.824,122.526
vertical_comb_benefit_0p520,vertical_comb_benefit,0.520,false,8,0.270,9,1.000,0.520,6.500,0.055,0.090,1.000,347,successful,success,true,true,true,false,43,47,14,23,0.916,83,0.883,111,0.160,0,0.725,0.818,0.860,0.860,0.860,0.000,0.827,0.584,5.250,120.383
vertical_comb_benefit_0p520,vertical_comb_benefit,0.520,false,8,0.270,9,1.000,0.520,6.500,0.055,0.090,1.000,350,successful,success,true,true,true,false,65,79,56,27,0.882,115,0.915,113,0.166,0,0.796,0.840,0.880,0.880,0.880,0.000,0.840,0.573,5.284,116.444
vertical_comb_benefit_0p520,vertical_comb_benefit,0.520,false,8,0.270,9,1.000,0.520,6.500,0.055,0.090,1.000,348,successful,success,true,true,true,false,45,50,40,11,0.898,71,0.902,54,0.172,0,0.736,0.869,0.894,0.894,0.894,0.000,0.856,0.567,5.266,120.081
vertical_comb_benefit_0p520,vertical_comb_benefit,0.520,false,8,0.270,9,1.000,0.520,6.500,0.055,0.090,1.000,351,successful,success,true,true,true,false,76,50,30,31,0.922,118,0.869,110,0.147,0,0.746,0.710,0.831,0.831,0.831,0.000,0.904,0.574,5.291,116.557
vertical_comb_benefit_0p520,vertical_comb_benefit,0.520,false,8,0.270,9,1.000,0.520,6.500,0.055,0.090,1.000,352,successful,success,true,true,true,false,57,61,24,49,0.910,63,0.927,116,0.160,0,0.827,0.822,0.842,0.842,0.842,0.000,0.831,0.587,5.347,116.758
vertical_comb_benefit_0p520,vertical_comb_benefit,0.520,false,8,0.270,9,1.000,0.520,6.500,0.055,0.090,1.000,356,successful,success,true,true,true,false,48,22,17,20,0.909,91,0.898,91,0.169,0,0.764,0.769,0.827,0.827,0.827,0.000,0.835,0.559,4.952,112.932
vertical_comb_benefit_0p520,vertical_comb_benefit,0.520,false,8,0.270,9,1.000,0.520,6.500,0.055,0.090,1.000,353,successful,success,true,true,true,false,49,58,24,10,0.915,114,0.896,118,0.158,0,0.793,0.779,0.868,0.868,0.868,0.000,0.847,0.555,5.015,121.303
vertical_comb_benefit_0p520,vertical_comb_benefit,0.520,false,8,0.270,9,1.000,0.520,6.500,0.055,0.090,1.000,354,successful,success,true,true,true,false,69,83,67,52,0.914,98,0.918,99,0.167,0,0.793,0.803,0.881,0.881,0.881,0.000,0.807,0.571,5.212,117.559
vertical_comb_benefit_0p520,vertical_comb_benefit,0.520,false,8,0.270,9,1.000,0.520,6.500,0.055,0.090,1.000,355,successful,success,true,true,true,false,39,51,35,23,0.912,57,0.900,101,0.154,0,0.845,0.685,0.828,0.828,0.828,0.000,0.835,0.557,4.956,118.300
vertical_comb_benefit_0p520,vertical_comb_benefit,0.520,false,8,0.270,9,1.000,0.520,6.500,0.055,0.090,1.000,357,successful,success,true,true,true,false,58,58,40,28,0.909,111,0.903,77,0.171,0,0.688,0.876,0.853,0.853,0.853,0.000,0.887,0.569,5.205,117.050
vertical_comb_benefit_0p520,vertical_comb_benefit,0.520,false,8,0.270,9,1.000,0.520,6.500,0.055,0.090,1.000,359,successful,success,true,true,true,false,25,30,22,16,0.925,40,0.899,57,0.165,0,0.826,0.725,0.860,0.860,0.860,0.000,0.849,0.555,5.082,118.269
vertical_comb_benefit_0p520,vertical_comb_benefit,0.520,false,8,0.270,9,1.000,0.520,6.500,0.055,0.090,1.000,358,successful,success,true,true,true,false,44,51,38,14,0.908,85,0.913,96,0.156,0,0.821,0.823,0.809,0.809,0.809,0.000,0.817,0.573,5.171,119.950
vertical_comb_benefit_0p520,vertical_comb_benefit,0.520,false,8,0.270,9,1.000,0.520,6.500,0.055,0.090,1.000,360,successful,success,true,true,true,false,64,69,26,43,0.914,91,0.908,75,0.170,0,0.788,0.878,0.876,0.876,0.876,0.000,0.875,0.581,5.516,116.117
vertical_comb_benefit_0p520,vertical_comb_benefit,0.520,false,8,0.270,9,1.000,0.520,6.500,0.055,0.090,1.000,361,successful,success,true,true,true,false,65,82,45,32,0.924,107,0.912,88,0.159,0,0.804,0.802,0.815,0.815,0.815,0.000,0.852,0.570,5.267,116.162
vertical_comb_benefit_0p520,vertical_comb_benefit,0.520,false,8,0.270,9,1.000,0.520,6.500,0.055,0.090,1.000,364,successful,success,true,true,true,false,37,61,24,15,0.904,100,0.926,96,0.179,0,0.748,0.876,0.866,0.866,0.866,0.000,0.843,0.578,5.238,114.757
vertical_comb_benefit_0p520,vertical_comb_benefit,0.520,false,8,0.270,9,1.000,0.520,6.500,0.055,0.090,1.000,363,successful,success,true,true,true,false,19,30,19,10,0.921,77,0.931,118,0.186,0,0.791,0.870,0.927,0.927,0.927,0.000,0.850,0.583,5.391,117.947
vertical_comb_benefit_0p520,vertical_comb_benefit,0.520,false,8,0.270,9,1.000,0.520,6.500,0.055,0.090,1.000,362,successful,success,true,true,true,false,104,107,42,34,0.897,111,0.781,119,0.174,0,0.770,0.852,0.764,0.764,0.764,0.000,0.823,0.551,4.936,119.794
vertical_comb_benefit_0p520,vertical_comb_benefit,0.520,false,8,0.270,9,1.000,0.520,6.500,0.055,0.090,1.000,365,successful,success,true,true,true,false,27,40,24,20,0.895,76,0.907,50,0.164,0,0.712,0.775,0.869,0.869,0.869,0.000,0.870,0.569,5.111,115.836
vertical_comb_benefit_0p520,vertical_comb_benefit,0.520,false,8,0.270,9,1.000,0.520,6.500,0.055,0.090,1.000,366,successful,success,true,true,true,false,37,44,30,14,0.908,108,0.893,94,0.168,0,0.774,0.793,0.835,0.835,0.835,0.000,0.870,0.565,5.103,118.297
vertical_comb_benefit_0p520,vertical_comb_benefit,0.520,false,8,0.270,9,1.000,0.520,6.500,0.055,0.090,1.000,368,successful,success,true,true,true,false,44,44,18,11,0.874,57,0.909,78,0.161,0,0.722,0.787,0.820,0.820,0.820,0.000,0.821,0.567,5.018,118.721
vertical_comb_benefit_0p520,vertical_comb_benefit,0.520,false,8,0.270,9,1.000,0.520,6.500,0.055,0.090,1.000,367,successful,success,true,true,true,false,31,48,12,14,0.912,113,0.911,115,0.173,0,0.791,0.801,0.845,0.845,0.845,0.000,0.837,0.562,5.029,119.973
vertical_comb_benefit_0p520,vertical_comb_benefit,0.520,false,8,0.270,9,1.000,0.520,6.500,0.055,0.090,1.000,370,successful,success,true,true,true,false,38,38,24,14,0.920,52,0.897,63,0.151,0,0.830,0.777,0.786,0.786,0.786,0.000,0.851,0.562,5.007,113.565
vertical_comb_benefit_0p520,vertical_comb_benefit,0.520,false,8,0.270,9,1.000,0.520,6.500,0.055,0.090,1.000,369,successful,success,true,true,true,false,105,115,89,18,0.891,120,0.858,119,0.180,0,0.801,0.785,0.825,0.825,0.825,0.000,0.891,0.582,5.259,116.834
vertical_comb_benefit_0p520,vertical_comb_benefit,0.520,false,8,0.270,9,1.000,0.520,6.500,0.055,0.090,1.000,371,successful,success,true,true,true,false,36,48,19,14,0.917,102,0.916,81,0.151,0,0.775,0.872,0.848,0.848,0.848,0.000,0.883,0.579,5.326,117.094
vertical_comb_benefit_0p520,vertical_comb_benefit,0.520,false,8,0.270,9,1.000,0.520,6.500,0.055,0.090,1.000,373,successful,success,true,true,true,false,43,50,18,26,0.918,118,0.921,89,0.160,0,0.793,0.807,0.823,0.823,0.823,0.000,0.900,0.583,5.380,115.858
vertical_comb_benefit_0p520,vertical_comb_benefit,0.520,false,8,0.270,9,1.000,0.520,6.500,0.055,0.090,1.000,372,successful,success,true,true,true,false,41,45,23,26,0.901,74,0.905,100,0.159,0,0.763,0.840,0.816,0.816,0.816,0.000,0.880,0.556,5.153,118.465
vertical_comb_benefit_0p520,vertical_comb_benefit,0.520,false,8,0.270,9,1.000,0.520,6.500,0.055,0.090,1.000,374,successful,success,true,true,true,false,46,35,21,17,0.920,119,0.904,76,0.157,0,0.810,0.836,0.871,0.871,0.871,0.000,0.905,0.548,5.227,110.236
vertical_comb_benefit_0p520,vertical_comb_benefit,0.520,false,8,0.270,9,1.000,0.520,6.500,0.055,0.090,1.000,375,successful,success,true,true,true,false,38,42,22,14,0.922,113,0.906,88,0.159,0,0.779,0.820,0.833,0.833,0.833,0.000,0.835,0.550,4.893,115.357
vertical_comb_benefit_0p520,vertical_comb_benefit,0.520,false,8,0.270,9,1.000,0.520,6.500,0.055,0.090,1.000,377,successful,success,true,true,true,false,46,32,22,30,0.907,101,0.881,77,0.158,0,0.790,0.786,0.834,0.834,0.834,0.000,0.829,0.561,5.111,111.963
vertical_comb_benefit_0p520,vertical_comb_benefit,0.520,false,8,0.270,9,1.000,0.520,6.500,0.055,0.090,1.000,376,successful,success,true,true,true,false,54,55,29,16,0.889,64,0.893,114,0.145,0,0.782,0.812,0.868,0.868,0.868,0.000,0.852,0.563,5.127,119.439
vertical_comb_benefit_0p520,vertical_comb_benefit,0.520,false,8,0.270,9,1.000,0.520,6.500,0.055,0.090,1.000,381,successful,success,true,true,true,false,54,56,19,19,0.909,96,0.895,88,0.166,0,0.793,0.783,0.821,0.821,0.821,0.000,0.835,0.583,5.194,110.571
vertical_comb_benefit_0p520,vertical_comb_benefit,0.520,false,8,0.270,9,1.000,0.520,6.500,0.055,0.090,1.000,378,successful,success,true,true,true,false,41,63,28,10,0.887,112,0.911,108,0.152,0,0.758,0.721,0.782,0.782,0.782,0.000,0.865,0.542,4.720,113.225
vertical_comb_benefit_0p520,vertical_comb_benefit,0.520,false,8,0.270,9,1.000,0.520,6.500,0.055,0.090,1.000,379,successful,success,true,true,true,false,63,42,23,11,0.917,88,0.888,88,0.161,0,0.758,0.744,0.879,0.879,0.879,0.000,0.877,0.579,5.320,115.159
vertical_comb_benefit_0p520,vertical_comb_benefit,0.520,false,8,0.270,9,1.000,0.520,6.500,0.055,0.090,1.000,380,successful,success,true,true,true,false,40,44,35,14,0.931,113,0.907,98,0.172,0,0.729,0.798,0.849,0.849,0.849,0.000,0.899,0.578,5.351,117.338
vertical_comb_benefit_0p520,vertical_comb_benefit,0.520,false,8,0.270,9,1.000,0.520,6.500,0.055,0.090,1.000,382,successful,success,true,true,true,false,47,55,38,8,0.899,82,0.903,110,0.160,0,0.861,0.808,0.853,0.853,0.853,0.000,0.852,0.574,5.367,119.192
vertical_comb_benefit_0p520,vertical_comb_benefit,0.520,false,8,0.270,9,1.000,0.520,6.500,0.055,0.090,1.000,385,unsuccessful,gravity_without_vertical,false,true,false,false,87,85,75,19,0.888,94,0.872,97,0.155,0,0.708,0.835,0.801,0.801,0.801,0.000,0.782,0.574,5.044,116.407
vertical_comb_benefit_0p520,vertical_comb_benefit,0.520,false,8,0.270,9,1.000,0.520,6.500,0.055,0.090,1.000,383,successful,success,true,true,true,false,53,59,36,12,0.908,70,0.908,75,0.157,0,0.740,0.756,0.770,0.770,0.770,0.000,0.838,0.521,4.698,118.161
vertical_comb_benefit_0p520,vertical_comb_benefit,0.520,false,8,0.270,9,1.000,0.520,6.500,0.055,0.090,1.000,384,successful,success,true,true,true,false,44,54,13,15,0.908,71,0.928,97,0.154,0,0.732,0.858,0.851,0.851,0.851,0.000,0.819,0.579,5.149,118.592
