point,parameter,parameter_value,is_baseline,food_site_count,food_site_width,food_site_capacity,food_value,vertical_comb_benefit,food_site_max_distance,travel_cost_per_distance,mutation_sd,comb_tilt_mutation_sd,transposition_mutation_correlation,seed,comparison_group,outcome,stable_vertical_gravity,reached_gravity,retained_vertical,collapsed,gravity_reach_generation,vertical_reach_generation,partial_tilt_generation,partial_transposition_generation,max_comb_tilt,max_comb_tilt_generation,max_min_transposition,max_min_transposition_generation,min_success,min_success_generation,final_directional_bias,final_attention,final_sender_transposition,final_receiver_transposition,final_min_transposition,final_transposition_gap,final_comb_tilt,final_success,final_payoff,elapsed_seconds
food_site_count_5,food_site_count,5,false,5,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,128,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,30,0.408,28,0.424,37,0.183,0,0.712,0.753,0.252,0.248,0.248,0.004,0.312,0.561,4.768,56.681
food_site_count_5,food_site_count,5,false,5,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,129,successful,success,true,true,true,false,82,88,57,24,0.907,89,0.894,115,0.195,0,0.861,0.824,0.874,0.882,0.874,0.008,0.870,0.595,6.575,56.403
food_site_count_5,food_site_count,5,false,5,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,130,successful,success,true,true,true,false,96,100,96,28,0.879,120,0.870,109,0.178,0,0.692,0.900,0.820,0.839,0.820,0.019,0.879,0.621,6.790,55.751
food_site_count_5,food_site_count,5,false,5,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,131,successful,success,true,true,true,false,78,84,18,41,0.920,94,0.877,92,0.199,0,0.792,0.866,0.816,0.828,0.816,0.012,0.858,0.610,6.684,54.995
food_site_count_5,food_site_count,5,false,5,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,132,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,not_reached,36,0.401,35,0.365,97,0.185,0,0.760,0.874,0.308,0.257,0.257,0.052,0.197,0.617,5.154,55.755
food_site_count_5,food_site_count,5,false,5,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,133,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,17,0.365,102,0.335,35,0.182,0,0.703,0.832,0.298,0.231,0.231,0.067,0.271,0.580,4.934,56.532
food_site_count_5,food_site_count,5,false,5,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,134,successful,success,true,true,true,false,45,49,33,26,0.921,108,0.898,59,0.199,0,0.762,0.854,0.831,0.824,0.824,0.007,0.842,0.611,6.536,57.001
food_site_count_5,food_site_count,5,false,5,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,135,successful,success,true,true,true,false,70,96,70,31,0.909,109,0.902,112,0.200,0,0.755,0.798,0.847,0.869,0.847,0.022,0.871,0.601,6.489,56.231
food_site_count_5,food_site_count,5,false,5,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,136,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,not_reached,18,0.333,63,0.348,48,0.180,0,0.751,0.862,0.280,0.262,0.262,0.018,0.174,0.639,5.462,55.977
food_site_count_5,food_site_count,5,false,5,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,137,successful,success,true,true,true,false,32,34,22,7,0.901,58,0.893,82,0.209,0,0.659,0.822,0.858,0.871,0.858,0.013,0.865,0.590,6.316,54.870
food_site_count_5,food_site_count,5,false,5,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,138,successful,success,true,true,true,false,36,50,30,10,0.923,101,0.905,80,0.203,0,0.853,0.835,0.838,0.823,0.823,0.015,0.860,0.603,6.591,55.031
food_site_count_5,food_site_count,5,false,5,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,139,successful,success,true,true,true,false,66,78,60,21,0.925,94,0.879,93,0.209,0,0.773,0.851,0.850,0.860,0.850,0.010,0.854,0.591,6.376,55.336
food_site_count_5,food_site_count,5,false,5,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,140,successful,success,true,true,true,false,74,78,74,26,0.917,84,0.868,87,0.182,0,0.798,0.826,0.859,0.834,0.834,0.025,0.811,0.635,6.810,55.213
food_site_count_5,food_site_count,5,false,5,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,141,successful,success,true,true,true,false,66,69,61,17,0.893,102,0.896,104,0.202,0,0.760,0.873,0.844,0.871,0.844,0.027,0.836,0.600,6.539,56.310
food_site_count_5,food_site_count,5,false,5,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,142,successful,success,true,true,true,false,62,68,30,21,0.926,118,0.869,97,0.198,0,0.735,0.865,0.841,0.842,0.841,0.002,0.896,0.631,6.876,55.641
food_site_count_5,food_site_count,5,false,5,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,143,successful,success,true,true,true,false,42,47,27,29,0.934,79,0.894,118,0.194,0,0.651,0.761,0.866,0.878,0.866,0.013,0.867,0.602,6.422,56.028
food_site_count_5,food_site_count,5,false,5,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,144,successful,success,true,true,true,false,100,117,93,12,0.891,119,0.838,119,0.187,0,0.858,0.826,0.830,0.847,0.830,0.017,0.866,0.621,6.698,56.253
food_site_count_5,food_site_count,5,false,5,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,145,successful,success,true,true,true,false,71,80,69,25,0.913,94,0.853,94,0.198,0,0.681,0.869,0.839,0.886,0.839,0.047,0.867,0.600,6.521,56.906
food_site_count_5,food_site_count,5,false,5,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,146,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,15,0.455,120,0.327,42,0.171,0,0.608,0.778,0.203,0.289,0.203,0.086,0.455,0.549,4.789,55.677
food_site_count_5,food_site_count,5,false,5,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,147,successful,success,true,true,true,false,67,72,63,48,0.895,106,0.863,87,0.166,0,0.849,0.835,0.823,0.815,0.815,0.008,0.846,0.625,6.774,55.998
food_site_count_5,food_site_count,5,false,5,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,148,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,47,0.437,61,0.361,49,0.184,0,0.599,0.860,0.203,0.220,0.203,0.018,0.298,0.575,5.015,56.076
food_site_count_5,food_site_count,5,false,5,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,149,unsuccessful,gravity_without_vertical,false,true,false,false,111,not_reached,90,55,0.607,120,0.600,120,0.211,0,0.778,0.827,0.600,0.616,0.600,0.016,0.607,0.632,6.317,55.532
food_site_count_5,food_site_count,5,false,5,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,150,successful,success,true,true,true,false,49,59,50,29,0.919,77,0.893,120,0.183,0,0.732,0.808,0.893,0.897,0.893,0.004,0.909,0.615,6.834,56.566
food_site_count_5,food_site_count,5,false,5,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,151,successful,success,true,true,true,false,81,89,75,12,0.893,115,0.897,107,0.210,0,0.836,0.812,0.881,0.877,0.877,0.005,0.845,0.621,6.664,56.498
food_site_count_5,food_site_count,5,false,5,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,152,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,17,0.392,94,0.367,59,0.217,0,0.749,0.838,0.199,0.220,0.199,0.021,0.219,0.609,5.291,55.902
food_site_count_5,food_site_count,5,false,5,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,153,successful,success,true,true,true,false,57,69,55,29,0.925,90,0.883,89,0.190,0,0.816,0.899,0.807,0.781,0.781,0.027,0.872,0.618,6.788,56.368
food_site_count_5,food_site_count,5,false,5,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,154,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,59,0.416,48,0.297,62,0.194,0,0.864,0.872,0.132,0.156,0.132,0.024,0.295,0.610,5.374,55.869
food_site_count_5,food_site_count,5,false,5,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,155,successful,success,true,true,true,false,77,92,75,17,0.897,107,0.885,115,0.200,0,0.787,0.716,0.880,0.867,0.867,0.013,0.833,0.589,6.182,55.282
food_site_count_5,food_site_count,5,false,5,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,156,successful,success,true,true,true,false,51,62,53,31,0.925,90,0.898,94,0.191,0,0.788,0.824,0.831,0.845,0.831,0.014,0.846,0.617,6.663,56.663
food_site_count_5,food_site_count,5,false,5,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,157,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,53,0.366,46,0.294,54,0.192,0,0.684,0.847,0.161,0.176,0.161,0.015,0.219,0.632,5.378,56.120
food_site_count_5,food_site_count,5,false,5,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,158,successful,success,true,true,true,false,70,80,70,32,0.926,102,0.874,118,0.169,0,0.805,0.855,0.832,0.807,0.807,0.025,0.907,0.626,6.890,56.435
food_site_count_5,food_site_count,5,false,5,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,159,successful,success,true,true,true,false,93,103,92,15,0.903,119,0.894,115,0.206,0,0.729,0.840,0.863,0.867,0.863,0.004,0.886,0.620,6.880,56.407
food_site_count_5,food_site_count,5,false,5,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,160,successful,success,true,true,true,false,52,62,55,31,0.923,112,0.902,115,0.193,0,0.752,0.837,0.813,0.796,0.796,0.017,0.906,0.587,6.361,55.546
food_site_count_5,food_site_count,5,false,5,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,161,successful,success,true,true,true,false,74,78,73,17,0.918,115,0.891,98,0.193,0,0.816,0.849,0.791,0.811,0.791,0.020,0.907,0.597,6.494,56.561
food_site_count_5,food_site_count,5,false,5,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,162,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,15,0.352,104,0.309,16,0.206,0,0.707,0.783,0.247,0.286,0.247,0.039,0.276,0.590,5.030,56.391
food_site_count_5,food_site_count,5,false,5,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,163,successful,success,true,true,true,false,76,89,75,55,0.913,107,0.895,113,0.202,0,0.787,0.849,0.814,0.821,0.814,0.006,0.836,0.613,6.477,56.448
food_site_count_5,food_site_count,5,false,5,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,164,successful,success,true,true,true,false,50,60,47,22,0.918,87,0.900,65,0.186,0,0.835,0.775,0.851,0.827,0.827,0.024,0.886,0.606,6.567,55.273
food_site_count_5,food_site_count,5,false,5,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,165,successful,success,true,true,true,false,42,45,39,9,0.896,118,0.880,60,0.200,0,0.829,0.690,0.825,0.830,0.825,0.005,0.883,0.590,6.167,55.779
food_site_count_5,food_site_count,5,false,5,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,166,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,9,0.369,24,0.327,25,0.185,0,0.827,0.867,0.173,0.138,0.138,0.035,0.173,0.622,5.358,55.542
food_site_count_5,food_site_count,5,false,5,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,167,successful,success,true,true,true,false,27,34,22,13,0.931,110,0.883,63,0.204,0,0.830,0.900,0.880,0.857,0.857,0.022,0.856,0.601,6.606,56.012
food_site_count_5,food_site_count,5,false,5,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,168,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,17,0.436,55,0.412,28,0.188,0,0.634,0.830,0.231,0.235,0.231,0.003,0.348,0.580,5.041,55.809
food_site_count_5,food_site_count,5,false,5,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,169,successful,success,true,true,true,false,27,41,24,16,0.947,95,0.903,43,0.172,0,0.827,0.866,0.846,0.850,0.846,0.004,0.883,0.630,6.953,55.500
food_site_count_5,food_site_count,5,false,5,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,170,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,45,0.394,74,0.296,46,0.205,0,0.783,0.800,0.174,0.190,0.174,0.017,0.360,0.601,5.271,56.047
food_site_count_5,food_site_count,5,false,5,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,171,successful,success,true,true,true,false,87,96,86,13,0.901,98,0.873,97,0.196,0,0.777,0.795,0.863,0.879,0.863,0.016,0.871,0.612,6.562,56.065
food_site_count_5,food_site_count,5,false,5,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,172,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,59,0.376,115,0.268,73,0.177,0,0.814,0.762,0.194,0.290,0.194,0.095,0.281,0.573,4.845,55.256
food_site_count_5,food_site_count,5,false,5,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,173,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,12,0.397,72,0.365,15,0.177,0,0.787,0.738,0.217,0.239,0.217,0.022,0.193,0.606,5.157,56.421
food_site_count_5,food_site_count,5,false,5,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,174,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,34,0.348,80,0.381,96,0.188,0,0.738,0.798,0.212,0.331,0.212,0.119,0.293,0.577,4.838,55.883
food_site_count_5,food_site_count,5,false,5,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,175,successful,success,true,true,true,false,69,93,69,38,0.930,104,0.879,120,0.194,0,0.730,0.820,0.888,0.879,0.879,0.010,0.868,0.603,6.604,56.020
food_site_count_5,food_site_count,5,false,5,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,176,successful,success,true,true,true,false,41,40,22,21,0.926,101,0.905,68,0.204,0,0.821,0.862,0.801,0.786,0.786,0.015,0.842,0.608,6.517,55.577
food_site_count_5,food_site_count,5,false,5,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,177,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,not_reached,13,0.366,76,0.373,115,0.198,0,0.817,0.839,0.295,0.365,0.295,0.070,0.198,0.610,5.216,56.104
food_site_count_5,food_site_count,5,false,5,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,178,unsuccessful,gravity_without_vertical,false,true,false,false,113,not_reached,119,12,0.548,120,0.584,120,0.183,0,0.820,0.836,0.584,0.645,0.584,0.060,0.548,0.619,6.074,55.019
food_site_count_5,food_site_count,5,false,5,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,179,unsuccessful,flat,false,false,false,false,not_reached,not_reached,27,61,0.666,36,0.383,75,0.179,0,0.821,0.766,0.222,0.188,0.188,0.034,0.169,0.618,5.257,54.903
food_site_count_5,food_site_count,5,false,5,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,180,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,46,0.372,21,0.302,47,0.205,0,0.755,0.862,0.224,0.251,0.224,0.027,0.182,0.611,5.225,56.070
food_site_count_5,food_site_count,5,false,5,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,181,successful,success,true,true,true,false,54,69,35,23,0.880,103,0.871,97,0.176,0,0.600,0.885,0.881,0.853,0.853,0.028,0.839,0.608,6.493,57.168
food_site_count_5,food_site_count,5,false,5,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,182,successful,success,true,true,true,false,34,41,23,19,0.916,89,0.903,46,0.175,0,0.738,0.823,0.834,0.855,0.834,0.021,0.896,0.619,6.757,56.481
food_site_count_5,food_site_count,5,false,5,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,183,successful,success,true,true,true,false,80,108,76,10,0.896,117,0.907,115,0.187,0,0.694,0.790,0.857,0.884,0.857,0.026,0.853,0.602,6.393,55.839
food_site_count_5,food_site_count,5,false,5,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,184,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,not_reached,9,0.315,15,0.380,25,0.173,0,0.839,0.799,0.298,0.263,0.263,0.035,0.152,0.627,5.312,56.056
food_site_count_5,food_site_count,5,false,5,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,185,successful,success,true,true,true,false,55,57,55,40,0.928,73,0.892,117,0.183,0,0.767,0.840,0.891,0.898,0.891,0.007,0.828,0.626,6.663,55.994
food_site_count_5,food_site_count,5,false,5,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,186,successful,success,true,true,true,false,33,50,26,27,0.926,99,0.884,114,0.188,0,0.785,0.832,0.888,0.868,0.868,0.020,0.858,0.605,6.589,55.223
food_site_count_5,food_site_count,5,false,5,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,187,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,21,0.422,88,0.365,68,0.178,0,0.810,0.868,0.226,0.245,0.226,0.019,0.147,0.618,5.324,55.772
food_site_count_5,food_site_count,5,false,5,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,188,successful,success,true,true,true,false,51,59,32,26,0.917,82,0.891,80,0.172,0,0.752,0.873,0.838,0.853,0.838,0.015,0.845,0.624,6.812,54.587
food_site_count_5,food_site_count,5,false,5,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,189,unsuccessful,gravity_without_vertical,false,true,false,false,120,not_reached,120,27,0.541,120,0.528,120,0.187,0,0.739,0.884,0.528,0.555,0.528,0.027,0.541,0.617,6.007,55.989
food_site_count_5,food_site_count,5,false,5,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,190,successful,success,true,true,true,false,58,63,38,35,0.911,96,0.904,91,0.170,0,0.665,0.802,0.827,0.843,0.827,0.016,0.870,0.575,6.247,55.960
food_site_count_5,food_site_count,5,false,5,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,191,unsuccessful,gravity_without_vertical,false,true,false,false,120,not_reached,115,17,0.676,120,0.547,120,0.194,0,0.827,0.781,0.547,0.551,0.547,0.004,0.676,0.584,5.876,56.438
food_site_count_5,food_site_count,5,false,5,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,192,successful,success,true,true,true,false,51,55,50,22,0.917,93,0.882,96,0.215,0,0.730,0.833,0.814,0.797,0.797,0.017,0.886,0.595,6.484,55.803
food_site_count_5,food_site_count,5,false,5,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,194,successful,success,true,true,true,false,49,51,31,12,0.917,76,0.900,98,0.179,0,0.844,0.886,0.842,0.880,0.842,0.038,0.840,0.619,6.746,53.581
food_site_count_5,food_site_count,5,false,5,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,193,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,24,0.389,83,0.361,108,0.197,0,0.811,0.845,0.185,0.195,0.185,0.011,0.185,0.638,5.452,55.744
food_site_count_5,food_site_count,5,false,5,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,195,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,42,0.381,32,0.323,51,0.195,0,0.829,0.832,0.230,0.278,0.230,0.048,0.202,0.625,5.339,55.825
food_site_count_8,food_site_count,8,false,8,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,96,unsuccessful,gravity_without_vertical,false,true,false,false,64,55,36,36,0.934,76,0.811,98,0.283,0,0.697,0.797,0.774,0.728,0.728,0.046,0.796,0.710,8.088,63.086
food_site_count_8,food_site_count,8,false,8,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,97,successful,success,true,true,true,false,62,58,32,33,0.922,99,0.833,112,0.294,0,0.876,0.664,0.863,0.830,0.830,0.033,0.887,0.717,8.437,63.187
food_site_count_8,food_site_count,8,false,8,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,98,successful,success,true,true,true,false,48,37,25,16,0.909,49,0.807,120,0.280,0,0.816,0.763,0.807,0.824,0.807,0.017,0.888,0.708,8.442,62.783
food_site_count_8,food_site_count,8,false,8,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,99,unsuccessful,partial_tilt,false,false,false,false,not_reached,not_reached,71,19,0.626,81,0.419,120,0.287,0,0.661,0.769,0.419,0.427,0.419,0.007,0.600,0.689,7.178,63.842
food_site_count_8,food_site_count,8,false,8,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,105,successful,success,true,true,true,false,29,59,39,10,0.948,110,0.837,91,0.278,0,0.508,0.657,0.800,0.783,0.783,0.018,0.843,0.668,7.775,64.197
food_site_count_8,food_site_count,8,false,8,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,106,successful,success,true,true,true,false,17,42,15,11,0.915,99,0.868,97,0.307,0,0.476,0.806,0.738,0.722,0.722,0.016,0.886,0.686,8.029,64.545
food_site_count_8,food_site_count,8,false,8,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,107,successful,success,true,true,true,false,42,49,31,25,0.903,117,0.920,61,0.266,0,0.812,0.864,0.826,0.822,0.822,0.004,0.899,0.735,8.843,63.763
food_site_count_8,food_site_count,8,false,8,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,108,unsuccessful,gravity_without_vertical,false,true,false,false,57,68,19,20,0.892,92,0.868,90,0.279,0,0.668,0.870,0.815,0.810,0.810,0.005,0.797,0.675,7.797,63.998
food_site_count_8,food_site_count,8,false,8,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,109,successful,success,true,true,true,false,44,44,24,19,0.902,77,0.855,79,0.271,0,0.654,0.764,0.700,0.759,0.700,0.059,0.811,0.701,7.950,63.550
food_site_count_8,food_site_count,8,false,8,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,110,successful,success,true,true,true,false,39,35,23,23,0.903,82,0.877,98,0.268,0,0.715,0.756,0.775,0.800,0.775,0.025,0.829,0.696,7.990,63.717
food_site_count_8,food_site_count,8,false,8,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,111,successful,success,true,true,true,false,26,26,22,20,0.919,120,0.864,96,0.288,0,0.805,0.752,0.784,0.824,0.784,0.041,0.919,0.706,8.400,64.305
food_site_count_8,food_site_count,8,false,8,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,112,successful,success,true,true,true,false,52,49,27,12,0.903,85,0.819,86,0.268,0,0.837,0.862,0.804,0.780,0.780,0.025,0.878,0.720,8.553,64.734
food_site_count_8,food_site_count,8,false,8,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,113,successful,success,true,true,true,false,43,46,30,29,0.929,83,0.840,111,0.296,0,0.653,0.620,0.781,0.782,0.781,0.001,0.851,0.701,8.059,63.371
food_site_count_8,food_site_count,8,false,8,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,114,successful,success,true,true,true,false,52,28,19,38,0.891,114,0.858,103,0.283,0,0.788,0.775,0.872,0.856,0.856,0.015,0.878,0.719,8.588,61.356
food_site_count_8,food_site_count,8,false,8,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,115,successful,success,true,true,true,false,84,70,30,17,0.925,113,0.855,118,0.269,0,0.691,0.812,0.832,0.821,0.821,0.010,0.862,0.711,8.334,63.748
food_site_count_8,food_site_count,8,false,8,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,116,successful,success,true,true,true,false,63,53,24,10,0.917,75,0.892,101,0.262,0,0.779,0.786,0.793,0.841,0.793,0.048,0.834,0.705,8.194,63.506
food_site_count_8,food_site_count,8,false,8,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,117,successful,success,true,true,true,false,47,40,20,12,0.912,114,0.864,101,0.264,0,0.730,0.784,0.682,0.666,0.666,0.016,0.872,0.667,7.840,64.140
food_site_count_8,food_site_count,8,false,8,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,118,successful,success,true,true,true,false,34,55,19,21,0.893,96,0.905,57,0.270,0,0.826,0.755,0.812,0.835,0.812,0.024,0.827,0.711,8.259,64.518
food_site_count_8,food_site_count,8,false,8,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,119,successful,success,true,true,true,false,56,39,22,21,0.899,72,0.881,111,0.285,0,0.708,0.847,0.861,0.825,0.825,0.036,0.881,0.703,8.472,62.160
food_site_count_8,food_site_count,8,false,8,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,120,successful,success,true,true,true,false,44,44,25,19,0.917,82,0.829,70,0.291,0,0.721,0.644,0.836,0.809,0.809,0.027,0.828,0.685,7.877,63.965
food_site_count_8,food_site_count,8,false,8,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,121,successful,success,true,true,true,false,56,61,52,41,0.909,112,0.856,90,0.286,0,0.742,0.728,0.776,0.810,0.776,0.034,0.877,0.702,8.213,64.766
food_site_count_8,food_site_count,8,false,8,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,122,successful,success,true,true,true,false,63,54,20,54,0.926,69,0.832,115,0.291,0,0.742,0.794,0.856,0.754,0.754,0.101,0.877,0.702,8.310,64.447
food_site_count_8,food_site_count,8,false,8,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,123,successful,success,true,true,true,false,76,59,24,44,0.871,65,0.831,97,0.285,0,0.732,0.768,0.687,0.676,0.676,0.011,0.837,0.683,7.840,62.523
food_site_count_8,food_site_count,8,false,8,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,124,unsuccessful,gravity_without_vertical,false,true,false,false,61,65,39,26,0.882,72,0.749,84,0.269,0,0.839,0.746,0.422,0.459,0.422,0.037,0.639,0.707,7.547,64.194
food_site_count_8,food_site_count,8,false,8,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,125,successful,success,true,true,true,false,65,77,39,19,0.901,99,0.856,81,0.288,0,0.624,0.820,0.788,0.772,0.772,0.016,0.874,0.715,8.435,63.679
food_site_count_8,food_site_count,8,false,8,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,126,successful,success,true,true,true,false,43,32,20,18,0.915,63,0.846,56,0.273,0,0.696,0.827,0.776,0.819,0.776,0.043,0.871,0.722,8.557,63.263
food_site_count_8,food_site_count,8,false,8,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,127,successful,success,true,true,true,false,72,75,35,32,0.944,108,0.852,115,0.280,0,0.828,0.769,0.772,0.809,0.772,0.038,0.834,0.719,8.295,64.277
food_site_count_8,food_site_count,8,false,8,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,128,successful,success,true,true,true,false,104,39,25,25,0.909,88,0.814,120,0.265,0,0.293,0.795,0.837,0.814,0.814,0.023,0.815,0.692,7.773,63.286
food_site_count_8,food_site_count,8,false,8,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,129,successful,success,true,true,true,false,41,50,29,23,0.894,100,0.880,97,0.287,0,0.560,0.810,0.668,0.686,0.668,0.017,0.869,0.683,7.941,63.379
food_site_count_8,food_site_count,8,false,8,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.900,130,successful,success,true,true,true,false,84,91,34,11,0.909,105,0.890,101,0.261,0,0.662,0.785,0.807,0.788,0.788,0.019,0.862,0.711,8.420,64.116
