job_index,point,seed,parameter,parameter_value,is_baseline,food_site_count,food_site_width,food_site_capacity,food_value,vertical_comb_benefit,food_site_max_distance,travel_cost_per_distance,mutation_sd,comb_tilt_mutation_sd,transposition_mutation_correlation
3391,alpha_0p44_mut_0p045_rho_0p9,167,evolutionary_interaction,alpha_0p44_mut_0p045_rho_0p9,false,7,0.370,10,0.900,0.440,5.000,0.035,0.045,0.045,0.900
3392,alpha_0p44_mut_0p045_rho_0p9,168,evolutionary_interaction,alpha_0p44_mut_0p045_rho_0p9,false,7,0.370,10,0.900,0.440,5.000,0.035,0.045,0.045,0.900
3393,alpha_0p44_mut_0p045_rho_0p9,169,evolutionary_interaction,alpha_0p44_mut_0p045_rho_0p9,false,7,0.370,10,0.900,0.440,5.000,0.035,0.045,0.045,0.900
3394,alpha_0p44_mut_0p045_rho_0p9,170,evolutionary_interaction,alpha_0p44_mut_0p045_rho_0p9,false,7,0.370,10,0.900,0.440,5.000,0.035,0.045,0.045,0.900
3395,alpha_0p44_mut_0p045_rho_0p9,171,evolutionary_interaction,alpha_0p44_mut_0p045_rho_0p9,false,7,0.370,10,0.900,0.440,5.000,0.035,0.045,0.045,0.900
3396,alpha_0p44_mut_0p045_rho_0p9,172,evolutionary_interaction,alpha_0p44_mut_0p045_rho_0p9,false,7,0.370,10,0.900,0.440,5.000,0.035,0.045,0.045,0.900
3397,alpha_0p44_mut_0p045_rho_0p9,173,evolutionary_interaction,alpha_0p44_mut_0p045_rho_0p9,false,7,0.370,10,0.900,0.440,5.000,0.035,0.045,0.045,0.900
3398,alpha_0p44_mut_0p045_rho_0p9,174,evolutionary_interaction,alpha_0p44_mut_0p045_rho_0p9,false,7,0.370,10,0.900,0.440,5.000,0.035,0.045,0.045,0.900
3399,alpha_0p44_mut_0p045_rho_0p9,175,evolutionary_interaction,alpha_0p44_mut_0p045_rho_0p9,false,7,0.370,10,0.900,0.440,5.000,0.035,0.045,0.045,0.900
3400,alpha_0p44_mut_0p045_rho_0p9,176,evolutionary_interaction,alpha_0p44_mut_0p045_rho_0p9,false,7,0.370,10,0.900,0.440,5.000,0.035,0.045,0.045,0.900
3401,alpha_0p44_mut_0p045_rho_0p9,177,evolutionary_interaction,alpha_0p44_mut_0p045_rho_0p9,false,7,0.370,10,0.900,0.440,5.000,0.035,0.045,0.045,0.900
3402,alpha_0p44_mut_0p045_rho_0p9,178,evolutionary_interaction,alpha_0p44_mut_0p045_rho_0p9,false,7,0.370,10,0.900,0.440,5.000,0.035,0.045,0.045,0.900
3403,alpha_0p44_mut_0p045_rho_0p9,179,evolutionary_interaction,alpha_0p44_mut_0p045_rho_0p9,false,7,0.370,10,0.900,0.440,5.000,0.035,0.045,0.045,0.900
3404,alpha_0p44_mut_0p045_rho_0p9,180,evolutionary_interaction,alpha_0p44_mut_0p045_rho_0p9,false,7,0.370,10,0.900,0.440,5.000,0.035,0.045,0.045,0.900
3405,alpha_0p44_mut_0p045_rho_0p9,181,evolutionary_interaction,alpha_0p44_mut_0p045_rho_0p9,false,7,0.370,10,0.900,0.440,5.000,0.035,0.045,0.045,0.900
3406,alpha_0p44_mut_0p045_rho_0p9,182,evolutionary_interaction,alpha_0p44_mut_0p045_rho_0p9,false,7,0.370,10,0.900,0.440,5.000,0.035,0.045,0.045,0.900
3407,alpha_0p44_mut_0p045_rho_0p9,183,evolutionary_interaction,alpha_0p44_mut_0p045_rho_0p9,false,7,0.370,10,0.900,0.440,5.000,0.035,0.045,0.045,0.900
3408,alpha_0p44_mut_0p045_rho_0p9,184,evolutionary_interaction,alpha_0p44_mut_0p045_rho_0p9,false,7,0.370,10,0.900,0.440,5.000,0.035,0.045,0.045,0.900
3409,alpha_0p44_mut_0p045_rho_0p9,185,evolutionary_interaction,alpha_0p44_mut_0p045_rho_0p9,false,7,0.370,10,0.900,0.440,5.000,0.035,0.045,0.045,0.900
3410,alpha_0p44_mut_0p045_rho_0p9,186,evolutionary_interaction,alpha_0p44_mut_0p045_rho_0p9,false,7,0.370,10,0.900,0.440,5.000,0.035,0.045,0.045,0.900
3411,alpha_0p44_mut_0p045_rho_0p9,187,evolutionary_interaction,alpha_0p44_mut_0p045_rho_0p9,false,7,0.370,10,0.900,0.440,5.000,0.035,0.045,0.045,0.900
3412,alpha_0p44_mut_0p045_rho_0p9,188,evolutionary_interaction,alpha_0p44_mut_0p045_rho_0p9,false,7,0.370,10,0.900,0.440,5.000,0.035,0.045,0.045,0.900
3413,alpha_0p44_mut_0p045_rho_0p9,189,evolutionary_interaction,alpha_0p44_mut_0p045_rho_0p9,false,7,0.370,10,0.900,0.440,5.000,0.035,0.045,0.045,0.900
3414,alpha_0p44_mut_0p045_rho_0p9,190,evolutionary_interaction,alpha_0p44_mut_0p045_rho_0p9,false,7,0.370,10,0.900,0.440,5.000,0.035,0.045,0.045,0.900
3415,alpha_0p44_mut_0p045_rho_0p9,191,evolutionary_interaction,alpha_0p44_mut_0p045_rho_0p9,false,7,0.370,10,0.900,0.440,5.000,0.035,0.045,0.045,0.900
3416,alpha_0p44_mut_0p045_rho_0p9,192,evolutionary_interaction,alpha_0p44_mut_0p045_rho_0p9,false,7,0.370,10,0.900,0.440,5.000,0.035,0.045,0.045,0.900
3417,alpha_0p44_mut_0p045_rho_0p9,193,evolutionary_interaction,alpha_0p44_mut_0p045_rho_0p9,false,7,0.370,10,0.900,0.440,5.000,0.035,0.045,0.045,0.900
3418,alpha_0p44_mut_0p045_rho_0p9,194,evolutionary_interaction,alpha_0p44_mut_0p045_rho_0p9,false,7,0.370,10,0.900,0.440,5.000,0.035,0.045,0.045,0.900
3419,alpha_0p44_mut_0p045_rho_0p9,195,evolutionary_interaction,alpha_0p44_mut_0p045_rho_0p9,false,7,0.370,10,0.900,0.440,5.000,0.035,0.045,0.045,0.900
3420,alpha_0p44_mut_0p075_rho_0,96,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.000
3421,alpha_0p44_mut_0p075_rho_0,97,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.000
3422,alpha_0p44_mut_0p075_rho_0,98,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.000
3423,alpha_0p44_mut_0p075_rho_0,99,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.000
3424,alpha_0p44_mut_0p075_rho_0,105,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.000
3425,alpha_0p44_mut_0p075_rho_0,106,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.000
3426,alpha_0p44_mut_0p075_rho_0,107,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.000
3427,alpha_0p44_mut_0p075_rho_0,108,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.000
3428,alpha_0p44_mut_0p075_rho_0,109,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.000
3429,alpha_0p44_mut_0p075_rho_0,110,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.000
3430,alpha_0p44_mut_0p075_rho_0,111,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.000
3431,alpha_0p44_mut_0p075_rho_0,112,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.000
3432,alpha_0p44_mut_0p075_rho_0,113,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.000
3433,alpha_0p44_mut_0p075_rho_0,114,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.000
3434,alpha_0p44_mut_0p075_rho_0,115,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.000
3435,alpha_0p44_mut_0p075_rho_0,116,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.000
3436,alpha_0p44_mut_0p075_rho_0,117,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.000
3437,alpha_0p44_mut_0p075_rho_0,118,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.000
3438,alpha_0p44_mut_0p075_rho_0,119,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.000
3439,alpha_0p44_mut_0p075_rho_0,120,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.000
3440,alpha_0p44_mut_0p075_rho_0,121,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.000
3441,alpha_0p44_mut_0p075_rho_0,122,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.000
3442,alpha_0p44_mut_0p075_rho_0,123,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.000
3443,alpha_0p44_mut_0p075_rho_0,124,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.000
3444,alpha_0p44_mut_0p075_rho_0,125,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.000
3445,alpha_0p44_mut_0p075_rho_0,126,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.000
3446,alpha_0p44_mut_0p075_rho_0,127,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.000
3447,alpha_0p44_mut_0p075_rho_0,128,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.000
3448,alpha_0p44_mut_0p075_rho_0,129,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.000
3449,alpha_0p44_mut_0p075_rho_0,130,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.000
3450,alpha_0p44_mut_0p075_rho_0,131,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.000
3451,alpha_0p44_mut_0p075_rho_0,132,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.000
3452,alpha_0p44_mut_0p075_rho_0,133,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.000
3453,alpha_0p44_mut_0p075_rho_0,134,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.000
3454,alpha_0p44_mut_0p075_rho_0,135,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.000
3455,alpha_0p44_mut_0p075_rho_0,136,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.000
3456,alpha_0p44_mut_0p075_rho_0,137,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.000
3457,alpha_0p44_mut_0p075_rho_0,138,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.000
3458,alpha_0p44_mut_0p075_rho_0,139,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.000
3459,alpha_0p44_mut_0p075_rho_0,140,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.000
3460,alpha_0p44_mut_0p075_rho_0,141,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.000
3461,alpha_0p44_mut_0p075_rho_0,142,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.000
3462,alpha_0p44_mut_0p075_rho_0,143,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.000
3463,alpha_0p44_mut_0p075_rho_0,144,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.000
3464,alpha_0p44_mut_0p075_rho_0,145,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.000
3465,alpha_0p44_mut_0p075_rho_0,146,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.000
3466,alpha_0p44_mut_0p075_rho_0,147,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.000
3467,alpha_0p44_mut_0p075_rho_0,148,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.000
3468,alpha_0p44_mut_0p075_rho_0,149,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.000
3469,alpha_0p44_mut_0p075_rho_0,150,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.000
3470,alpha_0p44_mut_0p075_rho_0,151,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.000
3471,alpha_0p44_mut_0p075_rho_0,152,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.000
3472,alpha_0p44_mut_0p075_rho_0,153,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.000
3473,alpha_0p44_mut_0p075_rho_0,154,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.000
3474,alpha_0p44_mut_0p075_rho_0,155,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.000
3475,alpha_0p44_mut_0p075_rho_0,156,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.000
3476,alpha_0p44_mut_0p075_rho_0,157,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.000
3477,alpha_0p44_mut_0p075_rho_0,158,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.000
3478,alpha_0p44_mut_0p075_rho_0,159,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.000
3479,alpha_0p44_mut_0p075_rho_0,160,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.000
3480,alpha_0p44_mut_0p075_rho_0,161,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.000
3481,alpha_0p44_mut_0p075_rho_0,162,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.000
3482,alpha_0p44_mut_0p075_rho_0,163,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.000
3483,alpha_0p44_mut_0p075_rho_0,164,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.000
3484,alpha_0p44_mut_0p075_rho_0,165,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.000
3485,alpha_0p44_mut_0p075_rho_0,166,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.000
3486,alpha_0p44_mut_0p075_rho_0,167,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.000
3487,alpha_0p44_mut_0p075_rho_0,168,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.000
3488,alpha_0p44_mut_0p075_rho_0,169,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.000
3489,alpha_0p44_mut_0p075_rho_0,170,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.000
3490,alpha_0p44_mut_0p075_rho_0,171,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.000
3491,alpha_0p44_mut_0p075_rho_0,172,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.000
3492,alpha_0p44_mut_0p075_rho_0,173,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.000
3493,alpha_0p44_mut_0p075_rho_0,174,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.000
3494,alpha_0p44_mut_0p075_rho_0,175,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.000
3495,alpha_0p44_mut_0p075_rho_0,176,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.000
3496,alpha_0p44_mut_0p075_rho_0,177,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.000
3497,alpha_0p44_mut_0p075_rho_0,178,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.000
3498,alpha_0p44_mut_0p075_rho_0,179,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.000
3499,alpha_0p44_mut_0p075_rho_0,180,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.000
3500,alpha_0p44_mut_0p075_rho_0,181,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.000
3501,alpha_0p44_mut_0p075_rho_0,182,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.000
3502,alpha_0p44_mut_0p075_rho_0,183,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.000
3503,alpha_0p44_mut_0p075_rho_0,184,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.000
3504,alpha_0p44_mut_0p075_rho_0,185,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.000
3505,alpha_0p44_mut_0p075_rho_0,186,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.000
3506,alpha_0p44_mut_0p075_rho_0,187,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.000
3507,alpha_0p44_mut_0p075_rho_0,188,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.000
3508,alpha_0p44_mut_0p075_rho_0,189,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.000
3509,alpha_0p44_mut_0p075_rho_0,190,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.000
3510,alpha_0p44_mut_0p075_rho_0,191,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.000
3511,alpha_0p44_mut_0p075_rho_0,192,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.000
3512,alpha_0p44_mut_0p075_rho_0,193,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.000
3513,alpha_0p44_mut_0p075_rho_0,194,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.000
3514,alpha_0p44_mut_0p075_rho_0,195,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.000
3515,alpha_0p44_mut_0p075_rho_0p3,96,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p3,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.300
3516,alpha_0p44_mut_0p075_rho_0p3,97,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p3,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.300
3517,alpha_0p44_mut_0p075_rho_0p3,98,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p3,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.300
3518,alpha_0p44_mut_0p075_rho_0p3,99,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p3,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.300
3519,alpha_0p44_mut_0p075_rho_0p3,105,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p3,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.300
3520,alpha_0p44_mut_0p075_rho_0p3,106,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p3,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.300
3521,alpha_0p44_mut_0p075_rho_0p3,107,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p3,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.300
3522,alpha_0p44_mut_0p075_rho_0p3,108,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p3,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.300
3523,alpha_0p44_mut_0p075_rho_0p3,109,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p3,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.300
3524,alpha_0p44_mut_0p075_rho_0p3,110,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p3,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.300
3525,alpha_0p44_mut_0p075_rho_0p3,111,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p3,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.300
3526,alpha_0p44_mut_0p075_rho_0p3,112,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p3,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.300
3527,alpha_0p44_mut_0p075_rho_0p3,113,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p3,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.300
3528,alpha_0p44_mut_0p075_rho_0p3,114,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p3,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.300
3529,alpha_0p44_mut_0p075_rho_0p3,115,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p3,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.300
3530,alpha_0p44_mut_0p075_rho_0p3,116,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p3,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.300
3531,alpha_0p44_mut_0p075_rho_0p3,117,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p3,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.300
3532,alpha_0p44_mut_0p075_rho_0p3,118,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p3,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.300
3533,alpha_0p44_mut_0p075_rho_0p3,119,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p3,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.300
3534,alpha_0p44_mut_0p075_rho_0p3,120,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p3,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.300
3535,alpha_0p44_mut_0p075_rho_0p3,121,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p3,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.300
3536,alpha_0p44_mut_0p075_rho_0p3,122,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p3,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.300
3537,alpha_0p44_mut_0p075_rho_0p3,123,evolutionary_interaction,alpha_0p44_mut_0p075_rho_0p3,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.075,0.300
