point,parameter,parameter_value,is_baseline,food_site_count,food_site_width,food_site_capacity,food_value,vertical_comb_benefit,food_site_max_distance,travel_cost_per_distance,mutation_sd,transposition_mutation_correlation,group_kind,group,runs,seeds,stable_fraction,reached_gravity_fraction,retained_vertical_fraction,collapse_fraction,mean_gravity_reach_generation,mean_vertical_reach_generation,mean_partial_tilt_generation,mean_partial_transposition_generation,mean_max_comb_tilt,mean_max_min_transposition,mean_min_success,mean_final_directional_bias,mean_final_attention,mean_final_min_transposition,mean_final_transposition_gap,mean_final_comb_tilt,mean_final_success,mean_final_payoff
alpha_0p44_mut_0p09_rho_0p9,evolutionary_interaction,alpha_0p44_mut_0p09_rho_0p9,false,8,0.270,9,1.000,0.440,6.500,0.055,0.090,0.900,outcome,gravity_without_vertical,8,"315,321,327,332,345,355,362,391",0.000,1.000,0.000,0.000,78.250,74.667,49.000,20.000,0.835,0.799,0.167,0.788,0.770,0.719,0.021,0.717,0.561,4.559
alpha_0p44_mut_0p09_rho_0p9,evolutionary_interaction,alpha_0p44_mut_0p09_rho_0p9,false,8,0.270,9,1.000,0.440,6.500,0.055,0.090,0.900,outcome,partial_tilt,4,"316,317,331,360",0.000,0.000,0.000,0.000,not_reached,76.500,42.000,16.500,0.725,0.431,0.168,0.703,0.756,0.294,0.037,0.556,0.546,3.984
alpha_0p44_mut_0p09_rho_0p9,evolutionary_interaction,alpha_0p44_mut_0p09_rho_0p9,false,8,0.270,9,1.000,0.440,6.500,0.055,0.090,0.900,outcome,partial_transposition,3,"329,354,397",0.000,0.000,0.000,0.000,not_reached,not_reached,40.667,54.667,0.670,0.358,0.160,0.711,0.774,0.301,0.021,0.436,0.544,3.865
alpha_0p44_mut_0p09_rho_0p9,evolutionary_interaction,alpha_0p44_mut_0p09_rho_0p9,false,8,0.270,9,1.000,0.440,6.500,0.055,0.090,0.900,outcome,success,76,"300,301,302,304,305,306,307,308,311,312,314,318,319,320,322,323,324,325,326,328,330,333,334,335,336,337,338,339,340,341,342,343,344,346,347,348,349,351,352,353,356,357,358,359,361,363,364,365,366,367,369,370,371,372,373,374,375,376,377,378,379,380,381,383,384,385,386,387,388,389,392,393,394,395,396,399",1.000,1.000,1.000,0.000,62.579,69.803,36.724,27.618,0.898,0.879,0.163,0.788,0.794,0.819,0.019,0.851,0.564,4.866
alpha_0p44_mut_0p135_rho_0,evolutionary_interaction,alpha_0p44_mut_0p135_rho_0,false,8,0.270,9,1.000,0.440,6.500,0.055,0.135,0.000,all,all,100,"300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399",0.490,0.880,0.490,0.000,55.102,63.200,27.410,14.260,0.845,0.761,0.164,0.708,0.719,0.676,0.066,0.760,0.518,3.992
alpha_0p44_mut_0p135_rho_0,evolutionary_interaction,alpha_0p44_mut_0p135_rho_0,false,8,0.270,9,1.000,0.440,6.500,0.055,0.135,0.000,comparison,successful,49,"301,302,306,308,311,313,314,315,316,317,318,321,323,326,328,329,331,334,335,336,337,338,339,340,341,343,345,346,347,348,353,355,357,360,361,367,369,370,377,378,379,383,385,386,387,389,391,394,398",1.000,1.000,1.000,0.000,54.041,62.224,24.653,14.673,0.881,0.822,0.164,0.729,0.740,0.738,0.061,0.837,0.521,4.158
alpha_0p44_mut_0p135_rho_0,evolutionary_interaction,alpha_0p44_mut_0p135_rho_0,false,8,0.270,9,1.000,0.440,6.500,0.055,0.135,0.000,comparison,unsuccessful,51,"300,303,304,305,307,309,310,312,319,320,322,324,325,327,330,332,333,342,344,349,350,351,352,354,356,358,359,362,363,364,365,366,368,371,372,373,374,375,376,380,381,382,384,388,390,392,393,395,396,397,399",0.000,0.765,0.000,0.000,56.436,64.528,30.059,13.863,0.811,0.702,0.164,0.688,0.698,0.616,0.069,0.685,0.515,3.832
alpha_0p44_mut_0p135_rho_0,evolutionary_interaction,alpha_0p44_mut_0p135_rho_0,false,8,0.270,9,1.000,0.440,6.500,0.055,0.135,0.000,outcome,flat,1,350,0.000,0.000,0.000,0.000,not_reached,not_reached,58.000,16.000,0.668,0.310,0.166,0.715,0.649,0.182,0.243,0.329,0.527,3.558
alpha_0p44_mut_0p135_rho_0,evolutionary_interaction,alpha_0p44_mut_0p135_rho_0,false,8,0.270,9,1.000,0.440,6.500,0.055,0.135,0.000,outcome,gravity_without_vertical,39,"300,303,304,305,307,309,310,312,320,322,325,327,330,342,344,349,351,358,359,362,364,366,368,371,372,373,374,375,376,380,381,382,384,388,390,392,395,396,399",0.000,1.000,0.000,0.000,56.436,63.914,26.718,13.795,0.860,0.788,0.163,0.689,0.704,0.707,0.053,0.755,0.516,3.950
alpha_0p44_mut_0p135_rho_0,evolutionary_interaction,alpha_0p44_mut_0p135_rho_0,false,8,0.270,9,1.000,0.440,6.500,0.055,0.135,0.000,outcome,partial_tilt,5,"333,352,363,393,397",0.000,0.000,0.000,0.000,not_reached,86.000,29.400,18.200,0.673,0.436,0.168,0.636,0.668,0.327,0.153,0.587,0.501,3.434
alpha_0p44_mut_0p135_rho_0,evolutionary_interaction,alpha_0p44_mut_0p135_rho_0,false,8,0.270,9,1.000,0.440,6.500,0.055,0.135,0.000,outcome,partial_transposition,6,"319,324,332,354,356,365",0.000,0.000,0.000,0.000,not_reached,not_reached,47.667,10.333,0.627,0.428,0.166,0.721,0.692,0.337,0.074,0.372,0.522,3.445
alpha_0p44_mut_0p135_rho_0,evolutionary_interaction,alpha_0p44_mut_0p135_rho_0,false,8,0.270,9,1.000,0.440,6.500,0.055,0.135,0.000,outcome,success,49,"301,302,306,308,311,313,314,315,316,317,318,321,323,326,328,329,331,334,335,336,337,338,339,340,341,343,345,346,347,348,353,355,357,360,361,367,369,370,377,378,379,383,385,386,387,389,391,394,398",1.000,1.000,1.000,0.000,54.041,62.224,24.653,14.673,0.881,0.822,0.164,0.729,0.740,0.738,0.061,0.837,0.521,4.158
alpha_0p44_mut_0p135_rho_0p3,evolutionary_interaction,alpha_0p44_mut_0p135_rho_0p3,false,8,0.270,9,1.000,0.440,6.500,0.055,0.135,0.300,all,all,100,"300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399",0.590,0.920,0.590,0.000,50.576,60.174,26.566,12.360,0.863,0.796,0.164,0.724,0.725,0.714,0.044,0.778,0.524,4.122
alpha_0p44_mut_0p135_rho_0p3,evolutionary_interaction,alpha_0p44_mut_0p135_rho_0p3,false,8,0.270,9,1.000,0.440,6.500,0.055,0.135,0.300,comparison,successful,59,"301,302,304,306,308,311,313,314,317,318,319,321,322,324,325,326,328,331,332,333,334,335,337,338,341,342,345,346,347,348,354,356,357,360,361,363,366,368,369,370,372,373,374,375,376,380,381,382,384,385,386,390,391,392,393,394,395,397,399",1.000,1.000,1.000,0.000,53.085,63.763,28.492,12.508,0.883,0.831,0.165,0.719,0.733,0.760,0.040,0.837,0.527,4.256
alpha_0p44_mut_0p135_rho_0p3,evolutionary_interaction,alpha_0p44_mut_0p135_rho_0p3,false,8,0.270,9,1.000,0.440,6.500,0.055,0.135,0.300,comparison,unsuccessful,41,"300,303,305,307,309,310,312,315,316,320,323,327,329,330,336,339,340,343,344,349,350,351,352,353,355,358,359,362,364,365,367,371,377,378,379,383,387,388,389,396,398",0.000,0.805,0.000,0.000,46.091,53.758,23.725,12.146,0.836,0.746,0.163,0.731,0.714,0.649,0.048,0.694,0.520,3.930
alpha_0p44_mut_0p135_rho_0p3,evolutionary_interaction,alpha_0p44_mut_0p135_rho_0p3,false,8,0.270,9,1.000,0.440,6.500,0.055,0.135,0.300,outcome,flat,2,"358,367",0.000,0.000,0.000,0.000,not_reached,not_reached,21.000,11.500,0.574,0.390,0.164,0.691,0.706,0.213,0.073,0.401,0.526,3.518
alpha_0p44_mut_0p135_rho_0p3,evolutionary_interaction,alpha_0p44_mut_0p135_rho_0p3,false,8,0.270,9,1.000,0.440,6.500,0.055,0.135,0.300,outcome,gravity_without_vertical,33,"300,303,309,310,312,316,320,323,327,330,336,339,340,343,344,349,350,352,353,355,359,362,364,365,371,377,378,383,387,388,389,396,398",0.000,1.000,0.000,0.000,46.091,53.758,24.030,12.485,0.884,0.837,0.162,0.740,0.721,0.738,0.044,0.749,0.521,4.031
alpha_0p44_mut_0p135_rho_0p3,evolutionary_interaction,alpha_0p44_mut_0p135_rho_0p3,false,8,0.270,9,1.000,0.440,6.500,0.055,0.135,0.300,outcome,partial_tilt,3,"307,351,379",0.000,0.000,0.000,0.000,not_reached,not_reached,21.667,10.000,0.733,0.381,0.157,0.670,0.693,0.313,0.092,0.589,0.505,3.484
alpha_0p44_mut_0p135_rho_0p3,evolutionary_interaction,alpha_0p44_mut_0p135_rho_0p3,false,8,0.270,9,1.000,0.440,6.500,0.055,0.135,0.300,outcome,partial_transposition,3,"305,315,329",0.000,0.000,0.000,0.000,not_reached,not_reached,24.500,11.000,0.580,0.353,0.172,0.715,0.665,0.290,0.035,0.386,0.520,3.533
alpha_0p44_mut_0p135_rho_0p3,evolutionary_interaction,alpha_0p44_mut_0p135_rho_0p3,false,8,0.270,9,1.000,0.440,6.500,0.055,0.135,0.300,outcome,success,59,"301,302,304,306,308,311,313,314,317,318,319,321,322,324,325,326,328,331,332,333,334,335,337,338,341,342,345,346,347,348,354,356,357,360,361,363,366,368,369,370,372,373,374,375,376,380,381,382,384,385,386,390,391,392,393,394,395,397,399",1.000,1.000,1.000,0.000,53.085,63.763,28.492,12.508,0.883,0.831,0.165,0.719,0.733,0.760,0.040,0.837,0.527,4.256
alpha_0p44_mut_0p135_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p135_rho_0p6,false,8,0.270,9,1.000,0.440,6.500,0.055,0.135,0.600,all,all,100,"300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399",0.630,1.000,0.630,0.000,44.950,56.140,23.690,12.560,0.880,0.839,0.164,0.733,0.736,0.753,0.033,0.804,0.527,4.233
alpha_0p44_mut_0p135_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p135_rho_0p6,false,8,0.270,9,1.000,0.440,6.500,0.055,0.135,0.600,comparison,successful,63,"300,303,305,306,308,309,310,311,313,317,320,321,322,323,326,327,328,331,333,334,335,336,337,338,339,342,343,344,345,347,349,351,352,354,356,358,359,361,362,363,364,366,367,368,370,371,372,373,376,378,380,382,383,384,386,387,388,389,391,394,397,398,399",1.000,1.000,1.000,0.000,41.921,54.746,22.032,12.714,0.883,0.845,0.163,0.749,0.735,0.765,0.035,0.833,0.531,4.318
alpha_0p44_mut_0p135_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p135_rho_0p6,false,8,0.270,9,1.000,0.440,6.500,0.055,0.135,0.600,comparison,unsuccessful,37,"301,302,304,307,312,314,315,316,318,319,324,325,329,330,332,340,341,346,348,350,353,355,357,360,365,369,374,375,377,379,381,385,390,392,393,395,396",0.000,1.000,0.000,0.000,50.108,58.514,26.514,12.297,0.875,0.830,0.165,0.705,0.738,0.732,0.030,0.754,0.522,4.088
alpha_0p44_mut_0p135_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p135_rho_0p6,false,8,0.270,9,1.000,0.440,6.500,0.055,0.135,0.600,outcome,gravity_without_vertical,37,"301,302,304,307,312,314,315,316,318,319,324,325,329,330,332,340,341,346,348,350,353,355,357,360,365,369,374,375,377,379,381,385,390,392,393,395,396",0.000,1.000,0.000,0.000,50.108,58.514,26.514,12.297,0.875,0.830,0.165,0.705,0.738,0.732,0.030,0.754,0.522,4.088
alpha_0p44_mut_0p135_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p135_rho_0p6,false,8,0.270,9,1.000,0.440,6.500,0.055,0.135,0.600,outcome,success,63,"300,303,305,306,308,309,310,311,313,317,320,321,322,323,326,327,328,331,333,334,335,336,337,338,339,342,343,344,345,347,349,351,352,354,356,358,359,361,362,363,364,366,367,368,370,371,372,373,376,378,380,382,383,384,386,387,388,389,391,394,397,398,399",1.000,1.000,1.000,0.000,41.921,54.746,22.032,12.714,0.883,0.845,0.163,0.749,0.735,0.765,0.035,0.833,0.531,4.318
alpha_0p44_mut_0p135_rho_0p9,evolutionary_interaction,alpha_0p44_mut_0p135_rho_0p9,false,8,0.270,9,1.000,0.440,6.500,0.055,0.135,0.900,all,all,100,"300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399",0.560,1.000,0.560,0.000,36.710,50.950,20.510,11.120,0.881,0.856,0.164,0.738,0.741,0.764,0.022,0.803,0.529,4.287
alpha_0p44_mut_0p135_rho_0p9,evolutionary_interaction,alpha_0p44_mut_0p135_rho_0p9,false,8,0.270,9,1.000,0.440,6.500,0.055,0.135,0.900,comparison,successful,56,"301,303,304,306,307,312,314,317,318,320,321,323,326,327,328,329,330,331,332,334,336,337,338,339,342,344,345,348,350,351,355,356,358,359,361,362,365,371,372,373,374,375,379,380,381,382,383,386,387,390,391,392,394,395,396,397",1.000,1.000,1.000,0.000,37.768,49.643,20.036,11.321,0.882,0.859,0.163,0.732,0.744,0.779,0.020,0.837,0.532,4.384
alpha_0p44_mut_0p135_rho_0p9,evolutionary_interaction,alpha_0p44_mut_0p135_rho_0p9,false,8,0.270,9,1.000,0.440,6.500,0.055,0.135,0.900,comparison,unsuccessful,44,"300,302,305,308,309,310,311,313,315,316,319,322,324,325,333,335,340,341,343,346,347,349,352,353,354,357,360,363,364,366,367,368,369,370,376,377,378,384,385,388,389,393,398,399",0.000,1.000,0.000,0.000,35.364,52.614,21.114,10.864,0.880,0.853,0.165,0.745,0.737,0.746,0.024,0.760,0.525,4.164
alpha_0p44_mut_0p135_rho_0p9,evolutionary_interaction,alpha_0p44_mut_0p135_rho_0p9,false,8,0.270,9,1.000,0.440,6.500,0.055,0.135,0.900,outcome,gravity_without_vertical,44,"300,302,305,308,309,310,311,313,315,316,319,322,324,325,333,335,340,341,343,346,347,349,352,353,354,357,360,363,364,366,367,368,369,370,376,377,378,384,385,388,389,393,398,399",0.000,1.000,0.000,0.000,35.364,52.614,21.114,10.864,0.880,0.853,0.165,0.745,0.737,0.746,0.024,0.760,0.525,4.164
alpha_0p44_mut_0p135_rho_0p9,evolutionary_interaction,alpha_0p44_mut_0p135_rho_0p9,false,8,0.270,9,1.000,0.440,6.500,0.055,0.135,0.900,outcome,success,56,"301,303,304,306,307,312,314,317,318,320,321,323,326,327,328,329,330,331,332,334,336,337,338,339,342,344,345,348,350,351,355,356,358,359,361,362,365,371,372,373,374,375,379,380,381,382,383,386,387,390,391,392,394,395,396,397",1.000,1.000,1.000,0.000,37.768,49.643,20.036,11.321,0.882,0.859,0.163,0.732,0.744,0.779,0.020,0.837,0.532,4.384
