condition,sweep,food_site_count,food_site_radius,food_site_capacity,food_value,seed,generation,directional_bias,receiver_attention,search_limit,comb_tilt,success_rate,payoff,follower_success_rate,matched_searcher_success_rate,recruitment_advantage,dance_follow_share
radius_150m,patch_radius,2,150.000000,6,1.000000,437,28,0.287087,0.134419,273.701690,0.000000,0.002139,0.002033,0.135802,0.038328,0.097475,0.220109
radius_150m,patch_radius,2,150.000000,6,1.000000,437,29,0.325310,0.115398,325.592838,0.000000,0.003278,0.002657,0.238095,0.073986,0.164110,0.091106
radius_150m,patch_radius,2,150.000000,6,1.000000,437,30,0.250149,0.087001,480.595832,0.000000,0.004056,0.001397,0.094595,0.051056,0.043538,0.115265
radius_150m,patch_radius,2,150.000000,6,1.000000,437,31,0.190417,0.085740,534.161869,0.000000,0.004694,0.001770,0.121212,0.041975,0.079237,0.075342
radius_150m,patch_radius,2,150.000000,6,1.000000,437,32,0.104224,0.080328,405.082770,0.000000,0.002750,0.001000,0.090909,0.044289,0.046620,0.093023
radius_150m,patch_radius,2,150.000000,6,1.000000,437,33,0.155045,0.100955,511.877307,0.000000,0.004333,0.001000,0.131579,0.036145,0.095434,0.102703
radius_150m,patch_radius,2,150.000000,6,1.000000,437,34,0.177825,0.116582,583.031464,0.000000,0.004806,0.002744,0.056818,0.046089,0.010729,0.109453
radius_150m,patch_radius,2,150.000000,6,1.000000,437,35,0.114228,0.067240,286.559774,0.000000,0.002722,0.001000,0.244898,0.045699,0.199199,0.116390
radius_150m,patch_radius,2,150.000000,6,1.000000,437,36,0.126197,0.066119,427.480330,0.000000,0.004250,0.002169,0.131868,0.044408,0.087460,0.130186
radius_150m,patch_radius,2,150.000000,6,1.000000,437,37,0.118589,0.084205,499.578167,0.000000,0.004000,0.002233,0.128571,0.046434,0.082137,0.104012
radius_150m,patch_radius,2,150.000000,6,1.000000,437,38,0.146656,0.057357,329.503320,0.000000,0.002750,0.001000,0.088235,0.044118,0.044118,0.076923
radius_150m,patch_radius,2,150.000000,6,1.000000,437,39,0.136326,0.055689,259.988528,0.000000,0.001806,0.002931,0.090909,0.050000,0.040909,0.072848
radius_150m,patch_radius,2,150.000000,6,1.000000,437,40,0.164488,0.046663,260.992568,0.000000,0.002611,0.003989,0.185185,0.081081,0.104104,0.068010
radius_150m,patch_radius,2,150.000000,6,1.000000,437,41,0.173756,0.034849,349.993037,0.000000,0.002444,0.001096,0.000000,0.050532,-0.050532,0.073892
radius_150m,patch_radius,2,150.000000,6,1.000000,437,42,0.188060,0.037459,490.279184,0.000000,0.003861,0.001000,0.081633,0.042904,0.038728,0.074809
radius_150m,patch_radius,2,150.000000,6,1.000000,437,43,0.210026,0.056808,507.483573,0.000000,0.005111,0.002924,0.128571,0.045213,0.083359,0.085158
radius_150m,patch_radius,2,150.000000,6,1.000000,437,44,0.167946,0.207117,255.322039,0.000000,0.001806,0.001000,0.071429,0.056075,0.015354,0.207407
radius_150m,patch_radius,2,150.000000,6,1.000000,437,45,0.190570,0.234833,452.193176,0.000000,0.004806,0.001459,0.171875,0.074545,0.097330,0.188791
radius_150m,patch_radius,2,150.000000,6,1.000000,437,46,0.167273,0.215108,455.158771,0.000000,0.003944,0.001000,0.044944,0.042991,0.001953,0.249649
radius_150m,patch_radius,2,150.000000,6,1.000000,437,47,0.143910,0.220683,496.770527,0.000000,0.004333,0.002955,0.049751,0.050269,-0.000518,0.265172
radius_150m,patch_radius,2,150.000000,6,1.000000,437,48,0.181636,0.232700,256.065585,0.000000,0.001889,0.001000,0.149254,0.024691,0.124562,0.216129
radius_150m,patch_radius,2,150.000000,6,1.000000,437,49,0.181502,0.222569,400.287585,0.000000,0.003056,0.001000,0.102804,0.023866,0.078937,0.203422
radius_150m,patch_radius,2,150.000000,6,1.000000,437,50,0.174216,0.246720,480.314336,0.000000,0.004472,0.001349,0.146341,0.058468,0.087874,0.248485
radius_150m,patch_radius,2,150.000000,6,1.000000,437,51,0.251772,0.230020,488.281740,0.000000,0.004222,0.002905,0.131944,0.037665,0.094280,0.213333
radius_150m,patch_radius,2,150.000000,6,1.000000,437,52,0.307628,0.257332,359.099828,0.000000,0.002833,0.001000,0.161905,0.038576,0.123329,0.237557
radius_150m,patch_radius,2,150.000000,6,1.000000,437,53,0.289599,0.263449,485.455186,0.000000,0.004250,0.001670,0.103448,0.041746,0.061703,0.248217
radius_150m,patch_radius,2,150.000000,6,1.000000,437,54,0.265987,0.283295,421.933888,0.000000,0.004111,0.002929,0.096386,0.068182,0.028204,0.255385
radius_150m,patch_radius,2,150.000000,6,1.000000,437,55,0.130291,0.178088,235.002637,0.000000,0.002500,0.001357,0.112360,0.076159,0.036201,0.227621
radius_150m,patch_radius,2,150.000000,6,1.000000,437,56,0.169944,0.262479,343.862742,0.000000,0.002556,0.001000,0.135922,0.055762,0.080160,0.276882
radius_150m,patch_radius,2,150.000000,6,1.000000,437,57,0.177146,0.292041,470.008762,0.000000,0.004556,0.001000,0.120773,0.037328,0.083445,0.289106
radius_150m,patch_radius,2,150.000000,6,1.000000,437,58,0.157749,0.333540,586.637578,0.000000,0.005500,0.001000,0.102439,0.040903,0.061536,0.224289
radius_150m,patch_radius,2,150.000000,6,1.000000,437,59,0.156073,0.362470,580.683349,0.000000,0.005278,0.001000,0.071895,0.042202,0.029694,0.359577
radius_150m,patch_radius,2,150.000000,6,1.000000,437,60,0.154016,0.371977,605.691422,0.000000,0.006250,0.001046,0.131579,0.076225,0.055354,0.325581
radius_150m,patch_radius,2,150.000000,6,1.000000,434,0,0.076171,0.118146,1817.959770,0.000000,0.018167,0.001000,0.075630,0.055701,0.019929,0.117744
radius_150m,patch_radius,2,150.000000,6,1.000000,434,1,0.071311,0.129949,1738.954164,0.000000,0.016694,0.001000,0.070352,0.045890,0.024462,0.137052
radius_150m,patch_radius,2,150.000000,6,1.000000,434,2,0.079066,0.140301,1809.979352,0.000000,0.018111,0.001561,0.065817,0.061023,0.004795,0.168335
radius_150m,patch_radius,2,150.000000,6,1.000000,434,3,0.076799,0.098624,1653.160381,0.000000,0.017083,0.001000,0.101351,0.052275,0.049077,0.105639
radius_150m,patch_radius,2,150.000000,6,1.000000,434,4,0.082901,0.103508,1903.370737,0.000000,0.017472,0.001000,0.077994,0.052316,0.025678,0.125393
radius_150m,patch_radius,2,150.000000,6,1.000000,434,5,0.075003,0.104163,1932.915308,0.000000,0.017444,0.001000,0.084112,0.051431,0.032681,0.117496
radius_150m,patch_radius,2,150.000000,6,1.000000,434,6,0.112685,0.111199,2118.944307,0.000000,0.020278,0.001000,0.097345,0.061663,0.035682,0.137386
radius_150m,patch_radius,2,150.000000,6,1.000000,434,7,0.110292,0.124254,2112.023163,0.000000,0.022944,0.001000,0.106306,0.063148,0.043159,0.152347
radius_150m,patch_radius,2,150.000000,6,1.000000,434,8,0.112306,0.173393,2227.391172,0.000000,0.020056,0.001000,0.101243,0.048618,0.052625,0.164524
radius_150m,patch_radius,2,150.000000,6,1.000000,434,9,0.106553,0.198678,2026.106704,0.000000,0.020444,0.001000,0.089796,0.058535,0.031261,0.231278
radius_150m,patch_radius,2,150.000000,6,1.000000,434,10,0.118231,0.173672,2124.897486,0.000000,0.020417,0.001000,0.112324,0.058848,0.053477,0.208727
radius_150m,patch_radius,2,150.000000,6,1.000000,434,11,0.134802,0.213297,2228.195409,0.000000,0.021389,0.002025,0.104110,0.052872,0.051238,0.217327
radius_150m,patch_radius,2,150.000000,6,1.000000,434,12,0.104233,0.158570,949.026957,0.000000,0.010083,0.001000,0.119289,0.070039,0.049250,0.277075
radius_150m,patch_radius,2,150.000000,6,1.000000,434,13,0.088818,0.158634,1052.237896,0.000000,0.009806,0.001000,0.107143,0.061151,0.045992,0.232044
radius_150m,patch_radius,2,150.000000,6,1.000000,434,14,0.099404,0.165461,1088.279310,0.000000,0.010944,0.002926,0.091922,0.068526,0.023396,0.222429
radius_150m,patch_radius,2,150.000000,6,1.000000,434,15,0.073589,0.326427,697.519423,0.000000,0.007139,0.001000,0.098592,0.068966,0.029626,0.259124
radius_150m,patch_radius,2,150.000000,6,1.000000,434,16,0.101993,0.323448,914.514643,0.000000,0.009222,0.001000,0.118483,0.053254,0.065229,0.293872
radius_150m,patch_radius,2,150.000000,6,1.000000,434,17,0.112712,0.372084,993.845383,0.000000,0.009611,0.002547,0.069034,0.066148,0.002886,0.330293
radius_150m,patch_radius,2,150.000000,6,1.000000,434,18,0.215921,0.291529,671.771469,0.000000,0.006000,0.001942,0.139932,0.057895,0.082037,0.339513
radius_150m,patch_radius,2,150.000000,6,1.000000,434,19,0.229850,0.319894,867.866591,0.000000,0.009278,0.001280,0.137472,0.053179,0.084293,0.342705
radius_150m,patch_radius,2,150.000000,6,1.000000,434,20,0.280752,0.296546,795.337919,0.000000,0.008806,0.002648,0.168269,0.058677,0.109593,0.341824
radius_150m,patch_radius,2,150.000000,6,1.000000,434,21,0.421274,0.241044,502.899013,0.000000,0.004611,0.001000,0.126904,0.037665,0.089239,0.270604
radius_150m,patch_radius,2,150.000000,6,1.000000,434,22,0.415689,0.258162,577.369013,0.000000,0.005722,0.002070,0.145098,0.043818,0.101280,0.285235
radius_150m,patch_radius,2,150.000000,6,1.000000,434,23,0.476261,0.262963,562.640825,0.000000,0.005333,0.001000,0.167364,0.045187,0.122177,0.319519
radius_150m,patch_radius,2,150.000000,6,1.000000,434,24,0.485112,0.234441,698.503533,0.000000,0.007250,0.002922,0.213439,0.049505,0.163934,0.238454
radius_150m,patch_radius,2,150.000000,6,1.000000,434,25,0.439382,0.184089,291.097282,0.000000,0.002056,0.001157,0.148936,0.018349,0.130588,0.301282
radius_150m,patch_radius,2,150.000000,6,1.000000,434,26,0.445206,0.265828,393.224439,0.000000,0.003944,0.001000,0.237410,0.048257,0.189153,0.271484
radius_150m,patch_radius,2,150.000000,6,1.000000,434,27,0.467658,0.254564,411.388110,0.000000,0.003750,0.001000,0.135714,0.070028,0.065686,0.281690
radius_150m,patch_radius,2,150.000000,6,1.000000,434,28,0.463336,0.300077,570.955779,0.000000,0.006056,0.001470,0.216606,0.051661,0.164946,0.338217
radius_150m,patch_radius,2,150.000000,6,1.000000,434,29,0.506571,0.284923,571.792206,0.000000,0.005167,0.001000,0.125000,0.034735,0.090265,0.338573
radius_150m,patch_radius,2,150.000000,6,1.000000,434,30,0.524875,0.277351,665.504430,0.000000,0.006417,0.002171,0.115538,0.072886,0.042652,0.267876
radius_150m,patch_radius,2,150.000000,6,1.000000,434,31,0.586094,0.206921,511.439654,0.000000,0.005167,0.001112,0.152610,0.056604,0.096007,0.342975
radius_150m,patch_radius,2,150.000000,6,1.000000,434,32,0.656055,0.261431,634.653647,0.000000,0.007944,0.003380,0.240209,0.056604,0.183605,0.375859
radius_150m,patch_radius,2,150.000000,6,1.000000,434,33,0.564192,0.643028,941.152520,0.000000,0.015361,0.011973,0.198921,0.050251,0.148669,0.765192
radius_150m,patch_radius,2,150.000000,6,1.000000,434,34,0.607083,0.745436,1231.069393,0.000000,0.018861,0.003629,0.179838,0.062147,0.117691,0.751637
radius_150m,patch_radius,2,150.000000,6,1.000000,434,35,0.632776,0.752730,1210.995515,0.000000,0.019389,0.003568,0.185531,0.056522,0.129009,0.788408
radius_150m,patch_radius,2,150.000000,6,1.000000,434,36,0.593399,0.844521,1474.363786,0.000000,0.023139,0.005220,0.195811,0.068592,0.127219,0.887990
radius_150m,patch_radius,2,150.000000,6,1.000000,434,37,0.548814,0.898303,2110.798134,0.000000,0.028667,0.002071,0.153669,0.034682,0.118987,0.897784
radius_150m,patch_radius,2,150.000000,6,1.000000,434,38,0.548119,0.914392,1688.982614,0.000000,0.026583,0.013807,0.172128,0.042636,0.129492,0.911432
radius_150m,patch_radius,2,150.000000,6,1.000000,434,39,0.531679,0.969786,1658.325918,0.000000,0.024333,0.007382,0.186931,0.030769,0.156162,0.948980
radius_150m,patch_radius,2,150.000000,6,1.000000,434,40,0.532334,0.923040,1639.435206,0.000000,0.020194,0.001281,0.147213,0.069565,0.077648,0.901245
radius_150m,patch_radius,2,150.000000,6,1.000000,434,41,0.555662,0.919670,1719.083590,0.000000,0.026083,0.004907,0.208543,0.053872,0.154671,0.889385
radius_150m,patch_radius,2,150.000000,6,1.000000,434,42,0.510143,0.860138,2068.899749,0.000000,0.025944,0.002451,0.165018,0.052632,0.112386,0.836478
radius_150m,patch_radius,2,150.000000,6,1.000000,434,43,0.494994,0.769629,2359.173627,0.000000,0.034167,0.001000,0.175024,0.045639,0.129385,0.758156
radius_150m,patch_radius,2,150.000000,6,1.000000,434,44,0.481484,0.754706,2337.151778,0.000000,0.029750,0.002579,0.169544,0.043812,0.125732,0.740625
radius_150m,patch_radius,2,150.000000,6,1.000000,434,45,0.522010,0.828911,1824.255169,0.000000,0.025722,0.002752,0.174452,0.041237,0.133215,0.806065
radius_150m,patch_radius,2,150.000000,6,1.000000,434,46,0.561641,0.850371,1837.293728,0.000000,0.025500,0.001581,0.186957,0.052104,0.134852,0.821722
radius_150m,patch_radius,2,150.000000,6,1.000000,434,47,0.542394,0.847281,1877.844510,0.000000,0.025139,0.005746,0.179245,0.047059,0.132186,0.820549
radius_150m,patch_radius,2,150.000000,6,1.000000,434,48,0.598189,0.903600,1413.341868,0.000000,0.022556,0.005936,0.175890,0.026316,0.149574,0.897574
radius_150m,patch_radius,2,150.000000,6,1.000000,434,49,0.779627,0.919385,1692.557594,0.000000,0.026389,0.003694,0.194994,0.042194,0.152800,0.912675
radius_150m,patch_radius,2,150.000000,6,1.000000,434,50,0.766253,0.949824,1470.020218,0.000000,0.021528,0.003040,0.171882,0.037879,0.134003,0.943517
radius_150m,patch_radius,2,150.000000,6,1.000000,434,51,0.833567,0.930569,1510.302429,0.000000,0.024500,0.009278,0.200000,0.049587,0.150413,0.905358
radius_150m,patch_radius,2,150.000000,6,1.000000,434,52,0.884263,0.909444,1858.215999,0.000000,0.030583,0.008127,0.192243,0.063253,0.128990,0.899302
radius_150m,patch_radius,2,150.000000,6,1.000000,434,53,0.840802,0.926153,1422.313602,0.000000,0.023722,0.004859,0.201692,0.047120,0.154571,0.921625
radius_150m,patch_radius,2,150.000000,6,1.000000,434,54,0.904004,0.914048,1767.913367,0.000000,0.030417,0.006987,0.222680,0.049057,0.173623,0.909772
radius_150m,patch_radius,2,150.000000,6,1.000000,434,55,0.907672,0.931366,1728.996862,0.000000,0.029250,0.010224,0.231746,0.039823,0.191923,0.917698
radius_150m,patch_radius,2,150.000000,6,1.000000,434,56,0.921769,0.908259,1740.227510,0.000000,0.028472,0.007375,0.213611,0.044983,0.168629,0.897916
radius_150m,patch_radius,2,150.000000,6,1.000000,434,57,0.862691,0.876818,1407.929002,0.000000,0.021833,0.006713,0.201120,0.051613,0.149507,0.863676
radius_150m,patch_radius,2,150.000000,6,1.000000,434,58,0.900322,0.923337,1589.229400,0.000000,0.023556,0.003134,0.193649,0.071038,0.122611,0.924349
radius_150m,patch_radius,2,150.000000,6,1.000000,434,59,0.882904,0.908109,1858.635262,0.000000,0.028750,0.006100,0.197219,0.019417,0.177802,0.898422
radius_150m,patch_radius,2,150.000000,6,1.000000,434,60,0.850691,0.900718,1754.219859,0.000000,0.028056,0.002554,0.198579,0.060060,0.138519,0.883810
radius_150m,patch_radius,2,150.000000,6,1.000000,435,0,0.070891,0.137042,1884.260107,0.000000,0.018944,0.001000,0.088636,0.057848,0.030788,0.145071
radius_150m,patch_radius,2,150.000000,6,1.000000,435,1,0.074957,0.160195,1909.243980,0.000000,0.019250,0.001000,0.109312,0.066314,0.042998,0.167344
radius_150m,patch_radius,2,150.000000,6,1.000000,435,2,0.071885,0.155717,1893.209478,0.000000,0.018083,0.001000,0.104348,0.046512,0.057836,0.155721
radius_150m,patch_radius,2,150.000000,6,1.000000,435,3,0.065283,0.159518,2054.919461,0.000000,0.018250,0.001000,0.109053,0.046274,0.062780,0.165984
radius_150m,patch_radius,2,150.000000,6,1.000000,435,4,0.062930,0.165710,2084.517845,0.000000,0.018833,0.001731,0.092943,0.048103,0.044840,0.185150
radius_150m,patch_radius,2,150.000000,6,1.000000,435,5,0.104756,0.156301,1527.322253,0.000000,0.013444,0.001000,0.107843,0.050827,0.057016,0.194286
radius_150m,patch_radius,2,150.000000,6,1.000000,435,6,0.124076,0.176817,1785.853649,0.000000,0.015750,0.001000,0.105820,0.051507,0.054313,0.237040
radius_150m,patch_radius,2,150.000000,6,1.000000,435,7,0.126446,0.190085,1686.724107,0.000000,0.016028,0.001000,0.111538,0.056691,0.054848,0.209847
radius_150m,patch_radius,2,150.000000,6,1.000000,435,8,0.133300,0.184624,1834.485290,0.000000,0.017750,0.001000,0.116041,0.059036,0.057005,0.208913
radius_150m,patch_radius,2,150.000000,6,1.000000,435,9,0.138478,0.170094,1544.304077,0.000000,0.015111,0.001020,0.156818,0.051397,0.105422,0.197309
radius_150m,patch_radius,2,150.000000,6,1.000000,435,10,0.123674,0.204272,1652.087249,0.000000,0.016472,0.001000,0.131024,0.052226,0.078798,0.267418
radius_150m,patch_radius,2,150.000000,6,1.000000,435,11,0.154935,0.210360,1546.918289,0.000000,0.015056,0.001000,0.105528,0.050926,0.054602,0.256774
radius_150m,patch_radius,2,150.000000,6,1.000000,435,12,0.184502,0.216441,1571.135520,0.000000,0.015972,0.001694,0.154739,0.046990,0.107748,0.214434
radius_150m,patch_radius,2,150.000000,6,1.000000,435,13,0.226016,0.376178,2168.036357,0.000000,0.021806,0.001000,0.134218,0.054403,0.079816,0.431985
radius_150m,patch_radius,2,150.000000,6,1.000000,435,14,0.216249,0.387781,2291.862317,0.000000,0.023750,0.001000,0.146607,0.053356,0.093251,0.472617
radius_150m,patch_radius,2,150.000000,6,1.000000,435,15,0.238194,0.358570,2078.254942,0.000000,0.020583,0.001000,0.166210,0.063492,0.102718,0.400659
radius_150m,patch_radius,2,150.000000,6,1.000000,435,16,0.243803,0.397889,2730.951082,0.000000,0.027611,0.001000,0.152216,0.063937,0.088278,0.417314
radius_150m,patch_radius,2,150.000000,6,1.000000,435,17,0.251543,0.388306,2715.228669,0.000000,0.025222,0.001000,0.145923,0.061907,0.084016,0.411056
radius_150m,patch_radius,2,150.000000,6,1.000000,435,18,0.277347,0.379350,2809.923841,0.000000,0.025639,0.001000,0.163014,0.047059,0.115955,0.407252
radius_150m,patch_radius,2,150.000000,6,1.000000,435,19,0.309304,0.423433,2807.611824,0.000000,0.025417,0.001000,0.155987,0.051942,0.104046,0.437925
radius_150m,patch_radius,2,150.000000,6,1.000000,435,20,0.329660,0.399075,2775.158169,0.000000,0.026111,0.001000,0.148724,0.050565,0.098160,0.440999
radius_150m,patch_radius,2,150.000000,6,1.000000,435,21,0.315295,0.334232,2822.517968,0.000000,0.026528,0.001000,0.165479,0.055877,0.109602,0.343300
radius_150m,patch_radius,2,150.000000,6,1.000000,435,22,0.379588,0.377060,2576.910025,0.000000,0.026056,0.001000,0.179104,0.049674,0.129431,0.436050
radius_150m,patch_radius,2,150.000000,6,1.000000,435,23,0.430194,0.384146,2352.770325,0.000000,0.022861,0.001000,0.153005,0.062225,0.090780,0.479214
radius_150m,patch_radius,2,150.000000,6,1.000000,435,24,0.427703,0.362330,2133.051312,0.000000,0.021111,0.001000,0.156154,0.052121,0.104033,0.440678
radius_150m,patch_radius,2,150.000000,6,1.000000,435,25,0.407948,0.352826,2273.901622,0.000000,0.022528,0.002910,0.172353,0.045431,0.126922,0.368472
radius_150m,patch_radius,2,150.000000,6,1.000000,435,26,0.140426,0.528230,933.119535,0.000000,0.008639,0.001000,0.138889,0.052696,0.086193,0.364486
radius_150m,patch_radius,2,150.000000,6,1.000000,435,27,0.165410,0.536611,748.423141,0.000000,0.007472,0.001000,0.124365,0.066478,0.057887,0.357856
radius_150m,patch_radius,2,150.000000,6,1.000000,435,28,0.150045,0.546768,885.010133,0.000000,0.008500,0.001054,0.115813,0.050469,0.065343,0.345119
radius_150m,patch_radius,2,150.000000,6,1.000000,435,29,0.156834,0.527990,924.969072,0.000000,0.008667,0.002890,0.136161,0.047674,0.088486,0.342508
radius_150m,patch_radius,2,150.000000,6,1.000000,435,30,0.085125,0.630575,554.005778,0.000000,0.004972,0.001000,0.137931,0.055556,0.082375,0.340176
radius_150m,patch_radius,2,150.000000,6,1.000000,435,31,0.096879,0.615885,515.893385,0.000000,0.003583,0.001000,0.047431,0.046875,0.000556,0.441536
radius_150m,patch_radius,2,150.000000,6,1.000000,435,32,0.089406,0.616004,535.639896,0.000000,0.004889,0.001484,0.100257,0.064789,0.035468,0.522849
radius_150m,patch_radius,2,150.000000,6,1.000000,435,33,0.103134,0.603793,590.472069,0.000000,0.005278,0.001000,0.063966,0.060914,0.003052,0.543453
radius_150m,patch_radius,2,150.000000,6,1.000000,435,34,0.115264,0.587785,599.794769,0.000000,0.005750,0.001000,0.099251,0.038560,0.060691,0.578548
radius_150m,patch_radius,2,150.000000,6,1.000000,435,35,0.115079,0.593142,686.771069,0.000000,0.007083,0.006832,0.109756,0.060694,0.049062,0.654691
radius_150m,patch_radius,2,150.000000,6,1.000000,435,36,0.277595,0.578299,525.492287,0.000000,0.006306,0.003668,0.161491,0.058642,0.102849,0.598513
radius_150m,patch_radius,2,150.000000,6,1.000000,435,37,0.325552,0.631697,703.475077,0.000000,0.008611,0.001000,0.147256,0.036145,0.111111,0.642857
radius_150m,patch_radius,2,150.000000,6,1.000000,435,38,0.326570,0.607896,787.998420,0.000000,0.007972,0.001682,0.137380,0.053790,0.083590,0.604831
radius_150m,patch_radius,2,150.000000,6,1.000000,435,39,0.321548,0.656143,694.359037,0.000000,0.007944,0.003710,0.156200,0.044010,0.112190,0.602913
radius_150m,patch_radius,2,150.000000,6,1.000000,435,40,0.376260,0.756435,948.014821,0.000000,0.011778,0.004969,0.166971,0.047273,0.119698,0.799416
radius_150m,patch_radius,2,150.000000,6,1.000000,435,41,0.462424,0.805447,1012.290593,0.000000,0.014417,0.002503,0.159698,0.037657,0.122042,0.859246
radius_150m,patch_radius,2,150.000000,6,1.000000,435,42,0.423734,0.808094,1130.322357,0.000000,0.013806,0.005471,0.153958,0.066914,0.087043,0.836574
radius_150m,patch_radius,2,150.000000,6,1.000000,435,43,0.391031,0.810632,876.973974,0.000000,0.011333,0.005383,0.148820,0.049430,0.099391,0.807326
radius_150m,patch_radius,2,150.000000,6,1.000000,435,44,0.683150,0.937398,1346.946646,0.000000,0.022667,0.007270,0.212591,0.060000,0.152591,0.932280
radius_150m,patch_radius,2,150.000000,6,1.000000,435,45,0.718657,0.953663,1298.379185,0.000000,0.022417,0.010159,0.208173,0.040650,0.167523,0.944167
radius_150m,patch_radius,2,150.000000,6,1.000000,435,46,0.637720,0.962950,1718.584394,0.000000,0.024028,0.002837,0.156794,0.026846,0.129949,0.945461
radius_150m,patch_radius,2,150.000000,6,1.000000,435,47,0.743138,0.944668,1269.551626,0.000000,0.021139,0.009252,0.201112,0.033333,0.167778,0.929544
radius_150m,patch_radius,2,150.000000,6,1.000000,435,48,0.733414,0.922946,1397.317505,0.000000,0.020889,0.004338,0.188099,0.078189,0.109910,0.890836
radius_150m,patch_radius,2,150.000000,6,1.000000,435,49,0.709220,0.914708,1330.948886,0.000000,0.021083,0.006298,0.193970,0.042254,0.151716,0.903314
radius_150m,patch_radius,2,150.000000,6,1.000000,435,50,0.599632,0.942770,1490.017308,0.000000,0.020750,0.005673,0.174040,0.075188,0.098852,0.939269
radius_150m,patch_radius,2,150.000000,6,1.000000,435,51,0.484720,0.941384,1487.146656,0.000000,0.025000,0.013955,0.177432,0.059172,0.118261,0.936870
radius_150m,patch_radius,2,150.000000,6,1.000000,435,52,0.501672,0.941152,1430.130805,0.000000,0.021806,0.005605,0.154080,0.063927,0.090153,0.913199
radius_150m,patch_radius,2,150.000000,6,1.000000,435,53,0.568287,0.936818,1457.475025,0.000000,0.023528,0.012692,0.177119,0.022936,0.154183,0.915438
radius_150m,patch_radius,2,150.000000,6,1.000000,435,54,0.645358,0.951825,1382.947991,0.000000,0.021194,0.004579,0.177344,0.068966,0.108379,0.925258
radius_150m,patch_radius,2,150.000000,6,1.000000,435,55,0.556849,0.863939,1518.700916,0.000000,0.023111,0.002432,0.191500,0.046997,0.144502,0.845377
radius_150m,patch_radius,2,150.000000,6,1.000000,435,56,0.584520,0.830683,1338.827442,0.000000,0.018250,0.001705,0.176400,0.053030,0.123370,0.809065
radius_150m,patch_radius,2,150.000000,6,1.000000,435,57,0.471387,0.862679,1047.035546,0.000000,0.014167,0.001620,0.147530,0.056391,0.091139,0.843805
radius_150m,patch_radius,2,150.000000,6,1.000000,435,58,0.483073,0.827913,1071.859467,0.000000,0.012500,0.001511,0.155270,0.033333,0.121936,0.821547
radius_150m,patch_radius,2,150.000000,6,1.000000,435,59,0.482397,0.875097,1038.379735,0.000000,0.014639,0.005486,0.194909,0.045455,0.149455,0.886525
radius_150m,patch_radius,2,150.000000,6,1.000000,435,60,0.482863,0.923987,1147.482817,0.000000,0.016944,0.004731,0.157025,0.062500,0.094525,0.911602
radius_150m,patch_radius,2,150.000000,6,1.000000,438,0,0.066117,0.136061,1746.433881,0.000000,0.017472,0.001000,0.122137,0.053445,0.068693,0.140961
radius_150m,patch_radius,2,150.000000,6,1.000000,438,1,0.079534,0.150882,1672.757606,0.000000,0.017556,0.001000,0.084034,0.049497,0.034537,0.160757
radius_150m,patch_radius,2,150.000000,6,1.000000,438,2,0.094287,0.159441,1678.154975,0.000000,0.015194,0.001000,0.117647,0.055724,0.061923,0.165328
radius_150m,patch_radius,2,150.000000,6,1.000000,438,3,0.092646,0.162670,1682.437658,0.000000,0.016750,0.001000,0.095556,0.043966,0.051590,0.162455
radius_150m,patch_radius,2,150.000000,6,1.000000,438,4,0.120977,0.168497,1716.139267,0.000000,0.016389,0.001341,0.098859,0.045475,0.053385,0.188463
radius_150m,patch_radius,2,150.000000,6,1.000000,438,5,0.134985,0.149771,1547.161907,0.000000,0.015444,0.001000,0.099723,0.053955,0.045768,0.141680
radius_150m,patch_radius,2,150.000000,6,1.000000,438,6,0.155698,0.149555,1440.520399,0.000000,0.013833,0.001064,0.100000,0.067729,0.032271,0.170052
radius_150m,patch_radius,2,150.000000,6,1.000000,438,7,0.139059,0.166972,1364.126263,0.000000,0.012944,0.003096,0.095455,0.052257,0.043198,0.207156
radius_150m,patch_radius,2,150.000000,6,1.000000,438,8,0.070447,0.110831,429.722846,0.000000,0.004417,0.002367,0.191489,0.053922,0.137568,0.133144
radius_150m,patch_radius,2,150.000000,6,1.000000,438,9,0.056893,0.118293,352.878558,0.000000,0.002944,0.001000,0.032967,0.063830,-0.030863,0.194861
radius_150m,patch_radius,2,150.000000,6,1.000000,438,10,0.078462,0.113353,471.370261,0.000000,0.004500,0.002560,0.140351,0.065954,0.074397,0.168889
radius_150m,patch_radius,2,150.000000,6,1.000000,438,11,0.224133,0.073298,311.716006,0.000000,0.002806,0.002344,0.135922,0.083612,0.052310,0.256219
radius_150m,patch_radius,2,150.000000,6,1.000000,438,12,0.322656,0.150879,560.160121,0.000000,0.004972,0.002496,0.157895,0.060998,0.096897,0.240169
radius_150m,patch_radius,2,150.000000,6,1.000000,438,13,0.294037,0.160960,726.655733,0.000000,0.007917,0.001419,0.166667,0.069003,0.097663,0.216309
radius_150m,patch_radius,2,150.000000,6,1.000000,438,14,0.293563,0.225483,571.876324,0.000000,0.004972,0.001000,0.086486,0.045997,0.040490,0.239637
radius_150m,patch_radius,2,150.000000,6,1.000000,438,15,0.325879,0.185029,616.900972,0.000000,0.005444,0.001243,0.119048,0.038961,0.080087,0.195122
radius_150m,patch_radius,2,150.000000,6,1.000000,438,16,0.337010,0.178530,631.375003,0.000000,0.005694,0.001000,0.143836,0.046089,0.097746,0.169374
