number,state,value,seed,food_site_count,food_site_radius,food_site_capacity,vertical_comb_benefit,food_site_max_distance,travel_cost_per_distance,mutation_sd,transposition_mutation_correlation,stable,collapsed,progress,final_success,final_payoff,final_comb_tilt,final_sender_transposition,final_receiver_transposition,final_min_transposition,final_dance_propensity
809,COMPLETE,3.942,106,7,360.000,4,0.300,3750.000,1.000000e-05,0.110,1.000,false,false,0.666,0.435,5.606,0.533,0.633,0.633,0.633,0.567
809,COMPLETE,3.942,107,7,360.000,4,0.300,3750.000,1.000000e-05,0.110,1.000,false,false,0.964,0.447,6.163,0.771,0.695,0.695,0.695,0.611
809,COMPLETE,3.942,108,7,360.000,4,0.300,3750.000,1.000000e-05,0.110,1.000,false,false,0.974,0.430,5.946,0.779,0.772,0.772,0.772,0.548
809,COMPLETE,3.942,109,7,360.000,4,0.300,3750.000,1.000000e-05,0.110,1.000,false,false,0.967,0.413,5.698,0.774,0.856,0.856,0.856,0.513
810,COMPLETE,5.970,100,8,225.000,4,0.500,3500.000,1.000000e-05,0.110,1.000,false,false,0.882,0.293,4.339,0.706,0.874,0.874,0.874,0.577
810,COMPLETE,5.970,101,8,225.000,4,0.500,3500.000,1.000000e-05,0.110,1.000,true,false,1.000,0.296,4.569,0.827,0.716,0.716,0.716,0.555
810,COMPLETE,5.970,102,8,225.000,4,0.500,3500.000,1.000000e-05,0.110,1.000,false,false,0.943,0.304,4.581,0.754,0.680,0.680,0.680,0.696
810,COMPLETE,5.970,103,8,225.000,4,0.500,3500.000,1.000000e-05,0.110,1.000,false,false,0.994,0.298,4.558,0.795,0.817,0.817,0.817,0.586
810,COMPLETE,5.970,104,8,225.000,4,0.500,3500.000,1.000000e-05,0.110,1.000,true,false,1.000,0.304,4.745,0.843,0.806,0.806,0.806,0.393
810,COMPLETE,5.970,105,8,225.000,4,0.500,3500.000,1.000000e-05,0.110,1.000,false,false,0.955,0.309,4.668,0.764,0.777,0.777,0.777,0.648
810,COMPLETE,5.970,106,8,225.000,4,0.500,3500.000,1.000000e-05,0.110,1.000,true,false,1.000,0.292,4.522,0.819,0.797,0.797,0.797,0.366
810,COMPLETE,5.970,107,8,225.000,4,0.500,3500.000,1.000000e-05,0.110,1.000,true,false,1.000,0.292,4.615,0.876,0.807,0.807,0.807,0.507
810,COMPLETE,5.970,108,8,225.000,4,0.500,3500.000,1.000000e-05,0.110,1.000,false,false,0.930,0.305,4.570,0.744,0.789,0.789,0.789,0.378
810,COMPLETE,5.970,109,8,225.000,4,0.500,3500.000,1.000000e-05,0.110,1.000,true,false,1.000,0.304,4.752,0.851,0.772,0.772,0.772,0.328
811,COMPLETE,7.990,100,8,360.000,4,0.500,3500.000,1.000000e-05,0.110,1.000,true,false,1.000,0.480,7.665,0.825,0.658,0.658,0.658,0.593
811,COMPLETE,7.990,101,8,360.000,4,0.500,3500.000,1.000000e-05,0.110,1.000,false,false,0.924,0.435,6.760,0.739,0.691,0.691,0.691,0.254
811,COMPLETE,7.990,102,8,360.000,4,0.500,3500.000,1.000000e-05,0.110,1.000,true,false,1.000,0.495,7.974,0.849,0.819,0.819,0.819,0.437
811,COMPLETE,7.990,103,8,360.000,4,0.500,3500.000,1.000000e-05,0.110,1.000,false,false,0.993,0.481,7.624,0.794,0.841,0.841,0.841,0.519
811,COMPLETE,7.990,104,8,360.000,4,0.500,3500.000,1.000000e-05,0.110,1.000,true,false,1.000,0.461,7.389,0.842,0.803,0.803,0.803,0.578
811,COMPLETE,7.990,105,8,360.000,4,0.500,3500.000,1.000000e-05,0.110,1.000,true,false,1.000,0.473,7.665,0.862,0.758,0.758,0.758,0.660
811,COMPLETE,7.990,106,8,360.000,4,0.500,3500.000,1.000000e-05,0.110,1.000,true,false,1.000,0.462,7.332,0.813,0.665,0.665,0.665,0.645
811,COMPLETE,7.990,107,8,360.000,4,0.500,3500.000,1.000000e-05,0.110,1.000,false,false,0.986,0.463,7.317,0.789,0.718,0.718,0.718,0.502
811,COMPLETE,7.990,108,8,360.000,4,0.500,3500.000,1.000000e-05,0.110,1.000,true,false,1.000,0.464,7.475,0.855,0.616,0.616,0.616,0.350
811,COMPLETE,7.990,109,8,360.000,4,0.500,3500.000,1.000000e-05,0.110,1.000,true,false,1.000,0.469,7.623,0.874,0.785,0.785,0.785,0.372
812,COMPLETE,5.970,100,8,225.000,4,0.500,3500.000,1.000000e-05,0.110,1.000,false,false,0.882,0.293,4.339,0.706,0.874,0.874,0.874,0.577
812,COMPLETE,5.970,101,8,225.000,4,0.500,3500.000,1.000000e-05,0.110,1.000,true,false,1.000,0.296,4.569,0.827,0.716,0.716,0.716,0.555
812,COMPLETE,5.970,102,8,225.000,4,0.500,3500.000,1.000000e-05,0.110,1.000,false,false,0.943,0.304,4.581,0.754,0.680,0.680,0.680,0.696
812,COMPLETE,5.970,103,8,225.000,4,0.500,3500.000,1.000000e-05,0.110,1.000,false,false,0.994,0.298,4.558,0.795,0.817,0.817,0.817,0.586
812,COMPLETE,5.970,104,8,225.000,4,0.500,3500.000,1.000000e-05,0.110,1.000,true,false,1.000,0.304,4.745,0.843,0.806,0.806,0.806,0.393
812,COMPLETE,5.970,105,8,225.000,4,0.500,3500.000,1.000000e-05,0.110,1.000,false,false,0.955,0.309,4.668,0.764,0.777,0.777,0.777,0.648
812,COMPLETE,5.970,106,8,225.000,4,0.500,3500.000,1.000000e-05,0.110,1.000,true,false,1.000,0.292,4.522,0.819,0.797,0.797,0.797,0.366
812,COMPLETE,5.970,107,8,225.000,4,0.500,3500.000,1.000000e-05,0.110,1.000,true,false,1.000,0.292,4.615,0.876,0.807,0.807,0.807,0.507
812,COMPLETE,5.970,108,8,225.000,4,0.500,3500.000,1.000000e-05,0.110,1.000,false,false,0.930,0.305,4.570,0.744,0.789,0.789,0.789,0.378
812,COMPLETE,5.970,109,8,225.000,4,0.500,3500.000,1.000000e-05,0.110,1.000,true,false,1.000,0.304,4.752,0.851,0.772,0.772,0.772,0.328
813,COMPLETE,8.990,100,7,360.000,4,0.540,3750.000,1.000000e-05,0.110,1.000,true,false,1.000,0.441,7.123,0.813,0.779,0.779,0.779,0.342
813,COMPLETE,8.990,101,7,360.000,4,0.540,3750.000,1.000000e-05,0.110,1.000,true,false,1.000,0.436,7.113,0.850,0.711,0.711,0.711,0.705
813,COMPLETE,8.990,102,7,360.000,4,0.540,3750.000,1.000000e-05,0.110,1.000,true,false,1.000,0.455,7.454,0.858,0.766,0.766,0.766,0.419
813,COMPLETE,8.990,103,7,360.000,4,0.540,3750.000,1.000000e-05,0.110,1.000,true,false,1.000,0.446,7.324,0.874,0.714,0.714,0.714,0.714
813,COMPLETE,8.990,104,7,360.000,4,0.540,3750.000,1.000000e-05,0.110,1.000,true,false,1.000,0.401,6.539,0.845,0.579,0.579,0.579,0.601
813,COMPLETE,8.990,105,7,360.000,4,0.540,3750.000,1.000000e-05,0.110,1.000,false,false,0.935,0.406,6.405,0.748,0.788,0.788,0.788,0.694
813,COMPLETE,8.990,106,7,360.000,4,0.540,3750.000,1.000000e-05,0.110,1.000,true,false,1.000,0.437,7.143,0.852,0.733,0.733,0.733,0.434
813,COMPLETE,8.990,107,7,360.000,4,0.540,3750.000,1.000000e-05,0.110,1.000,true,false,1.000,0.456,7.416,0.844,0.821,0.821,0.821,0.758
813,COMPLETE,8.990,108,7,360.000,4,0.540,3750.000,1.000000e-05,0.110,1.000,false,false,0.966,0.397,6.292,0.773,0.794,0.794,0.794,0.250
813,COMPLETE,8.990,109,7,360.000,4,0.540,3750.000,1.000000e-05,0.110,1.000,true,false,1.000,0.437,7.230,0.879,0.757,0.757,0.757,0.329
814,COMPLETE,6.986,100,8,225.000,4,0.540,3750.000,1.000000e-05,0.110,1.000,false,false,0.985,0.308,4.784,0.788,0.854,0.854,0.854,0.441
814,COMPLETE,6.986,101,8,225.000,4,0.540,3750.000,1.000000e-05,0.110,1.000,true,false,1.000,0.281,4.436,0.855,0.839,0.839,0.839,0.703
814,COMPLETE,6.986,102,8,225.000,4,0.540,3750.000,1.000000e-05,0.110,1.000,false,false,0.915,0.290,4.388,0.732,0.676,0.676,0.676,0.637
814,COMPLETE,6.986,103,8,225.000,4,0.540,3750.000,1.000000e-05,0.110,1.000,false,false,0.979,0.292,4.506,0.783,0.727,0.727,0.727,0.510
814,COMPLETE,6.986,104,8,225.000,4,0.540,3750.000,1.000000e-05,0.110,1.000,true,false,1.000,0.304,4.812,0.836,0.800,0.800,0.800,0.790
814,COMPLETE,6.986,105,8,225.000,4,0.540,3750.000,1.000000e-05,0.110,1.000,true,false,1.000,0.308,4.894,0.851,0.810,0.810,0.810,0.641
814,COMPLETE,6.986,106,8,225.000,4,0.540,3750.000,1.000000e-05,0.110,1.000,true,false,1.000,0.286,4.533,0.840,0.734,0.734,0.734,0.547
814,COMPLETE,6.986,107,8,225.000,4,0.540,3750.000,1.000000e-05,0.110,1.000,true,false,1.000,0.287,4.508,0.813,0.817,0.817,0.817,0.490
814,COMPLETE,6.986,108,8,225.000,4,0.540,3750.000,1.000000e-05,0.110,1.000,true,false,1.000,0.308,4.835,0.824,0.762,0.762,0.762,0.502
814,COMPLETE,6.986,109,8,225.000,4,0.540,3750.000,1.000000e-05,0.110,1.000,false,false,0.977,0.285,4.377,0.782,0.762,0.762,0.762,0.668
815,COMPLETE,6.986,100,8,225.000,4,0.540,3750.000,1.000000e-05,0.110,1.000,false,false,0.985,0.308,4.784,0.788,0.854,0.854,0.854,0.441
815,COMPLETE,6.986,101,8,225.000,4,0.540,3750.000,1.000000e-05,0.110,1.000,true,false,1.000,0.281,4.436,0.855,0.839,0.839,0.839,0.703
815,COMPLETE,6.986,102,8,225.000,4,0.540,3750.000,1.000000e-05,0.110,1.000,false,false,0.915,0.290,4.388,0.732,0.676,0.676,0.676,0.637
815,COMPLETE,6.986,103,8,225.000,4,0.540,3750.000,1.000000e-05,0.110,1.000,false,false,0.979,0.292,4.506,0.783,0.727,0.727,0.727,0.510
815,COMPLETE,6.986,104,8,225.000,4,0.540,3750.000,1.000000e-05,0.110,1.000,true,false,1.000,0.304,4.812,0.836,0.800,0.800,0.800,0.790
815,COMPLETE,6.986,105,8,225.000,4,0.540,3750.000,1.000000e-05,0.110,1.000,true,false,1.000,0.308,4.894,0.851,0.810,0.810,0.810,0.641
815,COMPLETE,6.986,106,8,225.000,4,0.540,3750.000,1.000000e-05,0.110,1.000,true,false,1.000,0.286,4.533,0.840,0.734,0.734,0.734,0.547
815,COMPLETE,6.986,107,8,225.000,4,0.540,3750.000,1.000000e-05,0.110,1.000,true,false,1.000,0.287,4.508,0.813,0.817,0.817,0.817,0.490
815,COMPLETE,6.986,108,8,225.000,4,0.540,3750.000,1.000000e-05,0.110,1.000,true,false,1.000,0.308,4.835,0.824,0.762,0.762,0.762,0.502
815,COMPLETE,6.986,109,8,225.000,4,0.540,3750.000,1.000000e-05,0.110,1.000,false,false,0.977,0.285,4.377,0.782,0.762,0.762,0.762,0.668
816,COMPLETE,5.983,100,8,225.000,4,0.540,3750.000,1.000000e-05,0.130,1.000,false,false,0.958,0.269,4.117,0.766,0.683,0.683,0.683,0.532
816,COMPLETE,5.983,101,8,225.000,4,0.540,3750.000,1.000000e-05,0.130,1.000,true,false,1.000,0.281,4.470,0.872,0.749,0.749,0.749,0.737
816,COMPLETE,5.983,102,8,225.000,4,0.540,3750.000,1.000000e-05,0.130,1.000,false,false,0.939,0.296,4.502,0.751,0.754,0.754,0.754,0.433
816,COMPLETE,5.983,103,8,225.000,4,0.540,3750.000,1.000000e-05,0.130,1.000,false,false,0.945,0.287,4.408,0.756,0.833,0.833,0.833,0.661
816,COMPLETE,5.983,104,8,225.000,4,0.540,3750.000,1.000000e-05,0.130,1.000,true,false,1.000,0.293,4.565,0.817,0.683,0.683,0.683,0.729
816,COMPLETE,5.983,105,8,225.000,4,0.540,3750.000,1.000000e-05,0.130,1.000,false,false,0.986,0.292,4.537,0.789,0.721,0.721,0.721,0.376
816,COMPLETE,5.983,106,8,225.000,4,0.540,3750.000,1.000000e-05,0.130,1.000,true,false,1.000,0.300,4.663,0.803,0.806,0.806,0.806,0.596
816,COMPLETE,5.983,107,8,225.000,4,0.540,3750.000,1.000000e-05,0.130,1.000,true,false,1.000,0.274,4.271,0.805,0.800,0.800,0.800,0.590
816,COMPLETE,5.983,108,8,225.000,4,0.540,3750.000,1.000000e-05,0.130,1.000,true,false,1.000,0.273,4.243,0.809,0.684,0.684,0.684,0.604
816,COMPLETE,5.983,109,8,225.000,4,0.540,3750.000,1.000000e-05,0.130,1.000,false,false,0.998,0.280,4.344,0.799,0.604,0.604,0.604,0.508
817,COMPLETE,5.983,100,8,225.000,4,0.540,3750.000,1.000000e-05,0.130,1.000,false,false,0.958,0.269,4.117,0.766,0.683,0.683,0.683,0.532
817,COMPLETE,5.983,101,8,225.000,4,0.540,3750.000,1.000000e-05,0.130,1.000,true,false,1.000,0.281,4.470,0.872,0.749,0.749,0.749,0.737
817,COMPLETE,5.983,102,8,225.000,4,0.540,3750.000,1.000000e-05,0.130,1.000,false,false,0.939,0.296,4.502,0.751,0.754,0.754,0.754,0.433
817,COMPLETE,5.983,103,8,225.000,4,0.540,3750.000,1.000000e-05,0.130,1.000,false,false,0.945,0.287,4.408,0.756,0.833,0.833,0.833,0.661
817,COMPLETE,5.983,104,8,225.000,4,0.540,3750.000,1.000000e-05,0.130,1.000,true,false,1.000,0.293,4.565,0.817,0.683,0.683,0.683,0.729
817,COMPLETE,5.983,105,8,225.000,4,0.540,3750.000,1.000000e-05,0.130,1.000,false,false,0.986,0.292,4.537,0.789,0.721,0.721,0.721,0.376
817,COMPLETE,5.983,106,8,225.000,4,0.540,3750.000,1.000000e-05,0.130,1.000,true,false,1.000,0.300,4.663,0.803,0.806,0.806,0.806,0.596
817,COMPLETE,5.983,107,8,225.000,4,0.540,3750.000,1.000000e-05,0.130,1.000,true,false,1.000,0.274,4.271,0.805,0.800,0.800,0.800,0.590
817,COMPLETE,5.983,108,8,225.000,4,0.540,3750.000,1.000000e-05,0.130,1.000,true,false,1.000,0.273,4.243,0.809,0.684,0.684,0.684,0.604
817,COMPLETE,5.983,109,8,225.000,4,0.540,3750.000,1.000000e-05,0.130,1.000,false,false,0.998,0.280,4.344,0.799,0.604,0.604,0.604,0.508
818,COMPLETE,6.976,100,8,360.000,4,0.540,3750.000,1.000000e-05,0.130,1.000,false,false,0.951,0.459,7.284,0.761,0.709,0.709,0.709,0.549
818,COMPLETE,6.976,101,8,360.000,4,0.540,3750.000,1.000000e-05,0.130,1.000,false,false,0.988,0.427,6.857,0.791,0.675,0.675,0.675,0.628
818,COMPLETE,6.976,102,8,360.000,4,0.540,3750.000,1.000000e-05,0.130,1.000,true,false,1.000,0.438,7.211,0.863,0.569,0.569,0.569,0.619
818,COMPLETE,6.976,103,8,360.000,4,0.540,3750.000,1.000000e-05,0.130,1.000,true,false,1.000,0.462,7.552,0.836,0.786,0.786,0.786,0.506
818,COMPLETE,6.976,104,8,360.000,4,0.540,3750.000,1.000000e-05,0.130,1.000,true,false,1.000,0.479,7.754,0.803,0.770,0.770,0.770,0.579
818,COMPLETE,6.976,105,8,360.000,4,0.540,3750.000,1.000000e-05,0.130,1.000,false,false,0.979,0.446,7.151,0.784,0.731,0.731,0.731,0.639
818,COMPLETE,6.976,106,8,360.000,4,0.540,3750.000,1.000000e-05,0.130,1.000,true,false,1.000,0.476,7.700,0.809,0.688,0.688,0.688,0.721
818,COMPLETE,6.976,107,8,360.000,4,0.540,3750.000,1.000000e-05,0.130,1.000,true,false,1.000,0.430,7.059,0.852,0.606,0.606,0.606,0.572
818,COMPLETE,6.976,108,8,360.000,4,0.540,3750.000,1.000000e-05,0.130,1.000,false,false,0.841,0.440,6.737,0.673,0.651,0.651,0.651,0.340
818,COMPLETE,6.976,109,8,360.000,4,0.540,3750.000,1.000000e-05,0.130,1.000,true,false,1.000,0.452,7.354,0.811,0.811,0.811,0.811,0.450
819,COMPLETE,6.976,100,8,360.000,4,0.540,3750.000,1.000000e-05,0.130,1.000,false,false,0.951,0.459,7.284,0.761,0.709,0.709,0.709,0.549
819,COMPLETE,6.976,101,8,360.000,4,0.540,3750.000,1.000000e-05,0.130,1.000,false,false,0.988,0.427,6.857,0.791,0.675,0.675,0.675,0.628
819,COMPLETE,6.976,102,8,360.000,4,0.540,3750.000,1.000000e-05,0.130,1.000,true,false,1.000,0.438,7.211,0.863,0.569,0.569,0.569,0.619
819,COMPLETE,6.976,103,8,360.000,4,0.540,3750.000,1.000000e-05,0.130,1.000,true,false,1.000,0.462,7.552,0.836,0.786,0.786,0.786,0.506
819,COMPLETE,6.976,104,8,360.000,4,0.540,3750.000,1.000000e-05,0.130,1.000,true,false,1.000,0.479,7.754,0.803,0.770,0.770,0.770,0.579
819,COMPLETE,6.976,105,8,360.000,4,0.540,3750.000,1.000000e-05,0.130,1.000,false,false,0.979,0.446,7.151,0.784,0.731,0.731,0.731,0.639
819,COMPLETE,6.976,106,8,360.000,4,0.540,3750.000,1.000000e-05,0.130,1.000,true,false,1.000,0.476,7.700,0.809,0.688,0.688,0.688,0.721
819,COMPLETE,6.976,107,8,360.000,4,0.540,3750.000,1.000000e-05,0.130,1.000,true,false,1.000,0.430,7.059,0.852,0.606,0.606,0.606,0.572
819,COMPLETE,6.976,108,8,360.000,4,0.540,3750.000,1.000000e-05,0.130,1.000,false,false,0.841,0.440,6.737,0.673,0.651,0.651,0.651,0.340
819,COMPLETE,6.976,109,8,360.000,4,0.540,3750.000,1.000000e-05,0.130,1.000,true,false,1.000,0.452,7.354,0.811,0.811,0.811,0.811,0.450
820,COMPLETE,1.949,100,8,360.000,4,0.560,3750.000,1.000000e-05,0.130,1.000,false,false,0.975,0.478,7.761,0.780,0.823,0.823,0.823,0.589
820,COMPLETE,1.949,101,8,360.000,4,0.560,3750.000,1.000000e-05,0.130,1.000,false,false,0.884,0.414,6.519,0.707,0.678,0.678,0.678,0.351
820,COMPLETE,1.949,102,8,360.000,4,0.560,3750.000,1.000000e-05,0.130,1.000,true,false,1.000,0.457,7.525,0.826,0.822,0.822,0.822,0.615
820,COMPLETE,1.949,103,8,360.000,4,0.560,3750.000,1.000000e-05,0.130,1.000,false,false,0.988,0.474,7.695,0.791,0.802,0.802,0.802,0.726
820,COMPLETE,1.949,104,8,360.000,4,0.560,3750.000,1.000000e-05,0.130,1.000,false,false,0.984,0.418,6.789,0.787,0.618,0.618,0.618,0.242
820,COMPLETE,1.949,105,8,360.000,4,0.560,3750.000,1.000000e-05,0.130,1.000,false,false,0.998,0.449,7.309,0.799,0.768,0.768,0.768,0.525
820,COMPLETE,1.949,106,8,360.000,4,0.560,3750.000,1.000000e-05,0.130,1.000,false,false,0.934,0.450,7.200,0.747,0.707,0.707,0.707,0.560
820,COMPLETE,1.949,107,8,360.000,4,0.560,3750.000,1.000000e-05,0.130,1.000,false,false,0.854,0.475,7.409,0.684,0.811,0.811,0.811,0.310
820,COMPLETE,1.949,108,8,360.000,4,0.560,3750.000,1.000000e-05,0.130,1.000,false,false,0.981,0.438,7.137,0.785,0.746,0.746,0.746,0.417
820,COMPLETE,1.949,109,8,360.000,4,0.560,3750.000,1.000000e-05,0.130,1.000,false,false,0.886,0.471,7.387,0.709,0.775,0.775,0.775,0.630
821,COMPLETE,5.965,100,7,360.000,4,0.540,3750.000,1.000000e-05,0.130,1.000,true,false,1.000,0.413,6.699,0.833,0.705,0.705,0.705,0.612
821,COMPLETE,5.965,101,7,360.000,4,0.540,3750.000,1.000000e-05,0.130,1.000,false,false,0.908,0.402,6.302,0.727,0.739,0.739,0.739,0.394
821,COMPLETE,5.965,102,7,360.000,4,0.540,3750.000,1.000000e-05,0.130,1.000,false,false,0.913,0.401,6.219,0.731,0.689,0.689,0.689,0.646
821,COMPLETE,5.965,103,7,360.000,4,0.540,3750.000,1.000000e-05,0.130,1.000,false,false,0.948,0.426,6.709,0.759,0.604,0.604,0.604,0.529
821,COMPLETE,5.965,104,7,360.000,4,0.540,3750.000,1.000000e-05,0.130,1.000,true,false,1.000,0.439,7.223,0.862,0.818,0.818,0.818,0.669
821,COMPLETE,5.965,105,7,360.000,4,0.540,3750.000,1.000000e-05,0.130,1.000,false,false,0.938,0.403,6.344,0.751,0.717,0.717,0.717,0.686
821,COMPLETE,5.965,106,7,360.000,4,0.540,3750.000,1.000000e-05,0.130,1.000,true,false,1.000,0.411,6.555,0.806,0.737,0.737,0.737,0.599
821,COMPLETE,5.965,107,7,360.000,4,0.540,3750.000,1.000000e-05,0.130,1.000,false,false,0.943,0.411,6.459,0.754,0.722,0.722,0.722,0.618
821,COMPLETE,5.965,108,7,360.000,4,0.540,3750.000,1.000000e-05,0.130,1.000,true,false,1.000,0.416,6.731,0.828,0.761,0.761,0.761,0.719
821,COMPLETE,5.965,109,7,360.000,4,0.540,3750.000,1.000000e-05,0.130,1.000,true,false,1.000,0.392,6.292,0.806,0.501,0.501,0.501,0.321
822,COMPLETE,5.983,100,8,225.000,4,0.540,3750.000,1.000000e-05,0.130,1.000,false,false,0.958,0.269,4.117,0.766,0.683,0.683,0.683,0.532
822,COMPLETE,5.983,101,8,225.000,4,0.540,3750.000,1.000000e-05,0.130,1.000,true,false,1.000,0.281,4.470,0.872,0.749,0.749,0.749,0.737
822,COMPLETE,5.983,102,8,225.000,4,0.540,3750.000,1.000000e-05,0.130,1.000,false,false,0.939,0.296,4.502,0.751,0.754,0.754,0.754,0.433
822,COMPLETE,5.983,103,8,225.000,4,0.540,3750.000,1.000000e-05,0.130,1.000,false,false,0.945,0.287,4.408,0.756,0.833,0.833,0.833,0.661
822,COMPLETE,5.983,104,8,225.000,4,0.540,3750.000,1.000000e-05,0.130,1.000,true,false,1.000,0.293,4.565,0.817,0.683,0.683,0.683,0.729
822,COMPLETE,5.983,105,8,225.000,4,0.540,3750.000,1.000000e-05,0.130,1.000,false,false,0.986,0.292,4.537,0.789,0.721,0.721,0.721,0.376
822,COMPLETE,5.983,106,8,225.000,4,0.540,3750.000,1.000000e-05,0.130,1.000,true,false,1.000,0.300,4.663,0.803,0.806,0.806,0.806,0.596
822,COMPLETE,5.983,107,8,225.000,4,0.540,3750.000,1.000000e-05,0.130,1.000,true,false,1.000,0.274,4.271,0.805,0.800,0.800,0.800,0.590
822,COMPLETE,5.983,108,8,225.000,4,0.540,3750.000,1.000000e-05,0.130,1.000,true,false,1.000,0.273,4.243,0.809,0.684,0.684,0.684,0.604
822,COMPLETE,5.983,109,8,225.000,4,0.540,3750.000,1.000000e-05,0.130,1.000,false,false,0.998,0.280,4.344,0.799,0.604,0.604,0.604,0.508
823,COMPLETE,6.968,100,8,360.000,4,0.540,3500.000,1.000000e-05,0.130,1.000,true,false,1.000,0.453,7.401,0.819,0.727,0.727,0.727,0.577
823,COMPLETE,6.968,101,8,360.000,4,0.540,3500.000,1.000000e-05,0.130,1.000,false,false,0.876,0.467,7.264,0.701,0.610,0.610,0.610,0.551
823,COMPLETE,6.968,102,8,360.000,4,0.540,3500.000,1.000000e-05,0.130,1.000,true,false,1.000,0.497,8.309,0.878,0.820,0.820,0.820,0.307
823,COMPLETE,6.968,103,8,360.000,4,0.540,3500.000,1.000000e-05,0.130,1.000,true,false,1.000,0.463,7.705,0.860,0.699,0.699,0.699,0.503
823,COMPLETE,6.968,104,8,360.000,4,0.540,3500.000,1.000000e-05,0.130,1.000,true,false,1.000,0.452,7.326,0.808,0.649,0.649,0.649,0.467
823,COMPLETE,6.968,105,8,360.000,4,0.540,3500.000,1.000000e-05,0.130,1.000,true,false,1.000,0.458,7.584,0.852,0.618,0.618,0.618,0.363
823,COMPLETE,6.968,106,8,360.000,4,0.540,3500.000,1.000000e-05,0.130,1.000,false,false,0.871,0.467,7.271,0.697,0.797,0.797,0.797,0.417
823,COMPLETE,6.968,107,8,360.000,4,0.540,3500.000,1.000000e-05,0.130,1.000,false,false,0.999,0.478,7.762,0.799,0.729,0.729,0.729,0.337
823,COMPLETE,6.968,108,8,360.000,4,0.540,3500.000,1.000000e-05,0.130,1.000,true,false,1.000,0.460,7.442,0.803,0.682,0.682,0.682,0.428
823,COMPLETE,6.968,109,8,360.000,4,0.540,3500.000,1.000000e-05,0.130,1.000,false,false,0.929,0.484,7.684,0.743,0.755,0.755,0.755,0.559
824,COMPLETE,6.976,100,8,360.000,4,0.540,3750.000,1.000000e-05,0.130,1.000,false,false,0.951,0.459,7.284,0.761,0.709,0.709,0.709,0.549
824,COMPLETE,6.976,101,8,360.000,4,0.540,3750.000,1.000000e-05,0.130,1.000,false,false,0.988,0.427,6.857,0.791,0.675,0.675,0.675,0.628
824,COMPLETE,6.976,102,8,360.000,4,0.540,3750.000,1.000000e-05,0.130,1.000,true,false,1.000,0.438,7.211,0.863,0.569,0.569,0.569,0.619
824,COMPLETE,6.976,103,8,360.000,4,0.540,3750.000,1.000000e-05,0.130,1.000,true,false,1.000,0.462,7.552,0.836,0.786,0.786,0.786,0.506
824,COMPLETE,6.976,104,8,360.000,4,0.540,3750.000,1.000000e-05,0.130,1.000,true,false,1.000,0.479,7.754,0.803,0.770,0.770,0.770,0.579
824,COMPLETE,6.976,105,8,360.000,4,0.540,3750.000,1.000000e-05,0.130,1.000,false,false,0.979,0.446,7.151,0.784,0.731,0.731,0.731,0.639
824,COMPLETE,6.976,106,8,360.000,4,0.540,3750.000,1.000000e-05,0.130,1.000,true,false,1.000,0.476,7.700,0.809,0.688,0.688,0.688,0.721
824,COMPLETE,6.976,107,8,360.000,4,0.540,3750.000,1.000000e-05,0.130,1.000,true,false,1.000,0.430,7.059,0.852,0.606,0.606,0.606,0.572
824,COMPLETE,6.976,108,8,360.000,4,0.540,3750.000,1.000000e-05,0.130,1.000,false,false,0.841,0.440,6.737,0.673,0.651,0.651,0.651,0.340
824,COMPLETE,6.976,109,8,360.000,4,0.540,3750.000,1.000000e-05,0.130,1.000,true,false,1.000,0.452,7.354,0.811,0.811,0.811,0.811,0.450
825,COMPLETE,6.976,100,8,360.000,4,0.540,3750.000,1.000000e-05,0.130,1.000,false,false,0.951,0.459,7.284,0.761,0.709,0.709,0.709,0.549
825,COMPLETE,6.976,101,8,360.000,4,0.540,3750.000,1.000000e-05,0.130,1.000,false,false,0.988,0.427,6.857,0.791,0.675,0.675,0.675,0.628
825,COMPLETE,6.976,102,8,360.000,4,0.540,3750.000,1.000000e-05,0.130,1.000,true,false,1.000,0.438,7.211,0.863,0.569,0.569,0.569,0.619
825,COMPLETE,6.976,103,8,360.000,4,0.540,3750.000,1.000000e-05,0.130,1.000,true,false,1.000,0.462,7.552,0.836,0.786,0.786,0.786,0.506
825,COMPLETE,6.976,104,8,360.000,4,0.540,3750.000,1.000000e-05,0.130,1.000,true,false,1.000,0.479,7.754,0.803,0.770,0.770,0.770,0.579
825,COMPLETE,6.976,105,8,360.000,4,0.540,3750.000,1.000000e-05,0.130,1.000,false,false,0.979,0.446,7.151,0.784,0.731,0.731,0.731,0.639
825,COMPLETE,6.976,106,8,360.000,4,0.540,3750.000,1.000000e-05,0.130,1.000,true,false,1.000,0.476,7.700,0.809,0.688,0.688,0.688,0.721
825,COMPLETE,6.976,107,8,360.000,4,0.540,3750.000,1.000000e-05,0.130,1.000,true,false,1.000,0.430,7.059,0.852,0.606,0.606,0.606,0.572
825,COMPLETE,6.976,108,8,360.000,4,0.540,3750.000,1.000000e-05,0.130,1.000,false,false,0.841,0.440,6.737,0.673,0.651,0.651,0.651,0.340
825,COMPLETE,6.976,109,8,360.000,4,0.540,3750.000,1.000000e-05,0.130,1.000,true,false,1.000,0.452,7.354,0.811,0.811,0.811,0.811,0.450
