number,state,value,seed,food_site_count,food_site_width,food_site_capacity,food_value,vertical_comb_benefit,food_site_max_distance,travel_cost_per_distance,mutation_sd,transposition_mutation_correlation,stable,collapsed,progress,final_success,final_payoff,final_comb_tilt,final_sender_transposition,final_receiver_transposition,final_min_transposition
932,COMPLETE,7.992,108,9,0.280,7,1.000,0.560,7.500,0.050,0.110,1.000,true,false,1.000,0.582,5.683,0.818,0.756,0.756,0.756
932,COMPLETE,7.992,109,9,0.280,7,1.000,0.560,7.500,0.050,0.110,1.000,true,false,1.000,0.578,5.651,0.838,0.776,0.776,0.776
933,COMPLETE,8.994,100,9,0.280,9,1.000,0.560,9.000,0.050,0.110,1.000,true,false,1.000,0.518,4.554,0.859,0.748,0.748,0.748
933,COMPLETE,8.994,101,9,0.280,9,1.000,0.560,9.000,0.050,0.110,1.000,true,false,1.000,0.529,4.670,0.826,0.794,0.794,0.794
933,COMPLETE,8.994,102,9,0.280,9,1.000,0.560,9.000,0.050,0.110,1.000,true,false,1.000,0.543,4.804,0.813,0.779,0.779,0.779
933,COMPLETE,8.994,103,9,0.280,9,1.000,0.560,9.000,0.050,0.110,1.000,true,false,1.000,0.557,5.072,0.861,0.808,0.808,0.808
933,COMPLETE,8.994,104,9,0.280,9,1.000,0.560,9.000,0.050,0.110,1.000,true,false,1.000,0.536,4.828,0.875,0.752,0.752,0.752
933,COMPLETE,8.994,105,9,0.280,9,1.000,0.560,9.000,0.050,0.110,1.000,false,false,0.986,0.517,4.330,0.789,0.709,0.709,0.709
933,COMPLETE,8.994,106,9,0.280,9,1.000,0.560,9.000,0.050,0.110,1.000,false,false,0.949,0.534,4.532,0.759,0.818,0.818,0.818
933,COMPLETE,8.994,107,9,0.280,9,1.000,0.560,9.000,0.050,0.110,1.000,true,false,1.000,0.547,4.952,0.850,0.854,0.854,0.854
933,COMPLETE,8.994,108,9,0.280,9,1.000,0.560,9.000,0.050,0.110,1.000,true,false,1.000,0.548,4.937,0.846,0.820,0.820,0.820
933,COMPLETE,8.994,109,9,0.280,9,1.000,0.560,9.000,0.050,0.110,1.000,true,false,1.000,0.497,4.398,0.831,0.804,0.804,0.804
934,COMPLETE,7.992,100,9,0.280,7,1.000,0.560,7.500,0.050,0.110,1.000,true,false,1.000,0.585,5.753,0.805,0.821,0.821,0.821
934,COMPLETE,7.992,101,9,0.280,7,1.000,0.560,7.500,0.050,0.110,1.000,false,false,0.977,0.558,5.355,0.781,0.876,0.876,0.876
934,COMPLETE,7.992,102,9,0.280,7,1.000,0.560,7.500,0.050,0.110,1.000,false,false,0.970,0.554,5.320,0.776,0.831,0.831,0.831
934,COMPLETE,7.992,103,9,0.280,7,1.000,0.560,7.500,0.050,0.110,1.000,true,false,1.000,0.573,5.559,0.811,0.825,0.825,0.825
934,COMPLETE,7.992,104,9,0.280,7,1.000,0.560,7.500,0.050,0.110,1.000,false,false,0.973,0.562,5.369,0.779,0.770,0.770,0.770
934,COMPLETE,7.992,105,9,0.280,7,1.000,0.560,7.500,0.050,0.110,1.000,true,false,1.000,0.565,5.475,0.828,0.772,0.772,0.772
934,COMPLETE,7.992,106,9,0.280,7,1.000,0.560,7.500,0.050,0.110,1.000,true,false,1.000,0.587,5.800,0.858,0.749,0.749,0.749
934,COMPLETE,7.992,107,9,0.280,7,1.000,0.560,7.500,0.050,0.110,1.000,true,false,1.000,0.589,5.778,0.841,0.650,0.650,0.650
934,COMPLETE,7.992,108,9,0.280,7,1.000,0.560,7.500,0.050,0.110,1.000,true,false,1.000,0.582,5.683,0.818,0.756,0.756,0.756
934,COMPLETE,7.992,109,9,0.280,7,1.000,0.560,7.500,0.050,0.110,1.000,true,false,1.000,0.578,5.651,0.838,0.776,0.776,0.776
935,COMPLETE,7.992,100,9,0.280,7,1.000,0.560,7.500,0.050,0.110,1.000,true,false,1.000,0.585,5.753,0.805,0.821,0.821,0.821
935,COMPLETE,7.992,101,9,0.280,7,1.000,0.560,7.500,0.050,0.110,1.000,false,false,0.977,0.558,5.355,0.781,0.876,0.876,0.876
935,COMPLETE,7.992,102,9,0.280,7,1.000,0.560,7.500,0.050,0.110,1.000,false,false,0.970,0.554,5.320,0.776,0.831,0.831,0.831
935,COMPLETE,7.992,103,9,0.280,7,1.000,0.560,7.500,0.050,0.110,1.000,true,false,1.000,0.573,5.559,0.811,0.825,0.825,0.825
935,COMPLETE,7.992,104,9,0.280,7,1.000,0.560,7.500,0.050,0.110,1.000,false,false,0.973,0.562,5.369,0.779,0.770,0.770,0.770
935,COMPLETE,7.992,105,9,0.280,7,1.000,0.560,7.500,0.050,0.110,1.000,true,false,1.000,0.565,5.475,0.828,0.772,0.772,0.772
935,COMPLETE,7.992,106,9,0.280,7,1.000,0.560,7.500,0.050,0.110,1.000,true,false,1.000,0.587,5.800,0.858,0.749,0.749,0.749
935,COMPLETE,7.992,107,9,0.280,7,1.000,0.560,7.500,0.050,0.110,1.000,true,false,1.000,0.589,5.778,0.841,0.650,0.650,0.650
935,COMPLETE,7.992,108,9,0.280,7,1.000,0.560,7.500,0.050,0.110,1.000,true,false,1.000,0.582,5.683,0.818,0.756,0.756,0.756
935,COMPLETE,7.992,109,9,0.280,7,1.000,0.560,7.500,0.050,0.110,1.000,true,false,1.000,0.578,5.651,0.838,0.776,0.776,0.776
936,COMPLETE,6.982,100,9,0.280,7,1.000,0.560,7.000,0.050,0.110,1.000,true,false,1.000,0.584,5.921,0.814,0.770,0.770,0.770
936,COMPLETE,6.982,101,9,0.280,7,1.000,0.560,7.000,0.050,0.110,1.000,false,false,0.843,0.597,5.691,0.675,0.775,0.775,0.775
936,COMPLETE,6.982,102,9,0.280,7,1.000,0.560,7.000,0.050,0.110,1.000,true,false,1.000,0.569,5.705,0.833,0.816,0.816,0.816
936,COMPLETE,6.982,103,9,0.280,7,1.000,0.560,7.000,0.050,0.110,1.000,true,false,1.000,0.566,5.658,0.821,0.617,0.617,0.617
936,COMPLETE,6.982,104,9,0.280,7,1.000,0.560,7.000,0.050,0.110,1.000,true,false,1.000,0.590,6.090,0.865,0.789,0.789,0.789
936,COMPLETE,6.982,105,9,0.280,7,1.000,0.560,7.000,0.050,0.110,1.000,true,false,1.000,0.608,6.181,0.818,0.822,0.822,0.822
936,COMPLETE,6.982,106,9,0.280,7,1.000,0.560,7.000,0.050,0.110,1.000,false,false,0.994,0.556,5.286,0.795,0.629,0.629,0.629
936,COMPLETE,6.982,107,9,0.280,7,1.000,0.560,7.000,0.050,0.110,1.000,false,false,0.998,0.579,5.720,0.798,0.599,0.599,0.599
936,COMPLETE,6.982,108,9,0.280,7,1.000,0.560,7.000,0.050,0.110,1.000,false,false,0.982,0.583,5.688,0.785,0.708,0.708,0.708
936,COMPLETE,6.982,109,9,0.280,7,1.000,0.560,7.000,0.050,0.110,1.000,true,false,1.000,0.575,5.688,0.801,0.687,0.687,0.687
937,COMPLETE,7.984,100,9,0.280,7,1.000,0.560,9.000,0.050,0.110,1.000,true,false,1.000,0.543,4.897,0.839,0.843,0.843,0.843
937,COMPLETE,7.984,101,9,0.280,7,1.000,0.560,9.000,0.050,0.110,1.000,true,false,1.000,0.544,4.781,0.854,0.801,0.801,0.801
937,COMPLETE,7.984,102,9,0.280,7,1.000,0.560,9.000,0.050,0.110,1.000,true,false,1.000,0.539,4.758,0.839,0.833,0.833,0.833
937,COMPLETE,7.984,103,9,0.280,7,1.000,0.560,9.000,0.050,0.110,1.000,true,false,1.000,0.534,4.703,0.870,0.789,0.789,0.789
937,COMPLETE,7.984,104,9,0.280,7,1.000,0.560,9.000,0.050,0.110,1.000,false,false,0.874,0.509,4.027,0.700,0.679,0.679,0.679
937,COMPLETE,7.984,105,9,0.280,7,1.000,0.560,9.000,0.050,0.110,1.000,false,false,0.984,0.533,4.372,0.788,0.660,0.660,0.660
937,COMPLETE,7.984,106,9,0.280,7,1.000,0.560,9.000,0.050,0.110,1.000,false,false,0.985,0.525,4.359,0.788,0.720,0.720,0.720
937,COMPLETE,7.984,107,9,0.280,7,1.000,0.560,9.000,0.050,0.110,1.000,true,false,1.000,0.518,4.465,0.824,0.814,0.814,0.814
937,COMPLETE,7.984,108,9,0.280,7,1.000,0.560,9.000,0.050,0.110,1.000,true,false,1.000,0.516,4.243,0.816,0.689,0.689,0.689
937,COMPLETE,7.984,109,9,0.280,7,1.000,0.560,9.000,0.050,0.110,1.000,true,false,1.000,0.541,4.838,0.881,0.839,0.839,0.839
938,COMPLETE,7.980,100,9,0.280,7,1.000,0.520,7.500,0.050,0.110,1.000,false,false,0.865,0.524,4.533,0.692,0.581,0.581,0.581
938,COMPLETE,7.980,101,9,0.280,7,1.000,0.520,7.500,0.050,0.110,1.000,true,false,1.000,0.589,5.689,0.855,0.735,0.735,0.735
938,COMPLETE,7.980,102,9,0.280,7,1.000,0.520,7.500,0.050,0.110,1.000,true,false,1.000,0.595,5.734,0.820,0.853,0.853,0.853
938,COMPLETE,7.980,103,9,0.280,7,1.000,0.520,7.500,0.050,0.110,1.000,true,false,1.000,0.580,5.664,0.860,0.820,0.820,0.820
938,COMPLETE,7.980,104,9,0.280,7,1.000,0.520,7.500,0.050,0.110,1.000,true,false,1.000,0.545,5.075,0.806,0.791,0.791,0.791
938,COMPLETE,7.980,105,9,0.280,7,1.000,0.520,7.500,0.050,0.110,1.000,true,false,1.000,0.539,5.171,0.823,0.775,0.775,0.775
938,COMPLETE,7.980,106,9,0.280,7,1.000,0.520,7.500,0.050,0.110,1.000,true,false,1.000,0.558,5.240,0.807,0.823,0.823,0.823
938,COMPLETE,7.980,107,9,0.280,7,1.000,0.520,7.500,0.050,0.110,1.000,false,false,0.956,0.555,5.043,0.764,0.687,0.687,0.687
938,COMPLETE,7.980,108,9,0.280,7,1.000,0.520,7.500,0.050,0.110,1.000,true,false,1.000,0.555,5.102,0.825,0.732,0.732,0.732
938,COMPLETE,7.980,109,9,0.280,7,1.000,0.520,7.500,0.050,0.110,1.000,false,false,0.978,0.578,5.481,0.782,0.826,0.826,0.826
939,COMPLETE,7.997,100,9,0.280,7,1.000,0.580,7.500,0.050,0.110,1.000,true,false,1.000,0.574,5.644,0.844,0.786,0.786,0.786
939,COMPLETE,7.997,101,9,0.280,7,1.000,0.580,7.500,0.050,0.110,1.000,true,false,1.000,0.577,5.764,0.865,0.693,0.693,0.693
939,COMPLETE,7.997,102,9,0.280,7,1.000,0.580,7.500,0.050,0.110,1.000,true,false,1.000,0.572,5.863,0.855,0.905,0.905,0.905
939,COMPLETE,7.997,103,9,0.280,7,1.000,0.580,7.500,0.050,0.110,1.000,true,false,1.000,0.568,5.665,0.832,0.774,0.774,0.774
939,COMPLETE,7.997,104,9,0.280,7,1.000,0.580,7.500,0.050,0.110,1.000,false,false,0.975,0.575,5.529,0.780,0.711,0.711,0.711
939,COMPLETE,7.997,105,9,0.280,7,1.000,0.580,7.500,0.050,0.110,1.000,true,false,1.000,0.567,5.603,0.814,0.786,0.786,0.786
939,COMPLETE,7.997,106,9,0.280,7,1.000,0.580,7.500,0.050,0.110,1.000,false,false,0.999,0.585,5.801,0.799,0.803,0.803,0.803
939,COMPLETE,7.997,107,9,0.280,7,1.000,0.580,7.500,0.050,0.110,1.000,true,false,1.000,0.559,5.463,0.817,0.842,0.842,0.842
939,COMPLETE,7.997,108,9,0.280,7,1.000,0.580,7.500,0.050,0.110,1.000,true,false,1.000,0.575,5.753,0.828,0.814,0.814,0.814
939,COMPLETE,7.997,109,9,0.280,7,1.000,0.580,7.500,0.050,0.110,1.000,false,false,0.998,0.544,5.217,0.799,0.720,0.720,0.720
940,COMPLETE,7.987,100,9,0.280,7,1.000,0.560,7.500,0.055,0.090,1.000,true,false,1.000,0.604,5.647,0.870,0.825,0.825,0.825
940,COMPLETE,7.987,101,9,0.280,7,1.000,0.560,7.500,0.055,0.090,1.000,true,false,1.000,0.580,5.430,0.841,0.801,0.801,0.801
940,COMPLETE,7.987,102,9,0.280,7,1.000,0.560,7.500,0.055,0.090,1.000,false,false,0.962,0.601,5.478,0.770,0.773,0.773,0.773
940,COMPLETE,7.987,103,9,0.280,7,1.000,0.560,7.500,0.055,0.090,1.000,false,false,0.934,0.585,5.120,0.747,0.781,0.781,0.781
940,COMPLETE,7.987,104,9,0.280,7,1.000,0.560,7.500,0.055,0.090,1.000,true,false,1.000,0.576,5.283,0.849,0.812,0.812,0.812
940,COMPLETE,7.987,105,9,0.280,7,1.000,0.560,7.500,0.055,0.090,1.000,true,false,1.000,0.595,5.498,0.843,0.822,0.822,0.822
940,COMPLETE,7.987,106,9,0.280,7,1.000,0.560,7.500,0.055,0.090,1.000,true,false,1.000,0.603,5.706,0.854,0.846,0.846,0.846
940,COMPLETE,7.987,107,9,0.280,7,1.000,0.560,7.500,0.055,0.090,1.000,true,false,1.000,0.576,5.126,0.825,0.816,0.816,0.816
940,COMPLETE,7.987,108,9,0.280,7,1.000,0.560,7.500,0.055,0.090,1.000,false,false,0.978,0.569,5.013,0.783,0.793,0.793,0.793
940,COMPLETE,7.987,109,9,0.280,7,1.000,0.560,7.500,0.055,0.090,1.000,true,false,1.000,0.572,5.120,0.830,0.742,0.742,0.742
941,COMPLETE,5.838,100,9,0.310,9,1.000,0.240,7.500,0.050,0.090,1.000,false,false,0.847,0.596,5.003,0.677,0.477,0.477,0.477
941,COMPLETE,5.838,101,9,0.310,9,1.000,0.240,7.500,0.050,0.090,1.000,true,false,1.000,0.645,5.674,0.872,0.849,0.849,0.849
941,COMPLETE,5.838,102,9,0.310,9,1.000,0.240,7.500,0.050,0.090,1.000,false,false,0.741,0.646,5.424,0.593,0.514,0.514,0.514
941,COMPLETE,5.838,103,9,0.310,9,1.000,0.240,7.500,0.050,0.090,1.000,true,false,1.000,0.655,5.904,0.832,0.886,0.886,0.886
941,COMPLETE,5.838,104,9,0.310,9,1.000,0.240,7.500,0.050,0.090,1.000,true,false,1.000,0.651,5.744,0.851,0.804,0.804,0.804
941,COMPLETE,5.838,105,9,0.310,9,1.000,0.240,7.500,0.050,0.090,1.000,true,false,1.000,0.625,5.403,0.821,0.869,0.869,0.869
941,COMPLETE,5.838,106,9,0.310,9,1.000,0.240,7.500,0.050,0.090,1.000,true,false,1.000,0.620,5.521,0.878,0.860,0.860,0.860
941,COMPLETE,5.838,107,9,0.310,9,1.000,0.240,7.500,0.050,0.090,1.000,false,false,0.398,0.619,4.849,0.391,0.199,0.199,0.199
941,COMPLETE,5.838,108,9,0.310,9,1.000,0.240,7.500,0.050,0.090,1.000,false,false,0.695,0.617,4.964,0.556,0.407,0.407,0.407
941,COMPLETE,5.838,109,9,0.310,9,1.000,0.240,7.500,0.050,0.090,1.000,false,false,0.699,0.621,5.160,0.560,0.505,0.505,0.505
942,COMPLETE,5.967,100,8,0.310,7,1.000,0.520,7.500,0.010,0.110,1.000,false,false,0.834,0.541,8.259,0.820,0.417,0.417,0.417
942,COMPLETE,5.967,101,8,0.310,7,1.000,0.520,7.500,0.010,0.110,1.000,true,false,1.000,0.564,8.832,0.884,0.739,0.739,0.739
942,COMPLETE,5.967,102,8,0.310,7,1.000,0.520,7.500,0.010,0.110,1.000,true,false,1.000,0.580,8.821,0.810,0.692,0.692,0.692
942,COMPLETE,5.967,103,8,0.310,7,1.000,0.520,7.500,0.010,0.110,1.000,false,false,0.921,0.592,8.795,0.737,0.746,0.746,0.746
942,COMPLETE,5.967,104,8,0.310,7,1.000,0.520,7.500,0.010,0.110,1.000,false,false,0.931,0.542,8.034,0.750,0.465,0.465,0.465
942,COMPLETE,5.967,105,8,0.310,7,1.000,0.520,7.500,0.010,0.110,1.000,true,false,1.000,0.575,8.788,0.819,0.789,0.789,0.789
942,COMPLETE,5.967,106,8,0.310,7,1.000,0.520,7.500,0.010,0.110,1.000,false,false,0.996,0.545,8.213,0.797,0.610,0.610,0.610
942,COMPLETE,5.967,107,8,0.310,7,1.000,0.520,7.500,0.010,0.110,1.000,true,false,1.000,0.548,8.369,0.820,0.759,0.759,0.759
942,COMPLETE,5.967,108,8,0.310,7,1.000,0.520,7.500,0.010,0.110,1.000,true,false,1.000,0.584,8.937,0.815,0.816,0.816,0.816
942,COMPLETE,5.967,109,8,0.310,7,1.000,0.520,7.500,0.010,0.110,1.000,false,false,0.990,0.556,8.403,0.792,0.816,0.816,0.816
943,COMPLETE,7.835,100,8,0.310,7,1.000,0.520,9.000,0.055,0.090,1.000,true,false,1.000,0.553,4.593,0.881,0.880,0.880,0.880
943,COMPLETE,7.835,101,8,0.310,7,1.000,0.520,9.000,0.055,0.090,1.000,true,false,1.000,0.553,4.434,0.919,0.808,0.808,0.808
943,COMPLETE,7.835,102,8,0.310,7,1.000,0.520,9.000,0.055,0.090,1.000,false,false,0.380,0.539,3.439,0.304,0.202,0.202,0.202
943,COMPLETE,7.835,103,8,0.310,7,1.000,0.520,9.000,0.055,0.090,1.000,true,false,1.000,0.549,4.500,0.812,0.885,0.885,0.885
943,COMPLETE,7.835,104,8,0.310,7,1.000,0.520,9.000,0.055,0.090,1.000,true,false,1.000,0.548,4.536,0.853,0.894,0.894,0.894
943,COMPLETE,7.835,105,8,0.310,7,1.000,0.520,9.000,0.055,0.090,1.000,false,false,0.420,0.559,3.543,0.336,0.440,0.440,0.440
943,COMPLETE,7.835,106,8,0.310,7,1.000,0.520,9.000,0.055,0.090,1.000,true,false,1.000,0.553,4.516,0.838,0.856,0.856,0.856
943,COMPLETE,7.835,107,8,0.310,7,1.000,0.520,9.000,0.055,0.090,1.000,true,false,1.000,0.513,4.096,0.837,0.829,0.829,0.829
943,COMPLETE,7.835,108,8,0.310,7,1.000,0.520,9.000,0.055,0.090,1.000,true,false,1.000,0.554,4.643,0.913,0.790,0.790,0.790
943,COMPLETE,7.835,109,8,0.310,7,1.000,0.520,9.000,0.055,0.090,1.000,false,false,0.552,0.555,3.728,0.441,0.411,0.411,0.411
944,COMPLETE,3.530,100,8,0.230,7,1.000,0.520,9.000,0.055,0.090,1.000,true,false,1.000,0.445,2.309,0.846,0.878,0.878,0.878
944,COMPLETE,3.530,101,8,0.230,7,1.000,0.520,9.000,0.055,0.090,1.000,false,false,0.221,0.444,1.784,0.177,0.150,0.150,0.150
944,COMPLETE,3.530,102,8,0.230,7,1.000,0.520,9.000,0.055,0.090,1.000,false,false,0.329,0.449,1.737,0.263,0.203,0.203,0.203
944,COMPLETE,3.530,103,8,0.230,7,1.000,0.520,9.000,0.055,0.090,1.000,false,false,0.536,0.457,2.128,0.429,0.546,0.546,0.546
944,COMPLETE,3.530,104,8,0.230,7,1.000,0.520,9.000,0.055,0.090,1.000,false,false,0.316,0.441,1.696,0.253,0.267,0.267,0.267
944,COMPLETE,3.530,105,8,0.230,7,1.000,0.520,9.000,0.055,0.090,1.000,true,false,1.000,0.437,2.233,0.858,0.819,0.819,0.819
944,COMPLETE,3.530,106,8,0.230,7,1.000,0.520,9.000,0.055,0.090,1.000,true,false,1.000,0.441,2.251,0.837,0.906,0.906,0.906
944,COMPLETE,3.530,107,8,0.230,7,1.000,0.520,9.000,0.055,0.090,1.000,false,false,0.309,0.461,1.865,0.286,0.154,0.154,0.154
944,COMPLETE,3.530,108,8,0.230,7,1.000,0.520,9.000,0.055,0.090,1.000,false,false,0.304,0.461,1.953,0.243,0.175,0.175,0.175
944,COMPLETE,3.530,109,8,0.230,7,1.000,0.520,9.000,0.055,0.090,1.000,false,false,0.284,0.420,1.643,0.227,0.287,0.287,0.287
945,COMPLETE,8.852,100,8,0.310,9,1.000,0.520,9.000,0.055,0.090,1.000,false,false,0.275,0.572,3.689,0.220,0.191,0.191,0.191
945,COMPLETE,8.852,101,8,0.310,9,1.000,0.520,9.000,0.055,0.090,1.000,true,false,1.000,0.547,4.516,0.833,0.899,0.899,0.899
945,COMPLETE,8.852,102,8,0.310,9,1.000,0.520,9.000,0.055,0.090,1.000,true,false,1.000,0.546,4.551,0.858,0.859,0.859,0.859
945,COMPLETE,8.852,103,8,0.310,9,1.000,0.520,9.000,0.055,0.090,1.000,true,false,1.000,0.523,4.335,0.842,0.823,0.823,0.823
945,COMPLETE,8.852,104,8,0.310,9,1.000,0.520,9.000,0.055,0.090,1.000,true,false,1.000,0.567,4.717,0.820,0.821,0.821,0.821
945,COMPLETE,8.852,105,8,0.310,9,1.000,0.520,9.000,0.055,0.090,1.000,true,false,1.000,0.555,4.746,0.878,0.833,0.833,0.833
945,COMPLETE,8.852,106,8,0.310,9,1.000,0.520,9.000,0.055,0.090,1.000,true,false,1.000,0.545,4.424,0.862,0.808,0.808,0.808
945,COMPLETE,8.852,107,8,0.310,9,1.000,0.520,9.000,0.055,0.090,1.000,true,false,1.000,0.534,4.310,0.876,0.795,0.795,0.795
945,COMPLETE,8.852,108,8,0.310,9,1.000,0.520,9.000,0.055,0.090,1.000,true,false,1.000,0.562,4.682,0.865,0.799,0.799,0.799
945,COMPLETE,8.852,109,8,0.310,9,1.000,0.520,9.000,0.055,0.090,1.000,false,false,0.247,0.538,3.447,0.197,0.205,0.205,0.205
946,COMPLETE,10.000,100,8,0.310,7,1.000,0.520,9.000,0.055,0.110,1.000,false,false,0.999,0.539,4.345,0.799,0.852,0.852,0.852
946,COMPLETE,10.000,101,8,0.310,7,1.000,0.520,9.000,0.055,0.110,1.000,true,false,1.000,0.512,4.135,0.841,0.859,0.859,0.859
946,COMPLETE,10.000,102,8,0.310,7,1.000,0.520,9.000,0.055,0.110,1.000,true,false,1.000,0.494,3.945,0.863,0.818,0.818,0.818
946,COMPLETE,10.000,103,8,0.310,7,1.000,0.520,9.000,0.055,0.110,1.000,true,false,1.000,0.532,4.340,0.890,0.846,0.846,0.846
946,COMPLETE,10.000,104,8,0.310,7,1.000,0.520,9.000,0.055,0.110,1.000,true,false,1.000,0.536,4.398,0.851,0.843,0.843,0.843
946,COMPLETE,10.000,105,8,0.310,7,1.000,0.520,9.000,0.055,0.110,1.000,true,false,1.000,0.544,4.262,0.839,0.851,0.851,0.851
946,COMPLETE,10.000,106,8,0.310,7,1.000,0.520,9.000,0.055,0.110,1.000,true,false,1.000,0.532,4.305,0.851,0.836,0.836,0.836
946,COMPLETE,10.000,107,8,0.310,7,1.000,0.520,9.000,0.055,0.110,1.000,true,false,1.000,0.543,4.439,0.875,0.843,0.843,0.843
946,COMPLETE,10.000,108,8,0.310,7,1.000,0.520,9.000,0.055,0.110,1.000,true,false,1.000,0.539,4.158,0.817,0.824,0.824,0.824
946,COMPLETE,10.000,109,8,0.310,7,1.000,0.520,9.000,0.055,0.110,1.000,true,false,1.000,0.518,4.077,0.854,0.828,0.828,0.828
947,COMPLETE,7.835,100,8,0.310,7,1.000,0.520,9.000,0.055,0.090,1.000,true,false,1.000,0.553,4.593,0.881,0.880,0.880,0.880
947,COMPLETE,7.835,101,8,0.310,7,1.000,0.520,9.000,0.055,0.090,1.000,true,false,1.000,0.553,4.434,0.919,0.808,0.808,0.808
947,COMPLETE,7.835,102,8,0.310,7,1.000,0.520,9.000,0.055,0.090,1.000,false,false,0.380,0.539,3.439,0.304,0.202,0.202,0.202
947,COMPLETE,7.835,103,8,0.310,7,1.000,0.520,9.000,0.055,0.090,1.000,true,false,1.000,0.549,4.500,0.812,0.885,0.885,0.885
947,COMPLETE,7.835,104,8,0.310,7,1.000,0.520,9.000,0.055,0.090,1.000,true,false,1.000,0.548,4.536,0.853,0.894,0.894,0.894
947,COMPLETE,7.835,105,8,0.310,7,1.000,0.520,9.000,0.055,0.090,1.000,false,false,0.420,0.559,3.543,0.336,0.440,0.440,0.440
947,COMPLETE,7.835,106,8,0.310,7,1.000,0.520,9.000,0.055,0.090,1.000,true,false,1.000,0.553,4.516,0.838,0.856,0.856,0.856
947,COMPLETE,7.835,107,8,0.310,7,1.000,0.520,9.000,0.055,0.090,1.000,true,false,1.000,0.513,4.096,0.837,0.829,0.829,0.829
947,COMPLETE,7.835,108,8,0.310,7,1.000,0.520,9.000,0.055,0.090,1.000,true,false,1.000,0.554,4.643,0.913,0.790,0.790,0.790
947,COMPLETE,7.835,109,8,0.310,7,1.000,0.520,9.000,0.055,0.090,1.000,false,false,0.552,0.555,3.728,0.441,0.411,0.411,0.411
948,COMPLETE,6.787,100,8,0.280,7,1.000,0.520,9.000,0.055,0.090,1.000,true,false,1.000,0.501,3.494,0.859,0.843,0.843,0.843
948,COMPLETE,6.787,101,8,0.280,7,1.000,0.520,9.000,0.055,0.090,1.000,true,false,1.000,0.511,3.630,0.851,0.814,0.814,0.814
948,COMPLETE,6.787,102,8,0.280,7,1.000,0.520,9.000,0.055,0.090,1.000,true,false,1.000,0.509,3.496,0.838,0.816,0.816,0.816
948,COMPLETE,6.787,103,8,0.280,7,1.000,0.520,9.000,0.055,0.090,1.000,true,false,1.000,0.480,3.351,0.857,0.816,0.816,0.816
948,COMPLETE,6.787,104,8,0.280,7,1.000,0.520,9.000,0.055,0.090,1.000,false,false,0.750,0.491,3.001,0.600,0.703,0.703,0.703
948,COMPLETE,6.787,105,8,0.280,7,1.000,0.520,9.000,0.055,0.090,1.000,true,false,1.000,0.481,3.516,0.852,0.814,0.814,0.814
948,COMPLETE,6.787,106,8,0.280,7,1.000,0.520,9.000,0.055,0.090,1.000,false,false,0.384,0.516,2.904,0.358,0.192,0.192,0.192
948,COMPLETE,6.787,107,8,0.280,7,1.000,0.520,9.000,0.055,0.090,1.000,true,false,1.000,0.514,3.883,0.893,0.844,0.844,0.844
948,COMPLETE,6.787,108,8,0.280,7,1.000,0.520,9.000,0.055,0.090,1.000,false,false,0.367,0.511,2.749,0.293,0.231,0.231,0.231
948,COMPLETE,6.787,109,8,0.280,7,1.000,0.520,9.000,0.055,0.090,1.000,false,false,0.374,0.490,2.667,0.299,0.276,0.276,0.276
949,COMPLETE,7.835,100,8,0.310,7,1.000,0.520,9.000,0.055,0.090,1.000,true,false,1.000,0.553,4.593,0.881,0.880,0.880,0.880
949,COMPLETE,7.835,101,8,0.310,7,1.000,0.520,9.000,0.055,0.090,1.000,true,false,1.000,0.553,4.434,0.919,0.808,0.808,0.808
949,COMPLETE,7.835,102,8,0.310,7,1.000,0.520,9.000,0.055,0.090,1.000,false,false,0.380,0.539,3.439,0.304,0.202,0.202,0.202
949,COMPLETE,7.835,103,8,0.310,7,1.000,0.520,9.000,0.055,0.090,1.000,true,false,1.000,0.549,4.500,0.812,0.885,0.885,0.885
949,COMPLETE,7.835,104,8,0.310,7,1.000,0.520,9.000,0.055,0.090,1.000,true,false,1.000,0.548,4.536,0.853,0.894,0.894,0.894
949,COMPLETE,7.835,105,8,0.310,7,1.000,0.520,9.000,0.055,0.090,1.000,false,false,0.420,0.559,3.543,0.336,0.440,0.440,0.440
949,COMPLETE,7.835,106,8,0.310,7,1.000,0.520,9.000,0.055,0.090,1.000,true,false,1.000,0.553,4.516,0.838,0.856,0.856,0.856
949,COMPLETE,7.835,107,8,0.310,7,1.000,0.520,9.000,0.055,0.090,1.000,true,false,1.000,0.513,4.096,0.837,0.829,0.829,0.829
949,COMPLETE,7.835,108,8,0.310,7,1.000,0.520,9.000,0.055,0.090,1.000,true,false,1.000,0.554,4.643,0.913,0.790,0.790,0.790
949,COMPLETE,7.835,109,8,0.310,7,1.000,0.520,9.000,0.055,0.090,1.000,false,false,0.552,0.555,3.728,0.441,0.411,0.411,0.411
950,COMPLETE,10.000,100,8,0.310,8,1.000,0.520,7.000,0.055,0.090,1.000,true,false,1.000,0.616,6.027,0.846,0.800,0.800,0.800
950,COMPLETE,10.000,101,8,0.310,8,1.000,0.520,7.000,0.055,0.090,1.000,true,false,1.000,0.599,5.693,0.826,0.795,0.795,0.795
950,COMPLETE,10.000,102,8,0.310,8,1.000,0.520,7.000,0.055,0.090,1.000,true,false,1.000,0.624,6.127,0.865,0.776,0.776,0.776
