point,parameter,parameter_value,is_baseline,food_site_count,food_site_width,food_site_capacity,food_value,vertical_comb_benefit,food_site_max_distance,travel_cost_per_distance,mutation_sd,transposition_mutation_correlation,seed,comparison_group,outcome,stable_vertical_gravity,reached_gravity,retained_vertical,collapsed,gravity_reach_generation,vertical_reach_generation,partial_tilt_generation,partial_transposition_generation,max_comb_tilt,max_comb_tilt_generation,max_min_transposition,max_min_transposition_generation,min_success,min_success_generation,final_directional_bias,final_attention,final_sender_transposition,final_receiver_transposition,final_min_transposition,final_transposition_gap,final_comb_tilt,final_success,final_payoff,elapsed_seconds
alpha_0p1_mut_0p045_rho_0,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0,false,7,0.220,14,1.000,0.100,7.500,0.020,0.045,0.000,375,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,101,0.420,70,0.255,102,0.100,0,0.798,0.889,0.242,0.221,0.221,0.021,0.260,0.468,4.211,94.374
alpha_0p1_mut_0p045_rho_0,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0,false,7,0.220,14,1.000,0.100,7.500,0.020,0.045,0.000,376,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,44,0.337,51,0.262,48,0.090,0,0.814,0.878,0.248,0.257,0.248,0.010,0.136,0.491,4.412,97.758
alpha_0p1_mut_0p045_rho_0,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0,false,7,0.220,14,1.000,0.100,7.500,0.020,0.045,0.000,377,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,47,0.289,38,0.323,99,0.104,0,0.849,0.859,0.168,0.339,0.168,0.171,0.179,0.484,4.388,91.283
alpha_0p1_mut_0p045_rho_0,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0,false,7,0.220,14,1.000,0.100,7.500,0.020,0.045,0.000,378,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,not_reached,0.276,114,0.250,54,0.091,0,0.885,0.811,0.196,0.148,0.148,0.047,0.208,0.471,4.243,99.828
alpha_0p1_mut_0p045_rho_0,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0,false,7,0.220,14,1.000,0.100,7.500,0.020,0.045,0.000,379,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,not_reached,0.334,47,0.221,120,0.105,0,0.696,0.848,0.361,0.221,0.221,0.140,0.158,0.468,4.153,90.791
alpha_0p1_mut_0p045_rho_0,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0,false,7,0.220,14,1.000,0.100,7.500,0.020,0.045,0.000,380,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,72,0.177,98,0.262,72,0.106,0,0.785,0.716,0.193,0.434,0.193,0.240,0.131,0.449,3.965,83.179
alpha_0p1_mut_0p045_rho_0,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0,false,7,0.220,14,1.000,0.100,7.500,0.020,0.045,0.000,381,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,not_reached,0.401,33,0.229,103,0.105,0,0.903,0.842,0.105,0.270,0.105,0.165,0.146,0.472,4.213,86.227
alpha_0p1_mut_0p045_rho_0,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0,false,7,0.220,14,1.000,0.100,7.500,0.020,0.045,0.000,382,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,79,0.248,42,0.261,82,0.101,0,0.805,0.788,0.151,0.211,0.151,0.060,0.156,0.471,4.245,95.280
alpha_0p1_mut_0p045_rho_0,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0,false,7,0.220,14,1.000,0.100,7.500,0.020,0.045,0.000,383,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,not_reached,0.284,42,0.213,93,0.101,0,0.786,0.899,0.145,0.235,0.145,0.090,0.118,0.481,4.362,98.511
alpha_0p1_mut_0p045_rho_0,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0,false,7,0.220,14,1.000,0.100,7.500,0.020,0.045,0.000,384,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,not_reached,107,0.347,58,0.407,116,0.100,0,0.867,0.883,0.464,0.354,0.354,0.111,0.120,0.476,4.242,99.194
alpha_0p1_mut_0p045_rho_0,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0,false,7,0.220,14,1.000,0.100,7.500,0.020,0.045,0.000,385,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,not_reached,0.417,92,0.231,50,0.103,0,0.627,0.879,0.170,0.329,0.170,0.159,0.167,0.447,3.979,89.245
alpha_0p1_mut_0p045_rho_0,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0,false,7,0.220,14,1.000,0.100,7.500,0.020,0.045,0.000,386,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,not_reached,85,0.230,109,0.316,111,0.103,0,0.739,0.829,0.286,0.584,0.286,0.299,0.110,0.451,4.000,88.813
alpha_0p1_mut_0p045_rho_0,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0,false,7,0.220,14,1.000,0.100,7.500,0.020,0.045,0.000,387,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,not_reached,67,0.397,83,0.311,112,0.105,0,0.660,0.916,0.275,0.414,0.275,0.139,0.206,0.471,4.231,90.728
alpha_0p1_mut_0p045_rho_0,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0,false,7,0.220,14,1.000,0.100,7.500,0.020,0.045,0.000,388,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,70,0.291,49,0.263,73,0.102,0,0.710,0.846,0.201,0.203,0.201,0.002,0.127,0.479,4.299,93.414
alpha_0p1_mut_0p045_rho_0,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0,false,7,0.220,14,1.000,0.100,7.500,0.020,0.045,0.000,389,unsuccessful,flat,false,false,false,false,not_reached,not_reached,101,51,0.505,101,0.423,68,0.100,0,0.503,0.672,0.420,0.132,0.132,0.288,0.204,0.432,3.777,83.156
alpha_0p1_mut_0p045_rho_0,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0,false,7,0.220,14,1.000,0.100,7.500,0.020,0.045,0.000,390,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,not_reached,0.374,95,0.243,53,0.098,0,0.850,0.734,0.218,0.205,0.205,0.014,0.229,0.463,4.164,82.856
alpha_0p1_mut_0p045_rho_0,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0,false,7,0.220,14,1.000,0.100,7.500,0.020,0.045,0.000,391,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,47,0.222,76,0.361,62,0.098,0,0.763,0.898,0.073,0.295,0.073,0.222,0.094,0.480,4.289,91.211
alpha_0p1_mut_0p045_rho_0,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0,false,7,0.220,14,1.000,0.100,7.500,0.020,0.045,0.000,392,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,110,0.269,35,0.294,115,0.102,0,0.896,0.836,0.232,0.295,0.232,0.063,0.240,0.465,4.150,87.373
alpha_0p1_mut_0p045_rho_0,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0,false,7,0.220,14,1.000,0.100,7.500,0.020,0.045,0.000,393,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,not_reached,0.192,32,0.158,35,0.111,0,0.886,0.781,0.098,0.137,0.098,0.038,0.172,0.466,4.182,100.141
alpha_0p1_mut_0p045_rho_0,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0,false,7,0.220,14,1.000,0.100,7.500,0.020,0.045,0.000,394,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,not_reached,70,0.359,43,0.348,117,0.096,0,0.809,0.861,0.456,0.315,0.315,0.141,0.110,0.451,3.987,95.085
alpha_0p1_mut_0p045_rho_0,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0,false,7,0.220,14,1.000,0.100,7.500,0.020,0.045,0.000,395,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,90,0.416,53,0.261,90,0.105,0,0.781,0.889,0.210,0.262,0.210,0.052,0.136,0.474,4.268,92.922
alpha_0p1_mut_0p045_rho_0,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0,false,7,0.220,14,1.000,0.100,7.500,0.020,0.045,0.000,396,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,104,0.184,120,0.282,107,0.120,0,0.820,0.859,0.139,0.192,0.139,0.053,0.184,0.487,4.404,98.985
alpha_0p1_mut_0p045_rho_0,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0,false,7,0.220,14,1.000,0.100,7.500,0.020,0.045,0.000,397,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,68,0.301,120,0.293,92,0.092,0,0.825,0.674,0.179,0.197,0.179,0.017,0.301,0.452,3.996,90.232
alpha_0p1_mut_0p045_rho_0,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0,false,7,0.220,14,1.000,0.100,7.500,0.020,0.045,0.000,398,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,not_reached,97,0.208,67,0.441,111,0.108,0,0.855,0.821,0.344,0.638,0.344,0.294,0.060,0.482,4.312,91.396
alpha_0p1_mut_0p045_rho_0,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0,false,7,0.220,14,1.000,0.100,7.500,0.020,0.045,0.000,399,unsuccessful,flat,false,false,false,false,not_reached,not_reached,84,not_reached,0.520,84,0.205,73,0.117,0,0.458,0.575,0.118,0.152,0.118,0.034,0.169,0.431,3.786,76.221
alpha_0p1_mut_0p045_rho_0p3,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0p3,false,7,0.220,14,1.000,0.100,7.500,0.020,0.045,0.300,300,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,not_reached,0.431,45,0.245,90,0.098,0,0.576,0.779,0.174,0.333,0.174,0.159,0.131,0.452,3.995,88.667
alpha_0p1_mut_0p045_rho_0p3,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0p3,false,7,0.220,14,1.000,0.100,7.500,0.020,0.045,0.300,301,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,41,0.389,70,0.386,99,0.098,0,0.648,0.885,0.211,0.539,0.211,0.329,0.164,0.457,4.058,89.535
alpha_0p1_mut_0p045_rho_0p3,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0p3,false,7,0.220,14,1.000,0.100,7.500,0.020,0.045,0.300,302,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,not_reached,0.436,60,0.173,72,0.105,0,0.845,0.773,0.144,0.135,0.135,0.009,0.158,0.480,4.319,89.058
alpha_0p1_mut_0p045_rho_0p3,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0p3,false,7,0.220,14,1.000,0.100,7.500,0.020,0.045,0.300,303,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,75,0.279,61,0.293,75,0.110,0,0.868,0.812,0.239,0.167,0.167,0.072,0.103,0.466,4.165,94.500
alpha_0p1_mut_0p045_rho_0p3,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0p3,false,7,0.220,14,1.000,0.100,7.500,0.020,0.045,0.300,304,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,not_reached,87,0.310,54,0.378,120,0.106,0,0.855,0.879,0.378,0.416,0.378,0.038,0.091,0.471,4.232,98.419
alpha_0p1_mut_0p045_rho_0p3,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0p3,false,7,0.220,14,1.000,0.100,7.500,0.020,0.045,0.300,305,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,not_reached,0.464,95,0.228,94,0.114,0,0.903,0.806,0.198,0.106,0.106,0.092,0.211,0.456,4.134,81.901
alpha_0p1_mut_0p045_rho_0p3,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0p3,false,7,0.220,14,1.000,0.100,7.500,0.020,0.045,0.300,306,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,34,0.285,57,0.269,37,0.105,0,0.706,0.903,0.153,0.177,0.153,0.024,0.163,0.473,4.243,96.715
alpha_0p1_mut_0p045_rho_0p3,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0p3,false,7,0.220,14,1.000,0.100,7.500,0.020,0.045,0.300,307,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,56,84,0.638,82,0.304,120,0.101,0,0.875,0.465,0.328,0.304,0.304,0.024,0.150,0.432,3.773,72.668
alpha_0p1_mut_0p045_rho_0p3,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0p3,false,7,0.220,14,1.000,0.100,7.500,0.020,0.045,0.300,308,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,not_reached,110,0.497,52,0.355,114,0.112,0,0.712,0.830,0.289,0.255,0.255,0.034,0.270,0.428,3.810,84.974
alpha_0p1_mut_0p045_rho_0p3,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0p3,false,7,0.220,14,1.000,0.100,7.500,0.020,0.045,0.300,309,unsuccessful,flat,false,false,false,false,not_reached,not_reached,47,52,0.580,50,0.279,54,0.103,0,0.361,0.527,0.153,0.295,0.153,0.143,0.269,0.424,3.677,73.351
alpha_0p1_mut_0p045_rho_0p3,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0p3,false,7,0.220,14,1.000,0.100,7.500,0.020,0.045,0.300,310,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,63,0.291,91,0.323,74,0.108,0,0.681,0.828,0.324,0.213,0.213,0.111,0.117,0.459,4.059,94.297
alpha_0p1_mut_0p045_rho_0p3,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0p3,false,7,0.220,14,1.000,0.100,7.500,0.020,0.045,0.300,311,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,not_reached,26,0.321,57,0.468,70,0.112,0,0.887,0.748,0.320,0.393,0.320,0.073,0.160,0.428,3.811,83.774
alpha_0p1_mut_0p045_rho_0p3,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0p3,false,7,0.220,14,1.000,0.100,7.500,0.020,0.045,0.300,312,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,not_reached,0.379,76,0.230,61,0.099,0,0.825,0.880,0.146,0.157,0.146,0.011,0.165,0.481,4.356,88.802
alpha_0p1_mut_0p045_rho_0p3,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0p3,false,7,0.220,14,1.000,0.100,7.500,0.020,0.045,0.300,313,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,91,0.208,39,0.274,97,0.106,0,0.658,0.795,0.228,0.143,0.143,0.085,0.167,0.457,4.109,87.227
alpha_0p1_mut_0p045_rho_0p3,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0p3,false,7,0.220,14,1.000,0.100,7.500,0.020,0.045,0.300,314,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,95,0.268,81,0.254,98,0.102,0,0.858,0.816,0.236,0.193,0.193,0.044,0.179,0.481,4.345,102.234
alpha_0p1_mut_0p045_rho_0p3,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0p3,false,7,0.220,14,1.000,0.100,7.500,0.020,0.045,0.300,315,unsuccessful,flat,false,false,false,false,not_reached,79,70,not_reached,0.803,79,0.231,112,0.107,0,0.863,0.847,0.218,0.264,0.218,0.046,0.241,0.476,4.281,83.711
alpha_0p1_mut_0p045_rho_0p3,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0p3,false,7,0.220,14,1.000,0.100,7.500,0.020,0.045,0.300,316,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,90,0.433,28,0.305,113,0.112,0,0.824,0.830,0.212,0.222,0.212,0.010,0.155,0.484,4.374,93.954
alpha_0p1_mut_0p045_rho_0p3,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0p3,false,7,0.220,14,1.000,0.100,7.500,0.020,0.045,0.300,317,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,76,0.338,60,0.283,80,0.099,0,0.882,0.687,0.131,0.172,0.131,0.041,0.156,0.461,4.122,98.988
alpha_0p1_mut_0p045_rho_0p3,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0p3,false,7,0.220,14,1.000,0.100,7.500,0.020,0.045,0.300,318,unsuccessful,gravity_without_vertical,false,true,false,false,108,not_reached,not_reached,44,0.342,50,0.516,109,0.092,0,0.787,0.614,0.486,0.399,0.399,0.087,0.171,0.439,3.848,90.492
alpha_0p1_mut_0p045_rho_0p3,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0p3,false,7,0.220,14,1.000,0.100,7.500,0.020,0.045,0.300,319,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,38,0.426,53,0.282,38,0.118,0,0.867,0.881,0.223,0.338,0.223,0.114,0.085,0.500,4.540,98.780
alpha_0p1_mut_0p045_rho_0p3,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0p3,false,7,0.220,14,1.000,0.100,7.500,0.020,0.045,0.300,320,unsuccessful,partial_tilt,false,false,false,false,not_reached,93,33,103,0.803,93,0.412,120,0.103,0,0.170,0.248,0.412,0.435,0.412,0.023,0.629,0.383,3.362,66.229
alpha_0p1_mut_0p045_rho_0p3,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0p3,false,7,0.220,14,1.000,0.100,7.500,0.020,0.045,0.300,321,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,90,0.227,64,0.320,102,0.112,0,0.874,0.821,0.164,0.297,0.164,0.133,0.131,0.477,4.263,95.046
alpha_0p1_mut_0p045_rho_0p3,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0p3,false,7,0.220,14,1.000,0.100,7.500,0.020,0.045,0.300,322,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,not_reached,54,0.259,119,0.357,77,0.107,0,0.886,0.825,0.326,0.318,0.318,0.008,0.211,0.462,4.119,85.292
alpha_0p1_mut_0p045_rho_0p3,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0p3,false,7,0.220,14,1.000,0.100,7.500,0.020,0.045,0.300,323,unsuccessful,flat,false,false,false,false,not_reached,not_reached,49,43,0.720,68,0.298,47,0.107,0,0.721,0.860,0.144,0.195,0.144,0.051,0.293,0.465,4.207,79.903
alpha_0p1_mut_0p045_rho_0p3,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0p3,false,7,0.220,14,1.000,0.100,7.500,0.020,0.045,0.300,324,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,not_reached,0.369,90,0.175,48,0.092,0,0.807,0.808,0.170,0.318,0.170,0.148,0.233,0.478,4.322,89.853
alpha_0p1_mut_0p045_rho_0p3,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0p3,false,7,0.220,14,1.000,0.100,7.500,0.020,0.045,0.300,325,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,86,0.381,61,0.287,87,0.103,0,0.876,0.847,0.162,0.168,0.162,0.006,0.125,0.479,4.347,101.917
alpha_0p1_mut_0p045_rho_0p3,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0p3,false,7,0.220,14,1.000,0.100,7.500,0.020,0.045,0.300,326,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,42,0.286,65,0.356,77,0.109,0,0.874,0.868,0.426,0.230,0.230,0.197,0.090,0.475,4.226,85.996
alpha_0p1_mut_0p045_rho_0p3,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0p3,false,7,0.220,14,1.000,0.100,7.500,0.020,0.045,0.300,327,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,not_reached,0.271,72,0.242,112,0.099,0,0.838,0.860,0.199,0.422,0.199,0.223,0.200,0.473,4.253,95.223
alpha_0p1_mut_0p045_rho_0p3,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0p3,false,7,0.220,14,1.000,0.100,7.500,0.020,0.045,0.300,328,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,not_reached,0.366,118,0.228,41,0.109,0,0.851,0.767,0.139,0.120,0.120,0.019,0.344,0.437,3.888,72.867
alpha_0p1_mut_0p045_rho_0p3,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0p3,false,7,0.220,14,1.000,0.100,7.500,0.020,0.045,0.300,329,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,94,0.410,62,0.345,103,0.101,0,0.841,0.884,0.214,0.296,0.214,0.082,0.130,0.477,4.312,88.219
alpha_0p1_mut_0p045_rho_0p3,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0p3,false,7,0.220,14,1.000,0.100,7.500,0.020,0.045,0.300,330,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,not_reached,0.371,46,0.240,36,0.100,0,0.869,0.829,0.200,0.210,0.200,0.010,0.205,0.473,4.286,95.468
alpha_0p1_mut_0p045_rho_0p3,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0p3,false,7,0.220,14,1.000,0.100,7.500,0.020,0.045,0.300,331,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,45,0.376,71,0.265,46,0.109,0,0.815,0.826,0.318,0.121,0.121,0.198,0.094,0.462,4.138,86.750
alpha_0p1_mut_0p045_rho_0p3,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0p3,false,7,0.220,14,1.000,0.100,7.500,0.020,0.045,0.300,332,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,not_reached,0.261,119,0.219,118,0.101,0,0.789,0.788,0.171,0.258,0.171,0.087,0.246,0.449,4.002,100.935
alpha_0p1_mut_0p045_rho_0p3,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0p3,false,7,0.220,14,1.000,0.100,7.500,0.020,0.045,0.300,333,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,40,0.424,58,0.363,82,0.107,0,0.764,0.893,0.115,0.215,0.115,0.100,0.215,0.496,4.518,91.193
alpha_0p1_mut_0p045_rho_0p3,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0p3,false,7,0.220,14,1.000,0.100,7.500,0.020,0.045,0.300,334,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,44,0.194,78,0.419,64,0.105,0,0.819,0.836,0.113,0.420,0.113,0.307,0.081,0.491,4.437,89.863
alpha_0p1_mut_0p045_rho_0p3,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0p3,false,7,0.220,14,1.000,0.100,7.500,0.020,0.045,0.300,335,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,42,0.448,52,0.307,79,0.096,0,0.661,0.529,0.182,0.376,0.182,0.194,0.192,0.437,3.836,80.642
alpha_0p1_mut_0p045_rho_0p3,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0p3,false,7,0.220,14,1.000,0.100,7.500,0.020,0.045,0.300,336,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,not_reached,45,0.327,34,0.292,62,0.096,0,0.883,0.778,0.265,0.389,0.265,0.124,0.110,0.480,4.308,102.849
alpha_0p1_mut_0p045_rho_0p3,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0p3,false,7,0.220,14,1.000,0.100,7.500,0.020,0.045,0.300,337,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,75,0.304,74,0.291,75,0.098,0,0.832,0.805,0.196,0.386,0.196,0.190,0.196,0.455,4.090,97.015
alpha_0p1_mut_0p045_rho_0p3,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0p3,false,7,0.220,14,1.000,0.100,7.500,0.020,0.045,0.300,338,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,not_reached,59,0.273,32,0.431,90,0.099,0,0.772,0.812,0.311,0.389,0.311,0.078,0.138,0.465,4.160,89.862
alpha_0p1_mut_0p045_rho_0p3,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0p3,false,7,0.220,14,1.000,0.100,7.500,0.020,0.045,0.300,339,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,98,0.276,63,0.292,103,0.099,0,0.732,0.760,0.276,0.237,0.237,0.039,0.215,0.462,4.113,91.647
alpha_0p1_mut_0p045_rho_0p3,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0p3,false,7,0.220,14,1.000,0.100,7.500,0.020,0.045,0.300,340,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,105,0.252,82,0.253,105,0.110,0,0.859,0.827,0.266,0.094,0.094,0.172,0.122,0.480,4.343,100.087
alpha_0p1_mut_0p045_rho_0p3,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0p3,false,7,0.220,14,1.000,0.100,7.500,0.020,0.045,0.300,341,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,not_reached,0.176,113,0.188,67,0.103,0,0.785,0.856,0.183,0.201,0.183,0.018,0.166,0.460,4.136,104.496
alpha_0p1_mut_0p045_rho_0p3,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0p3,false,7,0.220,14,1.000,0.100,7.500,0.020,0.045,0.300,342,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,not_reached,0.326,120,0.205,99,0.106,0,0.829,0.810,0.208,0.181,0.181,0.026,0.326,0.465,4.190,99.510
alpha_0p1_mut_0p045_rho_0p3,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0p3,false,7,0.220,14,1.000,0.100,7.500,0.020,0.045,0.300,343,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,not_reached,98,0.310,29,0.342,114,0.091,0,0.830,0.832,0.280,0.346,0.280,0.066,0.136,0.481,4.337,98.814
