point,parameter,parameter_value,is_baseline,group_kind,group,generation,runs,mean_directional_bias,mean_receiver_attention,mean_sender_transposition,mean_receiver_transposition,mean_min_transposition,mean_transposition_gap,mean_comb_tilt,mean_success,mean_payoff
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,5,85,0.132,0.173,0.088,0.088,0.088,0.000,0.100,0.355,1.904
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,6,85,0.146,0.184,0.099,0.099,0.099,0.000,0.118,0.382,2.123
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,7,85,0.159,0.191,0.109,0.109,0.109,0.000,0.133,0.402,2.283
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,8,85,0.171,0.199,0.118,0.118,0.118,0.000,0.150,0.426,2.469
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,9,85,0.183,0.209,0.127,0.127,0.127,0.000,0.165,0.441,2.598
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,10,85,0.198,0.218,0.136,0.136,0.136,0.000,0.179,0.453,2.696
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,11,85,0.212,0.229,0.143,0.143,0.143,0.000,0.198,0.462,2.782
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,12,85,0.226,0.237,0.152,0.152,0.152,0.000,0.216,0.470,2.865
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,13,85,0.237,0.247,0.158,0.158,0.158,0.000,0.234,0.475,2.928
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,14,85,0.248,0.260,0.162,0.162,0.162,0.000,0.253,0.481,2.999
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,15,85,0.261,0.272,0.167,0.167,0.167,0.000,0.271,0.485,3.058
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,16,85,0.278,0.288,0.173,0.173,0.173,0.000,0.291,0.491,3.141
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,17,85,0.286,0.300,0.180,0.180,0.180,0.000,0.307,0.492,3.171
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,18,85,0.302,0.313,0.182,0.182,0.182,0.000,0.325,0.497,3.236
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,19,85,0.318,0.330,0.186,0.186,0.186,0.000,0.339,0.500,3.297
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,20,85,0.328,0.341,0.195,0.195,0.195,0.000,0.354,0.503,3.339
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,21,85,0.342,0.359,0.201,0.201,0.201,0.000,0.369,0.506,3.394
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,22,85,0.354,0.377,0.207,0.207,0.207,0.000,0.383,0.507,3.443
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,23,85,0.365,0.391,0.209,0.209,0.209,0.000,0.400,0.509,3.487
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,24,85,0.379,0.408,0.216,0.216,0.216,0.000,0.415,0.512,3.534
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,25,85,0.393,0.425,0.223,0.223,0.223,0.000,0.428,0.515,3.586
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,26,85,0.408,0.439,0.223,0.223,0.223,0.000,0.448,0.517,3.643
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,27,85,0.417,0.450,0.233,0.233,0.233,0.000,0.466,0.517,3.671
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,28,85,0.425,0.469,0.239,0.239,0.239,0.000,0.481,0.519,3.721
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,29,85,0.435,0.484,0.240,0.240,0.240,0.000,0.495,0.519,3.751
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,30,85,0.445,0.493,0.247,0.247,0.247,0.000,0.511,0.520,3.784
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,31,85,0.454,0.505,0.257,0.257,0.257,0.000,0.526,0.521,3.823
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,32,85,0.463,0.517,0.263,0.263,0.263,0.000,0.546,0.523,3.876
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,33,85,0.469,0.531,0.267,0.267,0.267,0.000,0.557,0.523,3.901
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,34,85,0.479,0.536,0.274,0.274,0.274,0.000,0.568,0.525,3.934
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,35,85,0.489,0.549,0.278,0.278,0.278,0.000,0.573,0.526,3.968
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,36,85,0.510,0.556,0.286,0.286,0.286,0.000,0.581,0.526,3.996
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,37,85,0.519,0.567,0.297,0.297,0.297,0.000,0.592,0.525,4.000
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,38,85,0.530,0.576,0.298,0.298,0.298,0.000,0.598,0.527,4.037
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,39,85,0.535,0.586,0.302,0.302,0.302,0.000,0.607,0.528,4.075
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,40,85,0.546,0.594,0.308,0.308,0.308,0.000,0.612,0.529,4.101
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,41,85,0.553,0.602,0.315,0.315,0.315,0.000,0.624,0.529,4.129
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,42,85,0.556,0.612,0.323,0.323,0.323,0.000,0.632,0.529,4.146
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,43,85,0.567,0.620,0.333,0.333,0.333,0.000,0.638,0.529,4.173
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,44,85,0.576,0.626,0.344,0.344,0.344,0.000,0.642,0.529,4.187
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,45,85,0.585,0.636,0.358,0.358,0.358,0.000,0.651,0.530,4.230
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,46,85,0.592,0.642,0.373,0.373,0.373,0.000,0.663,0.531,4.257
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,47,85,0.597,0.648,0.378,0.378,0.378,0.000,0.668,0.533,4.291
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,48,85,0.606,0.658,0.389,0.389,0.389,0.000,0.679,0.534,4.336
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,49,85,0.610,0.665,0.404,0.404,0.404,0.000,0.681,0.537,4.383
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,50,85,0.618,0.673,0.411,0.411,0.411,0.000,0.685,0.538,4.422
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,51,85,0.625,0.683,0.423,0.423,0.423,0.000,0.694,0.540,4.447
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,52,85,0.627,0.685,0.434,0.434,0.434,0.000,0.695,0.542,4.489
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,53,85,0.634,0.691,0.444,0.444,0.444,0.000,0.695,0.544,4.531
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,54,85,0.643,0.695,0.456,0.456,0.456,0.000,0.700,0.546,4.570
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,55,85,0.643,0.702,0.465,0.465,0.465,0.000,0.710,0.545,4.586
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,56,85,0.649,0.706,0.475,0.475,0.475,0.000,0.712,0.547,4.625
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,57,85,0.652,0.713,0.478,0.478,0.478,0.000,0.718,0.547,4.646
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,58,85,0.655,0.711,0.491,0.491,0.491,0.000,0.724,0.547,4.664
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,59,85,0.660,0.718,0.495,0.495,0.495,0.000,0.724,0.548,4.674
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,60,85,0.664,0.720,0.505,0.505,0.505,0.000,0.726,0.548,4.696
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,61,85,0.676,0.726,0.508,0.508,0.508,0.000,0.723,0.550,4.719
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,62,85,0.682,0.732,0.517,0.517,0.517,0.000,0.728,0.552,4.776
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,63,85,0.687,0.737,0.535,0.535,0.535,0.000,0.732,0.554,4.817
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,64,85,0.689,0.745,0.543,0.543,0.543,0.000,0.729,0.556,4.841
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,65,85,0.695,0.749,0.554,0.554,0.554,0.000,0.736,0.556,4.859
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,66,85,0.703,0.752,0.561,0.561,0.561,0.000,0.738,0.557,4.889
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,67,85,0.706,0.755,0.574,0.574,0.574,0.000,0.744,0.557,4.907
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,68,85,0.712,0.758,0.586,0.586,0.586,0.000,0.752,0.558,4.942
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,69,85,0.721,0.760,0.597,0.597,0.597,0.000,0.755,0.559,4.976
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,70,85,0.724,0.760,0.606,0.606,0.606,0.000,0.762,0.558,4.963
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,71,85,0.728,0.760,0.612,0.612,0.612,0.000,0.768,0.557,4.975
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,72,85,0.726,0.765,0.618,0.618,0.618,0.000,0.771,0.558,4.993
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,73,85,0.727,0.767,0.624,0.624,0.624,0.000,0.771,0.560,5.015
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,74,85,0.732,0.772,0.630,0.630,0.630,0.000,0.775,0.560,5.049
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,75,85,0.733,0.773,0.635,0.635,0.635,0.000,0.782,0.560,5.061
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,76,85,0.734,0.781,0.640,0.640,0.640,0.000,0.789,0.559,5.065
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,77,85,0.739,0.782,0.649,0.649,0.649,0.000,0.791,0.562,5.096
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,78,85,0.742,0.785,0.652,0.652,0.652,0.000,0.795,0.562,5.117
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,79,85,0.746,0.791,0.657,0.657,0.657,0.000,0.796,0.564,5.161
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,80,85,0.751,0.794,0.665,0.665,0.665,0.000,0.802,0.564,5.169
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,81,85,0.748,0.791,0.673,0.673,0.673,0.000,0.804,0.564,5.181
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,82,85,0.747,0.788,0.680,0.680,0.680,0.000,0.811,0.563,5.191
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,83,85,0.747,0.787,0.689,0.689,0.689,0.000,0.818,0.565,5.239
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,84,85,0.751,0.789,0.702,0.702,0.702,0.000,0.824,0.566,5.257
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,85,85,0.752,0.789,0.711,0.711,0.711,0.000,0.826,0.564,5.255
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,86,85,0.752,0.790,0.723,0.723,0.723,0.000,0.832,0.567,5.295
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,87,85,0.756,0.787,0.730,0.730,0.730,0.000,0.836,0.568,5.318
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,88,85,0.759,0.792,0.736,0.736,0.736,0.000,0.837,0.568,5.336
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,89,85,0.758,0.796,0.743,0.743,0.743,0.000,0.839,0.567,5.336
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,90,85,0.763,0.795,0.748,0.748,0.748,0.000,0.838,0.568,5.340
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,91,85,0.766,0.797,0.760,0.760,0.760,0.000,0.847,0.568,5.367
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,92,85,0.768,0.800,0.767,0.767,0.767,0.000,0.849,0.569,5.412
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,93,85,0.774,0.801,0.775,0.775,0.775,0.000,0.852,0.569,5.417
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,94,85,0.775,0.803,0.778,0.778,0.778,0.000,0.854,0.571,5.443
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,95,85,0.782,0.805,0.782,0.782,0.782,0.000,0.856,0.572,5.470
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,96,85,0.783,0.806,0.787,0.787,0.787,0.000,0.858,0.572,5.467
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,97,85,0.785,0.809,0.795,0.795,0.795,0.000,0.860,0.574,5.514
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,98,85,0.782,0.815,0.802,0.802,0.802,0.000,0.861,0.574,5.518
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,99,85,0.781,0.812,0.807,0.807,0.807,0.000,0.864,0.573,5.523
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,100,85,0.780,0.809,0.813,0.813,0.813,0.000,0.864,0.574,5.535
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,101,85,0.778,0.810,0.820,0.820,0.820,0.000,0.864,0.574,5.529
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,102,85,0.778,0.814,0.823,0.823,0.823,0.000,0.867,0.575,5.549
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,103,85,0.777,0.814,0.822,0.822,0.822,0.000,0.866,0.576,5.554
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,104,85,0.780,0.814,0.825,0.825,0.825,0.000,0.865,0.577,5.558
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,105,85,0.781,0.818,0.826,0.826,0.826,0.000,0.865,0.576,5.543
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,106,85,0.779,0.813,0.826,0.826,0.826,0.000,0.864,0.577,5.560
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,107,85,0.779,0.810,0.826,0.826,0.826,0.000,0.867,0.577,5.551
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,108,85,0.783,0.809,0.830,0.830,0.830,0.000,0.871,0.578,5.584
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,109,85,0.789,0.807,0.837,0.837,0.837,0.000,0.870,0.578,5.592
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,110,85,0.791,0.804,0.841,0.841,0.841,0.000,0.872,0.579,5.617
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,111,85,0.794,0.804,0.842,0.842,0.842,0.000,0.872,0.578,5.608
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,112,85,0.792,0.805,0.847,0.847,0.847,0.000,0.873,0.579,5.621
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,113,85,0.793,0.808,0.848,0.848,0.848,0.000,0.874,0.580,5.646
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,114,85,0.794,0.807,0.848,0.848,0.848,0.000,0.873,0.580,5.634
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,115,85,0.793,0.808,0.852,0.852,0.852,0.000,0.877,0.579,5.634
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,116,85,0.791,0.807,0.855,0.855,0.855,0.000,0.875,0.579,5.637
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,117,85,0.796,0.808,0.857,0.857,0.857,0.000,0.874,0.580,5.640
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,118,85,0.796,0.810,0.857,0.857,0.857,0.000,0.875,0.580,5.654
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,119,85,0.799,0.810,0.858,0.858,0.858,0.000,0.876,0.582,5.696
mutation_sd_0p070,mutation_sd,0.070,false,comparison,successful,120,85,0.798,0.811,0.858,0.858,0.858,0.000,0.874,0.581,5.652
mutation_sd_0p070,mutation_sd,0.070,false,comparison,unsuccessful,0,15,0.076,0.124,0.000,0.000,0.000,0.000,0.000,0.165,0.525
mutation_sd_0p070,mutation_sd,0.070,false,comparison,unsuccessful,1,15,0.087,0.135,0.027,0.027,0.027,0.000,0.028,0.221,0.886
mutation_sd_0p070,mutation_sd,0.070,false,comparison,unsuccessful,2,15,0.098,0.145,0.049,0.049,0.049,0.000,0.048,0.257,1.147
mutation_sd_0p070,mutation_sd,0.070,false,comparison,unsuccessful,3,15,0.113,0.152,0.061,0.061,0.061,0.000,0.068,0.293,1.424
mutation_sd_0p070,mutation_sd,0.070,false,comparison,unsuccessful,4,15,0.122,0.168,0.076,0.076,0.076,0.000,0.078,0.325,1.666
mutation_sd_0p070,mutation_sd,0.070,false,comparison,unsuccessful,5,15,0.139,0.181,0.089,0.089,0.089,0.000,0.091,0.352,1.877
mutation_sd_0p070,mutation_sd,0.070,false,comparison,unsuccessful,6,15,0.148,0.198,0.107,0.107,0.107,0.000,0.110,0.376,2.071
mutation_sd_0p070,mutation_sd,0.070,false,comparison,unsuccessful,7,15,0.173,0.207,0.110,0.110,0.110,0.000,0.123,0.397,2.233
mutation_sd_0p070,mutation_sd,0.070,false,comparison,unsuccessful,8,15,0.181,0.218,0.123,0.123,0.123,0.000,0.127,0.423,2.435
mutation_sd_0p070,mutation_sd,0.070,false,comparison,unsuccessful,9,15,0.192,0.234,0.126,0.126,0.126,0.000,0.141,0.438,2.542
mutation_sd_0p070,mutation_sd,0.070,false,comparison,unsuccessful,10,15,0.203,0.240,0.132,0.132,0.132,0.000,0.155,0.453,2.677
mutation_sd_0p070,mutation_sd,0.070,false,comparison,unsuccessful,11,15,0.211,0.253,0.146,0.146,0.146,0.000,0.164,0.466,2.762
mutation_sd_0p070,mutation_sd,0.070,false,comparison,unsuccessful,12,15,0.231,0.268,0.144,0.144,0.144,0.000,0.174,0.475,2.848
mutation_sd_0p070,mutation_sd,0.070,false,comparison,unsuccessful,13,15,0.246,0.280,0.152,0.152,0.152,0.000,0.185,0.481,2.908
mutation_sd_0p070,mutation_sd,0.070,false,comparison,unsuccessful,14,15,0.251,0.295,0.167,0.167,0.167,0.000,0.202,0.480,2.938
mutation_sd_0p070,mutation_sd,0.070,false,comparison,unsuccessful,15,15,0.271,0.317,0.169,0.169,0.169,0.000,0.213,0.489,3.027
mutation_sd_0p070,mutation_sd,0.070,false,comparison,unsuccessful,16,15,0.283,0.321,0.182,0.182,0.182,0.000,0.231,0.499,3.144
mutation_sd_0p070,mutation_sd,0.070,false,comparison,unsuccessful,17,15,0.299,0.335,0.191,0.191,0.191,0.000,0.252,0.502,3.204
mutation_sd_0p070,mutation_sd,0.070,false,comparison,unsuccessful,18,15,0.305,0.347,0.203,0.203,0.203,0.000,0.259,0.500,3.186
mutation_sd_0p070,mutation_sd,0.070,false,comparison,unsuccessful,19,15,0.332,0.369,0.208,0.208,0.208,0.000,0.264,0.506,3.272
mutation_sd_0p070,mutation_sd,0.070,false,comparison,unsuccessful,20,15,0.351,0.380,0.210,0.210,0.210,0.000,0.265,0.510,3.298
mutation_sd_0p070,mutation_sd,0.070,false,comparison,unsuccessful,21,15,0.369,0.391,0.205,0.205,0.205,0.000,0.279,0.510,3.315
mutation_sd_0p070,mutation_sd,0.070,false,comparison,unsuccessful,22,15,0.374,0.413,0.220,0.220,0.220,0.000,0.287,0.513,3.345
mutation_sd_0p070,mutation_sd,0.070,false,comparison,unsuccessful,23,15,0.386,0.438,0.220,0.220,0.220,0.000,0.303,0.517,3.419
mutation_sd_0p070,mutation_sd,0.070,false,comparison,unsuccessful,24,15,0.395,0.454,0.232,0.232,0.232,0.000,0.321,0.522,3.492
mutation_sd_0p070,mutation_sd,0.070,false,comparison,unsuccessful,25,15,0.408,0.480,0.234,0.234,0.234,0.000,0.336,0.527,3.572
mutation_sd_0p070,mutation_sd,0.070,false,comparison,unsuccessful,26,15,0.409,0.495,0.247,0.247,0.247,0.000,0.333,0.527,3.578
mutation_sd_0p070,mutation_sd,0.070,false,comparison,unsuccessful,27,15,0.420,0.491,0.245,0.245,0.245,0.000,0.345,0.525,3.583
mutation_sd_0p070,mutation_sd,0.070,false,comparison,unsuccessful,28,15,0.425,0.498,0.247,0.247,0.247,0.000,0.348,0.523,3.584
mutation_sd_0p070,mutation_sd,0.070,false,comparison,unsuccessful,29,15,0.439,0.515,0.248,0.248,0.248,0.000,0.358,0.528,3.662
mutation_sd_0p070,mutation_sd,0.070,false,comparison,unsuccessful,30,15,0.467,0.540,0.246,0.246,0.246,0.000,0.369,0.531,3.725
mutation_sd_0p070,mutation_sd,0.070,false,comparison,unsuccessful,31,15,0.477,0.544,0.240,0.240,0.240,0.000,0.372,0.532,3.722
mutation_sd_0p070,mutation_sd,0.070,false,comparison,unsuccessful,32,15,0.499,0.574,0.241,0.241,0.241,0.000,0.374,0.536,3.779
mutation_sd_0p070,mutation_sd,0.070,false,comparison,unsuccessful,33,15,0.524,0.592,0.245,0.245,0.245,0.000,0.380,0.539,3.847
mutation_sd_0p070,mutation_sd,0.070,false,comparison,unsuccessful,34,15,0.539,0.615,0.241,0.241,0.241,0.000,0.383,0.543,3.904
mutation_sd_0p070,mutation_sd,0.070,false,comparison,unsuccessful,35,15,0.549,0.628,0.239,0.239,0.239,0.000,0.377,0.545,3.902
mutation_sd_0p070,mutation_sd,0.070,false,comparison,unsuccessful,36,15,0.567,0.648,0.241,0.241,0.241,0.000,0.377,0.550,3.992
mutation_sd_0p070,mutation_sd,0.070,false,comparison,unsuccessful,37,15,0.568,0.656,0.246,0.246,0.246,0.000,0.392,0.548,3.967
mutation_sd_0p070,mutation_sd,0.070,false,comparison,unsuccessful,38,15,0.570,0.660,0.250,0.250,0.250,0.000,0.389,0.549,3.995
mutation_sd_0p070,mutation_sd,0.070,false,comparison,unsuccessful,39,15,0.580,0.658,0.250,0.250,0.250,0.000,0.397,0.549,4.005
mutation_sd_0p070,mutation_sd,0.070,false,comparison,unsuccessful,40,15,0.582,0.653,0.248,0.248,0.248,0.000,0.398,0.548,4.004
mutation_sd_0p070,mutation_sd,0.070,false,comparison,unsuccessful,41,15,0.588,0.666,0.251,0.251,0.251,0.000,0.408,0.552,4.066
mutation_sd_0p070,mutation_sd,0.070,false,comparison,unsuccessful,42,15,0.594,0.664,0.252,0.252,0.252,0.000,0.415,0.551,4.055
mutation_sd_0p070,mutation_sd,0.070,false,comparison,unsuccessful,43,15,0.600,0.672,0.258,0.258,0.258,0.000,0.421,0.552,4.107
mutation_sd_0p070,mutation_sd,0.070,false,comparison,unsuccessful,44,15,0.611,0.674,0.256,0.256,0.256,0.000,0.437,0.550,4.112
mutation_sd_0p070,mutation_sd,0.070,false,comparison,unsuccessful,45,15,0.616,0.681,0.266,0.266,0.266,0.000,0.462,0.547,4.127
mutation_sd_0p070,mutation_sd,0.070,false,comparison,unsuccessful,46,15,0.632,0.690,0.264,0.264,0.264,0.000,0.464,0.550,4.170
mutation_sd_0p070,mutation_sd,0.070,false,comparison,unsuccessful,47,15,0.644,0.690,0.276,0.276,0.276,0.000,0.470,0.552,4.178
mutation_sd_0p070,mutation_sd,0.070,false,comparison,unsuccessful,48,15,0.641,0.699,0.267,0.267,0.267,0.000,0.486,0.552,4.207
mutation_sd_0p070,mutation_sd,0.070,false,comparison,unsuccessful,49,15,0.644,0.706,0.265,0.265,0.265,0.000,0.491,0.554,4.239
mutation_sd_0p070,mutation_sd,0.070,false,comparison,unsuccessful,50,15,0.649,0.708,0.264,0.264,0.264,0.000,0.482,0.551,4.193
mutation_sd_0p070,mutation_sd,0.070,false,comparison,unsuccessful,51,15,0.663,0.734,0.247,0.247,0.247,0.000,0.476,0.554,4.233
mutation_sd_0p070,mutation_sd,0.070,false,comparison,unsuccessful,52,15,0.675,0.725,0.248,0.248,0.248,0.000,0.480,0.553,4.240
mutation_sd_0p070,mutation_sd,0.070,false,comparison,unsuccessful,53,15,0.668,0.726,0.249,0.249,0.249,0.000,0.479,0.551,4.226
mutation_sd_0p070,mutation_sd,0.070,false,comparison,unsuccessful,54,15,0.669,0.733,0.247,0.247,0.247,0.000,0.498,0.553,4.255
mutation_sd_0p070,mutation_sd,0.070,false,comparison,unsuccessful,55,15,0.682,0.742,0.245,0.245,0.245,0.000,0.492,0.555,4.287
mutation_sd_0p070,mutation_sd,0.070,false,comparison,unsuccessful,56,15,0.687,0.753,0.252,0.252,0.252,0.000,0.489,0.553,4.269
mutation_sd_0p070,mutation_sd,0.070,false,comparison,unsuccessful,57,15,0.685,0.759,0.255,0.255,0.255,0.000,0.477,0.554,4.251
mutation_sd_0p070,mutation_sd,0.070,false,comparison,unsuccessful,58,15,0.682,0.744,0.258,0.258,0.258,0.000,0.485,0.554,4.267
mutation_sd_0p070,mutation_sd,0.070,false,comparison,unsuccessful,59,15,0.697,0.742,0.249,0.249,0.249,0.000,0.493,0.553,4.272
mutation_sd_0p070,mutation_sd,0.070,false,comparison,unsuccessful,60,15,0.708,0.750,0.248,0.248,0.248,0.000,0.495,0.557,4.326
mutation_sd_0p070,mutation_sd,0.070,false,comparison,unsuccessful,61,15,0.714,0.751,0.248,0.248,0.248,0.000,0.510,0.556,4.328
mutation_sd_0p070,mutation_sd,0.070,false,comparison,unsuccessful,62,15,0.718,0.761,0.259,0.259,0.259,0.000,0.508,0.558,4.356
mutation_sd_0p070,mutation_sd,0.070,false,comparison,unsuccessful,63,15,0.720,0.763,0.267,0.267,0.267,0.000,0.511,0.557,4.364
mutation_sd_0p070,mutation_sd,0.070,false,comparison,unsuccessful,64,15,0.712,0.772,0.259,0.259,0.259,0.000,0.513,0.556,4.328
mutation_sd_0p070,mutation_sd,0.070,false,comparison,unsuccessful,65,15,0.718,0.781,0.254,0.254,0.254,0.000,0.513,0.556,4.340
mutation_sd_0p070,mutation_sd,0.070,false,comparison,unsuccessful,66,15,0.718,0.790,0.272,0.272,0.272,0.000,0.502,0.556,4.315
mutation_sd_0p070,mutation_sd,0.070,false,comparison,unsuccessful,67,15,0.715,0.792,0.271,0.271,0.271,0.000,0.504,0.556,4.333
mutation_sd_0p070,mutation_sd,0.070,false,comparison,unsuccessful,68,15,0.721,0.797,0.268,0.268,0.268,0.000,0.493,0.558,4.326
mutation_sd_0p070,mutation_sd,0.070,false,comparison,unsuccessful,69,15,0.729,0.798,0.265,0.265,0.265,0.000,0.493,0.562,4.383
mutation_sd_0p070,mutation_sd,0.070,false,comparison,unsuccessful,70,15,0.734,0.787,0.264,0.264,0.264,0.000,0.501,0.559,4.349
mutation_sd_0p070,mutation_sd,0.070,false,comparison,unsuccessful,71,15,0.734,0.798,0.270,0.270,0.270,0.000,0.507,0.555,4.309
mutation_sd_0p070,mutation_sd,0.070,false,comparison,unsuccessful,72,15,0.738,0.794,0.269,0.269,0.269,0.000,0.501,0.555,4.345
mutation_sd_0p070,mutation_sd,0.070,false,comparison,unsuccessful,73,15,0.739,0.794,0.274,0.274,0.274,0.000,0.509,0.553,4.313
mutation_sd_0p070,mutation_sd,0.070,false,comparison,unsuccessful,74,15,0.743,0.785,0.270,0.270,0.270,0.000,0.501,0.554,4.307
