number,state,value,seed,food_site_count,food_site_radius,food_site_capacity,vertical_comb_benefit,food_site_max_distance,travel_cost_per_distance,mutation_sd,transposition_mutation_correlation,stable,collapsed,progress,final_success,final_payoff,final_comb_tilt,final_sender_transposition,final_receiver_transposition,final_min_transposition,final_dance_propensity
282,COMPLETE,-8.788,104,4,210.000,5,0.100,7000.000,4.250000e-05,0.080,1.000,false,true,0.136,0.089,0.143,0.109,0.130,0.130,0.130,0.743
282,COMPLETE,-8.788,105,4,210.000,5,0.100,7000.000,4.250000e-05,0.080,1.000,false,true,0.099,0.072,0.140,0.079,0.375,0.375,0.375,0.740
282,COMPLETE,-8.788,106,4,210.000,5,0.100,7000.000,4.250000e-05,0.080,1.000,false,true,0.145,0.073,0.121,0.116,0.155,0.155,0.155,0.877
282,COMPLETE,-8.788,107,4,210.000,5,0.100,7000.000,4.250000e-05,0.080,1.000,false,true,0.214,0.077,0.154,0.198,0.107,0.107,0.107,0.882
282,COMPLETE,-8.788,108,4,210.000,5,0.100,7000.000,4.250000e-05,0.080,1.000,false,true,0.120,0.085,0.113,0.112,0.060,0.060,0.060,0.847
282,COMPLETE,-8.788,109,4,210.000,5,0.100,7000.000,4.250000e-05,0.080,1.000,false,true,0.068,0.080,0.078,0.054,0.505,0.505,0.505,0.940
283,COMPLETE,-6.338,100,1,210.000,7,0.240,6500.000,6.000000e-05,0.070,0.900,false,true,0.535,0.002,0.001,0.677,0.417,0.267,0.267,0.907
283,COMPLETE,-6.338,101,1,210.000,7,0.240,6500.000,6.000000e-05,0.070,0.900,false,true,0.161,0.002,0.001,0.163,0.087,0.080,0.080,0.486
283,COMPLETE,-6.338,102,1,210.000,7,0.240,6500.000,6.000000e-05,0.070,0.900,true,true,1.000,0.004,0.010,0.937,0.815,0.765,0.765,0.065
283,COMPLETE,-6.338,103,1,210.000,7,0.240,6500.000,6.000000e-05,0.070,0.900,false,true,0.513,0.003,0.009,0.410,0.535,0.827,0.535,0.090
283,COMPLETE,-6.338,104,1,210.000,7,0.240,6500.000,6.000000e-05,0.070,0.900,false,true,0.667,0.004,0.009,0.534,0.646,0.381,0.381,0.928
283,COMPLETE,-6.338,105,1,210.000,7,0.240,6500.000,6.000000e-05,0.070,0.900,false,true,0.340,0.001,0.005,0.307,0.170,0.193,0.170,0.887
283,COMPLETE,-6.338,106,1,210.000,7,0.240,6500.000,6.000000e-05,0.070,0.900,false,true,0.942,0.002,0.001,0.957,0.510,0.471,0.471,0.339
283,COMPLETE,-6.338,107,1,210.000,7,0.240,6500.000,6.000000e-05,0.070,0.900,false,true,0.461,0.001,0.004,0.634,0.319,0.230,0.230,0.851
283,COMPLETE,-6.338,108,1,210.000,7,0.240,6500.000,6.000000e-05,0.070,0.900,true,true,1.000,0.002,0.003,0.858,0.802,0.733,0.733,0.367
283,COMPLETE,-6.338,109,1,210.000,7,0.240,6500.000,6.000000e-05,0.070,0.900,true,true,1.000,0.003,0.001,0.929,0.698,0.781,0.698,0.772
284,COMPLETE,9.997,100,8,225.000,7,0.600,7000.000,2.250000e-05,0.120,0.800,false,false,0.967,0.223,2.259,0.774,0.806,0.824,0.806,0.560
284,COMPLETE,9.997,101,8,225.000,7,0.600,7000.000,2.250000e-05,0.120,0.800,true,false,1.000,0.231,2.517,0.867,0.806,0.849,0.806,0.641
284,COMPLETE,9.997,102,8,225.000,7,0.600,7000.000,2.250000e-05,0.120,0.800,true,false,1.000,0.218,2.307,0.887,0.728,0.708,0.708,0.446
284,COMPLETE,9.997,103,8,225.000,7,0.600,7000.000,2.250000e-05,0.120,0.800,true,false,1.000,0.241,2.650,0.848,0.874,0.843,0.843,0.707
284,COMPLETE,9.997,104,8,225.000,7,0.600,7000.000,2.250000e-05,0.120,0.800,true,false,1.000,0.207,2.228,0.808,0.786,0.803,0.786,0.386
284,COMPLETE,9.997,105,8,225.000,7,0.600,7000.000,2.250000e-05,0.120,0.800,true,false,1.000,0.219,2.325,0.851,0.824,0.855,0.824,0.435
284,COMPLETE,9.997,106,8,225.000,7,0.600,7000.000,2.250000e-05,0.120,0.800,true,false,1.000,0.215,2.321,0.846,0.816,0.796,0.796,0.597
284,COMPLETE,9.997,107,8,225.000,7,0.600,7000.000,2.250000e-05,0.120,0.800,true,false,1.000,0.223,2.414,0.848,0.834,0.826,0.826,0.543
284,COMPLETE,9.997,108,8,225.000,7,0.600,7000.000,2.250000e-05,0.120,0.800,true,false,1.000,0.220,2.291,0.821,0.812,0.857,0.812,0.776
284,COMPLETE,9.997,109,8,225.000,7,0.600,7000.000,2.250000e-05,0.120,0.800,true,false,1.000,0.212,2.358,0.877,0.775,0.759,0.759,0.605
285,COMPLETE,0.153,100,8,60.000,9,0.420,4750.000,2.500000e-05,0.080,0.700,false,false,0.155,0.069,0.041,0.124,0.271,0.154,0.154,0.915
285,COMPLETE,0.153,101,8,60.000,9,0.420,4750.000,2.500000e-05,0.080,0.700,false,false,0.190,0.057,0.047,0.152,0.229,0.188,0.188,0.643
285,COMPLETE,0.153,102,8,60.000,9,0.420,4750.000,2.500000e-05,0.080,0.700,false,false,0.150,0.059,0.034,0.120,0.253,0.095,0.095,0.771
285,COMPLETE,0.153,103,8,60.000,9,0.420,4750.000,2.500000e-05,0.080,0.700,false,false,0.101,0.055,0.022,0.081,0.446,0.288,0.288,0.320
285,COMPLETE,0.153,104,8,60.000,9,0.420,4750.000,2.500000e-05,0.080,0.700,false,false,0.170,0.053,0.013,0.136,0.332,0.240,0.240,0.603
285,COMPLETE,0.153,105,8,60.000,9,0.420,4750.000,2.500000e-05,0.080,0.700,false,false,0.178,0.053,0.038,0.143,0.253,0.231,0.231,0.551
285,COMPLETE,0.153,106,8,60.000,9,0.420,4750.000,2.500000e-05,0.080,0.700,false,false,0.225,0.057,0.016,0.257,0.112,0.120,0.112,0.528
285,COMPLETE,0.153,107,8,60.000,9,0.420,4750.000,2.500000e-05,0.080,0.700,false,false,0.104,0.067,0.041,0.083,0.280,0.223,0.223,0.669
285,COMPLETE,0.153,108,8,60.000,9,0.420,4750.000,2.500000e-05,0.080,0.700,false,false,0.155,0.051,0.021,0.124,0.382,0.416,0.382,0.931
285,COMPLETE,0.153,109,8,60.000,9,0.420,4750.000,2.500000e-05,0.080,0.700,false,false,0.107,0.060,0.043,0.086,0.134,0.145,0.134,0.660
286,COMPLETE,-9.712,100,3,75.000,6,0.280,3250.000,1.000000e-05,0.070,0.200,false,true,0.291,0.043,0.253,0.233,0.232,0.323,0.232,0.796
286,COMPLETE,-9.712,101,3,75.000,6,0.280,3250.000,1.000000e-05,0.070,0.200,false,true,0.175,0.038,0.212,0.175,0.087,0.237,0.087,0.841
286,COMPLETE,-9.712,102,3,75.000,6,0.280,3250.000,1.000000e-05,0.070,0.200,false,true,0.377,0.042,0.239,0.302,0.331,0.253,0.253,0.461
286,COMPLETE,-9.712,103,3,75.000,6,0.280,3250.000,1.000000e-05,0.070,0.200,false,true,0.191,0.047,0.286,0.153,0.291,0.190,0.190,0.859
286,COMPLETE,-9.712,104,3,75.000,6,0.280,3250.000,1.000000e-05,0.070,0.200,false,true,0.267,0.039,0.214,0.214,0.193,0.181,0.181,0.742
286,COMPLETE,-9.712,105,3,75.000,6,0.280,3250.000,1.000000e-05,0.070,0.200,false,true,0.367,0.044,0.269,0.293,0.264,0.290,0.264,0.546
286,COMPLETE,-9.712,106,3,75.000,6,0.280,3250.000,1.000000e-05,0.070,0.200,false,true,0.275,0.044,0.270,0.220,0.154,0.172,0.154,0.711
286,COMPLETE,-9.712,107,3,75.000,6,0.280,3250.000,1.000000e-05,0.070,0.200,false,true,0.197,0.044,0.257,0.158,0.279,0.142,0.142,0.518
286,COMPLETE,-9.712,108,3,75.000,6,0.280,3250.000,1.000000e-05,0.070,0.200,false,true,0.393,0.041,0.237,0.315,0.306,0.230,0.230,0.757
286,COMPLETE,-9.712,109,3,75.000,6,0.280,3250.000,1.000000e-05,0.070,0.200,false,true,0.348,0.043,0.268,0.324,0.277,0.174,0.174,0.618
287,COMPLETE,0.179,100,5,135.000,7,0.580,5000.000,3.000000e-05,0.090,0.100,false,false,0.179,0.107,0.267,0.154,0.090,0.185,0.090,0.691
287,COMPLETE,0.179,101,5,135.000,7,0.580,5000.000,3.000000e-05,0.090,0.100,false,false,0.181,0.121,0.392,0.145,0.151,0.266,0.151,0.706
287,COMPLETE,0.179,102,5,135.000,7,0.580,5000.000,3.000000e-05,0.090,0.100,false,false,0.171,0.107,0.290,0.137,0.152,0.300,0.152,0.598
287,COMPLETE,0.179,103,5,135.000,7,0.580,5000.000,3.000000e-05,0.090,0.100,false,false,0.236,0.102,0.304,0.189,0.173,0.202,0.173,0.579
287,COMPLETE,0.179,104,5,135.000,7,0.580,5000.000,3.000000e-05,0.090,0.100,false,false,0.157,0.123,0.367,0.126,0.180,0.227,0.180,0.552
287,COMPLETE,0.179,105,5,135.000,7,0.580,5000.000,3.000000e-05,0.090,0.100,false,false,0.210,0.101,0.261,0.200,0.105,0.152,0.105,0.849
287,COMPLETE,0.179,106,5,135.000,7,0.580,5000.000,3.000000e-05,0.090,0.100,false,false,0.146,0.117,0.351,0.116,0.145,0.311,0.145,0.779
287,COMPLETE,0.179,107,5,135.000,7,0.580,5000.000,3.000000e-05,0.090,0.100,false,false,0.162,0.117,0.281,0.130,0.121,0.244,0.121,0.819
287,COMPLETE,0.179,108,5,135.000,7,0.580,5000.000,3.000000e-05,0.090,0.100,false,false,0.137,0.110,0.275,0.109,0.237,0.285,0.237,0.735
287,COMPLETE,0.179,109,5,135.000,7,0.580,5000.000,3.000000e-05,0.090,0.100,false,false,0.207,0.109,0.310,0.166,0.209,0.296,0.209,0.822
288,COMPLETE,-9.448,100,2,90.000,8,0.280,3750.000,5.750000e-05,0.120,0.800,false,true,0.595,0.022,0.001,0.476,0.686,0.698,0.686,0.578
288,COMPLETE,-9.448,101,2,90.000,8,0.280,3750.000,5.750000e-05,0.120,0.800,false,true,0.507,0.018,0.001,0.406,0.312,0.376,0.312,0.450
288,COMPLETE,-9.448,102,2,90.000,8,0.280,3750.000,5.750000e-05,0.120,0.800,false,true,0.515,0.022,0.001,0.412,0.306,0.301,0.301,0.585
288,COMPLETE,-9.448,103,2,90.000,8,0.280,3750.000,5.750000e-05,0.120,0.800,false,true,0.623,0.021,0.001,0.498,0.568,0.504,0.504,0.465
288,COMPLETE,-9.448,104,2,90.000,8,0.280,3750.000,5.750000e-05,0.120,0.800,false,true,0.468,0.023,0.001,0.375,0.437,0.343,0.343,0.426
288,COMPLETE,-9.448,105,2,90.000,8,0.280,3750.000,5.750000e-05,0.120,0.800,false,true,0.538,0.015,0.001,0.430,0.553,0.440,0.440,0.525
288,COMPLETE,-9.448,106,2,90.000,8,0.280,3750.000,5.750000e-05,0.120,0.800,false,true,0.716,0.009,0.001,0.573,0.689,0.679,0.679,0.489
288,COMPLETE,-9.448,107,2,90.000,8,0.280,3750.000,5.750000e-05,0.120,0.800,false,true,0.609,0.021,0.001,0.487,0.428,0.610,0.428,0.612
288,COMPLETE,-9.448,108,2,90.000,8,0.280,3750.000,5.750000e-05,0.120,0.800,false,true,0.536,0.020,0.001,0.429,0.430,0.493,0.430,0.760
288,COMPLETE,-9.448,109,2,90.000,8,0.280,3750.000,5.750000e-05,0.120,0.800,false,true,0.417,0.015,0.001,0.333,0.547,0.573,0.547,0.443
289,COMPLETE,-3.631,100,1,330.000,4,0.300,5000.000,2.250000e-05,0.130,0.300,false,false,0.216,0.053,0.182,0.173,0.445,0.538,0.445,0.605
289,COMPLETE,-3.631,101,1,330.000,4,0.300,5000.000,2.250000e-05,0.130,0.300,false,false,0.173,0.074,0.219,0.138,0.176,0.305,0.176,0.803
289,COMPLETE,-3.631,102,1,330.000,4,0.300,5000.000,2.250000e-05,0.130,0.300,false,true,0.198,0.060,0.187,0.158,0.156,0.386,0.156,0.582
289,COMPLETE,-3.631,103,1,330.000,4,0.300,5000.000,2.250000e-05,0.130,0.300,true,true,1.000,0.053,0.204,0.806,0.873,0.874,0.873,0.720
289,COMPLETE,-3.631,104,1,330.000,4,0.300,5000.000,2.250000e-05,0.130,0.300,false,true,0.278,0.058,0.175,0.222,0.244,0.281,0.244,0.760
289,COMPLETE,-3.631,105,1,330.000,4,0.300,5000.000,2.250000e-05,0.130,0.300,false,false,0.119,0.063,0.187,0.096,0.314,0.374,0.314,0.623
289,COMPLETE,-3.631,106,1,330.000,4,0.300,5000.000,2.250000e-05,0.130,0.300,false,false,0.222,0.078,0.252,0.178,0.224,0.158,0.158,0.454
289,COMPLETE,-3.631,107,1,330.000,4,0.300,5000.000,2.250000e-05,0.130,0.300,false,true,0.217,0.071,0.192,0.174,0.251,0.247,0.247,0.756
289,COMPLETE,-3.631,108,1,330.000,4,0.300,5000.000,2.250000e-05,0.130,0.300,false,true,0.268,0.052,0.153,0.215,0.209,0.220,0.209,0.624
289,COMPLETE,-3.631,109,1,330.000,4,0.300,5000.000,2.250000e-05,0.130,0.300,true,true,1.000,0.059,0.167,0.885,0.829,0.840,0.829,0.387
290,COMPLETE,3.603,100,7,255.000,4,0.320,3000.000,3.000000e-05,0.070,0.800,true,false,1.000,0.376,4.881,0.884,0.916,0.906,0.906,0.516
290,COMPLETE,3.603,101,7,255.000,4,0.320,3000.000,3.000000e-05,0.070,0.800,false,false,0.682,0.324,3.929,0.753,0.341,0.361,0.341,0.377
290,COMPLETE,3.603,102,7,255.000,4,0.320,3000.000,3.000000e-05,0.070,0.800,false,false,0.268,0.333,3.768,0.498,0.162,0.134,0.134,0.796
290,COMPLETE,3.603,103,7,255.000,4,0.320,3000.000,3.000000e-05,0.070,0.800,false,false,0.381,0.330,3.659,0.419,0.285,0.190,0.190,0.590
290,COMPLETE,3.603,104,7,255.000,4,0.320,3000.000,3.000000e-05,0.070,0.800,false,false,0.518,0.347,3.846,0.414,0.309,0.386,0.309,0.588
290,COMPLETE,3.603,105,7,255.000,4,0.320,3000.000,3.000000e-05,0.070,0.800,true,false,1.000,0.361,4.652,0.897,0.859,0.820,0.820,0.552
290,COMPLETE,3.603,106,7,255.000,4,0.320,3000.000,3.000000e-05,0.070,0.800,false,false,0.251,0.360,3.848,0.201,0.365,0.374,0.365,0.340
290,COMPLETE,3.603,107,7,255.000,4,0.320,3000.000,3.000000e-05,0.070,0.800,false,false,0.332,0.346,3.791,0.343,0.166,0.177,0.166,0.428
290,COMPLETE,3.603,108,7,255.000,4,0.320,3000.000,3.000000e-05,0.070,0.800,false,false,0.603,0.301,3.352,0.483,0.520,0.401,0.401,0.720
290,COMPLETE,3.603,109,7,255.000,4,0.320,3000.000,3.000000e-05,0.070,0.800,true,false,1.000,0.367,4.702,0.862,0.853,0.847,0.847,0.716
291,COMPLETE,-9.517,100,1,210.000,12,0.140,4000.000,4.000000e-05,0.130,0.700,false,true,0.817,0.004,0.005,0.859,0.409,0.512,0.409,0.123
291,COMPLETE,-9.517,101,1,210.000,12,0.140,4000.000,4.000000e-05,0.130,0.700,false,true,0.553,0.003,0.008,0.454,0.276,0.637,0.276,0.240
291,COMPLETE,-9.517,102,1,210.000,12,0.140,4000.000,4.000000e-05,0.130,0.700,false,true,0.733,0.002,0.001,0.586,0.814,0.638,0.638,0.391
291,COMPLETE,-9.517,103,1,210.000,12,0.140,4000.000,4.000000e-05,0.130,0.700,false,true,0.475,0.002,0.001,0.678,0.812,0.237,0.237,0.138
291,COMPLETE,-9.517,104,1,210.000,12,0.140,4000.000,4.000000e-05,0.130,0.700,false,true,0.343,0.006,0.003,0.275,0.526,0.228,0.228,0.328
291,COMPLETE,-9.517,105,1,210.000,12,0.140,4000.000,4.000000e-05,0.130,0.700,false,true,0.447,0.004,0.019,0.405,0.224,0.625,0.224,0.750
291,COMPLETE,-9.517,106,1,210.000,12,0.140,4000.000,4.000000e-05,0.130,0.700,false,true,0.180,0.004,0.010,0.555,0.352,0.090,0.090,0.702
291,COMPLETE,-9.517,107,1,210.000,12,0.140,4000.000,4.000000e-05,0.130,0.700,false,true,0.338,0.003,0.005,0.528,0.169,0.505,0.169,0.096
291,COMPLETE,-9.517,108,1,210.000,12,0.140,4000.000,4.000000e-05,0.130,0.700,false,true,0.068,0.003,0.007,0.054,0.780,0.779,0.779,0.623
291,COMPLETE,-9.517,109,1,210.000,12,0.140,4000.000,4.000000e-05,0.130,0.700,false,true,0.875,0.003,0.016,0.926,0.773,0.437,0.437,0.941
292,COMPLETE,-5.428,100,1,330.000,4,0.360,6500.000,2.250000e-05,0.070,0.500,true,true,1.000,0.037,0.133,0.823,0.849,0.865,0.849,0.542
292,COMPLETE,-5.428,101,1,330.000,4,0.360,6500.000,2.250000e-05,0.070,0.500,false,true,0.168,0.056,0.107,0.134,0.208,0.280,0.208,0.628
292,COMPLETE,-5.428,102,1,330.000,4,0.360,6500.000,2.250000e-05,0.070,0.500,false,true,0.087,0.037,0.086,0.070,0.239,0.183,0.183,0.280
292,COMPLETE,-5.428,103,1,330.000,4,0.360,6500.000,2.250000e-05,0.070,0.500,false,true,0.112,0.043,0.093,0.089,0.113,0.439,0.113,0.873
292,COMPLETE,-5.428,104,1,330.000,4,0.360,6500.000,2.250000e-05,0.070,0.500,false,true,0.286,0.042,0.121,0.229,0.245,0.233,0.233,0.448
292,COMPLETE,-5.428,105,1,330.000,4,0.360,6500.000,2.250000e-05,0.070,0.500,true,true,1.000,0.037,0.078,0.802,0.898,0.795,0.795,0.834
292,COMPLETE,-5.428,106,1,330.000,4,0.360,6500.000,2.250000e-05,0.070,0.500,false,true,0.077,0.034,0.064,0.062,0.390,0.748,0.390,0.581
292,COMPLETE,-5.428,107,1,330.000,4,0.360,6500.000,2.250000e-05,0.070,0.500,false,true,0.987,0.033,0.118,0.789,0.812,0.814,0.812,0.842
292,COMPLETE,-5.428,108,1,330.000,4,0.360,6500.000,2.250000e-05,0.070,0.500,true,true,1.000,0.025,0.104,0.836,0.848,0.803,0.803,0.793
292,COMPLETE,-5.428,109,1,330.000,4,0.360,6500.000,2.250000e-05,0.070,0.500,true,true,1.000,0.039,0.091,0.898,0.788,0.849,0.788,0.393
293,COMPLETE,8.997,100,8,315.000,2,0.540,4500.000,4.750000e-05,0.130,0.400,true,false,1.000,0.384,4.751,0.881,0.799,0.791,0.791,0.665
293,COMPLETE,8.997,101,8,315.000,2,0.540,4500.000,4.750000e-05,0.130,0.400,true,false,1.000,0.365,4.325,0.838,0.680,0.709,0.680,0.536
293,COMPLETE,8.997,102,8,315.000,2,0.540,4500.000,4.750000e-05,0.130,0.400,true,false,1.000,0.366,4.355,0.829,0.825,0.737,0.737,0.615
293,COMPLETE,8.997,103,8,315.000,2,0.540,4500.000,4.750000e-05,0.130,0.400,false,false,0.975,0.366,4.314,0.780,0.769,0.769,0.769,0.666
293,COMPLETE,8.997,104,8,315.000,2,0.540,4500.000,4.750000e-05,0.130,0.400,false,false,0.998,0.367,4.301,0.798,0.801,0.843,0.801,0.506
293,COMPLETE,8.997,105,8,315.000,2,0.540,4500.000,4.750000e-05,0.130,0.400,true,false,1.000,0.356,4.191,0.870,0.729,0.715,0.715,0.518
293,COMPLETE,8.997,106,8,315.000,2,0.540,4500.000,4.750000e-05,0.130,0.400,true,false,1.000,0.371,4.395,0.817,0.864,0.797,0.797,0.555
293,COMPLETE,8.997,107,8,315.000,2,0.540,4500.000,4.750000e-05,0.130,0.400,true,false,1.000,0.389,4.879,0.854,0.812,0.849,0.812,0.767
293,COMPLETE,8.997,108,8,315.000,2,0.540,4500.000,4.750000e-05,0.130,0.400,true,false,1.000,0.395,4.951,0.902,0.816,0.817,0.816,0.563
293,COMPLETE,8.997,109,8,315.000,2,0.540,4500.000,4.750000e-05,0.130,0.400,true,false,1.000,0.360,4.278,0.804,0.802,0.767,0.767,0.589
294,COMPLETE,1.360,100,5,300.000,2,0.460,5000.000,2.500000e-05,0.070,0.800,false,false,0.379,0.263,2.580,0.418,0.189,0.200,0.189,0.699
294,COMPLETE,1.360,101,5,300.000,2,0.460,5000.000,2.500000e-05,0.070,0.800,false,false,0.373,0.264,2.546,0.299,0.194,0.227,0.194,0.614
294,COMPLETE,1.360,102,5,300.000,2,0.460,5000.000,2.500000e-05,0.070,0.800,false,false,0.186,0.270,2.576,0.268,0.102,0.093,0.093,0.603
294,COMPLETE,1.360,103,5,300.000,2,0.460,5000.000,2.500000e-05,0.070,0.800,false,false,0.350,0.252,2.383,0.307,0.175,0.206,0.175,0.469
294,COMPLETE,1.360,104,5,300.000,2,0.460,5000.000,2.500000e-05,0.070,0.800,false,false,0.217,0.268,2.487,0.174,0.246,0.261,0.246,0.658
294,COMPLETE,1.360,105,5,300.000,2,0.460,5000.000,2.500000e-05,0.070,0.800,false,false,0.259,0.277,2.660,0.280,0.147,0.129,0.129,0.384
294,COMPLETE,1.360,106,5,300.000,2,0.460,5000.000,2.500000e-05,0.070,0.800,false,false,0.325,0.277,2.723,0.320,0.163,0.173,0.163,0.547
294,COMPLETE,1.360,107,5,300.000,2,0.460,5000.000,2.500000e-05,0.070,0.800,false,false,0.262,0.276,2.602,0.251,0.131,0.166,0.131,0.823
294,COMPLETE,1.360,108,5,300.000,2,0.460,5000.000,2.500000e-05,0.070,0.800,false,false,0.252,0.282,2.667,0.202,0.182,0.187,0.182,0.556
294,COMPLETE,1.360,109,5,300.000,2,0.460,5000.000,2.500000e-05,0.070,0.800,true,false,1.000,0.271,3.164,0.817,0.841,0.836,0.836,0.725
295,COMPLETE,6.721,100,7,240.000,5,0.380,5750.000,2.250000e-05,0.090,1.000,false,false,0.250,0.234,2.060,0.200,0.194,0.194,0.194,0.538
295,COMPLETE,6.721,101,7,240.000,5,0.380,5750.000,2.250000e-05,0.090,1.000,false,false,0.267,0.250,2.232,0.214,0.237,0.237,0.237,0.489
295,COMPLETE,6.721,102,7,240.000,5,0.380,5750.000,2.250000e-05,0.090,1.000,true,false,1.000,0.254,2.800,0.851,0.795,0.795,0.795,0.555
295,COMPLETE,6.721,103,7,240.000,5,0.380,5750.000,2.250000e-05,0.090,1.000,false,false,0.312,0.243,2.152,0.250,0.414,0.414,0.414,0.383
295,COMPLETE,6.721,104,7,240.000,5,0.380,5750.000,2.250000e-05,0.090,1.000,true,false,1.000,0.256,2.878,0.881,0.798,0.798,0.798,0.486
295,COMPLETE,6.721,105,7,240.000,5,0.380,5750.000,2.250000e-05,0.090,1.000,true,false,1.000,0.245,2.734,0.895,0.830,0.830,0.830,0.615
295,COMPLETE,6.721,106,7,240.000,5,0.380,5750.000,2.250000e-05,0.090,1.000,false,false,0.385,0.256,2.362,0.308,0.212,0.212,0.212,0.642
295,COMPLETE,6.721,107,7,240.000,5,0.380,5750.000,2.250000e-05,0.090,1.000,true,false,1.000,0.265,2.988,0.873,0.863,0.863,0.863,0.508
295,COMPLETE,6.721,108,7,240.000,5,0.380,5750.000,2.250000e-05,0.090,1.000,true,false,1.000,0.258,2.890,0.826,0.878,0.878,0.878,0.546
295,COMPLETE,6.721,109,7,240.000,5,0.380,5750.000,2.250000e-05,0.090,1.000,true,false,1.000,0.257,2.818,0.875,0.844,0.844,0.844,0.614
296,COMPLETE,-9.558,100,1,150.000,12,0.120,4750.000,4.000000e-05,0.130,0.900,false,true,0.283,0.005,0.001,0.372,0.183,0.142,0.142,0.192
296,COMPLETE,-9.558,101,1,150.000,12,0.120,4750.000,4.000000e-05,0.130,0.900,false,true,0.606,0.003,0.005,0.755,0.375,0.303,0.303,0.431
296,COMPLETE,-9.558,102,1,150.000,12,0.120,4750.000,4.000000e-05,0.130,0.900,false,true,0.244,0.004,0.001,0.196,0.338,0.565,0.338,0.245
296,COMPLETE,-9.558,103,1,150.000,12,0.120,4750.000,4.000000e-05,0.130,0.900,false,true,0.630,0.005,0.001,0.504,0.406,0.387,0.387,0.307
296,COMPLETE,-9.558,104,1,150.000,12,0.120,4750.000,4.000000e-05,0.130,0.900,false,true,0.385,0.012,0.001,0.347,0.220,0.193,0.193,0.440
296,COMPLETE,-9.558,105,1,150.000,12,0.120,4750.000,4.000000e-05,0.130,0.900,false,true,0.224,0.007,0.001,0.179,0.536,0.605,0.536,0.468
296,COMPLETE,-9.558,106,1,150.000,12,0.120,4750.000,4.000000e-05,0.130,0.900,false,true,0.486,0.006,0.001,0.389,0.538,0.735,0.538,0.183
296,COMPLETE,-9.558,107,1,150.000,12,0.120,4750.000,4.000000e-05,0.130,0.900,false,true,0.503,0.010,0.001,0.402,0.254,0.275,0.254,0.702
296,COMPLETE,-9.558,108,1,150.000,12,0.120,4750.000,4.000000e-05,0.130,0.900,false,true,0.831,0.011,0.001,0.665,0.541,0.554,0.541,0.424
296,COMPLETE,-9.558,109,1,150.000,12,0.120,4750.000,4.000000e-05,0.130,0.900,false,true,0.232,0.006,0.001,0.185,0.189,0.211,0.189,0.163
297,COMPLETE,2.566,100,7,360.000,6,0.200,6500.000,2.250000e-05,0.100,0.300,false,false,0.245,0.329,3.089,0.196,0.242,0.313,0.242,0.639
297,COMPLETE,2.566,101,7,360.000,6,0.200,6500.000,2.250000e-05,0.100,0.300,false,false,0.290,0.359,3.489,0.235,0.145,0.204,0.145,0.379
297,COMPLETE,2.566,102,7,360.000,6,0.200,6500.000,2.250000e-05,0.100,0.300,true,false,1.000,0.322,3.530,0.879,0.849,0.739,0.739,0.741
297,COMPLETE,2.566,103,7,360.000,6,0.200,6500.000,2.250000e-05,0.100,0.300,false,false,0.312,0.354,3.402,0.294,0.156,0.192,0.156,0.689
297,COMPLETE,2.566,104,7,360.000,6,0.200,6500.000,2.250000e-05,0.100,0.300,false,false,0.290,0.332,3.107,0.232,0.227,0.445,0.227,0.760
297,COMPLETE,2.566,105,7,360.000,6,0.200,6500.000,2.250000e-05,0.100,0.300,true,false,1.000,0.320,3.411,0.879,0.848,0.738,0.738,0.373
297,COMPLETE,2.566,106,7,360.000,6,0.200,6500.000,2.250000e-05,0.100,0.300,false,false,0.965,0.338,3.510,0.772,0.812,0.773,0.773,0.637
297,COMPLETE,2.566,107,7,360.000,6,0.200,6500.000,2.250000e-05,0.100,0.300,false,false,0.490,0.329,3.155,0.393,0.245,0.312,0.245,0.357
297,COMPLETE,2.566,108,7,360.000,6,0.200,6500.000,2.250000e-05,0.100,0.300,false,false,0.296,0.304,2.839,0.237,0.163,0.399,0.163,0.589
297,COMPLETE,2.566,109,7,360.000,6,0.200,6500.000,2.250000e-05,0.100,0.300,false,false,0.771,0.349,3.611,0.617,0.631,0.692,0.631,0.573
298,COMPLETE,0.290,100,5,330.000,4,0.260,4750.000,5.000000e-05,0.090,0.900,false,false,0.254,0.306,2.187,0.203,0.376,0.430,0.376,0.570
298,COMPLETE,0.290,101,5,330.000,4,0.260,4750.000,5.000000e-05,0.090,0.900,false,false,0.236,0.288,2.105,0.189,0.256,0.281,0.256,0.691
298,COMPLETE,0.290,102,5,330.000,4,0.260,4750.000,5.000000e-05,0.090,0.900,false,false,0.351,0.282,1.966,0.281,0.329,0.333,0.329,0.448
298,COMPLETE,0.290,103,5,330.000,4,0.260,4750.000,5.000000e-05,0.090,0.900,false,false,0.250,0.308,2.342,0.200,0.185,0.182,0.182,0.434
298,COMPLETE,0.290,104,5,330.000,4,0.260,4750.000,5.000000e-05,0.090,0.900,false,false,0.251,0.322,2.297,0.201,0.213,0.260,0.213,0.704
298,COMPLETE,0.290,105,5,330.000,4,0.260,4750.000,5.000000e-05,0.090,0.900,false,false,0.391,0.280,1.965,0.313,0.245,0.316,0.245,0.473
298,COMPLETE,0.290,106,5,330.000,4,0.260,4750.000,5.000000e-05,0.090,0.900,false,false,0.287,0.311,2.151,0.230,0.318,0.290,0.290,0.700
298,COMPLETE,0.290,107,5,330.000,4,0.260,4750.000,5.000000e-05,0.090,0.900,false,false,0.234,0.266,1.987,0.187,0.163,0.134,0.134,0.649
